CASGEM ID,long,lat,Local Well Number,Date,Military Time (PST),No Measurement,Questionable Measurement,Reading @RP,Reading @WS,RP to WS,RP Elevation,GS Elevation,WSE,GS to WS,Measurement Method,Measurement Accuracy,Collecting/ Co-op Agency,Voluntary or CASGEM Measurement,Comments,County,data_source
375376N1220399W003,122.399,37.5376,4S/2W-36N010,5/24/2011,00:00,,,15.7,0.0,15.7,19.52,19.52,3.82,15.7,ES - Electric sounder measurement,0.1 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375376N1220399W003,122.399,37.5376,4S/2W-36N010,6/28/2011,00:00,,,19.3,0.0,19.3,19.52,19.52,0.22,19.3,ES - Electric sounder measurement,0.1 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375376N1220399W003,122.399,37.5376,4S/2W-36N010,7/26/2011,00:00,,,24.3,0.0,24.3,19.52,19.52,-4.78,24.3,ES - Electric sounder measurement,0.1 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375376N1220399W003,122.399,37.5376,4S/2W-36N010,8/16/2011,00:00,,,22.2,0.0,22.2,19.52,19.52,-2.68,22.2,ES - Electric sounder measurement,0.1 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375376N1220399W003,122.399,37.5376,4S/2W-36N010,9/1/2011,00:00,,,23.8,0.0,23.8,19.52,19.52,-4.28,23.8,ES - Electric sounder measurement,0.1 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375376N1220399W003,122.399,37.5376,4S/2W-36N010,9/27/2011,00:00,,,23.8,0.0,23.8,19.52,19.52,-4.28,23.8,ES - Electric sounder measurement,0.1 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375376N1220399W003,122.399,37.5376,4S/2W-36N010,10/25/2011,00:00,,,22.49,0.0,22.49,19.52,19.52,-2.97,22.49,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375376N1220399W003,122.399,37.5376,4S/2W-36N010,11/29/2011,00:00,,,20.55,0.0,20.55,19.52,19.52,-1.03,20.55,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375376N1220399W003,122.399,37.5376,4S/2W-36N010,12/28/2011,00:00,,,20.46,0.0,20.46,19.52,19.52,-0.94,20.46,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375376N1220399W003,122.399,37.5376,4S/2W-36N010,1/31/2012,00:00,,,20.19,0.0,20.19,19.52,19.52,-0.67,20.19,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375376N1220399W003,122.399,37.5376,4S/2W-36N010,2/28/2012,00:00,,,20.59,0.0,20.59,19.52,19.52,-1.07,20.59,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375376N1220399W003,122.399,37.5376,4S/2W-36N010,3/28/2012,00:00,,,18.27,0.0,18.27,19.52,19.52,1.25,18.27,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375376N1220399W003,122.399,37.5376,4S/2W-36N010,5/3/2012,00:00,,,20.97,0.0,20.97,19.52,19.52,-1.45,20.97,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375376N1220399W003,122.399,37.5376,4S/2W-36N010,5/29/2012,00:00,,,25.12,0.0,25.12,19.52,19.52,-5.6,25.12,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375376N1220399W003,122.399,37.5376,4S/2W-36N010,6/26/2012,00:00,,,24.68,0.0,24.68,19.52,19.52,-5.16,24.68,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375376N1220399W003,122.399,37.5376,4S/2W-36N010,7/31/2012,00:00,,,24.22,0.0,24.22,19.52,19.52,-4.7,24.22,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375376N1220399W003,122.399,37.5376,4S/2W-36N010,8/29/2012,00:00,,,25.74,0.0,25.74,19.52,19.52,-6.22,25.74,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375376N1220399W003,122.399,37.5376,4S/2W-36N010,9/6/2012,00:00,,,26.31,0.0,26.31,19.52,19.52,-6.79,26.31,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375376N1220399W003,122.399,37.5376,4S/2W-36N010,10/23/2012,00:00,,,25.2,0.0,25.2,19.52,19.52,-5.68,25.2,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375376N1220399W003,122.399,37.5376,4S/2W-36N010,11/27/2012,00:00,,,25.22,0.0,25.22,19.52,19.52,-5.7,25.22,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375376N1220399W003,122.399,37.5376,4S/2W-36N010,12/18/2012,00:00,,,26.56,0.0,26.56,19.52,19.52,-7.04,26.56,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375376N1220399W003,122.399,37.5376,4S/2W-36N010,1/30/2013,00:00,,,24.03,0.0,24.03,19.52,19.52,-4.51,24.03,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375376N1220399W003,122.399,37.5376,4S/2W-36N010,2/26/2013,00:00,,,22.94,0.0,22.94,19.52,19.52,-3.42,22.94,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375376N1220399W003,122.399,37.5376,4S/2W-36N010,3/26/2013,00:00,,,15.47,0.0,15.47,19.52,19.52,4.05,15.47,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375376N1220399W003,122.399,37.5376,4S/2W-36N010,4/30/2013,00:00,,,23.96,0.0,23.96,19.52,19.52,-4.44,23.96,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375376N1220399W003,122.399,37.5376,4S/2W-36N010,5/29/2013,00:00,,,25.87,0.0,25.87,19.52,19.52,-6.35,25.87,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375493N1219813W001,121.813,37.5493,4S/1W-28P008,1/4/2011,00:00,,,41.8,0.0,41.8,56.28,56.28,14.48,41.8,ES - Electric sounder measurement,0.1 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375493N1219813W001,121.813,37.5493,4S/1W-28P008,1/25/2011,00:00,,,41.8,0.0,41.8,56.28,56.28,14.48,41.8,ES - Electric sounder measurement,0.1 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375493N1219813W001,121.813,37.5493,4S/1W-28P008,2/23/2011,00:00,,,41.5,0.0,41.5,56.28,56.28,14.78,41.5,ES - Electric sounder measurement,0.1 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375493N1219813W001,121.813,37.5493,4S/1W-28P008,4/26/2011,00:00,,,38.5,0.0,38.5,56.28,56.28,17.78,38.5,ES - Electric sounder measurement,0.1 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375493N1219813W001,121.813,37.5493,4S/1W-28P008,5/24/2011,00:00,,,38.3,0.0,38.3,56.28,56.28,17.98,38.3,ES - Electric sounder measurement,0.1 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375493N1219813W001,121.813,37.5493,4S/1W-28P008,6/28/2011,00:00,,,38.4,0.0,38.4,56.28,56.28,17.88,38.4,ES - Electric sounder measurement,0.1 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375493N1219813W001,121.813,37.5493,4S/1W-28P008,7/26/2011,00:00,,,39.0,0.0,39.0,56.28,56.28,17.28,39.0,ES - Electric sounder measurement,0.1 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375493N1219813W001,121.813,37.5493,4S/1W-28P008,9/7/2011,00:00,,,40.4,0.0,40.4,56.28,56.28,15.88,40.4,ES - Electric sounder measurement,0.1 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375493N1219813W001,121.813,37.5493,4S/1W-28P008,9/27/2011,00:00,,,41.0,0.0,41.0,56.28,56.28,15.28,41.0,ES - Electric sounder measurement,0.1 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375493N1219813W001,121.813,37.5493,4S/1W-28P008,10/25/2011,00:00,,,41.35,0.0,41.35,56.28,56.28,14.93,41.35,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375493N1219813W001,121.813,37.5493,4S/1W-28P008,11/29/2011,00:00,,,42.31,0.0,42.31,56.28,56.28,13.97,42.31,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375493N1219813W001,121.813,37.5493,4S/1W-28P008,12/28/2011,00:00,,,42.63,0.0,42.63,56.28,56.28,13.65,42.63,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375493N1219813W001,121.813,37.5493,4S/1W-28P008,1/31/2012,00:00,,,43.11,0.0,43.11,56.28,56.28,13.17,43.11,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375493N1219813W001,121.813,37.5493,4S/1W-28P008,2/28/2012,00:00,,,43.46,0.0,43.46,56.28,56.28,12.82,43.46,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375493N1219813W001,121.813,37.5493,4S/1W-28P008,3/28/2012,00:00,,,43.24,0.0,43.24,56.28,56.28,13.04,43.24,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375493N1219813W001,121.813,37.5493,4S/1W-28P008,4/25/2012,00:00,,,42.2,0.0,42.2,56.28,56.28,14.08,42.2,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375493N1219813W001,121.813,37.5493,4S/1W-28P008,5/29/2012,00:00,,,42.22,0.0,42.22,56.28,56.28,14.06,42.22,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375493N1219813W001,121.813,37.5493,4S/1W-28P008,6/26/2012,00:00,,,42.76,0.0,42.76,56.28,56.28,13.52,42.76,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375493N1219813W001,121.813,37.5493,4S/1W-28P008,7/31/2012,00:00,,,43.79,0.0,43.79,56.28,56.28,12.49,43.79,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375493N1219813W001,121.813,37.5493,4S/1W-28P008,8/29/2012,00:00,,,44.64,0.0,44.64,56.28,56.28,11.64,44.64,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375493N1219813W001,121.813,37.5493,4S/1W-28P008,9/6/2012,00:00,,,44.68,0.0,44.68,56.28,56.28,11.6,44.68,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375493N1219813W001,121.813,37.5493,4S/1W-28P008,10/23/2012,00:00,,,45.78,0.0,45.78,56.28,56.28,10.5,45.78,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375493N1219813W001,121.813,37.5493,4S/1W-28P008,11/27/2012,00:00,,,46.28,0.0,46.28,56.28,56.28,10.0,46.28,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375493N1219813W001,121.813,37.5493,4S/1W-28P008,12/18/2012,00:00,,,46.25,0.0,46.25,56.28,56.28,10.03,46.25,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375493N1219813W001,121.813,37.5493,4S/1W-28P008,1/30/2013,00:00,,,45.815,0.0,45.815,56.28,56.28,10.465,45.815,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375493N1219813W001,121.813,37.5493,4S/1W-28P008,2/26/2013,00:00,,,45.965,0.0,45.965,56.28,56.28,10.315,45.965,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375493N1219813W001,121.813,37.5493,4S/1W-28P008,3/28/2013,00:00,,,45.375,0.0,45.375,56.28,56.28,10.905,45.375,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375493N1219813W001,121.813,37.5493,4S/1W-28P008,4/30/2013,00:00,,,46.035,0.0,46.035,56.28,56.28,10.245,46.035,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375493N1219813W001,121.813,37.5493,4S/1W-28P008,5/30/2013,00:00,,,46.845,0.0,46.845,56.28,56.28,9.435,46.845,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375493N1219814W001,121.814,37.5493,4S/1W-28P007,1/4/2011,00:00,,,55.3,0.0,55.3,56.25,56.25,0.95,55.3,ES - Electric sounder measurement,0.1 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375493N1219814W001,121.814,37.5493,4S/1W-28P007,1/25/2011,00:00,,,58.1,0.0,58.1,56.25,56.25,-1.85,58.1,ES - Electric sounder measurement,0.1 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375493N1219814W001,121.814,37.5493,4S/1W-28P007,2/23/2011,00:00,,,54.8,0.0,54.8,56.25,56.25,1.45,54.8,ES - Electric sounder measurement,0.1 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375493N1219814W001,121.814,37.5493,4S/1W-28P007,4/26/2011,00:00,,,50.2,0.0,50.2,56.25,56.25,6.05,50.2,ES - Electric sounder measurement,0.1 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375493N1219814W001,121.814,37.5493,4S/1W-28P007,5/24/2011,00:00,,,53.0,0.0,53.0,56.25,56.25,3.25,53.0,ES - Electric sounder measurement,0.1 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375493N1219814W001,121.814,37.5493,4S/1W-28P007,6/28/2011,00:00,,,57.5,0.0,57.5,56.25,56.25,-1.25,57.5,ES - Electric sounder measurement,0.1 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375493N1219814W001,121.814,37.5493,4S/1W-28P007,7/26/2011,00:00,,,61.8,0.0,61.8,56.25,56.25,-5.55,61.8,ES - Electric sounder measurement,0.1 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375493N1219814W001,121.814,37.5493,4S/1W-28P007,9/7/2011,00:00,,,61.4,0.0,61.4,56.25,56.25,-5.15,61.4,ES - Electric sounder measurement,0.1 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375493N1219814W001,121.814,37.5493,4S/1W-28P007,9/27/2011,00:00,,,59.5,0.0,59.5,56.25,56.25,-3.25,59.5,ES - Electric sounder measurement,0.1 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375493N1219814W001,121.814,37.5493,4S/1W-28P007,10/25/2011,00:00,,,57.8,0.0,57.8,56.25,56.25,-1.55,57.8,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375493N1219814W001,121.814,37.5493,4S/1W-28P007,11/29/2011,00:00,,,55.62,0.0,55.62,56.25,56.25,0.63,55.62,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375493N1219814W001,121.814,37.5493,4S/1W-28P007,12/28/2011,00:00,,,56.02,0.0,56.02,56.25,56.25,0.23,56.02,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375493N1219814W001,121.814,37.5493,4S/1W-28P007,1/31/2012,00:00,,,55.65,0.0,55.65,56.25,56.25,0.6,55.65,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375493N1219814W001,121.814,37.5493,4S/1W-28P007,2/28/2012,00:00,,,56.04,0.0,56.04,56.25,56.25,0.21,56.04,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375493N1219814W001,121.814,37.5493,4S/1W-28P007,3/28/2012,00:00,,,54.96,0.0,54.96,56.25,56.25,1.29,54.96,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375493N1219814W001,121.814,37.5493,4S/1W-28P007,4/25/2012,00:00,,,55.1,0.0,55.1,56.25,56.25,1.15,55.1,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375493N1219814W001,121.814,37.5493,4S/1W-28P007,5/29/2012,00:00,,,62.52,0.0,62.52,56.25,56.25,-6.27,62.52,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375493N1219814W001,121.814,37.5493,4S/1W-28P007,6/26/2012,00:00,,,60.72,0.0,60.72,56.25,56.25,-4.47,60.72,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375493N1219814W001,121.814,37.5493,4S/1W-28P007,7/31/2012,00:00,,,59.24,0.0,59.24,56.25,56.25,-2.99,59.24,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375493N1219814W001,121.814,37.5493,4S/1W-28P007,8/29/2012,00:00,,,62.1,0.0,62.1,56.25,56.25,-5.85,62.1,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375493N1219814W001,121.814,37.5493,4S/1W-28P007,9/6/2012,00:00,,,62.62,0.0,62.62,56.25,56.25,-6.37,62.62,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375493N1219814W001,121.814,37.5493,4S/1W-28P007,10/23/2012,00:00,,,60.96,0.0,60.96,56.25,56.25,-4.71,60.96,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375493N1219814W001,121.814,37.5493,4S/1W-28P007,11/27/2012,00:00,,,60.77,0.0,60.77,56.25,56.25,-4.52,60.77,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375493N1219814W001,121.814,37.5493,4S/1W-28P007,12/18/2012,00:00,,,63.58,0.0,63.58,56.25,56.25,-7.33,63.58,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375493N1219814W001,121.814,37.5493,4S/1W-28P007,1/30/2013,00:00,,,59.91,0.0,59.91,56.25,56.25,-3.66,59.91,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375493N1219814W001,121.814,37.5493,4S/1W-28P007,2/26/2013,00:00,,,57.9,0.0,57.9,56.25,56.25,-1.65,57.9,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375493N1219814W001,121.814,37.5493,4S/1W-28P007,3/28/2013,00:00,,,53.91,0.0,53.91,56.25,56.25,2.34,53.91,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375493N1219814W001,121.814,37.5493,4S/1W-28P007,4/30/2013,00:00,,,59.57,0.0,59.57,56.25,56.25,-3.32,59.57,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375493N1219814W001,121.814,37.5493,4S/1W-28P007,5/30/2013,00:00,,,61.8,0.0,61.8,56.25,56.25,-5.55,61.8,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375494N1219813W001,121.813,37.5494,4S/1W-28P006,1/4/2011,00:00,,,54.8,0.0,54.8,56.41,56.41,1.61,54.8,ES - Electric sounder measurement,0.1 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
