CASGEM ID,Local Well Number,Date,Military Time (PST),No Measurement,Questionable Measurement,Reading @RP,Reading @WS,RP to WS,RP Elevation,GS Elevation,WSE,GS to WS,Measurement Method,Measurement Accuracy,Collecting/ Co-op Agency,Voluntary or CASGEM Measurement,Comments,Merced_01.01.1984-12.31.1986
371416N1204607W001,,1/29/1986,00:00,,,53.500,0.000,53.500,155.240,154.240,101.740,52.500,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Merced_01.01.1984-12.31.1986
371416N1204607W001,,9/29/1986,00:00,,,51.500,0.000,51.500,155.240,154.240,103.740,50.500,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Merced_01.01.1984-12.31.1986
371416N1210329W001,,11/28/1984,00:00,,,17.000,0.000,17.000,160.680,159.680,143.680,16.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1984-12.31.1986
371416N1210329W001,,4/17/1985,00:00,,,14.000,0.000,14.000,160.680,159.680,146.680,13.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1984-12.31.1986
371416N1210329W001,,10/24/1985,00:00,,,14.000,0.000,14.000,160.680,159.680,146.680,13.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1984-12.31.1986
371416N1210329W001,,3/27/1986,00:00,,,15.000,0.000,15.000,160.680,159.680,145.680,14.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1984-12.31.1986
371416N1210329W001,,10/22/1986,00:00,,,14.000,0.000,14.000,160.680,159.680,146.680,13.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1984-12.31.1986
371418N1206007W001,,10/23/1984,00:00,,,8.500,0.000,8.500,105.300,103.300,96.800,6.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1984-12.31.1986
371418N1206007W001,,12/13/1984,00:00,,,6.500,0.000,6.500,105.300,103.300,98.800,4.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1984-12.31.1986
371418N1206007W001,,10/11/1985,00:00,,,10.000,0.000,10.000,105.300,103.300,95.300,8.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1984-12.31.1986
371418N1206007W001,,12/20/1985,00:00,,,5.000,0.000,5.000,105.300,103.300,100.300,3.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1984-12.31.1986
371418N1206007W001,,10/30/1986,00:00,,,9.600,0.000,9.600,105.300,103.300,95.700,7.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1984-12.31.1986
371418N1206007W001,,12/4/1986,00:00,,,9.900,0.000,9.900,105.300,103.300,95.400,7.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1984-12.31.1986
371424N1204299W001,,1/20/1984,00:00,,,17.000,0.000,17.000,168.720,168.220,151.720,16.500,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Merced_01.01.1984-12.31.1986
371424N1204299W001,,11/7/1984,00:00,,,12.000,0.000,12.000,168.720,168.220,156.720,11.500,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Merced_01.01.1984-12.31.1986
371424N1204299W001,,1/23/1985,00:00,4 - Can't get tape in casing,,,,,168.720,168.220,,,,,Bureau of Reclamation,Voluntary,,Merced_01.01.1984-12.31.1986
371424N1204299W001,,10/22/1985,00:00,,,15.100,0.000,15.100,168.720,168.220,153.620,14.600,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Merced_01.01.1984-12.31.1986
371424N1204299W001,,1/27/1986,00:00,,,18.200,0.000,18.200,168.720,168.220,150.520,17.700,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Merced_01.01.1984-12.31.1986
371424N1204299W001,,9/30/1986,00:00,,,21.400,0.000,21.400,168.720,168.220,147.320,20.900,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Merced_01.01.1984-12.31.1986
371427N1204043W001,,10/24/1984,00:00,,,27.500,0.000,27.500,180.200,179.200,152.700,26.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1984-12.31.1986
371427N1204043W001,,12/12/1984,00:00,,,45.000,0.000,45.000,180.200,179.200,135.200,44.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1984-12.31.1986
371427N1204043W001,,10/11/1985,00:00,,,30.000,0.000,30.000,180.200,179.200,150.200,29.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1984-12.31.1986
371427N1204043W001,,12/18/1985,00:00,,,50.000,0.000,50.000,180.200,179.200,130.200,49.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1984-12.31.1986
371427N1204043W001,,10/28/1986,00:00,,,35.000,0.000,35.000,180.200,179.200,145.200,34.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1984-12.31.1986
371427N1204043W001,,12/2/1986,00:00,1 - Pumping,,,,,180.200,179.200,,,,,Department of Water Resources,Voluntary,,Merced_01.01.1984-12.31.1986
371432N1209238W001,,4/17/1985,00:00,,,2.290,0.000,2.290,89.920,87.820,87.630,0.190,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1984-12.31.1986
371432N1209238W001,,10/24/1985,00:00,,,4.190,0.000,4.190,89.920,87.820,85.730,2.090,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1984-12.31.1986
371432N1209238W001,,3/27/1986,00:00,9 - Temporarily inaccessible,,,,,89.920,87.820,,,,,Department of Water Resources,Voluntary,,Merced_01.01.1984-12.31.1986
371432N1209238W001,,10/22/1986,00:00,,,3.690,0.000,3.690,89.920,87.820,86.230,1.590,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1984-12.31.1986
371446N1203474W001,,1/20/1984,00:00,,,67.000,0.000,67.000,207.140,206.140,140.140,66.000,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Merced_01.01.1984-12.31.1986
371446N1203474W001,,11/7/1984,00:00,,,79.300,0.000,79.300,207.140,206.140,127.840,78.300,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Merced_01.01.1984-12.31.1986
371446N1203474W001,,1/22/1985,00:00,3 - Tape hung up,,,,,207.140,206.140,,,,,Bureau of Reclamation,Voluntary,,Merced_01.01.1984-12.31.1986
371446N1203474W001,,10/22/1985,00:00,,,116.400,0.000,116.400,207.140,206.140,90.740,115.400,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Merced_01.01.1984-12.31.1986
371446N1203474W001,,1/31/1986,00:00,,,88.000,0.000,88.000,207.140,206.140,119.140,87.000,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Merced_01.01.1984-12.31.1986
371446N1203474W001,,9/30/1986,00:00,,,84.800,0.000,84.800,207.140,206.140,122.340,83.800,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Merced_01.01.1984-12.31.1986
371452N1203199W001,,1/27/1984,00:00,3 - Tape hung up,,,,,218.130,217.130,,,,,Bureau of Reclamation,Voluntary,,Merced_01.01.1984-12.31.1986
371452N1203199W001,,11/7/1984,00:00,,,94.300,0.000,94.300,218.130,217.130,123.830,93.300,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Merced_01.01.1984-12.31.1986
371452N1203199W001,,1/23/1985,00:00,4 - Can't get tape in casing,,,,,218.130,217.130,,,,,Bureau of Reclamation,Voluntary,,Merced_01.01.1984-12.31.1986
371452N1203199W001,,10/22/1985,00:00,,,122.600,0.000,122.600,218.130,217.130,95.530,121.600,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Merced_01.01.1984-12.31.1986
371452N1203199W001,,1/28/1986,00:00,4 - Can't get tape in casing,,,,,218.130,217.130,,,,,Bureau of Reclamation,Voluntary,,Merced_01.01.1984-12.31.1986
371452N1203199W001,,9/30/1986,00:00,4 - Can't get tape in casing,,,,,218.130,217.130,,,,,Bureau of Reclamation,Voluntary,,Merced_01.01.1984-12.31.1986
371452N1203846W001,,1/20/1984,00:00,,,52.500,0.000,52.500,190.680,190.180,138.180,52.000,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Merced_01.01.1984-12.31.1986
371452N1203846W001,,11/7/1984,00:00,,,62.300,0.000,62.300,190.680,190.180,128.380,61.800,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Merced_01.01.1984-12.31.1986
371452N1203846W001,,1/23/1985,00:00,,,61.500,0.000,61.500,190.680,190.180,129.180,61.000,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Merced_01.01.1984-12.31.1986
371452N1203846W001,,10/22/1985,00:00,6 - Well has been destroyed,,,,,190.680,190.180,,,,,Bureau of Reclamation,Voluntary,,Merced_01.01.1984-12.31.1986
371455N1203654W001,,1/20/1984,00:00,,,62.000,0.000,62.000,198.160,197.160,136.160,61.000,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Merced_01.01.1984-12.31.1986
371455N1203654W001,,11/7/1984,00:00,,,71.400,0.000,71.400,198.160,197.160,126.760,70.400,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Merced_01.01.1984-12.31.1986
371455N1203654W001,,1/22/1985,00:00,,,69.000,0.000,69.000,198.160,197.160,129.160,68.000,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Merced_01.01.1984-12.31.1986
371455N1203654W001,,10/22/1985,00:00,,,112.400,0.000,112.400,198.160,197.160,85.760,111.400,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Merced_01.01.1984-12.31.1986
371455N1203654W001,,1/31/1986,00:00,,,74.500,0.000,74.500,198.160,197.160,123.660,73.500,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Merced_01.01.1984-12.31.1986
371455N1203654W001,,9/30/1986,00:00,,,81.500,0.000,81.500,198.160,197.160,116.660,80.500,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Merced_01.01.1984-12.31.1986
371466N1204104W001,,1/20/1984,00:00,,,22.000,0.000,22.000,177.710,177.210,155.710,21.500,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Merced_01.01.1984-12.31.1986
371466N1204104W001,,11/7/1984,00:00,,,16.200,0.000,16.200,177.710,177.210,161.510,15.700,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Merced_01.01.1984-12.31.1986
371466N1204104W001,,1/23/1985,00:00,5 - Unable to locate well,,,,,177.710,177.210,,,,,Bureau of Reclamation,Voluntary,,Merced_01.01.1984-12.31.1986
371466N1204104W001,,10/22/1985,00:00,,,33.100,0.000,33.100,177.710,177.210,144.610,32.600,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Merced_01.01.1984-12.31.1986
371466N1204104W001,,1/27/1986,00:00,,,17.000,0.000,17.000,177.710,177.210,160.710,16.500,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Merced_01.01.1984-12.31.1986
371466N1204104W001,,9/30/1986,00:00,9 - Temporarily inaccessible,,,,,177.710,177.210,,,,,Bureau of Reclamation,Voluntary,,Merced_01.01.1984-12.31.1986
371466N1204171W001,,1/20/1984,00:00,,,56.500,0.000,56.500,178.810,178.210,122.310,55.900,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Merced_01.01.1984-12.31.1986
371466N1204171W001,,11/7/1984,00:00,5 - Unable to locate well,,,,,178.810,178.210,,,,,Bureau of Reclamation,Voluntary,,Merced_01.01.1984-12.31.1986
371466N1204171W001,,1/23/1985,00:00,5 - Unable to locate well,,,,,178.810,178.210,,,,,Bureau of Reclamation,Voluntary,,Merced_01.01.1984-12.31.1986
371466N1204171W001,,10/22/1985,00:00,,,96.600,0.000,96.600,178.810,178.210,82.210,96.000,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Merced_01.01.1984-12.31.1986
371466N1204171W001,,1/27/1986,00:00,,,68.400,0.000,68.400,178.810,178.210,110.410,67.800,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Merced_01.01.1984-12.31.1986
371466N1204171W001,,9/30/1986,00:00,,,69.200,0.000,69.200,178.810,178.210,109.610,68.600,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Merced_01.01.1984-12.31.1986
371466N1210316W001,,11/28/1984,00:00,,,24.000,0.000,24.000,157.080,156.280,133.080,23.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1984-12.31.1986
371466N1210316W001,,4/17/1985,00:00,,,21.000,0.000,21.000,157.080,156.280,136.080,20.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1984-12.31.1986
371466N1210316W001,,10/24/1985,00:00,,,23.000,0.000,23.000,157.080,156.280,134.080,22.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1984-12.31.1986
371466N1210316W001,,3/27/1986,00:00,,,22.000,0.000,22.000,157.080,156.280,135.080,21.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1984-12.31.1986
371466N1210316W001,,10/22/1986,00:00,,,25.000,0.000,25.000,157.080,156.280,132.080,24.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1984-12.31.1986
371485N1203916W001,,1/20/1984,00:00,,,49.000,0.000,49.000,188.690,188.190,139.690,48.500,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Merced_01.01.1984-12.31.1986
371485N1203916W001,,11/7/1984,00:00,,,60.600,0.000,60.600,188.690,188.190,128.090,60.100,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Merced_01.01.1984-12.31.1986
371485N1203916W001,,1/23/1985,00:00,,,47.600,0.000,47.600,188.690,188.190,141.090,47.100,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Merced_01.01.1984-12.31.1986
371485N1203916W001,,10/22/1985,00:00,,,130.500,0.000,130.500,188.690,188.190,58.190,130.000,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Merced_01.01.1984-12.31.1986
371485N1203916W001,,1/27/1986,00:00,,,60.100,0.000,60.100,188.690,188.190,128.590,59.600,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Merced_01.01.1984-12.31.1986
371485N1203916W001,,9/30/1986,00:00,,,80.800,0.000,80.800,188.690,188.190,107.890,80.300,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Merced_01.01.1984-12.31.1986
371485N1206860W001,,10/23/1984,00:00,,,5.000,0.000,5.000,101.720,100.720,96.720,4.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1984-12.31.1986
371485N1206860W001,,12/13/1984,00:00,,,9.000,0.000,9.000,101.720,100.720,92.720,8.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1984-12.31.1986
371485N1206860W001,,10/11/1985,00:00,,,6.000,0.000,6.000,101.720,100.720,95.720,5.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1984-12.31.1986
371485N1206860W001,,12/20/1985,00:00,,,9.000,0.000,9.000,101.720,100.720,92.720,8.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1984-12.31.1986
371485N1206860W001,,10/30/1986,00:00,,,11.000,0.000,11.000,101.720,100.720,90.720,10.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1984-12.31.1986
371485N1206860W001,,12/4/1986,00:00,,,10.000,0.000,10.000,101.720,100.720,91.720,9.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1984-12.31.1986
371488N1203921W001,,1/20/1984,00:00,,,51.500,0.000,51.500,193.190,192.190,141.690,50.500,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Merced_01.01.1984-12.31.1986
371488N1203921W001,,11/7/1984,00:00,,,66.500,0.000,66.500,193.190,192.190,126.690,65.500,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Merced_01.01.1984-12.31.1986
371488N1203921W001,,1/23/1985,00:00,,,62.000,0.000,62.000,193.190,192.190,131.190,61.000,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Merced_01.01.1984-12.31.1986
371488N1203921W001,,10/22/1985,00:00,,,125.200,0.000,125.200,193.190,192.190,67.990,124.200,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Merced_01.01.1984-12.31.1986
371488N1203921W001,,1/27/1986,00:00,,,69.900,0.000,69.900,193.190,192.190,123.290,68.900,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Merced_01.01.1984-12.31.1986
371488N1203921W001,,9/30/1986,00:00,,,89.900,0.000,89.900,193.190,192.190,103.290,88.900,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Merced_01.01.1984-12.31.1986
371493N1205282W001,,2/1/1984,00:00,,,38.300,0.000,38.300,129.280,127.780,90.980,36.800,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Merced_01.01.1984-12.31.1986
371493N1205282W001,,10/1/1984,00:00,,,88.300,0.000,88.300,129.280,127.780,40.980,86.800,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Merced_01.01.1984-12.31.1986
371493N1205282W001,,2/4/1985,00:00,,,46.100,0.000,46.100,129.280,127.780,83.180,44.600,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Merced_01.01.1984-12.31.1986
371493N1205282W001,,10/17/1985,00:00,1 - Pumping,,,,,129.280,127.780,,,,,Bureau of Reclamation,Voluntary,,Merced_01.01.1984-12.31.1986
371493N1205282W001,,1/27/1986,00:00,9 - Temporarily inaccessible,,,,,129.280,127.780,,,,,Bureau of Reclamation,Voluntary,,Merced_01.01.1984-12.31.1986
371493N1205282W001,,9/29/1986,00:00,1 - Pumping,,,,,129.280,127.780,,,,,Bureau of Reclamation,Voluntary,,Merced_01.01.1984-12.31.1986
371496N1205054W001,,2/3/1984,00:00,,,57.500,0.000,57.500,140.270,137.270,82.770,54.500,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Merced_01.01.1984-12.31.1986
371496N1205054W001,,10/1/1984,00:00,,,100.000,0.000,100.000,140.270,137.270,40.270,97.000,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Merced_01.01.1984-12.31.1986
371496N1205054W001,,1/30/1985,00:00,,,53.000,0.000,53.000,140.270,137.270,87.270,50.000,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Merced_01.01.1984-12.31.1986
371496N1205054W001,,10/2/1985,00:00,,,93.000,0.000,93.000,140.270,137.270,47.270,90.000,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Merced_01.01.1984-12.31.1986
371496N1205054W001,,1/29/1986,00:00,,,55.000,0.000,55.000,140.270,137.270,85.270,52.000,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Merced_01.01.1984-12.31.1986
371496N1205054W001,,9/29/1986,00:00,,,79.000,0.000,79.000,140.270,137.270,61.270,76.000,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Merced_01.01.1984-12.31.1986
371499N1205599W001,,2/1/1984,00:00,,,31.400,0.000,31.400,117.300,116.800,85.900,30.900,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Merced_01.01.1984-12.31.1986
371499N1205599W001,,10/1/1984,00:00,5 - Unable to locate well,,,,,117.300,116.800,,,,,Bureau of Reclamation,Voluntary,,Merced_01.01.1984-12.31.1986
371499N1205599W001,,2/4/1985,00:00,6 - Well has been destroyed,,,,,117.300,116.800,,,,,Bureau of Reclamation,Voluntary,,Merced_01.01.1984-12.31.1986
371499N1205735W001,,2/1/1984,00:00,6 - Well has been destroyed,,,,,113.300,113.300,,,,,Bureau of Reclamation,Voluntary,,Merced_01.01.1984-12.31.1986
371510N1205102W001,,2/3/1984,00:00,,,56.500,0.000,56.500,136.280,135.280,79.780,55.500,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Merced_01.01.1984-12.31.1986
371510N1205102W001,,10/1/1984,00:00,,,108.500,0.000,108.500,136.280,135.280,27.780,107.500,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Merced_01.01.1984-12.31.1986
371510N1205102W001,,1/30/1985,00:00,,,53.000,0.000,53.000,136.280,135.280,83.280,52.000,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Merced_01.01.1984-12.31.1986
371510N1205102W001,,10/2/1985,00:00,,,106.000,0.000,106.000,136.280,135.280,30.280,105.000,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Merced_01.01.1984-12.31.1986
371510N1205102W001,,1/29/1986,00:00,,,53.500,0.000,53.500,136.280,135.280,82.780,52.500,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Merced_01.01.1984-12.31.1986
371510N1205102W001,,9/29/1986,00:00,,,87.000,0.000,87.000,136.280,135.280,49.280,86.000,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Merced_01.01.1984-12.31.1986
371513N1204177W001,,1/20/1984,00:00,,,11.000,0.000,11.000,174.220,172.220,163.220,9.000,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Merced_01.01.1984-12.31.1986
371513N1204177W001,,11/7/1984,00:00,,,7.000,0.000,7.000,174.220,172.220,167.220,5.000,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Merced_01.01.1984-12.31.1986
371513N1204177W001,,1/23/1985,00:00,4 - Can't get tape in casing,,,,,174.220,172.220,,,,,Bureau of Reclamation,Voluntary,,Merced_01.01.1984-12.31.1986
371513N1204177W001,,10/22/1985,00:00,2 - Pump house locked,,,,,174.220,172.220,,,,,Bureau of Reclamation,Voluntary,,Merced_01.01.1984-12.31.1986
371513N1204177W001,,1/27/1986,00:00,2 - Pump house locked,,,,,174.220,172.220,,,,,Bureau of Reclamation,Voluntary,,Merced_01.01.1984-12.31.1986
371513N1204177W001,,9/30/1986,00:00,9 - Temporarily inaccessible,,,,,174.220,172.220,,,,,Bureau of Reclamation,Voluntary,,Merced_01.01.1984-12.31.1986
371516N1208804W001,,11/28/1984,00:00,,,3.300,0.000,3.300,87.160,85.360,83.860,1.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1984-12.31.1986
371516N1208804W001,,4/17/1985,00:00,,,3.500,0.000,3.500,87.160,85.360,83.660,1.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1984-12.31.1986
371516N1208804W001,,10/24/1985,00:00,,,3.000,0.000,3.000,87.160,85.360,84.160,1.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1984-12.31.1986
371516N1208804W001,,3/27/1986,00:00,,,3.500,0.000,3.500,87.160,85.360,83.660,1.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1984-12.31.1986
371516N1208804W001,,10/22/1986,00:00,,,5.700,0.000,5.700,87.160,85.360,81.460,3.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1984-12.31.1986
371524N1202916W001,,1/31/1984,00:00,,,99.000,0.000,99.000,234.140,233.140,135.140,98.000,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Merced_01.01.1984-12.31.1986
371524N1202916W001,,11/2/1984,00:00,,,117.600,0.000,117.600,234.140,233.140,116.540,116.600,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Merced_01.01.1984-12.31.1986
371524N1202916W001,,1/23/1985,00:00,,,84.000,0.000,84.000,234.140,233.140,150.140,83.000,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Merced_01.01.1984-12.31.1986
371524N1202916W001,,10/15/1985,00:00,1 - Pumping,,,,,234.140,233.140,,,,,Bureau of Reclamation,Voluntary,,Merced_01.01.1984-12.31.1986
371524N1202916W001,,1/28/1986,00:00,,,139.100,0.000,139.100,234.140,233.140,95.040,138.100,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Merced_01.01.1984-12.31.1986
371524N1202916W001,,9/30/1986,00:00,,,138.100,0.000,138.100,234.140,233.140,96.040,137.100,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Merced_01.01.1984-12.31.1986
371530N1202788W001,,1/31/1984,00:00,,,132.000,0.000,132.000,239.650,239.150,107.650,131.500,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Merced_01.01.1984-12.31.1986
371530N1202788W001,,11/2/1984,00:00,,,136.300,0.000,136.300,239.650,239.150,103.350,135.800,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Merced_01.01.1984-12.31.1986
371530N1202788W001,,1/23/1985,00:00,,,121.400,0.000,121.400,239.650,239.150,118.250,120.900,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Merced_01.01.1984-12.31.1986
371530N1202788W001,,10/8/1985,00:00,,,143.000,0.000,143.000,239.650,239.150,96.650,142.500,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Merced_01.01.1984-12.31.1986
371530N1202788W001,,1/27/1986,00:00,,,130.300,0.000,130.300,239.650,239.150,109.350,129.800,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Merced_01.01.1984-12.31.1986
371530N1202788W001,,10/2/1986,00:00,,,130.100,0.000,130.100,239.650,239.150,109.550,129.600,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Merced_01.01.1984-12.31.1986
371532N1205735W001,,2/1/1984,00:00,4 - Can't get tape in casing,,,,,113.800,113.300,,,,,Bureau of Reclamation,Voluntary,,Merced_01.01.1984-12.31.1986
371532N1205735W001,,10/1/1984,00:00,5 - Unable to locate well,,,,,113.800,113.300,,,,,Bureau of Reclamation,Voluntary,,Merced_01.01.1984-12.31.1986
371532N1205735W001,,2/4/1985,00:00,9 - Temporarily inaccessible,,,,,113.800,113.300,,,,,Bureau of Reclamation,Voluntary,,Merced_01.01.1984-12.31.1986
371532N1205735W001,,10/5/1985,00:00,,,104.700,0.000,104.700,113.800,113.300,9.100,104.200,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Merced_01.01.1984-12.31.1986
371532N1205735W001,,1/27/1986,00:00,9 - Temporarily inaccessible,,,,,113.800,113.300,,,,,Bureau of Reclamation,Voluntary,,Merced_01.01.1984-12.31.1986
371532N1205735W001,,9/29/1986,00:00,9 - Temporarily inaccessible,,,,,113.800,113.300,,,,,Bureau of Reclamation,Voluntary,,Merced_01.01.1984-12.31.1986
371538N1206316W001,,10/23/1984,00:00,,,7.700,0.000,7.700,103.310,102.310,95.610,6.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1984-12.31.1986
371538N1206316W001,,12/13/1984,00:00,,,8.500,0.000,8.500,103.310,102.310,94.810,7.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1984-12.31.1986
371538N1206316W001,,10/11/1985,00:00,,,8.100,0.000,8.100,103.310,102.310,95.210,7.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1984-12.31.1986
371538N1206316W001,,12/20/1985,00:00,,,3.500,0.000,3.500,103.310,102.310,99.810,2.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1984-12.31.1986
371538N1206316W001,,10/30/1986,00:00,,,8.000,0.000,8.000,103.310,102.310,95.310,7.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1984-12.31.1986
