CASGEM ID,Local Well Number,Date,Military Time (PST),No Measurement,Questionable Measurement,Reading @RP,Reading @WS,RP to WS,RP Elevation,GS Elevation,WSE,GS to WS,Measurement Method,Measurement Accuracy,Collecting/ Co-op Agency,Voluntary or CASGEM Measurement,Comments,Butte_01.01.1993-12.31.2004
395819N1217078W001,,7/17/1994,00:00,,1 - Pumping,78.400,0.000,78.400,158.920,158.920,80.520,78.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
395819N1217078W001,,7/19/1994,00:00,,8 - Oil or foreign substance in casing,67.200,0.000,67.200,158.920,158.920,91.720,67.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
395819N1217078W001,,7/20/1994,00:00,,8 - Oil or foreign substance in casing,63.700,0.000,63.700,158.920,158.920,95.220,63.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
395819N1217078W001,,7/22/1994,00:00,,8 - Oil or foreign substance in casing,62.100,0.000,62.100,158.920,158.920,96.820,62.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
395819N1217078W001,,7/24/1994,00:00,,1 - Pumping,85.000,0.000,85.000,158.920,158.920,73.920,85.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
395819N1217078W001,,7/25/1994,00:00,,1 - Pumping,81.500,0.000,81.500,158.920,158.920,77.420,81.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
395819N1217078W001,,7/27/1994,00:00,,8 - Oil or foreign substance in casing,65.700,0.000,65.700,158.920,158.920,93.220,65.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
395819N1217078W001,,7/28/1994,00:00,,8 - Oil or foreign substance in casing,65.400,0.000,65.400,158.920,158.920,93.520,65.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
395819N1217078W001,,7/29/1994,00:00,,8 - Oil or foreign substance in casing,64.800,0.000,64.800,158.920,158.920,94.120,64.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
395819N1217078W001,,7/31/1994,00:00,,1 - Pumping,74.000,0.000,74.000,158.920,158.920,84.920,74.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
395819N1217078W001,,8/2/1994,00:00,,8 - Oil or foreign substance in casing,61.600,0.000,61.600,158.920,158.920,97.320,61.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
395819N1217078W001,,8/8/1994,00:00,7 - Special/Other,,,,,158.920,158.920,,,,,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
395819N1217078W001,,8/9/1994,00:00,,8 - Oil or foreign substance in casing,62.700,0.000,62.700,158.920,158.920,96.220,62.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
395819N1217078W001,,8/12/1994,00:00,7 - Special/Other,,,,,158.920,158.920,,,,,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
395819N1217078W001,,8/16/1994,00:00,,8 - Oil or foreign substance in casing,63.100,0.000,63.100,158.920,158.920,95.820,63.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
395819N1217078W001,,8/30/1994,00:00,,8 - Oil or foreign substance in casing,63.900,0.000,63.900,158.920,158.920,95.020,63.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
395819N1217078W001,,9/9/1994,00:00,,8 - Oil or foreign substance in casing,55.800,0.000,55.800,158.920,158.920,103.120,55.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
395819N1217078W001,,9/14/1994,00:00,,8 - Oil or foreign substance in casing,55.800,0.000,55.800,158.920,158.920,103.120,55.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
395819N1217078W001,,10/17/1994,00:00,,8 - Oil or foreign substance in casing,46.700,0.000,46.700,158.920,158.920,112.220,46.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
395819N1217078W001,,11/16/1994,00:00,,8 - Oil or foreign substance in casing,43.100,0.000,43.100,158.920,158.920,115.820,43.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
395819N1217078W001,,3/10/1995,00:00,,8 - Oil or foreign substance in casing,33.000,0.000,33.000,158.920,158.920,125.920,33.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
395819N1217078W001,,4/20/1995,00:00,,8 - Oil or foreign substance in casing,30.300,0.000,30.300,158.920,158.920,128.620,30.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
395819N1217078W001,,6/27/1995,00:00,,8 - Oil or foreign substance in casing,35.500,0.000,35.500,158.920,158.920,123.420,35.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
395819N1217078W001,,7/17/1995,00:00,,1 - Pumping,53.800,0.000,53.800,158.920,158.920,105.120,53.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
395819N1217078W001,,7/23/1995,00:00,,,60.800,0.000,60.800,158.920,158.920,98.120,60.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
395819N1217078W001,,7/26/1995,00:00,,,38.800,0.000,38.800,158.920,158.920,120.120,38.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
395819N1217078W001,,10/6/1995,00:00,,,35.200,0.000,35.200,158.920,158.920,123.720,35.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
395819N1217078W001,,3/27/1996,00:00,,,31.800,0.000,31.800,158.920,158.920,127.120,31.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
395819N1217078W001,,7/25/1996,00:00,,8 - Oil or foreign substance in casing,40.000,0.000,40.000,158.920,158.920,118.920,40.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
395819N1217078W001,,10/11/1996,00:00,,8 - Oil or foreign substance in casing,46.500,0.000,46.500,158.920,158.920,112.420,46.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
395819N1217078W001,,1/14/1997,00:00,,8 - Oil or foreign substance in casing,33.100,0.000,33.100,158.920,158.920,125.820,33.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
395819N1217078W001,,3/9/1997,00:00,,8 - Oil or foreign substance in casing,26.900,0.000,26.900,158.920,158.920,132.020,26.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
395819N1217078W001,,7/15/1997,00:00,,,49.000,0.000,49.000,158.920,158.920,109.920,49.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
395819N1217078W001,,11/3/1997,00:00,,,45.100,0.000,45.100,158.920,158.920,113.820,45.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
395825N1217163W001,,7/15/1994,00:00,,1 - Pumping,84.100,0.000,84.100,151.520,151.520,67.420,84.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
395825N1217163W001,,7/17/1994,00:00,,,63.700,0.000,63.700,151.520,151.520,87.820,63.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
395825N1217163W001,,7/20/1994,00:00,,,69.900,0.000,69.900,151.520,151.520,81.620,69.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
395825N1217163W001,,7/22/1994,00:00,,,61.200,0.000,61.200,151.520,151.520,90.320,61.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
395825N1217163W001,,7/24/1994,00:00,,,65.900,0.000,65.900,151.520,151.520,85.620,65.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
395825N1217163W001,,7/25/1994,00:00,,,65.300,0.000,65.300,151.520,151.520,86.220,65.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
395825N1217163W001,,7/27/1994,00:00,,,62.200,0.000,62.200,151.520,151.520,89.320,62.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
395825N1217163W001,,7/28/1994,00:00,,,57.100,0.000,57.100,151.520,151.520,94.420,57.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
395825N1217163W001,,7/29/1994,00:00,,,55.300,0.000,55.300,151.520,151.520,96.220,55.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
395825N1217163W001,,7/31/1994,00:00,,,55.000,0.000,55.000,151.520,151.520,96.520,55.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
395825N1217163W001,,8/2/1994,00:00,,,53.000,0.000,53.000,151.520,151.520,98.520,53.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
395825N1217163W001,,8/8/1994,00:00,,,52.900,0.000,52.900,151.520,151.520,98.620,52.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
395825N1217163W001,,8/9/1994,00:00,,1 - Pumping,88.900,0.000,88.900,151.520,151.520,62.620,88.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
395825N1217163W001,,8/12/1994,00:00,,1 - Pumping,87.300,0.000,87.300,151.520,151.520,64.220,87.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
395825N1217163W001,,8/16/1994,00:00,,1 - Pumping,76.700,0.000,76.700,151.520,151.520,74.820,76.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
395825N1217163W001,,8/17/1994,00:00,,,57.300,0.000,57.300,151.520,151.520,94.220,57.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
395825N1217163W001,,8/30/1994,00:00,,1 - Pumping,81.100,0.000,81.100,151.520,151.520,70.420,81.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
395825N1217163W001,,9/9/1994,00:00,,,53.900,0.000,53.900,151.520,151.520,97.620,53.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
395825N1217163W001,,9/14/1994,00:00,,,45.900,0.000,45.900,151.520,151.520,105.620,45.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
395825N1217163W001,,10/16/1994,00:00,,8 - Oil or foreign substance in casing,43.300,0.000,43.300,151.520,151.520,108.220,43.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
395825N1217163W001,,11/16/1994,00:00,,8 - Oil or foreign substance in casing,34.400,0.000,34.400,151.520,151.520,117.120,34.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
395825N1217163W001,,3/16/1995,00:00,,,29.700,0.000,29.700,151.520,151.520,121.820,29.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
395825N1217163W001,,4/20/1995,00:00,,,22.200,0.000,22.200,151.520,151.520,129.320,22.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
395825N1217163W001,,6/26/1995,00:00,,,28.500,0.000,28.500,151.520,151.520,123.020,28.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
395825N1217163W001,,7/16/1995,00:00,,,33.000,0.000,33.000,151.520,151.520,118.520,33.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
395825N1217163W001,,7/23/1995,00:00,,,34.000,0.000,34.000,151.520,151.520,117.520,34.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
395825N1217163W001,,7/26/1995,00:00,,,29.300,0.000,29.300,151.520,151.520,122.220,29.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
395825N1217163W001,,10/5/1995,00:00,,,32.800,0.000,32.800,151.520,151.520,118.720,32.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
395825N1217163W001,,3/26/1996,00:00,,,21.200,0.000,21.200,151.520,151.520,130.320,21.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
395825N1217163W001,,7/25/1996,00:00,,,30.900,0.000,30.900,151.520,151.520,120.620,30.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
395825N1217163W001,,10/10/1996,00:00,,,32.000,0.000,32.000,151.520,151.520,119.520,32.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
395825N1217163W001,,1/16/1997,00:00,,,19.500,0.000,19.500,151.520,151.520,132.020,19.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
395825N1217163W001,,3/1/1997,00:00,,,18.700,0.000,18.700,151.520,151.520,132.820,18.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
395825N1217163W001,,11/4/1997,00:00,,1 - Pumping,69.000,0.000,69.000,151.520,151.520,82.520,69.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
395827N1217006W001,,9/9/1994,00:00,,,56.000,0.000,56.000,162.720,162.320,106.720,55.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
395827N1217006W001,,9/14/1994,00:00,,,54.800,0.000,54.800,162.720,162.320,107.920,54.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
395827N1217006W001,,10/17/1994,00:00,,,54.800,0.000,54.800,162.720,162.320,107.920,54.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
395827N1217006W001,,11/16/1994,00:00,,,51.600,0.000,51.600,162.720,162.320,111.120,51.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
395827N1217006W001,,3/16/1995,00:00,,,35.200,0.000,35.200,162.720,162.320,127.520,34.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
395827N1217006W001,,4/20/1995,00:00,,,35.000,0.000,35.000,162.720,162.320,127.720,34.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
395827N1217006W001,,6/27/1995,00:00,,,37.500,0.000,37.500,162.720,162.320,125.220,37.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
395827N1217006W001,,7/17/1995,00:00,,8 - Oil or foreign substance in casing,41.100,0.000,41.100,162.720,162.320,121.620,40.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
395827N1217006W001,,7/23/1995,00:00,,1 - Pumping,50.900,0.000,50.900,162.720,162.320,111.820,50.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
395827N1217006W001,,7/26/1995,00:00,,8 - Oil or foreign substance in casing,40.000,0.000,40.000,162.720,162.320,122.720,39.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
395827N1217006W001,,10/6/1995,00:00,,,37.900,0.000,37.900,162.720,162.320,124.820,37.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
395827N1217006W001,,3/27/1996,00:00,,,31.800,0.000,31.800,162.720,162.320,130.920,31.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
395827N1217006W001,,7/25/1996,00:00,,,45.000,0.000,45.000,162.720,162.320,117.720,44.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
395827N1217006W001,,10/10/1996,00:00,,,49.000,0.000,49.000,162.720,162.320,113.720,48.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
395827N1217006W001,,1/14/1997,00:00,,,36.000,0.000,36.000,162.720,162.320,126.720,35.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
395827N1217006W001,,3/9/1997,00:00,,,30.500,0.000,30.500,162.720,162.320,132.220,30.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
395827N1217006W001,,7/15/1997,00:00,,,47.400,0.000,47.400,162.720,162.320,115.320,47.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
395827N1217006W001,,11/3/1997,00:00,,,42.600,0.000,42.600,162.720,162.320,120.120,42.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
395851N1217455W001,,1/12/1993,00:00,7 - Special/Other,,,,,139.830,134.530,,,,,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
395851N1217455W001,,2/24/1993,00:00,,,13.900,0.000,13.900,139.830,134.530,125.930,8.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
395851N1217455W001,,3/18/1993,00:00,,,13.800,0.000,13.800,139.830,134.530,126.030,8.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
395851N1217455W001,,4/15/1993,00:00,,8 - Oil or foreign substance in casing,13.500,0.000,13.500,139.830,134.530,126.330,8.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
395851N1217455W001,,5/13/1993,00:00,,,14.600,0.000,14.600,139.830,134.530,125.230,9.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
395851N1217455W001,,6/17/1993,00:00,,,19.000,0.000,19.000,139.830,134.530,120.830,13.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
395851N1217455W001,,7/14/1993,00:00,,,22.500,0.000,22.500,139.830,134.530,117.330,17.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
395851N1217455W001,,8/18/1993,00:00,,6 - Other,19.300,0.000,19.300,139.830,134.530,120.530,14.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
395851N1217455W001,,9/16/1993,00:00,,,18.700,0.000,18.700,139.830,134.530,121.130,13.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
395851N1217455W001,,10/7/1993,00:00,,,19.100,0.000,19.100,139.830,134.530,120.730,13.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
395851N1217455W001,,11/17/1993,00:00,,,16.500,0.000,16.500,139.830,134.530,123.330,11.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
395851N1217455W001,,12/14/1993,00:00,,8 - Oil or foreign substance in casing,16.500,0.000,16.500,139.830,134.530,123.330,11.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
395851N1217455W001,,1/17/1994,00:00,,,18.000,0.000,18.000,139.830,134.530,121.830,12.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
395851N1217455W001,,2/15/1994,00:00,,,13.000,0.000,13.000,139.830,134.530,126.830,7.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
395851N1217455W001,,3/14/1994,00:00,,,13.500,0.000,13.500,139.830,134.530,126.330,8.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
395851N1217455W001,,4/14/1994,00:00,,,14.400,0.000,14.400,139.830,134.530,125.430,9.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
395851N1217455W001,,5/18/1994,00:00,,,21.900,0.000,21.900,139.830,134.530,117.930,16.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
395851N1217455W001,,6/16/1994,00:00,,1 - Pumping,45.600,0.000,45.600,139.830,134.530,94.230,40.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
395851N1217455W001,,7/20/1994,00:00,,1 - Pumping,51.800,0.000,51.800,139.830,134.530,88.030,46.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
395851N1217455W001,,8/2/1994,00:00,,3 - Casing leaking or wet,54.800,0.000,54.800,139.830,134.530,85.030,49.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
395851N1217455W001,,8/16/1994,00:00,,1 - Pumping,95.400,0.000,95.400,139.830,134.530,44.430,90.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
395851N1217455W001,,9/9/1994,00:00,,,25.000,0.000,25.000,139.830,134.530,114.830,19.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
395851N1217455W001,,9/14/1994,00:00,,8 - Oil or foreign substance in casing,27.200,0.000,27.200,139.830,134.530,112.630,21.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
395851N1217455W001,,10/17/1994,00:00,,,20.900,0.000,20.900,139.830,134.530,118.930,15.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
395851N1217455W001,,11/18/1994,00:00,,,19.700,0.000,19.700,139.830,134.530,120.130,14.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
395851N1217455W001,,3/8/1995,00:00,,,13.900,0.000,13.900,139.830,134.530,125.930,8.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
395851N1217455W001,,4/20/1995,00:00,7 - Special/Other,,,,,139.830,134.530,,,,,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
395851N1217455W001,,6/26/1995,00:00,,,13.500,0.000,13.500,139.830,134.530,126.330,8.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
395851N1217455W001,,7/23/1995,00:00,,,18.000,0.000,18.000,139.830,134.530,121.830,12.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
395851N1217455W001,,7/26/1995,00:00,,,16.900,0.000,16.900,139.830,134.530,122.930,11.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
395851N1217455W001,,10/5/1995,00:00,,,14.900,0.000,14.900,139.830,134.530,124.930,9.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
395851N1217455W001,,3/26/1996,00:00,,,11.400,0.000,11.400,139.830,134.530,128.430,6.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
395851N1217455W001,,7/23/1996,00:00,,,19.000,0.000,19.000,139.830,134.530,120.830,13.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
395851N1217455W001,,10/11/1996,00:00,,,17.200,0.000,17.200,139.830,134.530,122.630,11.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
395851N1217455W001,,1/16/1997,00:00,,,13.100,0.000,13.100,139.830,134.530,126.730,7.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
395851N1217455W001,,3/1/1997,00:00,,,13.200,0.000,13.200,139.830,134.530,126.630,7.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
395851N1217455W001,,7/15/1997,00:00,,3 - Casing leaking or wet,30.400,0.000,30.400,139.830,134.530,109.430,25.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
395851N1217455W001,,11/4/1997,00:00,,,22.800,0.000,22.800,139.830,134.530,117.030,17.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
395853N1217061W001,,7/8/1994,00:00,,,62.500,0.000,62.500,153.720,153.420,91.220,62.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
395853N1217061W001,,7/10/1994,00:00,,1 - Pumping,84.000,0.000,84.000,153.720,153.420,69.720,83.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
395853N1217061W001,,7/12/1994,00:00,,,65.500,0.000,65.500,153.720,153.420,88.220,65.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
395853N1217061W001,,7/15/1994,00:00,,,64.700,0.000,64.700,153.720,153.420,89.020,64.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
395853N1217061W001,,7/17/1994,00:00,,,66.500,0.000,66.500,153.720,153.420,87.220,66.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
395853N1217061W001,,7/19/1994,00:00,,,64.200,0.000,64.200,153.720,153.420,89.520,63.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
395853N1217061W001,,7/20/1994,00:00,,,67.500,0.000,67.500,153.720,153.420,86.220,67.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
395853N1217061W001,,7/22/1994,00:00,,,61.800,0.000,61.800,153.720,153.420,91.920,61.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
395853N1217061W001,,7/24/1994,00:00,,1 - Pumping,77.500,0.000,77.500,153.720,153.420,76.220,77.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
395853N1217061W001,,7/25/1994,00:00,,2 - Nearby pump operating,73.200,0.000,73.200,153.720,153.420,80.520,72.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.1993-12.31.2004
