CASGEM ID,Local Well Number,Date,Military Time (PST),No Measurement,Questionable Measurement,Reading @RP,Reading @WS,RP to WS,RP Elevation,GS Elevation,WSE,GS to WS,Measurement Method,Measurement Accuracy,Collecting/ Co-op Agency,Voluntary or CASGEM Measurement,Comments,Modoc_06.21.1983-06.21.2013
414814N1201648W001,29G001M,3/18/1992,00:00,,,78.500,0.000,78.500,"4,660.640","4,660.340","4,582.140",78.200,UNK - Unknown,Unknown,U S SOIL CONSERVATION SERVICE,Voluntary,,Modoc_06.21.1983-06.21.2013
414814N1201648W001,29G001M,10/20/1992,00:00,,,96.000,0.000,96.000,"4,660.640","4,660.340","4,564.640",95.700,UNK - Unknown,Unknown,U S SOIL CONSERVATION SERVICE,Voluntary,,Modoc_06.21.1983-06.21.2013
414814N1201648W001,29G001M,3/24/1993,00:00,,,84.500,0.000,84.500,"4,660.640","4,660.340","4,576.140",84.200,UNK - Unknown,Unknown,U S SOIL CONSERVATION SERVICE,Voluntary,,Modoc_06.21.1983-06.21.2013
414814N1201648W001,29G001M,11/3/1993,00:00,,,73.000,0.000,73.000,"4,660.640","4,660.340","4,587.640",72.700,UNK - Unknown,Unknown,U S SOIL CONSERVATION SERVICE,Voluntary,,Modoc_06.21.1983-06.21.2013
414814N1201648W001,29G001M,3/21/1994,00:00,,,69.500,0.000,69.500,"4,660.640","4,660.340","4,591.140",69.200,UNK - Unknown,Unknown,U S SOIL CONSERVATION SERVICE,Voluntary,,Modoc_06.21.1983-06.21.2013
414814N1201648W001,29G001M,10/27/1994,00:00,,,84.000,0.000,84.000,"4,660.640","4,660.340","4,576.640",83.700,UNK - Unknown,Unknown,U S SOIL CONSERVATION SERVICE,Voluntary,,Modoc_06.21.1983-06.21.2013
414814N1201648W001,29G001M,3/16/1995,00:00,,,73.500,0.000,73.500,"4,660.640","4,660.340","4,587.140",73.200,UNK - Unknown,Unknown,U S SOIL CONSERVATION SERVICE,Voluntary,,Modoc_06.21.1983-06.21.2013
414814N1201648W001,29G001M,11/2/1995,00:00,,,82.000,0.000,82.000,"4,660.640","4,660.340","4,578.640",81.700,UNK - Unknown,Unknown,U S SOIL CONSERVATION SERVICE,Voluntary,,Modoc_06.21.1983-06.21.2013
414814N1201648W001,29G001M,4/10/1996,00:00,,,60.000,0.000,60.000,"4,660.640","4,660.340","4,600.640",59.700,UNK - Unknown,Unknown,U S SOIL CONSERVATION SERVICE,Voluntary,,Modoc_06.21.1983-06.21.2013
414814N1201648W001,29G001M,10/11/1996,00:00,,,73.000,0.000,73.000,"4,660.640","4,660.340","4,587.640",72.700,UNK - Unknown,Unknown,U S SOIL CONSERVATION SERVICE,Voluntary,,Modoc_06.21.1983-06.21.2013
414814N1201648W001,29G001M,4/7/1997,00:00,7 - Special/Other,,,,,"4,660.640","4,660.340",,,,,U S SOIL CONSERVATION SERVICE,Voluntary,,Modoc_06.21.1983-06.21.2013
414814N1201648W001,29G001M,10/23/1997,00:00,,,83.000,0.000,83.000,"4,660.640","4,660.340","4,577.640",82.700,UNK - Unknown,Unknown,U S SOIL CONSERVATION SERVICE,Voluntary,,Modoc_06.21.1983-06.21.2013
414814N1201648W001,29G001M,10/22/1998,00:00,,,68.000,0.000,68.000,"4,660.640","4,660.340","4,592.640",67.700,UNK - Unknown,Unknown,U S SOIL CONSERVATION SERVICE,Voluntary,,Modoc_06.21.1983-06.21.2013
414814N1201648W001,29G001M,4/15/1998,00:00,,,69.000,0.000,69.000,"4,660.640","4,660.340","4,591.640",68.700,UNK - Unknown,Unknown,U S SOIL CONSERVATION SERVICE,Voluntary,,Modoc_06.21.1983-06.21.2013
414814N1201648W001,29G001M,11/15/1999,00:00,,,69.000,0.000,69.000,"4,660.640","4,660.340","4,591.640",68.700,UNK - Unknown,Unknown,U S SOIL CONSERVATION SERVICE,Voluntary,,Modoc_06.21.1983-06.21.2013
414814N1201648W001,29G001M,3/23/1999,00:00,,,80.000,0.000,80.000,"4,660.640","4,660.340","4,580.640",79.700,UNK - Unknown,Unknown,U S SOIL CONSERVATION SERVICE,Voluntary,,Modoc_06.21.1983-06.21.2013
414814N1201648W001,29G001M,3/22/2000,00:00,,,68.000,0.000,68.000,"4,660.640","4,660.340","4,592.640",67.700,UNK - Unknown,Unknown,U S SOIL CONSERVATION SERVICE,Voluntary,,Modoc_06.21.1983-06.21.2013
414814N1201648W001,29G001M,11/8/2000,00:00,,,77.000,0.000,77.000,"4,660.640","4,660.340","4,583.640",76.700,UNK - Unknown,Unknown,U S SOIL CONSERVATION SERVICE,Voluntary,,Modoc_06.21.1983-06.21.2013
414814N1201648W001,29G001M,3/22/2001,00:00,,,74.500,0.000,74.500,"4,660.640","4,660.340","4,586.140",74.200,UNK - Unknown,Unknown,U S SOIL CONSERVATION SERVICE,Voluntary,,Modoc_06.21.1983-06.21.2013
414814N1201648W001,29G001M,10/24/2001,00:00,,,86.000,0.000,86.000,"4,660.640","4,660.340","4,574.640",85.700,UNK - Unknown,Unknown,U S SOIL CONSERVATION SERVICE,Voluntary,,Modoc_06.21.1983-06.21.2013
414814N1201648W001,29G001M,4/2/2002,00:00,,,78.000,0.000,78.000,"4,660.640","4,660.340","4,582.640",77.700,UNK - Unknown,Unknown,U S SOIL CONSERVATION SERVICE,Voluntary,,Modoc_06.21.1983-06.21.2013
414814N1201648W001,29G001M,10/30/2002,00:00,,,87.000,0.000,87.000,"4,660.640","4,660.340","4,573.640",86.700,UNK - Unknown,Unknown,U S SOIL CONSERVATION SERVICE,Voluntary,,Modoc_06.21.1983-06.21.2013
414814N1201648W001,29G001M,3/20/2003,00:00,,,81.500,0.000,81.500,"4,660.640","4,660.340","4,579.140",81.200,UNK - Unknown,Unknown,U S SOIL CONSERVATION SERVICE,Voluntary,,Modoc_06.21.1983-06.21.2013
414814N1201648W001,29G001M,11/4/2003,00:00,,,86.000,0.000,86.000,"4,660.640","4,660.340","4,574.640",85.700,UNK - Unknown,Unknown,U S SOIL CONSERVATION SERVICE,Voluntary,,Modoc_06.21.1983-06.21.2013
414814N1201648W001,29G001M,4/6/2004,00:00,,,77.000,0.000,77.000,"4,660.640","4,660.340","4,583.640",76.700,UNK - Unknown,Unknown,U S SOIL CONSERVATION SERVICE,Voluntary,,Modoc_06.21.1983-06.21.2013
414814N1201648W001,29G001M,10/22/2004,00:00,,,82.500,0.000,82.500,"4,660.640","4,660.340","4,578.140",82.200,UNK - Unknown,Unknown,U S SOIL CONSERVATION SERVICE,Voluntary,,Modoc_06.21.1983-06.21.2013
414814N1201648W001,29G001M,10/20/2005,00:00,,,76.000,0.000,76.000,"4,660.640","4,660.340","4,584.640",75.700,UNK - Unknown,Unknown,U S SOIL CONSERVATION SERVICE,Voluntary,,Modoc_06.21.1983-06.21.2013
414814N1201648W001,29G001M,3/28/2006,00:00,,,66.000,0.000,66.000,"4,660.640","4,660.340","4,594.640",65.700,UNK - Unknown,Unknown,U S SOIL CONSERVATION SERVICE,Voluntary,,Modoc_06.21.1983-06.21.2013
414814N1201648W001,29G001M,10/18/2006,00:00,,,68.500,0.000,68.500,"4,660.640","4,660.340","4,592.140",68.200,UNK - Unknown,Unknown,U S SOIL CONSERVATION SERVICE,Voluntary,,Modoc_06.21.1983-06.21.2013
414814N1201648W001,29G001M,3/30/2007,00:00,,,70.000,0.000,70.000,"4,660.640","4,660.340","4,590.640",69.700,UNK - Unknown,Unknown,U S SOIL CONSERVATION SERVICE,Voluntary,,Modoc_06.21.1983-06.21.2013
414814N1201648W001,29G001M,11/27/2007,00:00,,,72.000,0.000,72.000,"4,660.640","4,660.340","4,588.640",71.700,UNK - Unknown,Unknown,U S SOIL CONSERVATION SERVICE,Voluntary,,Modoc_06.21.1983-06.21.2013
414814N1201648W001,29G001M,3/24/2008,00:00,,,73.000,0.000,73.000,"4,660.640","4,660.340","4,587.640",72.700,UNK - Unknown,Unknown,U S SOIL CONSERVATION SERVICE,Voluntary,,Modoc_06.21.1983-06.21.2013
414814N1201648W001,29G001M,10/28/2008,00:00,,2 - Nearby pump operating,88.500,0.000,88.500,"4,660.640","4,660.340","4,572.140",88.200,UNK - Unknown,Unknown,U S SOIL CONSERVATION SERVICE,Voluntary,,Modoc_06.21.1983-06.21.2013
414814N1201648W001,29G001M,3/26/2009,00:00,,,72.000,0.000,72.000,"4,660.640","4,660.340","4,588.640",71.700,UNK - Unknown,Unknown,U S SOIL CONSERVATION SERVICE,Voluntary,,Modoc_06.21.1983-06.21.2013
414814N1201648W001,29G001M,10/27/2009,00:00,,,78.500,0.000,78.500,"4,660.640","4,660.340","4,582.140",78.200,UNK - Unknown,Unknown,U S SOIL CONSERVATION SERVICE,Voluntary,,Modoc_06.21.1983-06.21.2013
414814N1201648W001,29G001M,3/26/2010,00:00,,,76.000,0.000,76.000,"4,660.640","4,660.340","4,584.640",75.700,UNK - Unknown,Unknown,U S SOIL CONSERVATION SERVICE,Voluntary,,Modoc_06.21.1983-06.21.2013
414814N1201648W001,29G001M,10/21/2010,00:00,,,78.500,0.000,78.500,"4,660.640","4,660.340","4,582.140",78.200,UNK - Unknown,Unknown,U S SOIL CONSERVATION SERVICE,Voluntary,,Modoc_06.21.1983-06.21.2013
414814N1201648W001,29G001M,4/22/2011,00:00,,,68.000,0.000,68.000,"4,660.640","4,660.340","4,592.640",67.700,UNK - Unknown,Unknown,U S SOIL CONSERVATION SERVICE,Voluntary,,Modoc_06.21.1983-06.21.2013
414814N1201648W001,29G001M,10/18/2011,00:00,,,79.000,0.000,79.000,"4,660.640","4,660.340","4,581.640",78.700,UNK - Unknown,Unknown,U S SOIL CONSERVATION SERVICE,Voluntary,,Modoc_06.21.1983-06.21.2013
414859N1201670W001,,10/27/1983,00:00,,,62.000,0.000,62.000,"4,653.740","4,653.740","4,591.740",62.000,UNK - Unknown,Unknown,U S SOIL CONSERVATION SERVICE,Voluntary,,Modoc_06.21.1983-06.21.2013
414859N1201670W001,,4/23/1984,00:00,,,48.000,0.000,48.000,"4,653.740","4,653.740","4,605.740",48.000,UNK - Unknown,Unknown,U S SOIL CONSERVATION SERVICE,Voluntary,,Modoc_06.21.1983-06.21.2013
414859N1201670W001,,11/1/1984,00:00,,,58.000,0.000,58.000,"4,653.740","4,653.740","4,595.740",58.000,UNK - Unknown,Unknown,U S SOIL CONSERVATION SERVICE,Voluntary,,Modoc_06.21.1983-06.21.2013
414859N1201670W001,,4/18/1985,00:00,,6 - Other,29.000,0.000,29.000,"4,653.740","4,653.740","4,624.740",29.000,UNK - Unknown,Unknown,U S SOIL CONSERVATION SERVICE,Voluntary,,Modoc_06.21.1983-06.21.2013
414859N1201670W001,,10/28/1985,00:00,,,61.000,0.000,61.000,"4,653.740","4,653.740","4,592.740",61.000,UNK - Unknown,Unknown,U S SOIL CONSERVATION SERVICE,Voluntary,,Modoc_06.21.1983-06.21.2013
414859N1201670W001,,4/8/1986,00:00,,,53.000,0.000,53.000,"4,653.740","4,653.740","4,600.740",53.000,UNK - Unknown,Unknown,U S SOIL CONSERVATION SERVICE,Voluntary,,Modoc_06.21.1983-06.21.2013
414859N1201670W001,,10/23/1986,00:00,,,58.000,0.000,58.000,"4,653.740","4,653.740","4,595.740",58.000,UNK - Unknown,Unknown,U S SOIL CONSERVATION SERVICE,Voluntary,,Modoc_06.21.1983-06.21.2013
414859N1201670W001,,4/9/1987,00:00,,,57.000,0.000,57.000,"4,653.740","4,653.740","4,596.740",57.000,UNK - Unknown,Unknown,U S SOIL CONSERVATION SERVICE,Voluntary,,Modoc_06.21.1983-06.21.2013
414859N1201670W001,,10/21/1987,00:00,,,66.500,0.000,66.500,"4,653.740","4,653.740","4,587.240",66.500,UNK - Unknown,Unknown,U S SOIL CONSERVATION SERVICE,Voluntary,,Modoc_06.21.1983-06.21.2013
414859N1201670W001,,4/8/1988,00:00,,,62.000,0.000,62.000,"4,653.740","4,653.740","4,591.740",62.000,UNK - Unknown,Unknown,U S SOIL CONSERVATION SERVICE,Voluntary,,Modoc_06.21.1983-06.21.2013
414859N1201670W001,,10/26/1988,00:00,,,71.000,0.000,71.000,"4,653.740","4,653.740","4,582.740",71.000,UNK - Unknown,Unknown,U S SOIL CONSERVATION SERVICE,Voluntary,,Modoc_06.21.1983-06.21.2013
414859N1201670W001,,4/6/1989,00:00,,,60.000,0.000,60.000,"4,653.740","4,653.740","4,593.740",60.000,UNK - Unknown,Unknown,U S SOIL CONSERVATION SERVICE,Voluntary,,Modoc_06.21.1983-06.21.2013
414859N1201670W001,,10/11/1989,00:00,,,64.000,0.000,64.000,"4,653.740","4,653.740","4,589.740",64.000,UNK - Unknown,Unknown,U S SOIL CONSERVATION SERVICE,Voluntary,,Modoc_06.21.1983-06.21.2013
414859N1201670W001,,4/6/1990,00:00,,,61.000,0.000,61.000,"4,653.740","4,653.740","4,592.740",61.000,UNK - Unknown,Unknown,U S SOIL CONSERVATION SERVICE,Voluntary,,Modoc_06.21.1983-06.21.2013
414859N1201670W001,,10/30/1990,00:00,1 - Pumping,,,,,"4,653.740","4,653.740",,,,,U S SOIL CONSERVATION SERVICE,Voluntary,,Modoc_06.21.1983-06.21.2013
414859N1201670W001,,3/29/1991,00:00,9 - Temporarily inaccessible,,,,,"4,653.740","4,653.740",,,,,U S SOIL CONSERVATION SERVICE,Voluntary,,Modoc_06.21.1983-06.21.2013
414859N1201670W001,,11/13/1991,00:00,0 - Measurement Discontinued,,,,,"4,653.740","4,653.740",,,,,U S SOIL CONSERVATION SERVICE,Voluntary,,Modoc_06.21.1983-06.21.2013
414859N1201670W001,,3/18/1992,00:00,0 - Measurement Discontinued,,,,,"4,653.740","4,653.740",,,,,U S SOIL CONSERVATION SERVICE,Voluntary,,Modoc_06.21.1983-06.21.2013
414871N1201682W001,29B002M,10/18/2011,00:00,,,45.000,0.000,45.000,"4,654.740","4,653.740","4,609.740",44.000,ES - Electric sounder measurement,0.01 Ft,Department of Water Resources,Voluntary,,Modoc_06.21.1983-06.21.2013
414871N1201682W001,29B002M,10/27/1983,00:00,,,43.000,0.000,43.000,"4,654.740","4,653.740","4,611.740",42.000,UNK - Unknown,Unknown,U S SOIL CONSERVATION SERVICE,Voluntary,,Modoc_06.21.1983-06.21.2013
414871N1201682W001,29B002M,4/23/1984,00:00,,,12.500,0.000,12.500,"4,654.740","4,653.740","4,642.240",11.500,UNK - Unknown,Unknown,U S SOIL CONSERVATION SERVICE,Voluntary,,Modoc_06.21.1983-06.21.2013
414871N1201682W001,29B002M,11/1/1984,00:00,,,39.000,0.000,39.000,"4,654.740","4,653.740","4,615.740",38.000,UNK - Unknown,Unknown,U S SOIL CONSERVATION SERVICE,Voluntary,,Modoc_06.21.1983-06.21.2013
414871N1201682W001,29B002M,4/18/1985,00:00,,,3.000,0.000,3.000,"4,654.740","4,653.740","4,651.740",2.000,UNK - Unknown,Unknown,U S SOIL CONSERVATION SERVICE,Voluntary,,Modoc_06.21.1983-06.21.2013
414871N1201682W001,29B002M,10/29/1985,00:00,,,32.000,0.000,32.000,"4,654.740","4,653.740","4,622.740",31.000,UNK - Unknown,Unknown,U S SOIL CONSERVATION SERVICE,Voluntary,,Modoc_06.21.1983-06.21.2013
414871N1201682W001,29B002M,4/8/1986,00:00,,,25.000,0.000,25.000,"4,654.740","4,653.740","4,629.740",24.000,UNK - Unknown,Unknown,U S SOIL CONSERVATION SERVICE,Voluntary,,Modoc_06.21.1983-06.21.2013
414871N1201682W001,29B002M,10/23/1986,00:00,,,41.000,0.000,41.000,"4,654.740","4,653.740","4,613.740",40.000,UNK - Unknown,Unknown,U S SOIL CONSERVATION SERVICE,Voluntary,,Modoc_06.21.1983-06.21.2013
414871N1201682W001,29B002M,4/9/1987,00:00,,,45.000,0.000,45.000,"4,654.740","4,653.740","4,609.740",44.000,UNK - Unknown,Unknown,U S SOIL CONSERVATION SERVICE,Voluntary,,Modoc_06.21.1983-06.21.2013
414871N1201682W001,29B002M,10/21/1987,00:00,,,55.200,0.000,55.200,"4,654.740","4,653.740","4,599.540",54.200,UNK - Unknown,Unknown,U S SOIL CONSERVATION SERVICE,Voluntary,,Modoc_06.21.1983-06.21.2013
414871N1201682W001,29B002M,4/8/1988,00:00,,,54.000,0.000,54.000,"4,654.740","4,653.740","4,600.740",53.000,UNK - Unknown,Unknown,U S SOIL CONSERVATION SERVICE,Voluntary,,Modoc_06.21.1983-06.21.2013
414871N1201682W001,29B002M,10/26/1988,00:00,,,62.000,0.000,62.000,"4,654.740","4,653.740","4,592.740",61.000,UNK - Unknown,Unknown,U S SOIL CONSERVATION SERVICE,Voluntary,,Modoc_06.21.1983-06.21.2013
414871N1201682W001,29B002M,4/6/1989,00:00,,,44.000,0.000,44.000,"4,654.740","4,653.740","4,610.740",43.000,UNK - Unknown,Unknown,U S SOIL CONSERVATION SERVICE,Voluntary,,Modoc_06.21.1983-06.21.2013
414871N1201682W001,29B002M,10/11/1989,00:00,,,50.500,0.000,50.500,"4,654.740","4,653.740","4,604.240",49.500,UNK - Unknown,Unknown,U S SOIL CONSERVATION SERVICE,Voluntary,,Modoc_06.21.1983-06.21.2013
414871N1201682W001,29B002M,4/6/1990,00:00,,,52.000,0.000,52.000,"4,654.740","4,653.740","4,602.740",51.000,UNK - Unknown,Unknown,U S SOIL CONSERVATION SERVICE,Voluntary,,Modoc_06.21.1983-06.21.2013
414871N1201682W001,29B002M,10/30/1990,00:00,1 - Pumping,,,,,"4,654.740","4,653.740",,,,,U S SOIL CONSERVATION SERVICE,Voluntary,,Modoc_06.21.1983-06.21.2013
414871N1201682W001,29B002M,3/29/1991,00:00,9 - Temporarily inaccessible,,,,,"4,654.740","4,653.740",,,,,U S SOIL CONSERVATION SERVICE,Voluntary,,Modoc_06.21.1983-06.21.2013
414871N1201682W001,29B002M,11/13/1991,00:00,,,58.000,0.000,58.000,"4,654.740","4,653.740","4,596.740",57.000,UNK - Unknown,Unknown,U S SOIL CONSERVATION SERVICE,Voluntary,,Modoc_06.21.1983-06.21.2013
414871N1201682W001,29B002M,3/18/1992,00:00,,,60.000,0.000,60.000,"4,654.740","4,653.740","4,594.740",59.000,UNK - Unknown,Unknown,U S SOIL CONSERVATION SERVICE,Voluntary,,Modoc_06.21.1983-06.21.2013
414871N1201682W001,29B002M,10/20/1992,00:00,,,76.000,0.000,76.000,"4,654.740","4,653.740","4,578.740",75.000,UNK - Unknown,Unknown,U S SOIL CONSERVATION SERVICE,Voluntary,,Modoc_06.21.1983-06.21.2013
414871N1201682W001,29B002M,3/24/1993,00:00,,,64.000,0.000,64.000,"4,654.740","4,653.740","4,590.740",63.000,UNK - Unknown,Unknown,U S SOIL CONSERVATION SERVICE,Voluntary,,Modoc_06.21.1983-06.21.2013
414871N1201682W001,29B002M,11/3/1993,00:00,,,44.000,0.000,44.000,"4,654.740","4,653.740","4,610.740",43.000,UNK - Unknown,Unknown,U S SOIL CONSERVATION SERVICE,Voluntary,,Modoc_06.21.1983-06.21.2013
414871N1201682W001,29B002M,3/21/1994,00:00,,,49.000,0.000,49.000,"4,654.740","4,653.740","4,605.740",48.000,UNK - Unknown,Unknown,U S SOIL CONSERVATION SERVICE,Voluntary,,Modoc_06.21.1983-06.21.2013
414871N1201682W001,29B002M,10/27/1994,00:00,,,62.000,0.000,62.000,"4,654.740","4,653.740","4,592.740",61.000,UNK - Unknown,Unknown,U S SOIL CONSERVATION SERVICE,Voluntary,,Modoc_06.21.1983-06.21.2013
414871N1201682W001,29B002M,3/16/1995,00:00,,,40.000,0.000,40.000,"4,654.740","4,653.740","4,614.740",39.000,UNK - Unknown,Unknown,U S SOIL CONSERVATION SERVICE,Voluntary,,Modoc_06.21.1983-06.21.2013
414871N1201682W001,29B002M,11/2/1995,00:00,,,34.000,0.000,34.000,"4,654.740","4,653.740","4,620.740",33.000,UNK - Unknown,Unknown,U S SOIL CONSERVATION SERVICE,Voluntary,,Modoc_06.21.1983-06.21.2013
414871N1201682W001,29B002M,4/10/1996,00:00,,,16.000,0.000,16.000,"4,654.740","4,653.740","4,638.740",15.000,UNK - Unknown,Unknown,U S SOIL CONSERVATION SERVICE,Voluntary,,Modoc_06.21.1983-06.21.2013
414871N1201682W001,29B002M,10/11/1996,00:00,,,36.000,0.000,36.000,"4,654.740","4,653.740","4,618.740",35.000,UNK - Unknown,Unknown,U S SOIL CONSERVATION SERVICE,Voluntary,,Modoc_06.21.1983-06.21.2013
414871N1201682W001,29B002M,4/7/1997,00:00,7 - Special/Other,,,,,"4,654.740","4,653.740",,,,,U S SOIL CONSERVATION SERVICE,Voluntary,,Modoc_06.21.1983-06.21.2013
414871N1201682W001,29B002M,10/23/1997,00:00,,,39.000,0.000,39.000,"4,654.740","4,653.740","4,615.740",38.000,UNK - Unknown,Unknown,U S SOIL CONSERVATION SERVICE,Voluntary,,Modoc_06.21.1983-06.21.2013
414871N1201682W001,29B002M,10/22/1998,00:00,,,33.500,0.000,33.500,"4,654.740","4,653.740","4,621.240",32.500,UNK - Unknown,Unknown,U S SOIL CONSERVATION SERVICE,Voluntary,,Modoc_06.21.1983-06.21.2013
414871N1201682W001,29B002M,4/16/1998,00:00,,,26.500,0.000,26.500,"4,654.740","4,653.740","4,628.240",25.500,UNK - Unknown,Unknown,U S SOIL CONSERVATION SERVICE,Voluntary,,Modoc_06.21.1983-06.21.2013
414871N1201682W001,29B002M,11/15/1999,00:00,,,44.000,0.000,44.000,"4,654.740","4,653.740","4,610.740",43.000,UNK - Unknown,Unknown,U S SOIL CONSERVATION SERVICE,Voluntary,,Modoc_06.21.1983-06.21.2013
414871N1201682W001,29B002M,3/23/1999,00:00,,,34.000,0.000,34.000,"4,654.740","4,653.740","4,620.740",33.000,UNK - Unknown,Unknown,U S SOIL CONSERVATION SERVICE,Voluntary,,Modoc_06.21.1983-06.21.2013
414871N1201682W001,29B002M,3/22/2000,00:00,,,46.000,0.000,46.000,"4,654.740","4,653.740","4,608.740",45.000,UNK - Unknown,Unknown,U S SOIL CONSERVATION SERVICE,Voluntary,,Modoc_06.21.1983-06.21.2013
414871N1201682W001,29B002M,11/8/2000,00:00,,,55.000,0.000,55.000,"4,654.740","4,653.740","4,599.740",54.000,UNK - Unknown,Unknown,U S SOIL CONSERVATION SERVICE,Voluntary,,Modoc_06.21.1983-06.21.2013
414871N1201682W001,29B002M,3/22/2001,00:00,,,56.000,0.000,56.000,"4,654.740","4,653.740","4,598.740",55.000,UNK - Unknown,Unknown,U S SOIL CONSERVATION SERVICE,Voluntary,,Modoc_06.21.1983-06.21.2013
414871N1201682W001,29B002M,10/24/2001,00:00,,,67.500,0.000,67.500,"4,654.740","4,653.740","4,587.240",66.500,UNK - Unknown,Unknown,U S SOIL CONSERVATION SERVICE,Voluntary,,Modoc_06.21.1983-06.21.2013
414871N1201682W001,29B002M,4/2/2002,00:00,,,59.000,0.000,59.000,"4,654.740","4,653.740","4,595.740",58.000,UNK - Unknown,Unknown,U S SOIL CONSERVATION SERVICE,Voluntary,,Modoc_06.21.1983-06.21.2013
414871N1201682W001,29B002M,10/30/2002,00:00,,,69.000,0.000,69.000,"4,654.740","4,653.740","4,585.740",68.000,UNK - Unknown,Unknown,U S SOIL CONSERVATION SERVICE,Voluntary,,Modoc_06.21.1983-06.21.2013
414871N1201682W001,29B002M,3/20/2003,00:00,,,64.000,0.000,64.000,"4,654.740","4,653.740","4,590.740",63.000,UNK - Unknown,Unknown,U S SOIL CONSERVATION SERVICE,Voluntary,,Modoc_06.21.1983-06.21.2013
414871N1201682W001,29B002M,11/4/2003,00:00,,,66.500,0.000,66.500,"4,654.740","4,653.740","4,588.240",65.500,UNK - Unknown,Unknown,U S SOIL CONSERVATION SERVICE,Voluntary,,Modoc_06.21.1983-06.21.2013
414871N1201682W001,29B002M,4/6/2004,00:00,,,55.000,0.000,55.000,"4,654.740","4,653.740","4,599.740",54.000,UNK - Unknown,Unknown,U S SOIL CONSERVATION SERVICE,Voluntary,,Modoc_06.21.1983-06.21.2013
414871N1201682W001,29B002M,10/22/2004,00:00,,,64.000,0.000,64.000,"4,654.740","4,653.740","4,590.740",63.000,UNK - Unknown,Unknown,U S SOIL CONSERVATION SERVICE,Voluntary,,Modoc_06.21.1983-06.21.2013
414871N1201682W001,29B002M,10/20/2005,00:00,,,52.500,0.000,52.500,"4,654.740","4,653.740","4,602.240",51.500,UNK - Unknown,Unknown,U S SOIL CONSERVATION SERVICE,Voluntary,,Modoc_06.21.1983-06.21.2013
414871N1201682W001,29B002M,3/28/2006,00:00,,,21.000,0.000,21.000,"4,654.740","4,653.740","4,633.740",20.000,UNK - Unknown,Unknown,U S SOIL CONSERVATION SERVICE,Voluntary,,Modoc_06.21.1983-06.21.2013
414871N1201682W001,29B002M,10/18/2006,00:00,,,40.000,0.000,40.000,"4,654.740","4,653.740","4,614.740",39.000,UNK - Unknown,Unknown,U S SOIL CONSERVATION SERVICE,Voluntary,,Modoc_06.21.1983-06.21.2013
414871N1201682W001,29B002M,3/30/2007,00:00,,,46.000,0.000,46.000,"4,654.740","4,653.740","4,608.740",45.000,UNK - Unknown,Unknown,U S SOIL CONSERVATION SERVICE,Voluntary,,Modoc_06.21.1983-06.21.2013
414871N1201682W001,29B002M,11/27/2007,00:00,,,54.000,0.000,54.000,"4,654.740","4,653.740","4,600.740",53.000,UNK - Unknown,Unknown,U S SOIL CONSERVATION SERVICE,Voluntary,,Modoc_06.21.1983-06.21.2013
414871N1201682W001,29B002M,3/24/2008,00:00,,,55.000,0.000,55.000,"4,654.740","4,653.740","4,599.740",54.000,UNK - Unknown,Unknown,U S SOIL CONSERVATION SERVICE,Voluntary,,Modoc_06.21.1983-06.21.2013
414871N1201682W001,29B002M,10/28/2008,00:00,1 - Pumping,,,,,"4,654.740","4,653.740",,,,,U S SOIL CONSERVATION SERVICE,Voluntary,,Modoc_06.21.1983-06.21.2013
414871N1201682W001,29B002M,3/26/2009,00:00,,,54.000,0.000,54.000,"4,654.740","4,653.740","4,600.740",53.000,UNK - Unknown,Unknown,U S SOIL CONSERVATION SERVICE,Voluntary,,Modoc_06.21.1983-06.21.2013
414871N1201682W001,29B002M,10/27/2009,00:00,,,57.000,0.000,57.000,"4,654.740","4,653.740","4,597.740",56.000,UNK - Unknown,Unknown,U S SOIL CONSERVATION SERVICE,Voluntary,,Modoc_06.21.1983-06.21.2013
414871N1201682W001,29B002M,3/26/2010,00:00,,,59.000,0.000,59.000,"4,654.740","4,653.740","4,595.740",58.000,UNK - Unknown,Unknown,U S SOIL CONSERVATION SERVICE,Voluntary,,Modoc_06.21.1983-06.21.2013
414871N1201682W001,29B002M,10/21/2010,00:00,,,61.000,0.000,61.000,"4,654.740","4,653.740","4,593.740",60.000,UNK - Unknown,Unknown,U S SOIL CONSERVATION SERVICE,Voluntary,,Modoc_06.21.1983-06.21.2013
414871N1201682W001,29B002M,4/22/2011,00:00,,,30.000,0.000,30.000,"4,654.740","4,653.740","4,624.740",29.000,UNK - Unknown,Unknown,U S SOIL CONSERVATION SERVICE,Voluntary,,Modoc_06.21.1983-06.21.2013
414871N1201682W001,29B002M,10/18/2011,00:00,,,45.000,0.000,45.000,"4,654.740","4,653.740","4,609.740",44.000,UNK - Unknown,Unknown,U S SOIL CONSERVATION SERVICE,Voluntary,,Modoc_06.21.1983-06.21.2013
414873N1207084W001,42N11E09P001M,10/20/2011,00:00,,,43.100,0.000,43.100,"4,405.520","4,403.520","4,362.420",41.100,ST - Steel tape measurement,0.1 Ft,Department of Water Resources,Voluntary,,Modoc_06.21.1983-06.21.2013
414873N1207084W001,42N11E09P001M,4/10/2012,00:00,1 - Pumping,,,,,"4,405.520","4,403.520",,,,,Department of Water Resources,Voluntary,,Modoc_06.21.1983-06.21.2013
