CASGEM ID,Local Well Number,Date,Military Time (PST),No Measurement,Questionable Measurement,Reading @RP,Reading @WS,RP to WS,RP Elevation,GS Elevation,WSE,GS to WS,Measurement Method,Measurement Accuracy,Collecting/ Co-op Agency,Voluntary or CASGEM Measurement,Comments,Tulare_01.01.2003-06.21.2013
363416N1190801W001,,2/18/2008,00:00,,,47.300,0.000,47.300,450.250,449.750,402.950,46.800,UNK - Unknown,Unknown,EXETER IRRIGATION DISTRICT,Voluntary,,Tulare_01.01.2003-06.21.2013
363416N1190801W001,,10/9/2007,00:00,,,58.400,0.000,58.400,450.250,449.750,391.850,57.900,UNK - Unknown,Unknown,EXETER IRRIGATION DISTRICT,Voluntary,,Tulare_01.01.2003-06.21.2013
363416N1190801W001,,10/10/2006,00:00,,,39.300,0.000,39.300,450.250,449.750,410.950,38.800,UNK - Unknown,Unknown,EXETER IRRIGATION DISTRICT,Voluntary,,Tulare_01.01.2003-06.21.2013
363416N1190801W001,,9/28/2010,00:00,,,64.200,0.000,64.200,450.250,449.750,386.050,63.700,UNK - Unknown,Unknown,EXETER IRRIGATION DISTRICT,Voluntary,,Tulare_01.01.2003-06.21.2013
363426N1195264W001,18S23E30D001M,10/12/2011,00:00,,,186.000,0.000,186.000,252.000,252.000,66.000,186.000,ES - Electric sounder measurement,0.1 Ft,Kaweah Delta Water Conservation District,CASGEM,,Tulare_01.01.2003-06.21.2013
363426N1195264W001,18S23E30D001M,2/6/2012,00:00,,,182.000,0.000,182.000,252.000,252.000,70.000,182.000,ES - Electric sounder measurement,0.1 Ft,Kaweah Delta Water Conservation District,CASGEM,,Tulare_01.01.2003-06.21.2013
363426N1195264W001,18S23E30D001M,10/10/2012,00:00,,,194.000,0.000,194.000,252.000,252.000,58.000,194.000,ES - Electric sounder measurement,0.1 Ft,Kaweah Delta Water Conservation District,CASGEM,,Tulare_01.01.2003-06.21.2013
363426N1195264W001,18S23E30D001M,3/5/2013,00:00,,,207.000,0.000,207.000,252.000,252.000,45.000,207.000,ES - Electric sounder measurement,0.1 Ft,Kaweah Delta Water Conservation District,CASGEM,,Tulare_01.01.2003-06.21.2013
363431N1194807W001,,1/25/2003,00:00,6 - Well has been destroyed,,,,,266.220,265.720,,,,,Kaweah Delta Water Conservation District,Voluntary,,Tulare_01.01.2003-06.21.2013
363431N1194807W001,,1/28/2005,00:00,6 - Well has been destroyed,,,,,266.220,265.720,,,,,Kaweah Delta Water Conservation District,Voluntary,,Tulare_01.01.2003-06.21.2013
363431N1194807W001,,1/26/2006,00:00,6 - Well has been destroyed,,,,,266.220,265.720,,,,,Kaweah Delta Water Conservation District,Voluntary,DESTROYED,Tulare_01.01.2003-06.21.2013
363431N1194807W001,,11/17/2006,00:00,6 - Well has been destroyed,,,,,266.220,265.720,,,,,Kaweah Delta Water Conservation District,Voluntary,DESTROYED,Tulare_01.01.2003-06.21.2013
363438N1191012W001,18S26E24J003M,1/21/2003,00:00,,,40.000,0.000,40.000,435.220,434.720,395.220,39.500,UNK - Unknown,Unknown,Kaweah Delta Water Conservation District,Voluntary,,Tulare_01.01.2003-06.21.2013
363438N1191012W001,18S26E24J003M,1/24/2005,00:00,,,49.000,0.000,49.000,435.220,434.720,386.220,48.500,UNK - Unknown,Unknown,Kaweah Delta Water Conservation District,Voluntary,,Tulare_01.01.2003-06.21.2013
363438N1191012W001,18S26E24J003M,2/3/2006,00:00,,,49.000,0.000,49.000,435.220,434.720,386.220,48.500,UNK - Unknown,Unknown,Kaweah Delta Water Conservation District,Voluntary,,Tulare_01.01.2003-06.21.2013
363438N1191012W001,18S26E24J003M,2/1/2007,00:00,,,49.000,0.000,49.000,435.220,434.720,386.220,48.500,UNK - Unknown,Unknown,Kaweah Delta Water Conservation District,Voluntary,,Tulare_01.01.2003-06.21.2013
363438N1191012W001,18S26E24J003M,2/15/2008,00:00,,,59.000,0.000,59.000,435.220,434.720,376.220,58.500,UNK - Unknown,Unknown,Kaweah Delta Water Conservation District,Voluntary,,Tulare_01.01.2003-06.21.2013
363438N1191012W001,18S26E24J003M,11/14/2006,00:00,1 - Pumping,,,,,435.220,434.720,,,,,Kaweah Delta Water Conservation District,Voluntary,PUMPING,Tulare_01.01.2003-06.21.2013
363438N1191012W001,18S26E24J003M,10/29/2010,00:00,,,64.000,0.000,64.000,435.220,434.720,371.220,63.500,UNK - Unknown,Unknown,Kaweah Delta Water Conservation District,Voluntary,,Tulare_01.01.2003-06.21.2013
363438N1191012W001,18S26E24J003M,10/10/2011,00:00,,,41.000,0.000,41.000,373.500,373.000,332.500,40.500,ES - Electric sounder measurement,0.1 Ft,Kaweah Delta Water Conservation District,CASGEM,,Tulare_01.01.2003-06.21.2013
363438N1191012W001,18S26E24J003M,2/6/2012,00:00,,,38.000,0.000,38.000,373.500,373.000,335.500,37.500,ES - Electric sounder measurement,0.1 Ft,Kaweah Delta Water Conservation District,CASGEM,,Tulare_01.01.2003-06.21.2013
363438N1191012W001,18S26E24J003M,10/10/2012,00:00,,,52.000,0.000,52.000,373.500,373.000,321.500,51.500,ES - Electric sounder measurement,0.1 Ft,Kaweah Delta Water Conservation District,CASGEM,,Tulare_01.01.2003-06.21.2013
363438N1191012W001,18S26E24J003M,3/5/2013,00:00,,,50.000,0.000,50.000,373.500,373.000,323.500,49.500,ES - Electric sounder measurement,0.1 Ft,Kaweah Delta Water Conservation District,CASGEM,,Tulare_01.01.2003-06.21.2013
363446N1191023W001,,1/21/2003,00:00,,,37.500,0.000,37.500,433.720,432.720,396.220,36.500,UNK - Unknown,Unknown,Kaweah Delta Water Conservation District,Voluntary,,Tulare_01.01.2003-06.21.2013
363446N1191023W001,,1/24/2005,00:00,,,46.000,0.000,46.000,433.720,432.720,387.720,45.000,UNK - Unknown,Unknown,Kaweah Delta Water Conservation District,Voluntary,,Tulare_01.01.2003-06.21.2013
363446N1191023W001,,2/3/2006,00:00,,,45.000,0.000,45.000,433.720,432.720,388.720,44.000,UNK - Unknown,Unknown,Kaweah Delta Water Conservation District,Voluntary,,Tulare_01.01.2003-06.21.2013
363446N1191023W001,,2/1/2007,00:00,,,42.000,0.000,42.000,433.720,432.720,391.720,41.000,UNK - Unknown,Unknown,Kaweah Delta Water Conservation District,Voluntary,,Tulare_01.01.2003-06.21.2013
363446N1191023W001,,2/15/2008,00:00,,,50.000,0.000,50.000,433.720,432.720,383.720,49.000,UNK - Unknown,Unknown,Kaweah Delta Water Conservation District,Voluntary,,Tulare_01.01.2003-06.21.2013
363446N1191023W001,,11/14/2006,00:00,,,54.000,0.000,54.000,433.720,432.720,379.720,53.000,UNK - Unknown,Unknown,Kaweah Delta Water Conservation District,Voluntary,,Tulare_01.01.2003-06.21.2013
363446N1191023W001,,10/29/2010,00:00,,,63.000,0.000,63.000,433.720,432.720,370.720,62.000,UNK - Unknown,Unknown,Kaweah Delta Water Conservation District,Voluntary,,Tulare_01.01.2003-06.21.2013
363461N1192792W001,,1/29/2003,00:00,,,76.000,0.000,76.000,340.700,339.700,264.700,75.000,UNK - Unknown,Unknown,Kaweah Delta Water Conservation District,Voluntary,,Tulare_01.01.2003-06.21.2013
363461N1192792W001,,1/27/2005,00:00,6 - Well has been destroyed,,,,,340.700,339.700,,,,,Kaweah Delta Water Conservation District,Voluntary,,Tulare_01.01.2003-06.21.2013
363461N1192792W001,,1/25/2006,00:00,6 - Well has been destroyed,,,,,340.700,339.700,,,,,Kaweah Delta Water Conservation District,Voluntary,DESTROYED,Tulare_01.01.2003-06.21.2013
363461N1192792W001,,11/15/2006,00:00,6 - Well has been destroyed,,,,,340.700,339.700,,,,,Kaweah Delta Water Conservation District,Voluntary,DESTROYED,Tulare_01.01.2003-06.21.2013
363474N1190809W001,,1/23/2003,00:00,,,43.300,0.000,43.300,451.740,449.740,408.440,41.300,UNK - Unknown,Unknown,EXETER IRRIGATION DISTRICT,Voluntary,,Tulare_01.01.2003-06.21.2013
363474N1190809W001,,2/2/2004,00:00,,,46.900,0.000,46.900,451.740,449.740,404.840,44.900,UNK - Unknown,Unknown,EXETER IRRIGATION DISTRICT,Voluntary,,Tulare_01.01.2003-06.21.2013
363474N1190809W001,,9/22/2003,00:00,,,53.000,0.000,53.000,451.740,449.740,398.740,51.000,UNK - Unknown,Unknown,EXETER IRRIGATION DISTRICT,Voluntary,,Tulare_01.01.2003-06.21.2013
363474N1190809W001,,1/24/2005,00:00,,,50.700,0.000,50.700,451.740,449.740,401.040,48.700,UNK - Unknown,Unknown,EXETER IRRIGATION DISTRICT,Voluntary,,Tulare_01.01.2003-06.21.2013
363474N1190809W001,,2/7/2006,00:00,,,46.700,0.000,46.700,451.740,449.740,405.040,44.700,UNK - Unknown,Unknown,EXETER IRRIGATION DISTRICT,Voluntary,,Tulare_01.01.2003-06.21.2013
363474N1190809W001,,1/23/2007,00:00,,,57.600,0.000,57.600,451.740,449.740,394.140,55.600,UNK - Unknown,Unknown,EXETER IRRIGATION DISTRICT,Voluntary,,Tulare_01.01.2003-06.21.2013
363474N1190809W001,,2/18/2008,00:00,,,55.200,0.000,55.200,451.740,449.740,396.540,53.200,UNK - Unknown,Unknown,EXETER IRRIGATION DISTRICT,Voluntary,,Tulare_01.01.2003-06.21.2013
363474N1190809W001,,10/10/2006,00:00,,,47.100,0.000,47.100,451.740,449.740,404.640,45.100,UNK - Unknown,Unknown,EXETER IRRIGATION DISTRICT,Voluntary,,Tulare_01.01.2003-06.21.2013
363474N1190809W001,,9/28/2010,00:00,,,66.400,0.000,66.400,451.740,449.740,385.340,64.400,UNK - Unknown,Unknown,EXETER IRRIGATION DISTRICT,Voluntary,,Tulare_01.01.2003-06.21.2013
363474N1190865W001,,1/23/2003,00:00,,,36.400,0.000,36.400,442.740,441.740,406.340,35.400,UNK - Unknown,Unknown,EXETER IRRIGATION DISTRICT,Voluntary,,Tulare_01.01.2003-06.21.2013
363474N1190865W001,,2/2/2004,00:00,,,38.000,0.000,38.000,442.740,441.740,404.740,37.000,UNK - Unknown,Unknown,EXETER IRRIGATION DISTRICT,Voluntary,,Tulare_01.01.2003-06.21.2013
363474N1190865W001,,9/22/2003,00:00,,,49.000,0.000,49.000,442.740,441.740,393.740,48.000,UNK - Unknown,Unknown,EXETER IRRIGATION DISTRICT,Voluntary,,Tulare_01.01.2003-06.21.2013
363474N1190865W001,,1/24/2005,00:00,,,42.000,0.000,42.000,442.740,441.740,400.740,41.000,UNK - Unknown,Unknown,EXETER IRRIGATION DISTRICT,Voluntary,,Tulare_01.01.2003-06.21.2013
363474N1190865W001,,2/7/2006,00:00,,,38.000,0.000,38.000,442.740,441.740,404.740,37.000,UNK - Unknown,Unknown,EXETER IRRIGATION DISTRICT,Voluntary,,Tulare_01.01.2003-06.21.2013
363474N1190865W001,,1/23/2007,00:00,,,50.500,0.000,50.500,442.740,441.740,392.240,49.500,UNK - Unknown,Unknown,EXETER IRRIGATION DISTRICT,Voluntary,,Tulare_01.01.2003-06.21.2013
363474N1190865W001,,2/18/2008,00:00,,,45.100,0.000,45.100,442.740,441.740,397.640,44.100,UNK - Unknown,Unknown,EXETER IRRIGATION DISTRICT,Voluntary,,Tulare_01.01.2003-06.21.2013
363474N1190865W001,,10/9/2007,00:00,,,56.400,0.000,56.400,442.740,441.740,386.340,55.400,UNK - Unknown,Unknown,EXETER IRRIGATION DISTRICT,Voluntary,,Tulare_01.01.2003-06.21.2013
363474N1190865W001,,10/10/2006,00:00,,,39.000,0.000,39.000,442.740,441.740,403.740,38.000,UNK - Unknown,Unknown,EXETER IRRIGATION DISTRICT,Voluntary,,Tulare_01.01.2003-06.21.2013
363474N1190865W001,,9/28/2010,00:00,,,55.100,0.000,55.100,442.740,441.740,387.640,54.100,UNK - Unknown,Unknown,EXETER IRRIGATION DISTRICT,Voluntary,,Tulare_01.01.2003-06.21.2013
363478N1192267W001,,1/21/2003,00:00,,,39.500,0.000,39.500,360.690,360.690,321.190,39.500,UNK - Unknown,Unknown,Kaweah Delta Water Conservation District,Voluntary,,Tulare_01.01.2003-06.21.2013
363478N1192267W001,,1/25/2005,00:00,,,47.000,0.000,47.000,360.690,360.690,313.690,47.000,UNK - Unknown,Unknown,Kaweah Delta Water Conservation District,Voluntary,,Tulare_01.01.2003-06.21.2013
363478N1192267W001,,1/25/2006,00:00,,,38.000,0.000,38.000,360.690,360.690,322.690,38.000,UNK - Unknown,Unknown,Kaweah Delta Water Conservation District,Voluntary,,Tulare_01.01.2003-06.21.2013
363478N1192267W001,,2/2/2007,00:00,,,67.000,0.000,67.000,360.690,360.690,293.690,67.000,UNK - Unknown,Unknown,Kaweah Delta Water Conservation District,Voluntary,,Tulare_01.01.2003-06.21.2013
363478N1192267W001,,11/15/2006,00:00,,,40.000,0.000,40.000,360.690,360.690,320.690,40.000,UNK - Unknown,Unknown,Kaweah Delta Water Conservation District,Voluntary,,Tulare_01.01.2003-06.21.2013
363478N1192267W001,,10/1/2010,00:00,,,48.000,0.000,48.000,360.690,360.690,312.690,48.000,UNK - Unknown,Unknown,Kaweah Delta Water Conservation District,Voluntary,,Tulare_01.01.2003-06.21.2013
363486N1194269W001,18S23E24K001M,10/17/2011,00:00,,,122.000,0.000,122.000,283.300,283.000,161.300,121.700,ES - Electric sounder measurement,0.1 Ft,Kaweah Delta Water Conservation District,CASGEM,,Tulare_01.01.2003-06.21.2013
363486N1194269W001,18S23E24K001M,2/11/2012,00:00,,,111.000,0.000,111.000,283.300,283.000,172.300,110.700,ES - Electric sounder measurement,0.1 Ft,Kaweah Delta Water Conservation District,CASGEM,,Tulare_01.01.2003-06.21.2013
363486N1194269W001,18S23E24K001M,10/10/2012,00:00,,,126.000,0.000,126.000,283.300,283.000,157.300,125.700,ES - Electric sounder measurement,0.1 Ft,Kaweah Delta Water Conservation District,CASGEM,,Tulare_01.01.2003-06.21.2013
363486N1194269W001,18S23E24K001M,3/5/2013,00:00,,,123.000,0.000,123.000,283.300,283.000,160.300,122.700,ES - Electric sounder measurement,0.1 Ft,Kaweah Delta Water Conservation District,CASGEM,,Tulare_01.01.2003-06.21.2013
363524N1191259W001,,1/23/2003,00:00,,,23.000,0.000,23.000,407.700,407.700,384.700,23.000,UNK - Unknown,Unknown,EXETER IRRIGATION DISTRICT,Voluntary,,Tulare_01.01.2003-06.21.2013
363524N1191259W001,,2/2/2004,00:00,,,24.700,0.000,24.700,407.700,407.700,383.000,24.700,UNK - Unknown,Unknown,EXETER IRRIGATION DISTRICT,Voluntary,,Tulare_01.01.2003-06.21.2013
363524N1191259W001,,9/22/2003,00:00,,,27.000,0.000,27.000,407.700,407.700,380.700,27.000,UNK - Unknown,Unknown,EXETER IRRIGATION DISTRICT,Voluntary,,Tulare_01.01.2003-06.21.2013
363524N1191259W001,,1/24/2005,00:00,,,25.900,0.000,25.900,407.700,407.700,381.800,25.900,UNK - Unknown,Unknown,EXETER IRRIGATION DISTRICT,Voluntary,,Tulare_01.01.2003-06.21.2013
363524N1191259W001,,2/6/2006,00:00,,,23.200,0.000,23.200,407.700,407.700,384.500,23.200,UNK - Unknown,Unknown,EXETER IRRIGATION DISTRICT,Voluntary,,Tulare_01.01.2003-06.21.2013
363524N1191259W001,,1/23/2007,00:00,,,25.000,0.000,25.000,407.700,407.700,382.700,25.000,UNK - Unknown,Unknown,EXETER IRRIGATION DISTRICT,Voluntary,,Tulare_01.01.2003-06.21.2013
363524N1191259W001,,2/18/2008,00:00,,,27.200,0.000,27.200,407.700,407.700,380.500,27.200,UNK - Unknown,Unknown,EXETER IRRIGATION DISTRICT,Voluntary,,Tulare_01.01.2003-06.21.2013
363524N1191259W001,,10/8/2007,00:00,1 - Pumping,,,,,407.700,407.700,,,,,EXETER IRRIGATION DISTRICT,Voluntary,,Tulare_01.01.2003-06.21.2013
363524N1191259W001,,10/10/2006,00:00,,,23.600,0.000,23.600,407.700,407.700,384.100,23.600,UNK - Unknown,Unknown,EXETER IRRIGATION DISTRICT,Voluntary,,Tulare_01.01.2003-06.21.2013
363524N1191259W001,,9/27/2010,00:00,,,30.200,0.000,30.200,407.700,407.700,377.500,30.200,UNK - Unknown,Unknown,EXETER IRRIGATION DISTRICT,Voluntary,,Tulare_01.01.2003-06.21.2013
363527N1191067W001,,1/23/2003,00:00,,,21.600,0.000,21.600,413.220,412.720,391.620,21.100,UNK - Unknown,Unknown,EXETER IRRIGATION DISTRICT,Voluntary,,Tulare_01.01.2003-06.21.2013
363527N1191067W001,,2/2/2004,00:00,,,23.100,0.000,23.100,413.220,412.720,390.120,22.600,UNK - Unknown,Unknown,EXETER IRRIGATION DISTRICT,Voluntary,,Tulare_01.01.2003-06.21.2013
363527N1191067W001,,9/22/2003,00:00,,,29.700,0.000,29.700,413.220,412.720,383.520,29.200,UNK - Unknown,Unknown,EXETER IRRIGATION DISTRICT,Voluntary,,Tulare_01.01.2003-06.21.2013
363527N1191067W001,,1/24/2005,00:00,,,25.200,0.000,25.200,413.220,412.720,388.020,24.700,UNK - Unknown,Unknown,EXETER IRRIGATION DISTRICT,Voluntary,,Tulare_01.01.2003-06.21.2013
363527N1191067W001,,2/6/2006,00:00,,,21.600,0.000,21.600,413.220,412.720,391.620,21.100,UNK - Unknown,Unknown,EXETER IRRIGATION DISTRICT,Voluntary,,Tulare_01.01.2003-06.21.2013
363527N1191067W001,,1/23/2007,00:00,,,38.600,0.000,38.600,413.220,412.720,374.620,38.100,UNK - Unknown,Unknown,EXETER IRRIGATION DISTRICT,Voluntary,,Tulare_01.01.2003-06.21.2013
363527N1191067W001,,2/18/2008,00:00,,,27.400,0.000,27.400,413.220,412.720,385.820,26.900,UNK - Unknown,Unknown,EXETER IRRIGATION DISTRICT,Voluntary,,Tulare_01.01.2003-06.21.2013
363527N1191067W001,,10/8/2007,00:00,,,40.700,0.000,40.700,413.220,412.720,372.520,40.200,UNK - Unknown,Unknown,EXETER IRRIGATION DISTRICT,Voluntary,,Tulare_01.01.2003-06.21.2013
363527N1191067W001,,10/10/2006,00:00,,,27.500,0.000,27.500,413.220,412.720,385.720,27.000,UNK - Unknown,Unknown,EXETER IRRIGATION DISTRICT,Voluntary,,Tulare_01.01.2003-06.21.2013
363527N1191067W001,,9/27/2010,00:00,,,0.500,0.000,0.500,413.220,412.720,412.720,0.000,UNK - Unknown,Unknown,EXETER IRRIGATION DISTRICT,Voluntary,,Tulare_01.01.2003-06.21.2013
363528N1191967W001,18S26E19B002M,1/21/2003,00:00,,,33.000,0.000,33.000,376.190,375.690,343.190,32.500,UNK - Unknown,Unknown,Kaweah Delta Water Conservation District,Voluntary,,Tulare_01.01.2003-06.21.2013
363528N1191967W001,18S26E19B002M,1/24/2005,00:00,,,40.000,0.000,40.000,376.190,375.690,336.190,39.500,UNK - Unknown,Unknown,Kaweah Delta Water Conservation District,Voluntary,,Tulare_01.01.2003-06.21.2013
363528N1191967W001,18S26E19B002M,1/24/2006,00:00,,,34.000,0.000,34.000,376.190,375.690,342.190,33.500,UNK - Unknown,Unknown,Kaweah Delta Water Conservation District,Voluntary,,Tulare_01.01.2003-06.21.2013
363528N1191967W001,18S26E19B002M,2/1/2007,00:00,,,37.000,0.000,37.000,376.190,375.690,339.190,36.500,UNK - Unknown,Unknown,Kaweah Delta Water Conservation District,Voluntary,,Tulare_01.01.2003-06.21.2013
363528N1191967W001,18S26E19B002M,2/15/2008,00:00,,1 - Pumping,39.000,0.000,39.000,376.190,375.690,337.190,38.500,UNK - Unknown,Unknown,Kaweah Delta Water Conservation District,Voluntary,,Tulare_01.01.2003-06.21.2013
363528N1191967W001,18S26E19B002M,11/13/2006,00:00,,,35.000,0.000,35.000,376.190,375.690,341.190,34.500,UNK - Unknown,Unknown,Kaweah Delta Water Conservation District,Voluntary,,Tulare_01.01.2003-06.21.2013
363528N1191967W001,18S26E19B002M,10/29/2010,00:00,,,48.000,0.000,48.000,376.190,375.690,328.190,47.500,UNK - Unknown,Unknown,Kaweah Delta Water Conservation District,Voluntary,,Tulare_01.01.2003-06.21.2013
363528N1191967W001,18S26E19B002M,10/14/2011,00:00,,,34.000,0.000,34.000,373.500,373.000,339.500,33.500,ES - Electric sounder measurement,0.1 Ft,Kaweah Delta Water Conservation District,CASGEM,,Tulare_01.01.2003-06.21.2013
363528N1191967W001,18S26E19B002M,2/6/2012,00:00,,,37.000,0.000,37.000,373.500,373.000,336.500,36.500,ES - Electric sounder measurement,0.1 Ft,Kaweah Delta Water Conservation District,CASGEM,,Tulare_01.01.2003-06.21.2013
363528N1191967W001,18S26E19B002M,10/10/2012,00:00,,,39.000,0.000,39.000,373.500,373.000,334.500,38.500,ES - Electric sounder measurement,0.1 Ft,Kaweah Delta Water Conservation District,CASGEM,,Tulare_01.01.2003-06.21.2013
363528N1191967W001,18S26E19B002M,3/5/2013,00:00,,,42.000,0.000,42.000,373.500,373.000,331.500,41.500,ES - Electric sounder measurement,0.1 Ft,Kaweah Delta Water Conservation District,CASGEM,,Tulare_01.01.2003-06.21.2013
363581N1193521W001,,1/24/2003,00:00,,,99.000,0.000,99.000,314.710,312.710,215.710,97.000,UNK - Unknown,Unknown,Kaweah Delta Water Conservation District,Voluntary,,Tulare_01.01.2003-06.21.2013
363581N1193521W001,,1/27/2005,00:00,,,108.000,0.000,108.000,314.710,312.710,206.710,106.000,UNK - Unknown,Unknown,Kaweah Delta Water Conservation District,Voluntary,,Tulare_01.01.2003-06.21.2013
363581N1193521W001,,1/26/2006,00:00,,,89.500,0.000,89.500,314.710,312.710,225.210,87.500,UNK - Unknown,Unknown,Kaweah Delta Water Conservation District,Voluntary,,Tulare_01.01.2003-06.21.2013
363581N1193521W001,,2/17/2008,00:00,2 - Pump house locked,,,,,314.710,312.710,,,,,Kaweah Delta Water Conservation District,Voluntary,PUMP HOUSE LOCKED,Tulare_01.01.2003-06.21.2013
363581N1193521W001,,11/17/2006,00:00,2 - Pump house locked,,,,,314.710,312.710,,,,,Kaweah Delta Water Conservation District,Voluntary,NO ACCESS,Tulare_01.01.2003-06.21.2013
363581N1193521W001,,10/5/2010,00:00,,,104.000,0.000,104.000,314.710,312.710,210.710,102.000,UNK - Unknown,Unknown,Kaweah Delta Water Conservation District,Voluntary,,Tulare_01.01.2003-06.21.2013
363597N1191623W001,,1/21/2003,00:00,,,19.000,0.000,19.000,393.190,391.190,374.190,17.000,UNK - Unknown,Unknown,Kaweah Delta Water Conservation District,Voluntary,,Tulare_01.01.2003-06.21.2013
363597N1191623W001,,1/24/2005,00:00,,,22.000,0.000,22.000,393.190,391.190,371.190,20.000,UNK - Unknown,Unknown,Kaweah Delta Water Conservation District,Voluntary,,Tulare_01.01.2003-06.21.2013
363597N1191623W001,,1/24/2006,00:00,,,18.500,0.000,18.500,393.190,391.190,374.690,16.500,UNK - Unknown,Unknown,Kaweah Delta Water Conservation District,Voluntary,,Tulare_01.01.2003-06.21.2013
363597N1191623W001,,2/1/2007,00:00,,,20.000,0.000,20.000,393.190,391.190,373.190,18.000,UNK - Unknown,Unknown,Kaweah Delta Water Conservation District,Voluntary,,Tulare_01.01.2003-06.21.2013
363597N1191623W001,,2/15/2008,00:00,,,21.500,0.000,21.500,393.190,391.190,371.690,19.500,UNK - Unknown,Unknown,Kaweah Delta Water Conservation District,Voluntary,,Tulare_01.01.2003-06.21.2013
363597N1191623W001,,11/13/2006,00:00,,,21.000,0.000,21.000,393.190,391.190,372.190,19.000,UNK - Unknown,Unknown,Kaweah Delta Water Conservation District,Voluntary,,Tulare_01.01.2003-06.21.2013
363597N1191623W001,,10/29/2010,00:00,,,25.000,0.000,25.000,393.190,391.190,368.190,23.000,UNK - Unknown,Unknown,Kaweah Delta Water Conservation District,Voluntary,,Tulare_01.01.2003-06.21.2013
363601N1193320W001,18S24E13N001M,10/18/2011,00:00,,,63.000,0.000,63.000,319.000,319.000,256.000,63.000,ES - Electric sounder measurement,0.1 Ft,Kaweah Delta Water Conservation District,CASGEM,,Tulare_01.01.2003-06.21.2013
363601N1193320W001,18S24E13N001M,2/14/2012,00:00,,,65.000,0.000,65.000,319.000,319.000,254.000,65.000,ES - Electric sounder measurement,0.1 Ft,Kaweah Delta Water Conservation District,CASGEM,,Tulare_01.01.2003-06.21.2013
363601N1193320W001,18S24E13N001M,10/10/2012,00:00,,,94.000,0.000,94.000,319.000,319.000,225.000,94.000,ES - Electric sounder measurement,0.1 Ft,Kaweah Delta Water Conservation District,CASGEM,,Tulare_01.01.2003-06.21.2013
363601N1193320W001,18S24E13N001M,3/5/2013,00:00,,,95.000,0.000,95.000,319.000,319.000,224.000,95.000,ES - Electric sounder measurement,0.1 Ft,Kaweah Delta Water Conservation District,CASGEM,,Tulare_01.01.2003-06.21.2013
363606N1191837W001,18S26E17L001M,1/21/2003,00:00,,,25.500,0.000,25.500,385.690,384.690,360.190,24.500,UNK - Unknown,Unknown,Kaweah Delta Water Conservation District,Voluntary,,Tulare_01.01.2003-06.21.2013
363606N1191837W001,18S26E17L001M,1/24/2005,00:00,,,26.000,0.000,26.000,385.690,384.690,359.690,25.000,UNK - Unknown,Unknown,Kaweah Delta Water Conservation District,Voluntary,,Tulare_01.01.2003-06.21.2013
363606N1191837W001,18S26E17L001M,1/24/2006,00:00,,,24.000,0.000,24.000,385.690,384.690,361.690,23.000,UNK - Unknown,Unknown,Kaweah Delta Water Conservation District,Voluntary,,Tulare_01.01.2003-06.21.2013
363606N1191837W001,18S26E17L001M,2/1/2007,00:00,,,24.000,0.000,24.000,385.690,384.690,361.690,23.000,UNK - Unknown,Unknown,Kaweah Delta Water Conservation District,Voluntary,,Tulare_01.01.2003-06.21.2013
363606N1191837W001,18S26E17L001M,2/15/2008,00:00,,,29.500,0.000,29.500,385.690,384.690,356.190,28.500,UNK - Unknown,Unknown,Kaweah Delta Water Conservation District,Voluntary,,Tulare_01.01.2003-06.21.2013
363606N1191837W001,18S26E17L001M,11/13/2006,00:00,,,27.000,0.000,27.000,385.690,384.690,358.690,26.000,UNK - Unknown,Unknown,Kaweah Delta Water Conservation District,Voluntary,,Tulare_01.01.2003-06.21.2013
363606N1191837W001,18S26E17L001M,10/29/2010,00:00,,,32.000,0.000,32.000,385.690,384.690,353.690,31.000,UNK - Unknown,Unknown,Kaweah Delta Water Conservation District,Voluntary,,Tulare_01.01.2003-06.21.2013
363606N1191837W001,18S26E17L001M,10/14/2011,00:00,,,27.000,0.000,27.000,408.000,406.000,381.000,25.000,ES - Electric sounder measurement,0.1 Ft,Kaweah Delta Water Conservation District,CASGEM,,Tulare_01.01.2003-06.21.2013
363606N1191837W001,18S26E17L001M,2/6/2012,00:00,,,27.000,0.000,27.000,408.000,406.000,381.000,25.000,ES - Electric sounder measurement,0.1 Ft,Kaweah Delta Water Conservation District,CASGEM,,Tulare_01.01.2003-06.21.2013
363606N1191837W001,18S26E17L001M,10/10/2012,00:00,,,28.000,0.000,28.000,408.000,406.000,380.000,26.000,ES - Electric sounder measurement,0.1 Ft,Kaweah Delta Water Conservation District,CASGEM,,Tulare_01.01.2003-06.21.2013
363606N1191837W001,18S26E17L001M,3/5/2013,00:00,,,29.000,0.000,29.000,408.000,406.000,379.000,27.000,ES - Electric sounder measurement,0.1 Ft,Kaweah Delta Water Conservation District,CASGEM,,Tulare_01.01.2003-06.21.2013
363610N1190628W001,18S27E17H001M,10/10/2011,00:00,,,30.800,0.000,30.800,458.760,458.760,427.960,30.800,ST - Steel tape measurement,0.1 Ft,Kaweah Delta Water Conservation District,CASGEM,,Tulare_01.01.2003-06.21.2013
363610N1190628W001,18S27E17H001M,10/10/2012,00:00,,,34.100,0.000,34.100,458.760,458.760,424.660,34.100,ST - Steel tape measurement,0.1 Ft,Kaweah Delta Water Conservation District,CASGEM,,Tulare_01.01.2003-06.21.2013
