CASGEM ID,Local Well Number,Date,Military Time (PST),No Measurement,Questionable Measurement,Reading @RP,Reading @WS,RP to WS,RP Elevation,GS Elevation,WSE,GS to WS,Measurement Method,Measurement Accuracy,Collecting/ Co-op Agency,Voluntary or CASGEM Measurement,Comments,Fresno_06.21.1983-12.31.1987
364185N1198163W001,,2/17/1984,00:00,,9 - Acoustical sounder,49.000,0.000,49.000,232.770,232.770,183.770,49.000,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Fresno_06.21.1983-12.31.1987
364185N1198163W001,,10/26/1984,00:00,,9 - Acoustical sounder,63.000,0.000,63.000,232.770,232.770,169.770,63.000,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Fresno_06.21.1983-12.31.1987
364185N1198163W001,,2/22/1985,00:00,,9 - Acoustical sounder,70.000,0.000,70.000,232.770,232.770,162.770,70.000,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Fresno_06.21.1983-12.31.1987
364185N1198163W001,,10/30/1985,00:00,,9 - Acoustical sounder,68.000,0.000,68.000,232.770,232.770,164.770,68.000,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Fresno_06.21.1983-12.31.1987
364185N1198163W001,,2/25/1986,00:00,,9 - Acoustical sounder,58.000,0.000,58.000,232.770,232.770,174.770,58.000,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Fresno_06.21.1983-12.31.1987
364185N1198163W001,,10/9/1986,00:00,,,64.000,0.000,64.000,232.770,232.770,168.770,64.000,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Fresno_06.21.1983-12.31.1987
364185N1198163W001,,2/26/1987,00:00,,9 - Acoustical sounder,68.000,0.000,68.000,232.770,232.770,164.770,68.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_06.21.1983-12.31.1987
364185N1198163W001,,10/22/1987,00:00,,9 - Acoustical sounder,69.000,0.000,69.000,232.770,232.770,163.770,69.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_06.21.1983-12.31.1987
364199N1199493W001,,10/12/1983,00:00,,9 - Acoustical sounder,52.000,0.000,52.000,207.810,206.810,155.810,51.000,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Fresno_06.21.1983-12.31.1987
364199N1199493W001,,2/15/1984,00:00,,9 - Acoustical sounder,45.000,0.000,45.000,207.810,206.810,162.810,44.000,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Fresno_06.21.1983-12.31.1987
364199N1199493W001,,10/25/1984,00:00,,9 - Acoustical sounder,50.000,0.000,50.000,207.810,206.810,157.810,49.000,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Fresno_06.21.1983-12.31.1987
364199N1199493W001,,2/21/1985,00:00,,9 - Acoustical sounder,46.000,0.000,46.000,207.810,206.810,161.810,45.000,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Fresno_06.21.1983-12.31.1987
364199N1199493W001,,10/29/1985,00:00,0 - Measurement Discontinued,,,,,207.810,206.810,,,,,Bureau of Reclamation,Voluntary,,Fresno_06.21.1983-12.31.1987
364199N1199493W001,,10/19/1987,00:00,,,22.000,0.000,22.000,207.810,206.810,185.810,21.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_06.21.1983-12.31.1987
364199N1199496W001,,2/26/1987,00:00,,9 - Acoustical sounder,81.000,0.000,81.000,202.810,202.810,121.810,81.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_06.21.1983-12.31.1987
364199N1199496W001,,10/19/1987,00:00,,9 - Acoustical sounder,65.000,0.000,65.000,202.810,202.810,137.810,65.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_06.21.1983-12.31.1987
364211N1203571W001,,12/12/1984,00:00,,,423.000,0.000,423.000,451.990,451.990,28.990,423.000,UNK - Unknown,Unknown,Westlands Water District,Voluntary,,Fresno_06.21.1983-12.31.1987
364211N1203571W001,,12/10/1985,00:00,,9 - Acoustical sounder,414.000,0.000,414.000,451.990,451.990,37.990,414.000,UNK - Unknown,Unknown,Westlands Water District,Voluntary,,Fresno_06.21.1983-12.31.1987
364211N1203571W001,,12/12/1986,00:00,,9 - Acoustical sounder,399.000,0.000,399.000,451.990,451.990,52.990,399.000,UNK - Unknown,Unknown,Westlands Water District,Voluntary,,Fresno_06.21.1983-12.31.1987
364222N1201935W001,,11/28/1984,00:00,,,168.000,0.000,168.000,242.990,241.990,74.990,167.000,UNK - Unknown,Unknown,Westlands Water District,Voluntary,,Fresno_06.21.1983-12.31.1987
364222N1201935W001,,12/11/1985,00:00,,,167.000,0.000,167.000,242.990,241.990,75.990,166.000,UNK - Unknown,Unknown,Westlands Water District,Voluntary,,Fresno_06.21.1983-12.31.1987
364222N1201935W001,,12/11/1986,00:00,,9 - Acoustical sounder,157.000,0.000,157.000,242.990,241.990,85.990,156.000,UNK - Unknown,Unknown,Westlands Water District,Voluntary,,Fresno_06.21.1983-12.31.1987
364222N1201935W001,,12/16/1987,00:00,9 - Temporarily inaccessible,,,,,242.990,241.990,,,,,Westlands Water District,Voluntary,,Fresno_06.21.1983-12.31.1987
364222N1202393W001,,12/11/1984,00:00,,,160.000,0.000,160.000,262.010,261.010,102.010,159.000,UNK - Unknown,Unknown,Westlands Water District,Voluntary,,Fresno_06.21.1983-12.31.1987
364222N1202393W001,,12/11/1985,00:00,,9 - Acoustical sounder,143.000,0.000,143.000,262.010,261.010,119.010,142.000,UNK - Unknown,Unknown,Westlands Water District,Voluntary,,Fresno_06.21.1983-12.31.1987
364222N1202393W001,,12/12/1986,00:00,,9 - Acoustical sounder,121.000,0.000,121.000,262.010,261.010,141.010,120.000,UNK - Unknown,Unknown,Westlands Water District,Voluntary,,Fresno_06.21.1983-12.31.1987
364222N1202393W001,,12/16/1987,00:00,,,123.000,0.000,123.000,262.010,261.010,139.010,122.000,UNK - Unknown,Unknown,Westlands Water District,Voluntary,,Fresno_06.21.1983-12.31.1987
364224N1199949W001,,10/12/1983,00:00,,9 - Acoustical sounder,109.000,0.000,109.000,209.820,206.820,100.820,106.000,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Fresno_06.21.1983-12.31.1987
364224N1199949W001,,2/15/1984,00:00,,9 - Acoustical sounder,114.000,0.000,114.000,209.820,206.820,95.820,111.000,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Fresno_06.21.1983-12.31.1987
364224N1199949W001,,10/25/1984,00:00,,9 - Acoustical sounder,113.000,0.000,113.000,209.820,206.820,96.820,110.000,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Fresno_06.21.1983-12.31.1987
364224N1199949W001,,2/21/1985,00:00,,9 - Acoustical sounder,148.000,0.000,148.000,209.820,206.820,61.820,145.000,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Fresno_06.21.1983-12.31.1987
364224N1199949W001,,10/29/1985,00:00,,9 - Acoustical sounder,114.000,0.000,114.000,209.820,206.820,95.820,111.000,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Fresno_06.21.1983-12.31.1987
364224N1199949W001,,2/24/1986,00:00,9 - Temporarily inaccessible,,,,,209.820,206.820,,,,,Bureau of Reclamation,Voluntary,,Fresno_06.21.1983-12.31.1987
364224N1199949W001,,10/8/1986,00:00,,9 - Acoustical sounder,101.000,0.000,101.000,209.820,206.820,108.820,98.000,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Fresno_06.21.1983-12.31.1987
364224N1199949W001,,2/25/1987,00:00,1 - Pumping,,,,,209.820,206.820,,,,,Department of Water Resources,Voluntary,,Fresno_06.21.1983-12.31.1987
364224N1199949W001,,10/19/1987,00:00,,9 - Acoustical sounder,124.000,0.000,124.000,209.820,206.820,85.820,121.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_06.21.1983-12.31.1987
364227N1200129W001,,12/9/1986,00:00,,9 - Acoustical sounder,108.000,0.000,108.000,206.840,206.840,98.840,108.000,UNK - Unknown,Unknown,Westlands Water District,Voluntary,,Fresno_06.21.1983-12.31.1987
364227N1200129W001,,12/14/1987,00:00,,,111.000,0.000,111.000,206.840,206.840,95.840,111.000,UNK - Unknown,Unknown,Westlands Water District,Voluntary,,Fresno_06.21.1983-12.31.1987
364255N1197804W001,,10/18/1983,00:00,,,52.000,0.000,52.000,238.750,237.750,186.750,51.000,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Fresno_06.21.1983-12.31.1987
364255N1197804W001,,2/17/1984,00:00,,,39.000,0.000,39.000,238.750,237.750,199.750,38.000,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Fresno_06.21.1983-12.31.1987
364255N1197804W001,,10/29/1984,00:00,,,57.000,0.000,57.000,238.750,237.750,181.750,56.000,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Fresno_06.21.1983-12.31.1987
364255N1197804W001,,2/22/1985,00:00,,,55.000,0.000,55.000,238.750,237.750,183.750,54.000,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Fresno_06.21.1983-12.31.1987
364255N1197804W001,,10/30/1985,00:00,,,59.000,0.000,59.000,238.750,237.750,179.750,58.000,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Fresno_06.21.1983-12.31.1987
364255N1197804W001,,2/25/1986,00:00,,,49.000,0.000,49.000,238.750,237.750,189.750,48.000,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Fresno_06.21.1983-12.31.1987
364255N1197804W001,,10/9/1986,00:00,,,44.000,0.000,44.000,238.750,237.750,194.750,43.000,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Fresno_06.21.1983-12.31.1987
364255N1197804W001,,2/26/1987,00:00,1 - Pumping,,,,,238.750,237.750,,,,,Department of Water Resources,Voluntary,,Fresno_06.21.1983-12.31.1987
364255N1197804W001,,10/22/1987,00:00,,9 - Acoustical sounder,61.000,0.000,61.000,238.750,237.750,177.750,60.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_06.21.1983-12.31.1987
364255N1198960W001,,10/12/1983,00:00,,9 - Acoustical sounder,79.000,0.000,79.000,217.790,215.790,138.790,77.000,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Fresno_06.21.1983-12.31.1987
364255N1198960W001,,2/15/1984,00:00,,9 - Acoustical sounder,85.000,0.000,85.000,217.790,215.790,132.790,83.000,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Fresno_06.21.1983-12.31.1987
364255N1198960W001,,10/25/1984,00:00,,9 - Acoustical sounder,83.000,0.000,83.000,217.790,215.790,134.790,81.000,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Fresno_06.21.1983-12.31.1987
364255N1198960W001,,2/21/1985,00:00,,9 - Acoustical sounder,119.000,0.000,119.000,217.790,215.790,98.790,117.000,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Fresno_06.21.1983-12.31.1987
364255N1198960W001,,10/29/1985,00:00,,,94.000,0.000,94.000,217.790,215.790,123.790,92.000,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Fresno_06.21.1983-12.31.1987
364255N1198960W001,,2/24/1986,00:00,,9 - Acoustical sounder,82.000,0.000,82.000,217.790,215.790,135.790,80.000,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Fresno_06.21.1983-12.31.1987
364255N1198960W001,,10/9/1986,00:00,,9 - Acoustical sounder,71.000,0.000,71.000,217.790,215.790,146.790,69.000,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Fresno_06.21.1983-12.31.1987
364255N1198960W001,,2/26/1987,00:00,,9 - Acoustical sounder,98.000,0.000,98.000,217.790,215.790,119.790,96.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_06.21.1983-12.31.1987
364255N1198960W001,,10/19/1987,00:00,,9 - Acoustical sounder,94.000,0.000,94.000,217.790,215.790,123.790,92.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_06.21.1983-12.31.1987
364286N1202666W001,,10/4/1983,00:00,,,36.100,0.000,36.100,293.480,292.980,257.380,35.600,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Fresno_06.21.1983-12.31.1987
364286N1202666W001,,1/19/1984,00:00,,,29.400,0.000,29.400,293.480,292.980,264.080,28.900,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Fresno_06.21.1983-12.31.1987
364286N1202666W001,,10/2/1984,00:00,,,29.700,0.000,29.700,293.480,292.980,263.780,29.200,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Fresno_06.21.1983-12.31.1987
364286N1202666W001,,1/24/1985,00:00,,,28.600,0.000,28.600,293.480,292.980,264.880,28.100,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Fresno_06.21.1983-12.31.1987
364286N1202666W001,,10/1/1985,00:00,5 - Unable to locate well,,,,,293.480,292.980,,,,,Bureau of Reclamation,Voluntary,,Fresno_06.21.1983-12.31.1987
364286N1202666W001,,1/29/1986,00:00,,,30.200,0.000,30.200,293.480,292.980,263.280,29.700,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Fresno_06.21.1983-12.31.1987
364286N1202666W001,,9/30/1986,00:00,,,30.000,0.000,30.000,293.480,292.980,263.480,29.500,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Fresno_06.21.1983-12.31.1987
364286N1202666W001,,1/19/1987,00:00,,,33.900,0.000,33.900,293.480,292.980,259.580,33.400,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Fresno_06.21.1983-12.31.1987
364286N1202666W001,,10/14/1987,00:00,,,28.300,0.000,28.300,293.480,292.980,265.180,27.800,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Fresno_06.21.1983-12.31.1987
364286N1203529W001,,12/12/1984,00:00,,,396.000,0.000,396.000,433.960,432.960,37.960,395.000,UNK - Unknown,Unknown,Westlands Water District,Voluntary,,Fresno_06.21.1983-12.31.1987
364286N1203529W001,,12/10/1985,00:00,,9 - Acoustical sounder,386.000,0.000,386.000,433.960,432.960,47.960,385.000,UNK - Unknown,Unknown,Westlands Water District,Voluntary,,Fresno_06.21.1983-12.31.1987
364286N1203529W001,,12/12/1986,00:00,,9 - Acoustical sounder,377.000,0.000,377.000,433.960,432.960,56.960,376.000,UNK - Unknown,Unknown,Westlands Water District,Voluntary,,Fresno_06.21.1983-12.31.1987
364297N1202113W001,,12/12/1984,00:00,5 - Unable to locate well,,,,,241.970,240.970,,,,,Westlands Water District,Voluntary,,Fresno_06.21.1983-12.31.1987
364297N1202113W001,,12/11/1985,00:00,6 - Well has been destroyed,,,,,241.970,240.970,,,,,Westlands Water District,Voluntary,,Fresno_06.21.1983-12.31.1987
364297N1202113W001,,12/11/1986,00:00,5 - Unable to locate well,,,,,241.970,240.970,,,,,Westlands Water District,Voluntary,,Fresno_06.21.1983-12.31.1987
364297N1202113W001,,12/16/1987,00:00,,,155.000,0.000,155.000,241.970,240.970,86.970,154.000,UNK - Unknown,Unknown,Westlands Water District,Voluntary,,Fresno_06.21.1983-12.31.1987
364300N1200849W001,,12/3/1986,00:00,,9 - Acoustical sounder,141.000,0.000,141.000,219.880,219.880,78.880,141.000,UNK - Unknown,Unknown,Westlands Water District,Voluntary,,Fresno_06.21.1983-12.31.1987
364300N1200849W001,,12/18/1987,00:00,1 - Pumping,,,,,219.880,219.880,,,,,Westlands Water District,Voluntary,,Fresno_06.21.1983-12.31.1987
364306N1197260W001,,10/13/1983,00:00,,,23.000,0.000,23.000,250.740,249.740,227.740,22.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_06.21.1983-12.31.1987
364306N1197260W001,,2/17/1984,00:00,,,24.000,0.000,24.000,250.740,249.740,226.740,23.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_06.21.1983-12.31.1987
364306N1197260W001,,10/29/1984,00:00,,,25.000,0.000,25.000,250.740,249.740,225.740,24.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_06.21.1983-12.31.1987
364306N1197260W001,,10/30/1985,00:00,,,29.000,0.000,29.000,250.740,249.740,221.740,28.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_06.21.1983-12.31.1987
364306N1197260W001,,2/25/1986,00:00,,,29.000,0.000,29.000,250.740,249.740,221.740,28.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_06.21.1983-12.31.1987
364306N1197260W001,,10/9/1986,00:00,,,28.000,0.000,28.000,250.740,249.740,222.740,27.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_06.21.1983-12.31.1987
364306N1197260W001,,2/26/1987,00:00,,,28.000,0.000,28.000,250.740,249.740,222.740,27.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_06.21.1983-12.31.1987
364306N1197260W001,,10/22/1987,00:00,,,35.000,0.000,35.000,250.740,249.740,215.740,34.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_06.21.1983-12.31.1987
364308N1202960W001,,1/15/1987,00:00,D - Dry well,,,,,331.940,331.040,,,,,Department of Water Resources,Voluntary,,Fresno_06.21.1983-12.31.1987
364308N1202960W001,,4/22/1987,00:00,D - Dry well,,,,,331.940,331.040,,,,,Department of Water Resources,Voluntary,,Fresno_06.21.1983-12.31.1987
364308N1202960W001,,7/15/1987,00:00,D - Dry well,,,,,331.940,331.040,,,,,Department of Water Resources,Voluntary,,Fresno_06.21.1983-12.31.1987
364308N1202960W001,,10/27/1987,00:00,D - Dry well,,,,,331.940,331.040,,,,,Department of Water Resources,Voluntary,,Fresno_06.21.1983-12.31.1987
364313N1197916W001,,10/18/1983,00:00,,9 - Acoustical sounder,39.000,0.000,39.000,238.750,237.750,199.750,38.000,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Fresno_06.21.1983-12.31.1987
364313N1197916W001,,2/17/1984,00:00,,9 - Acoustical sounder,40.000,0.000,40.000,238.750,237.750,198.750,39.000,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Fresno_06.21.1983-12.31.1987
364313N1197916W001,,10/29/1984,00:00,,9 - Acoustical sounder,43.000,0.000,43.000,238.750,237.750,195.750,42.000,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Fresno_06.21.1983-12.31.1987
364313N1197916W001,,2/22/1985,00:00,,,44.000,0.000,44.000,238.750,237.750,194.750,43.000,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Fresno_06.21.1983-12.31.1987
364313N1197916W001,,10/30/1985,00:00,,,49.000,0.000,49.000,238.750,237.750,189.750,48.000,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Fresno_06.21.1983-12.31.1987
364313N1197916W001,,2/25/1986,00:00,,,51.000,0.000,51.000,238.750,237.750,187.750,50.000,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Fresno_06.21.1983-12.31.1987
364313N1197916W001,,10/9/1986,00:00,,,45.000,0.000,45.000,238.750,237.750,193.750,44.000,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Fresno_06.21.1983-12.31.1987
364313N1197916W001,,2/26/1987,00:00,,,45.000,0.000,45.000,238.750,237.750,193.750,44.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_06.21.1983-12.31.1987
364313N1197916W001,,10/22/1987,00:00,,,51.000,0.000,51.000,238.750,237.750,187.750,50.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_06.21.1983-12.31.1987
364313N1200263W001,,10/12/1983,00:00,,,172.000,0.000,172.000,208.830,207.830,36.830,171.000,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Fresno_06.21.1983-12.31.1987
364313N1200263W001,,2/15/1984,00:00,,9 - Acoustical sounder,131.000,0.000,131.000,208.830,207.830,77.830,130.000,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Fresno_06.21.1983-12.31.1987
364313N1200263W001,,10/25/1984,00:00,,9 - Acoustical sounder,128.000,0.000,128.000,208.830,207.830,80.830,127.000,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Fresno_06.21.1983-12.31.1987
364313N1200263W001,,2/21/1985,00:00,,9 - Acoustical sounder,148.000,0.000,148.000,208.830,207.830,60.830,147.000,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Fresno_06.21.1983-12.31.1987
364313N1200263W001,,10/29/1985,00:00,,9 - Acoustical sounder,131.000,0.000,131.000,208.830,207.830,77.830,130.000,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Fresno_06.21.1983-12.31.1987
364313N1200263W001,,2/24/1986,00:00,,9 - Acoustical sounder,140.000,0.000,140.000,208.830,207.830,68.830,139.000,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Fresno_06.21.1983-12.31.1987
364313N1200263W001,,10/8/1986,00:00,,9 - Acoustical sounder,137.000,0.000,137.000,208.830,207.830,71.830,136.000,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Fresno_06.21.1983-12.31.1987
364313N1200263W001,,2/25/1987,00:00,,9 - Acoustical sounder,135.000,0.000,135.000,208.830,207.830,73.830,134.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_06.21.1983-12.31.1987
364313N1200263W001,,10/19/1987,00:00,,9 - Acoustical sounder,124.000,0.000,124.000,208.830,207.830,84.830,123.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_06.21.1983-12.31.1987
364317N1202841W001,,12/12/1984,00:00,,,232.000,0.000,232.000,316.950,315.950,84.950,231.000,UNK - Unknown,Unknown,Westlands Water District,Voluntary,,Fresno_06.21.1983-12.31.1987
364317N1202841W001,,12/10/1985,00:00,,9 - Acoustical sounder,229.000,0.000,229.000,316.950,315.950,87.950,228.000,UNK - Unknown,Unknown,Westlands Water District,Voluntary,,Fresno_06.21.1983-12.31.1987
364317N1202841W001,,12/11/1986,00:00,,9 - Acoustical sounder,223.000,0.000,223.000,316.950,315.950,93.950,222.000,UNK - Unknown,Unknown,Westlands Water District,Voluntary,,Fresno_06.21.1983-12.31.1987
364317N1202841W001,,12/16/1987,00:00,9 - Temporarily inaccessible,,,,,316.950,315.950,,,,,Westlands Water District,Voluntary,,Fresno_06.21.1983-12.31.1987
364343N1197624W001,,10/18/1983,00:00,,9 - Acoustical sounder,35.000,0.000,35.000,240.040,237.740,205.040,32.700,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Fresno_06.21.1983-12.31.1987
364343N1197624W001,,2/17/1984,00:00,,9 - Acoustical sounder,33.000,0.000,33.000,240.040,237.740,207.040,30.700,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Fresno_06.21.1983-12.31.1987
364343N1197624W001,,10/29/1984,00:00,,9 - Acoustical sounder,43.000,0.000,43.000,240.040,237.740,197.040,40.700,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Fresno_06.21.1983-12.31.1987
364343N1197624W001,,2/22/1985,00:00,,9 - Acoustical sounder,45.000,0.000,45.000,240.040,237.740,195.040,42.700,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Fresno_06.21.1983-12.31.1987
364343N1197624W001,,10/30/1985,00:00,,9 - Acoustical sounder,46.000,0.000,46.000,240.040,237.740,194.040,43.700,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Fresno_06.21.1983-12.31.1987
364343N1197624W001,,2/25/1986,00:00,,9 - Acoustical sounder,42.000,0.000,42.000,240.040,237.740,198.040,39.700,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Fresno_06.21.1983-12.31.1987
364343N1197624W001,,10/9/1986,00:00,,,35.000,0.000,35.000,240.040,237.740,205.040,32.700,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Fresno_06.21.1983-12.31.1987
364343N1197624W001,,2/26/1987,00:00,,9 - Acoustical sounder,42.000,0.000,42.000,240.040,237.740,198.040,39.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_06.21.1983-12.31.1987
364343N1197624W001,,10/22/1987,00:00,,,45.000,0.000,45.000,240.040,237.740,195.040,42.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_06.21.1983-12.31.1987
364352N1199154W001,,10/12/1983,00:00,,9 - Acoustical sounder,86.000,0.000,86.000,212.780,212.780,126.780,86.000,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Fresno_06.21.1983-12.31.1987
364352N1199154W001,,2/15/1984,00:00,,9 - Acoustical sounder,94.000,0.000,94.000,212.780,212.780,118.780,94.000,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Fresno_06.21.1983-12.31.1987
364352N1199154W001,,10/25/1984,00:00,,9 - Acoustical sounder,86.000,0.000,86.000,212.780,212.780,126.780,86.000,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Fresno_06.21.1983-12.31.1987
364352N1199154W001,,2/21/1985,00:00,,9 - Acoustical sounder,103.000,0.000,103.000,212.780,212.780,109.780,103.000,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Fresno_06.21.1983-12.31.1987
364352N1199154W001,,10/29/1985,00:00,,9 - Acoustical sounder,97.000,0.000,97.000,212.780,212.780,115.780,97.000,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Fresno_06.21.1983-12.31.1987
364352N1199154W001,,2/24/1986,00:00,,9 - Acoustical sounder,95.000,0.000,95.000,212.780,212.780,117.780,95.000,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Fresno_06.21.1983-12.31.1987
364352N1199154W001,,10/9/1986,00:00,,9 - Acoustical sounder,90.000,0.000,90.000,212.780,212.780,122.780,90.000,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Fresno_06.21.1983-12.31.1987
364352N1199154W001,,2/26/1987,00:00,,9 - Acoustical sounder,97.000,0.000,97.000,212.780,212.780,115.780,97.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_06.21.1983-12.31.1987
364352N1199154W001,,10/19/1987,00:00,,9 - Acoustical sounder,86.000,0.000,86.000,212.780,212.780,126.780,86.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_06.21.1983-12.31.1987
364364N1203929W001,,12/12/1984,00:00,4 - Can't get tape in casing,,,,,476.700,468.900,,,,,Westlands Water District,Voluntary,,Fresno_06.21.1983-12.31.1987
364364N1203929W001,,11/27/1985,00:00,4 - Can't get tape in casing,,,,,476.700,468.900,,,,,Westlands Water District,Voluntary,,Fresno_06.21.1983-12.31.1987
364364N1203929W001,,12/12/1986,00:00,,9 - Acoustical sounder,540.800,0.000,540.800,476.700,468.900,-64.100,533.000,UNK - Unknown,Unknown,Westlands Water District,Voluntary,,Fresno_06.21.1983-12.31.1987
364364N1203929W001,,12/9/1987,00:00,,,546.800,0.000,546.800,476.700,468.900,-70.100,539.000,UNK - Unknown,Unknown,Westlands Water District,Voluntary,,Fresno_06.21.1983-12.31.1987
364372N1200854W001,,10/12/1983,00:00,,,11.000,0.000,11.000,217.370,215.870,206.370,9.500,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Fresno_06.21.1983-12.31.1987
364372N1200854W001,,10/16/1984,00:00,,,10.000,0.000,10.000,217.370,215.870,207.370,8.500,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Fresno_06.21.1983-12.31.1987
