CASGEM ID,Local Well Number,Date,Military Time (PST),No Measurement,Questionable Measurement,Reading @RP,Reading @WS,RP to WS,RP Elevation,GS Elevation,WSE,GS to WS,Measurement Method,Measurement Accuracy,Collecting/ Co-op Agency,Voluntary or CASGEM Measurement,Comments,Madera_06.21.2003-06.21.2013
368888N1203599W001,,1/29/2004,00:00,5 - Unable to locate well,,,,,156.300,154.800,,,,,Bureau of Reclamation,Voluntary,,Madera_06.21.2003-06.21.2013
368888N1203599W001,,9/22/2003,00:00,9 - Temporarily inaccessible,,,,,156.300,154.800,,,,,Bureau of Reclamation,Voluntary,,Madera_06.21.2003-06.21.2013
368888N1203599W001,,2/11/2005,00:00,5 - Unable to locate well,,,,,156.300,154.800,,,,,Bureau of Reclamation,Voluntary,,Madera_06.21.2003-06.21.2013
368888N1203599W001,,2/6/2006,00:00,9 - Temporarily inaccessible,,,,,156.300,154.800,,,,,Bureau of Reclamation,Voluntary,,Madera_06.21.2003-06.21.2013
368888N1203599W001,,2/12/2007,00:00,5 - Unable to locate well,,,,,156.300,154.800,,,,,Bureau of Reclamation,Voluntary,,Madera_06.21.2003-06.21.2013
368888N1203599W001,,2/21/2008,00:00,,,71.600,0.000,71.600,156.300,154.800,84.700,70.100,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_06.21.2003-06.21.2013
368888N1203599W001,,10/4/2006,00:00,5 - Unable to locate well,,,,,156.300,154.800,,,,,Bureau of Reclamation,Voluntary,,Madera_06.21.2003-06.21.2013
368888N1203599W001,,2/13/2009,00:00,9 - Temporarily inaccessible,,,,,156.300,154.800,,,,,Bureau of Reclamation,Voluntary,,Madera_06.21.2003-06.21.2013
368888N1203599W001,,1/27/2010,00:00,9 - Temporarily inaccessible,,,,,156.300,154.800,,,,,Bureau of Reclamation,Voluntary,,Madera_06.21.2003-06.21.2013
368888N1203599W001,,2/24/2011,00:00,9 - Temporarily inaccessible,,,,,156.300,154.800,,,,,Bureau of Reclamation,Voluntary,,Madera_06.21.2003-06.21.2013
368899N1198079W001,,1/27/2005,00:00,,,214.000,0.000,214.000,366.460,365.460,152.460,213.000,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_06.21.2003-06.21.2013
368899N1198079W001,,1/23/2007,00:00,,,191.700,0.000,191.700,366.460,365.460,174.760,190.700,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_06.21.2003-06.21.2013
368899N1198079W001,,2/12/2008,00:00,,,89.900,0.000,89.900,366.460,365.460,276.560,88.900,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_06.21.2003-06.21.2013
368899N1198079W001,,10/10/2007,00:00,1 - Pumping,,,,,366.460,365.460,,,,,Bureau of Reclamation,Voluntary,,Madera_06.21.2003-06.21.2013
368899N1198079W001,,10/11/2006,00:00,D - Dry well,,,,,366.460,365.460,,,,,Bureau of Reclamation,Voluntary,DRY AT 250 FEET,Madera_06.21.2003-06.21.2013
368899N1198079W001,,2/17/2009,00:00,9 - Temporarily inaccessible,,,,,366.460,365.460,,,,,Bureau of Reclamation,Voluntary,,Madera_06.21.2003-06.21.2013
368899N1198079W001,,1/21/2010,00:00,9 - Temporarily inaccessible,,,,,366.460,365.460,,,,,Bureau of Reclamation,Voluntary,,Madera_06.21.2003-06.21.2013
368899N1198079W001,,9/27/2010,00:00,9 - Temporarily inaccessible,,,,,366.460,365.460,,,,,Bureau of Reclamation,Voluntary,,Madera_06.21.2003-06.21.2013
368910N1198577W001,,2/11/2004,00:00,,,145.500,0.000,145.500,340.440,339.440,194.940,144.500,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_06.21.2003-06.21.2013
368910N1198577W001,,9/18/2003,00:00,1 - Pumping,,,,,340.440,339.440,,,,,Bureau of Reclamation,Voluntary,,Madera_06.21.2003-06.21.2013
368910N1198577W001,,1/24/2007,00:00,,,219.700,0.000,219.700,340.440,339.440,120.740,218.700,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_06.21.2003-06.21.2013
368910N1198577W001,,2/19/2008,00:00,,,61.200,0.000,61.200,340.440,339.440,279.240,60.200,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_06.21.2003-06.21.2013
368910N1198577W001,,10/10/2007,00:00,D - Dry well,,,,,340.440,339.440,,,,,Bureau of Reclamation,Voluntary,DRY AT 190 FEET,Madera_06.21.2003-06.21.2013
368910N1198577W001,,10/5/2006,00:00,D - Dry well,,,,,340.440,339.440,,,,,Bureau of Reclamation,Voluntary,DRY AT 172 FEET,Madera_06.21.2003-06.21.2013
368910N1198577W001,,2/19/2009,00:00,1 - Pumping,,,,,340.440,339.440,,,,,Bureau of Reclamation,Voluntary,,Madera_06.21.2003-06.21.2013
368910N1198577W001,,1/21/2010,00:00,,,229.000,0.000,229.000,340.440,339.440,111.440,228.000,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_06.21.2003-06.21.2013
368910N1198577W001,,9/27/2010,00:00,D - Dry well,,,,,340.440,339.440,,,,,Bureau of Reclamation,Voluntary,,Madera_06.21.2003-06.21.2013
368935N1198035W001,,2/6/2004,00:00,6 - Well has been destroyed,,,,,368.460,367.460,,,,,Bureau of Reclamation,Voluntary,DESTROYED,Madera_06.21.2003-06.21.2013
368935N1198035W001,,9/18/2003,00:00,6 - Well has been destroyed,,,,,368.460,367.460,,,,,Bureau of Reclamation,Voluntary,,Madera_06.21.2003-06.21.2013
368935N1198035W001,,1/27/2005,00:00,6 - Well has been destroyed,,,,,368.460,367.460,,,,,Bureau of Reclamation,Voluntary,DESTROYED,Madera_06.21.2003-06.21.2013
368935N1198035W001,,1/23/2007,00:00,,,191.100,0.000,191.100,368.460,367.460,177.360,190.100,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_06.21.2003-06.21.2013
368935N1198035W001,,2/12/2008,00:00,,,205.500,0.000,205.500,368.460,367.460,162.960,204.500,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_06.21.2003-06.21.2013
368935N1198035W001,,10/10/2007,00:00,D - Dry well,,,,,368.460,367.460,,,,,Bureau of Reclamation,Voluntary,"DRY AT 295 FEET; END OF TAPE, NOT BOTTOM",Madera_06.21.2003-06.21.2013
368935N1198035W001,,10/11/2006,00:00,6 - Well has been destroyed,,,,,368.460,367.460,,,,,Bureau of Reclamation,Voluntary,,Madera_06.21.2003-06.21.2013
368935N1198035W001,,2/17/2009,00:00,,,192.200,0.000,192.200,368.460,367.460,176.260,191.200,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_06.21.2003-06.21.2013
368946N1198296W001,,1/23/2007,00:00,7 - Special/Other,,,,,355.450,354.950,,,,,Bureau of Reclamation,Voluntary,DRY,Madera_06.21.2003-06.21.2013
368946N1198296W001,,2/13/2008,00:00,,,46.900,0.000,46.900,355.450,354.950,308.550,46.400,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_06.21.2003-06.21.2013
368946N1198296W001,,10/10/2007,00:00,,,224.500,0.000,224.500,355.450,354.950,130.950,224.000,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_06.21.2003-06.21.2013
368946N1198296W001,,10/11/2006,00:00,D - Dry well,,,,,355.450,354.950,,,,,Bureau of Reclamation,Voluntary,DRY AT 224 FEET,Madera_06.21.2003-06.21.2013
368946N1198296W001,,2/17/2009,00:00,4 - Can't get tape in casing,,,,,355.450,354.950,,,,,Bureau of Reclamation,Voluntary,,Madera_06.21.2003-06.21.2013
368946N1198296W001,,1/21/2010,00:00,4 - Can't get tape in casing,,,,,355.450,354.950,,,,,Bureau of Reclamation,Voluntary,,Madera_06.21.2003-06.21.2013
368946N1198296W001,,9/27/2010,00:00,4 - Can't get tape in casing,,,,,355.450,354.950,,,,,Bureau of Reclamation,Voluntary,,Madera_06.21.2003-06.21.2013
368946N1201107W001,,1/28/2004,00:00,,,98.000,0.000,98.000,233.350,232.350,135.350,97.000,UNK - Unknown,Unknown,Madera Irrigation District,Voluntary,,Madera_06.21.2003-06.21.2013
368946N1201107W001,,10/1/2003,00:00,,,115.200,0.000,115.200,233.350,232.350,118.150,114.200,UNK - Unknown,Unknown,Madera Irrigation District,Voluntary,,Madera_06.21.2003-06.21.2013
368946N1201107W001,,1/26/2005,00:00,,,105.000,0.000,105.000,233.350,232.350,128.350,104.000,UNK - Unknown,Unknown,Madera Irrigation District,Voluntary,,Madera_06.21.2003-06.21.2013
368946N1201107W001,,2/2/2006,00:00,,,110.900,0.000,110.900,233.350,232.350,122.450,109.900,UNK - Unknown,Unknown,Madera Irrigation District,Voluntary,,Madera_06.21.2003-06.21.2013
368946N1201107W001,,2/2/2007,00:00,,,111.200,0.000,111.200,233.350,232.350,122.150,110.200,UNK - Unknown,Unknown,Madera Irrigation District,Voluntary,,Madera_06.21.2003-06.21.2013
368946N1201107W001,,2/15/2008,00:00,,,113.800,0.000,113.800,233.350,232.350,119.550,112.800,UNK - Unknown,Unknown,Madera Irrigation District,Voluntary,,Madera_06.21.2003-06.21.2013
368946N1201107W001,,10/15/2007,00:00,2 - Pump house locked,,,,,233.350,232.350,,,,,Madera Irrigation District,Voluntary,,Madera_06.21.2003-06.21.2013
368946N1201107W001,,10/5/2006,00:00,,,110.100,0.000,110.100,233.350,232.350,123.250,109.100,UNK - Unknown,Unknown,Madera Irrigation District,Voluntary,,Madera_06.21.2003-06.21.2013
368946N1201107W001,,2/19/2009,00:00,,,118.000,0.000,118.000,233.350,232.350,115.350,117.000,UNK - Unknown,Unknown,Madera Irrigation District,Voluntary,,Madera_06.21.2003-06.21.2013
368946N1201107W001,,9/16/2009,00:00,2 - Pump house locked,,,,,233.350,232.350,,,,,Madera Irrigation District,Voluntary,,Madera_06.21.2003-06.21.2013
368946N1201107W001,,1/25/2010,00:00,,,119.600,0.000,119.600,233.350,232.350,113.750,118.600,UNK - Unknown,Unknown,Madera Irrigation District,Voluntary,,Madera_06.21.2003-06.21.2013
368946N1201107W001,,3/1/2011,00:00,,,118.500,0.000,118.500,233.350,232.350,114.850,117.500,UNK - Unknown,Unknown,Madera Irrigation District,Voluntary,,Madera_06.21.2003-06.21.2013
368960N1199629W001,,1/26/2004,00:00,,,110.000,0.000,110.000,282.390,282.390,172.390,110.000,UNK - Unknown,Unknown,Madera Irrigation District,Voluntary,,Madera_06.21.2003-06.21.2013
368960N1199629W001,,9/30/2003,00:00,,,113.100,0.000,113.100,282.390,282.390,169.290,113.100,UNK - Unknown,Unknown,Madera Irrigation District,Voluntary,,Madera_06.21.2003-06.21.2013
368960N1199629W001,,1/26/2005,00:00,,,120.400,0.000,120.400,282.390,282.390,161.990,120.400,UNK - Unknown,Unknown,Madera Irrigation District,Voluntary,,Madera_06.21.2003-06.21.2013
368960N1199629W001,,1/27/2006,00:00,,,135.000,0.000,135.000,282.390,282.390,147.390,135.000,UNK - Unknown,Unknown,Madera Irrigation District,Voluntary,,Madera_06.21.2003-06.21.2013
368960N1199629W001,,1/31/2007,00:00,,,136.000,0.000,136.000,282.390,282.390,146.390,136.000,UNK - Unknown,Unknown,Madera Irrigation District,Voluntary,,Madera_06.21.2003-06.21.2013
368960N1199629W001,,10/12/2007,00:00,,,169.200,0.000,169.200,282.390,282.390,113.190,169.200,UNK - Unknown,Unknown,Madera Irrigation District,Voluntary,,Madera_06.21.2003-06.21.2013
368960N1199629W001,,9/28/2006,00:00,,,151.400,0.000,151.400,282.390,282.390,130.990,151.400,UNK - Unknown,Unknown,Madera Irrigation District,Voluntary,,Madera_06.21.2003-06.21.2013
368960N1199629W001,,2/12/2009,00:00,,,172.800,0.000,172.800,282.390,282.390,109.590,172.800,UNK - Unknown,Unknown,Madera Irrigation District,Voluntary,,Madera_06.21.2003-06.21.2013
368960N1199629W001,,9/14/2009,00:00,,,186.100,0.000,186.100,282.390,282.390,96.290,186.100,UNK - Unknown,Unknown,Madera Irrigation District,Voluntary,,Madera_06.21.2003-06.21.2013
368960N1199629W001,,1/21/2010,00:00,,,145.700,0.000,145.700,282.390,282.390,136.690,145.700,UNK - Unknown,Unknown,Madera Irrigation District,Voluntary,,Madera_06.21.2003-06.21.2013
368960N1199629W001,,2/24/2011,00:00,,,145.000,0.000,145.000,282.390,282.390,137.390,145.000,UNK - Unknown,Unknown,Madera Irrigation District,Voluntary,,Madera_06.21.2003-06.21.2013
368977N1202735W001,,1/29/2004,00:00,,,140.200,0.000,140.200,179.310,178.310,39.110,139.200,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_06.21.2003-06.21.2013
368977N1202735W001,,9/19/2003,00:00,,,137.400,0.000,137.400,179.310,178.310,41.910,136.400,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_06.21.2003-06.21.2013
368977N1202735W001,,2/11/2005,00:00,3 - Tape hung up,,,,,179.310,178.310,,,,,Bureau of Reclamation,Voluntary,,Madera_06.21.2003-06.21.2013
368977N1202735W001,,1/30/2006,00:00,,,111.000,0.000,111.000,179.310,178.310,68.310,110.000,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_06.21.2003-06.21.2013
368977N1202735W001,,2/12/2007,00:00,3 - Tape hung up,,,,,179.310,178.310,,,,,Bureau of Reclamation,Voluntary,,Madera_06.21.2003-06.21.2013
368977N1202735W001,,2/21/2008,00:00,,,115.800,0.000,115.800,179.310,178.310,63.510,114.800,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_06.21.2003-06.21.2013
368977N1202735W001,,10/12/2007,00:00,D - Dry well,,,,,179.310,178.310,,,,,Bureau of Reclamation,Voluntary,DRY AT 52 FEET,Madera_06.21.2003-06.21.2013
368977N1202735W001,,10/4/2006,00:00,3 - Tape hung up,,,,,179.310,178.310,,,,,Bureau of Reclamation,Voluntary,,Madera_06.21.2003-06.21.2013
368977N1202735W001,,2/11/2009,00:00,,,154.100,0.000,154.100,179.310,178.310,25.210,153.100,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_06.21.2003-06.21.2013
368977N1202735W001,,1/26/2010,00:00,,,156.000,0.000,156.000,179.310,178.310,23.310,155.000,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_06.21.2003-06.21.2013
368977N1202735W001,,2/24/2011,00:00,,,146.200,0.000,146.200,179.310,178.310,33.110,145.200,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_06.21.2003-06.21.2013
368980N1200107W001,12S18E09P,1/26/2004,00:00,,,105.000,0.000,105.000,267.860,267.360,162.860,104.500,UNK - Unknown,Unknown,Madera Irrigation District,Voluntary,,Madera_06.21.2003-06.21.2013
368980N1200107W001,12S18E09P,9/30/2003,00:00,,,101.000,0.000,101.000,267.860,267.360,166.860,100.500,UNK - Unknown,Unknown,Madera Irrigation District,Voluntary,,Madera_06.21.2003-06.21.2013
368980N1200107W001,12S18E09P,1/25/2005,00:00,,,103.900,0.000,103.900,267.860,267.360,163.960,103.400,UNK - Unknown,Unknown,Madera Irrigation District,Voluntary,,Madera_06.21.2003-06.21.2013
368980N1200107W001,12S18E09P,1/24/2006,00:00,,,105.900,0.000,105.900,267.860,267.360,161.960,105.400,UNK - Unknown,Unknown,Madera Irrigation District,Voluntary,,Madera_06.21.2003-06.21.2013
368980N1200107W001,12S18E09P,2/2/2007,00:00,,,100.000,0.000,100.000,267.860,267.360,167.860,99.500,UNK - Unknown,Unknown,Madera Irrigation District,Voluntary,,Madera_06.21.2003-06.21.2013
368980N1200107W001,12S18E09P,2/14/2008,00:00,,,103.500,0.000,103.500,267.860,267.360,164.360,103.000,UNK - Unknown,Unknown,Madera Irrigation District,Voluntary,,Madera_06.21.2003-06.21.2013
368980N1200107W001,12S18E09P,10/12/2007,00:00,,,104.000,0.000,104.000,267.860,267.360,163.860,103.500,UNK - Unknown,Unknown,Madera Irrigation District,Voluntary,,Madera_06.21.2003-06.21.2013
368980N1200107W001,12S18E09P,9/28/2006,00:00,,,102.100,0.000,102.100,267.860,267.360,165.760,101.600,UNK - Unknown,Unknown,Madera Irrigation District,Voluntary,,Madera_06.21.2003-06.21.2013
368980N1200107W001,12S18E09P,2/12/2009,00:00,,,108.900,0.000,108.900,267.860,267.360,158.960,108.400,UNK - Unknown,Unknown,Madera Irrigation District,Voluntary,,Madera_06.21.2003-06.21.2013
368980N1200107W001,12S18E09P,9/14/2009,00:00,,,112.300,0.000,112.300,267.860,267.360,155.560,111.800,UNK - Unknown,Unknown,Madera Irrigation District,Voluntary,,Madera_06.21.2003-06.21.2013
368980N1200107W001,12S18E09P,1/21/2010,00:00,,,111.100,0.000,111.100,267.860,267.360,156.760,110.600,UNK - Unknown,Unknown,Madera Irrigation District,Voluntary,,Madera_06.21.2003-06.21.2013
368980N1200107W001,12S18E09P,2/15/2011,00:00,,,113.000,0.000,113.000,267.860,267.360,154.860,112.500,UNK - Unknown,Unknown,Madera Irrigation District,Voluntary,,Madera_06.21.2003-06.21.2013
368980N1200107W001,12S18E09P,10/11/2011,00:00,,,116.100,0.000,116.100,267.860,267.360,151.760,115.600,AS - Acoustic or sonic sounder,Unknown,Madera-Chowchilla Basin Regional Groundwater Monitoring Group,CASGEM,,Madera_06.21.2003-06.21.2013
368980N1200107W001,12S18E09P,2/6/2012,00:00,,,114.000,0.000,114.000,267.860,267.360,153.860,113.500,ES - Electric sounder measurement,Unknown,Madera-Chowchilla Basin Regional Groundwater Monitoring Group,Voluntary,,Madera_06.21.2003-06.21.2013
368980N1200107W001,12S18E09P,10/10/2012,00:00,,,120.000,0.000,120.000,267.860,267.360,147.860,119.500,ES - Electric sounder measurement,Unknown,Madera-Chowchilla Basin Regional Groundwater Monitoring Group,Voluntary,,Madera_06.21.2003-06.21.2013
368980N1202918W001,12S15E11R,1/28/2004,00:00,,,111.500,0.000,111.500,173.810,172.810,62.310,110.500,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_06.21.2003-06.21.2013
368980N1202918W001,12S15E11R,9/19/2003,00:00,1 - Pumping,,,,,173.810,172.810,,,,,Bureau of Reclamation,Voluntary,,Madera_06.21.2003-06.21.2013
368980N1202918W001,12S15E11R,2/14/2005,00:00,,,115.500,0.000,115.500,173.810,172.810,58.310,114.500,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_06.21.2003-06.21.2013
368980N1202918W001,12S15E11R,1/30/2006,00:00,,,67.000,0.000,67.000,173.810,172.810,106.810,66.000,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_06.21.2003-06.21.2013
368980N1202918W001,12S15E11R,2/8/2007,00:00,,8 - Oil or foreign substance in casing,105.900,0.000,105.900,173.810,172.810,67.910,104.900,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_06.21.2003-06.21.2013
368980N1202918W001,12S15E11R,2/21/2008,00:00,9 - Temporarily inaccessible,,,,,173.810,172.810,,,,,Bureau of Reclamation,Voluntary,,Madera_06.21.2003-06.21.2013
368980N1202918W001,12S15E11R,12/12/2007,00:00,9 - Temporarily inaccessible,,,,,173.810,172.810,,,,,Bureau of Reclamation,Voluntary,,Madera_06.21.2003-06.21.2013
368980N1202918W001,12S15E11R,10/4/2006,00:00,1 - Pumping,,,,,173.810,172.810,,,,,Bureau of Reclamation,Voluntary,,Madera_06.21.2003-06.21.2013
368980N1202918W001,12S15E11R,2/26/2009,00:00,,,121.000,0.000,121.000,173.810,172.810,52.810,120.000,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,PGE KEYS,Madera_06.21.2003-06.21.2013
368980N1202918W001,12S15E11R,1/26/2010,00:00,,,134.500,0.000,134.500,173.810,172.810,39.310,133.500,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_06.21.2003-06.21.2013
368980N1202918W001,12S15E11R,2/23/2011,00:00,,8 - Oil or foreign substance in casing,139.700,0.000,139.700,173.810,172.810,34.110,138.700,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_06.21.2003-06.21.2013
368980N1202918W001,12S15E11R,12/29/2011,00:00,9 - Temporarily inaccessible,,,,,173.810,172.810,,,,,Madera-Chowchilla Basin Regional Groundwater Monitoring Group,CASGEM,,Madera_06.21.2003-06.21.2013
368980N1202918W001,12S15E11R,6/21/2012,00:00,9 - Temporarily inaccessible,,,,,173.810,172.810,,,,,Madera-Chowchilla Basin Regional Groundwater Monitoring Group,Voluntary,,Madera_06.21.2003-06.21.2013
368980N1202918W001,12S15E11R,10/15/2012,00:00,9 - Temporarily inaccessible,,,,,173.810,172.810,,,,,Madera-Chowchilla Basin Regional Groundwater Monitoring Group,Voluntary,,Madera_06.21.2003-06.21.2013
369063N1200888W001,,1/28/2004,00:00,,,103.100,0.000,103.100,244.850,243.350,141.750,101.600,UNK - Unknown,Unknown,Madera Irrigation District,Voluntary,,Madera_06.21.2003-06.21.2013
369063N1200888W001,,10/1/2003,00:00,,,116.900,0.000,116.900,244.850,243.350,127.950,115.400,UNK - Unknown,Unknown,Madera Irrigation District,Voluntary,,Madera_06.21.2003-06.21.2013
369063N1200888W001,,1/27/2005,00:00,,,108.900,0.000,108.900,244.850,243.350,135.950,107.400,UNK - Unknown,Unknown,Madera Irrigation District,Voluntary,,Madera_06.21.2003-06.21.2013
369063N1200888W001,,2/2/2006,00:00,D - Dry well,,,,,244.850,243.350,,,,,Madera Irrigation District,Voluntary,,Madera_06.21.2003-06.21.2013
369063N1200888W001,,2/1/2007,00:00,,,116.700,0.000,116.700,244.850,243.350,128.150,115.200,UNK - Unknown,Unknown,Madera Irrigation District,Voluntary,,Madera_06.21.2003-06.21.2013
369063N1200888W001,,2/25/2008,00:00,,,118.400,0.000,118.400,244.850,243.350,126.450,116.900,UNK - Unknown,Unknown,Madera Irrigation District,Voluntary,,Madera_06.21.2003-06.21.2013
369063N1200888W001,,10/16/2007,00:00,,,119.400,0.000,119.400,244.850,243.350,125.450,117.900,UNK - Unknown,Unknown,Madera Irrigation District,Voluntary,,Madera_06.21.2003-06.21.2013
369063N1200888W001,,10/6/2006,00:00,4 - Can't get tape in casing,,,,,244.850,243.350,,,,,Madera Irrigation District,Voluntary,,Madera_06.21.2003-06.21.2013
369063N1200888W001,,2/19/2009,00:00,4 - Can't get tape in casing,,,,,244.850,243.350,,,,,Madera Irrigation District,Voluntary,,Madera_06.21.2003-06.21.2013
369063N1200888W001,,9/16/2009,00:00,4 - Can't get tape in casing,,,,,244.850,243.350,,,,,Madera Irrigation District,Voluntary,,Madera_06.21.2003-06.21.2013
369063N1200888W001,,1/26/2010,00:00,4 - Can't get tape in casing,,,,,244.850,243.350,,,,,Madera Irrigation District,Voluntary,,Madera_06.21.2003-06.21.2013
369063N1200888W001,,2/28/2011,00:00,4 - Can't get tape in casing,,,,,244.850,243.350,,,,,Madera Irrigation District,Voluntary,,Madera_06.21.2003-06.21.2013
369082N1198641W001,,2/11/2004,00:00,,,49.500,0.000,49.500,341.430,340.430,291.930,48.500,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_06.21.2003-06.21.2013
369082N1198641W001,,9/24/2003,00:00,,,234.000,0.000,234.000,341.430,340.430,107.430,233.000,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_06.21.2003-06.21.2013
369082N1198641W001,,1/24/2007,00:00,,,207.500,0.000,207.500,341.430,340.430,133.930,206.500,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_06.21.2003-06.21.2013
369082N1198641W001,,2/19/2008,00:00,,,110.000,0.000,110.000,341.430,340.430,231.430,109.000,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_06.21.2003-06.21.2013
369082N1198641W001,,10/10/2007,00:00,D - Dry well,,,,,341.430,340.430,,,,,Bureau of Reclamation,Voluntary,DRY AT 260 FEET,Madera_06.21.2003-06.21.2013
369082N1198641W001,,10/5/2006,00:00,D - Dry well,,,,,341.430,340.430,,,,,Bureau of Reclamation,Voluntary,DRY AT 160 FEET,Madera_06.21.2003-06.21.2013
369082N1198641W001,,1/21/2010,00:00,9 - Temporarily inaccessible,,,,,341.430,340.430,,,,,Bureau of Reclamation,Voluntary,,Madera_06.21.2003-06.21.2013
369082N1198641W001,,9/27/2010,00:00,5 - Unable to locate well,,,,,341.430,340.430,,,,,Bureau of Reclamation,Voluntary,,Madera_06.21.2003-06.21.2013
369107N1198121W001,RCWD 65,10/15/2011,00:00,,,279.000,0.000,279.000,363.900,363.600,84.900,278.700,ES - Electric sounder measurement,Unknown,Madera-Chowchilla Basin Regional Groundwater Monitoring Group,CASGEM,,Madera_06.21.2003-06.21.2013
369107N1198121W001,RCWD 65,1/25/2012,00:00,,,268.000,0.000,268.000,363.900,363.600,95.900,267.700,ES - Electric sounder measurement,Unknown,Madera-Chowchilla Basin Regional Groundwater Monitoring Group,CASGEM,,Madera_06.21.2003-06.21.2013
369107N1198121W001,RCWD 65,11/2/2012,00:00,3 - Tape hung up,,,,,363.900,363.600,,,,,Madera-Chowchilla Basin Regional Groundwater Monitoring Group,CASGEM,,Madera_06.21.2003-06.21.2013
369110N1198816W001,,2/11/2004,00:00,6 - Well has been destroyed,,,,,334.420,332.920,,,,,Bureau of Reclamation,Voluntary,DESTROYED,Madera_06.21.2003-06.21.2013
369110N1198816W001,,9/18/2003,00:00,6 - Well has been destroyed,,,,,334.420,332.920,,,,,Bureau of Reclamation,Voluntary,,Madera_06.21.2003-06.21.2013
369110N1198816W001,,1/24/2007,00:00,4 - Can't get tape in casing,,,,,334.420,332.920,,,,,Bureau of Reclamation,Voluntary,,Madera_06.21.2003-06.21.2013
369110N1198816W001,,2/14/2008,00:00,4 - Can't get tape in casing,,,,,334.420,332.920,,,,,Bureau of Reclamation,Voluntary,,Madera_06.21.2003-06.21.2013
369110N1198816W001,,10/10/2007,00:00,,,244.000,0.000,244.000,334.420,332.920,90.420,242.500,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_06.21.2003-06.21.2013
369110N1198816W001,,2/19/2009,00:00,,,133.000,0.000,133.000,334.420,332.920,201.420,131.500,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_06.21.2003-06.21.2013
369110N1198816W001,,1/20/2010,00:00,,,214.000,0.000,214.000,334.420,332.920,120.420,212.500,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_06.21.2003-06.21.2013
369110N1198816W001,,9/27/2010,00:00,1 - Pumping,,,,,334.420,332.920,,,,,Bureau of Reclamation,Voluntary,,Madera_06.21.2003-06.21.2013
369118N1202763W001,,1/28/2004,00:00,,8 - Oil or foreign substance in casing,100.100,0.000,100.100,178.800,177.800,78.700,99.100,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_06.21.2003-06.21.2013
369118N1202763W001,,9/19/2003,00:00,,,117.600,0.000,117.600,178.800,177.800,61.200,116.600,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_06.21.2003-06.21.2013
369118N1202763W001,,2/11/2005,00:00,,,121.900,0.000,121.900,178.800,177.800,56.900,120.900,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_06.21.2003-06.21.2013
369118N1202763W001,,1/30/2006,00:00,,,78.500,0.000,78.500,178.800,177.800,100.300,77.500,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_06.21.2003-06.21.2013
369118N1202763W001,,2/8/2007,00:00,3 - Tape hung up,,,,,178.800,177.800,,,,,Bureau of Reclamation,Voluntary,,Madera_06.21.2003-06.21.2013
