CASGEM ID,Local Well Number,Date,Military Time (PST),No Measurement,Questionable Measurement,Reading @RP,Reading @WS,RP to WS,RP Elevation,GS Elevation,WSE,GS to WS,Measurement Method,Measurement Accuracy,Collecting/ Co-op Agency,Voluntary or CASGEM Measurement,Comments
369691N1208427W001,,3/16/2010,00:00,,,53.600,0.000,53.600,193.270,192.770,139.670,53.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,
369696N1208527W001,,3/25/2008,00:00,,9 - Acoustical sounder,72.000,0.000,72.000,215.610,215.610,143.610,72.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,
369696N1208527W001,,3/19/2009,00:00,,,76.100,0.000,76.100,215.610,215.610,139.510,76.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,
369696N1208527W001,,11/14/2008,00:00,,,72.200,0.000,72.200,215.610,215.610,143.410,72.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,
369696N1208527W001,,3/24/2010,00:00,,,78.500,0.000,78.500,215.610,215.610,137.110,78.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,
369757N1206685W001,,3/25/2008,00:00,5 - Unable to locate well,,,,,114.330,113.330,,,,,Department of Water Resources,Voluntary,
369757N1206685W001,,3/16/2009,00:00,0 - Measurement Discontinued,,,,,114.330,113.330,,,,,Department of Water Resources,Voluntary,
369757N1206685W001,,11/24/2009,00:00,0 - Measurement Discontinued,,,,,114.330,113.330,,,,,Department of Water Resources,Voluntary,
369757N1206685W001,,3/24/2010,00:00,0 - Measurement Discontinued,,,,,114.330,113.330,,,,,Department of Water Resources,Voluntary,
369760N1208485W001,,4/21/2008,00:00,1 - Pumping,,,,,193.790,193.790,,,,,Department of Water Resources,Voluntary,
369760N1208485W001,,3/16/2009,00:00,,,60.400,0.000,60.400,193.790,193.790,133.390,60.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,
369760N1208485W001,,11/12/2008,00:00,,,59.900,0.000,59.900,193.790,193.790,133.890,59.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,
369760N1208485W001,,3/16/2010,00:00,,,65.400,0.000,65.400,193.790,193.790,128.390,65.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,
369766N1207999W001,,3/25/2008,00:00,,,6.700,0.000,6.700,128.250,125.450,121.550,3.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,
369766N1207999W001,,3/16/2009,00:00,,,6.600,0.000,6.600,128.250,125.450,121.650,3.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,
369766N1207999W001,,11/12/2008,00:00,,,8.700,0.000,8.700,128.250,125.450,119.550,5.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,
369766N1207999W001,,11/24/2009,00:00,,,7.200,0.000,7.200,128.250,125.450,121.050,4.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,
369766N1207999W001,,3/24/2010,00:00,,,5.900,0.000,5.900,128.250,125.450,122.350,3.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,
369768N1208002W001,11S11E17E002M,4/21/2008,00:00,1 - Pumping,,,,,125.550,124.550,,,,,Department of Water Resources,Voluntary,
369768N1208002W001,11S11E17E002M,3/16/2009,00:00,1 - Pumping,,,,,125.550,124.550,,,,,Department of Water Resources,Voluntary,
369768N1208002W001,11S11E17E002M,11/12/2008,00:00,,,18.800,0.000,18.800,125.550,124.550,106.750,17.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,
369768N1208002W001,11S11E17E002M,11/23/2009,00:00,,,19.400,0.000,19.400,125.550,124.550,106.150,18.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,
369768N1208002W001,11S11E17E002M,3/16/2010,00:00,,,13.600,0.000,13.600,125.550,124.550,111.950,12.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,
369768N1208002W001,11S11E17E002M,4/26/2010,00:00,,,12.600,0.000,12.600,125.550,124.550,112.950,11.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,
369827N1206813W001,,3/25/2008,00:00,5 - Unable to locate well,,,,,113.730,113.330,,,,,Department of Water Resources,Voluntary,
369827N1206813W001,,3/16/2009,00:00,5 - Unable to locate well,,,,,113.730,113.330,,,,,Department of Water Resources,Voluntary,
369827N1206813W001,,11/12/2008,00:00,5 - Unable to locate well,,,,,113.730,113.330,,,,,Department of Water Resources,Voluntary,
369827N1206813W001,,11/24/2009,00:00,5 - Unable to locate well,,,,,113.730,113.330,,,,,Department of Water Resources,Voluntary,
369827N1206813W001,,3/24/2010,00:00,5 - Unable to locate well,,,,,113.730,113.330,,,,,Department of Water Resources,Voluntary,
369830N1207818W001,,4/21/2008,00:00,9 - Temporarily inaccessible,,,,,110.080,109.480,,,,,Department of Water Resources,Voluntary,
369830N1207818W001,,3/16/2009,00:00,9 - Temporarily inaccessible,,,,,110.080,109.480,,,,,Department of Water Resources,Voluntary,
369830N1207818W001,,11/12/2008,00:00,9 - Temporarily inaccessible,,,,,110.080,109.480,,,,,Department of Water Resources,Voluntary,
369830N1207818W001,,11/23/2009,00:00,7 - Special/Other,,,,,110.080,109.480,,,,,Department of Water Resources,Voluntary,
369830N1207818W001,,3/16/2010,00:00,7 - Special/Other,,,,,110.080,109.480,,,,,Department of Water Resources,Voluntary,
369830N1207818W001,,4/26/2010,00:00,0 - Measurement Discontinued,,,,,110.080,109.480,,,,,Department of Water Resources,Voluntary,
369857N1207177W001,,3/25/2008,00:00,,,7.800,0.000,7.800,113.650,110.350,105.850,4.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,
369857N1207177W001,,3/19/2009,00:00,,,4.300,0.000,4.300,113.650,110.350,109.350,1.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,
369857N1207177W001,,11/12/2008,00:00,,,4.400,0.000,4.400,113.650,110.350,109.250,1.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,
369857N1207177W001,,11/24/2009,00:00,,,4.400,0.000,4.400,113.650,110.350,109.250,1.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,
369857N1207177W001,,3/24/2010,00:00,,,4.700,0.000,4.700,113.650,110.350,108.950,1.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,
369857N1207177W002,,3/25/2008,00:00,5 - Unable to locate well,,,,,112.650,110.350,,,,,Department of Water Resources,Voluntary,
369857N1207177W002,,3/19/2009,00:00,5 - Unable to locate well,,,,,112.650,110.350,,,,,Department of Water Resources,Voluntary,
369857N1207177W002,,11/12/2008,00:00,5 - Unable to locate well,,,,,112.650,110.350,,,,,Department of Water Resources,Voluntary,
369857N1207177W002,,11/24/2009,00:00,5 - Unable to locate well,,,,,112.650,110.350,,,,,Department of Water Resources,Voluntary,
369857N1207177W002,,3/24/2010,00:00,5 - Unable to locate well,,,,,112.650,110.350,,,,,Department of Water Resources,Voluntary,
369857N1207177W003,,3/25/2008,00:00,,,4.800,0.000,4.800,110.850,110.350,106.050,4.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,
369857N1207177W003,,3/16/2009,00:00,,,2.800,0.000,2.800,110.850,110.350,108.050,2.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,
369857N1207177W003,,11/12/2008,00:00,,,3.000,0.000,3.000,110.850,110.350,107.850,2.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,
369857N1207177W003,,11/24/2009,00:00,,,3.500,0.000,3.500,110.850,110.350,107.350,3.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,
369857N1207177W003,,3/24/2010,00:00,,,2.800,0.000,2.800,110.850,110.350,108.050,2.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,
369907N1208827W001,,4/21/2008,00:00,,,75.000,0.000,75.000,197.850,197.850,122.850,75.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,
369907N1208827W001,,3/17/2009,00:00,,,83.600,0.000,83.600,197.850,197.850,114.250,83.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,
369907N1208827W001,,11/13/2008,00:00,,,79.700,0.000,79.700,197.850,197.850,118.150,79.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,
369907N1208827W001,,3/16/2010,00:00,,,86.600,0.000,86.600,197.850,197.850,111.250,86.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,
