CASGEM ID,Local Well Number,Date,Military Time (PST),No Measurement,Questionable Measurement,Reading @RP,Reading @WS,RP to WS,RP Elevation,GS Elevation,WSE,GS to WS,Measurement Method,Measurement Accuracy,Collecting/ Co-op Agency,Voluntary or CASGEM Measurement,Comments,Humboldt_06.21.1983-06.21.2013
405582N1241656W001,,3/18/1986,00:00,,,25.800,0.000,25.800,55.220,53.220,29.420,23.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405582N1241656W001,,10/22/1986,00:00,,,38.400,0.000,38.400,55.220,53.220,16.820,36.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405582N1241656W001,,4/1/1987,00:00,,1 - Pumping,28.800,0.000,28.800,55.220,53.220,26.420,26.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405582N1241656W001,,10/28/1987,00:00,,4 - Pumped recently,35.800,0.000,35.800,55.220,53.220,19.420,33.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405582N1241656W001,,3/16/1988,00:00,,4 - Pumped recently,32.300,0.000,32.300,55.220,53.220,22.920,30.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405582N1241656W001,,11/2/1988,00:00,,4 - Pumped recently,36.200,0.000,36.200,55.220,53.220,19.020,34.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405582N1241656W001,,3/15/1989,00:00,,,26.800,0.000,26.800,55.220,53.220,28.420,24.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405582N1241656W001,,10/25/1989,00:00,,,35.000,0.000,35.000,55.220,53.220,20.220,33.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405582N1241656W001,,3/14/1990,00:00,,,30.700,0.000,30.700,55.220,53.220,24.520,28.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405582N1241656W001,,10/25/1990,00:00,,1 - Pumping,39.400,0.000,39.400,55.220,53.220,15.820,37.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405582N1241656W001,,3/28/1991,00:00,,,30.700,0.000,30.700,55.220,53.220,24.520,28.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405582N1241656W001,,10/28/1991,00:00,,4 - Pumped recently,39.000,0.000,39.000,55.220,53.220,16.220,37.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405582N1241656W001,,3/25/1992,00:00,,1 - Pumping,32.300,0.000,32.300,55.220,53.220,22.920,30.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405582N1241656W001,,3/25/1992,00:00,,4 - Pumped recently,31.600,0.000,31.600,55.220,53.220,23.620,29.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405582N1241656W001,,10/21/1992,00:00,,,39.600,0.000,39.600,55.220,53.220,15.620,37.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405582N1241656W001,,3/31/1993,00:00,,4 - Pumped recently,29.000,0.000,29.000,55.220,53.220,26.220,27.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405582N1241656W001,,10/26/1993,00:00,,1 - Pumping,39.300,0.000,39.300,55.220,53.220,15.920,37.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405582N1241656W001,,3/31/1994,00:00,,1 - Pumping,32.800,0.000,32.800,55.220,53.220,22.420,30.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405582N1241656W001,,4/5/1995,00:00,9 - Temporarily inaccessible,,,,,55.220,53.220,,,,,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405582N1241656W001,,10/25/1995,00:00,0 - Measurement Discontinued,,,,,55.220,53.220,,,,,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405582N1241656W001,,3/21/1996,00:00,0 - Measurement Discontinued,,,,,55.220,53.220,,,,,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405582N1241656W001,,11/6/1996,00:00,0 - Measurement Discontinued,,,,,55.220,53.220,,,,,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405702N1241874W001,02N01W09G001H,10/20/2011,00:00,,,26.350,0.000,26.350,44.730,44.230,18.380,25.850,ST - Steel tape measurement,0.1 Ft,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405702N1241874W001,02N01W09G001H,4/20/2012,00:00,,,17.360,0.000,17.360,44.730,44.230,27.370,16.860,ES - Electric sounder measurement,0.01 Ft,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405702N1241874W001,02N01W09G001H,10/31/2012,00:00,,,28.000,-0.700,28.700,44.730,44.230,16.030,28.200,ST - Steel tape measurement,0.1 Ft,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405702N1241874W001,02N01W09G001H,3/18/1986,00:00,,,13.000,0.000,13.000,44.730,44.230,31.730,12.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405702N1241874W001,02N01W09G001H,10/22/1986,00:00,,,25.100,0.000,25.100,44.730,44.230,19.630,24.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405702N1241874W001,02N01W09G001H,4/1/1987,00:00,,,17.700,0.000,17.700,44.730,44.230,27.030,17.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405702N1241874W001,02N01W09G001H,10/28/1987,00:00,,,28.300,0.000,28.300,44.730,44.230,16.430,27.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405702N1241874W001,02N01W09G001H,3/16/1988,00:00,,,21.700,0.000,21.700,44.730,44.230,23.030,21.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405702N1241874W001,02N01W09G001H,11/2/1988,00:00,,,27.900,0.000,27.900,44.730,44.230,16.830,27.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405702N1241874W001,02N01W09G001H,3/15/1989,00:00,,,18.900,0.000,18.900,44.730,44.230,25.830,18.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405702N1241874W001,02N01W09G001H,10/25/1989,00:00,,,27.600,0.000,27.600,44.730,44.230,17.130,27.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405702N1241874W001,02N01W09G001H,3/14/1990,00:00,,,21.200,0.000,21.200,44.730,44.230,23.530,20.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405702N1241874W001,02N01W09G001H,10/25/1990,00:00,,,27.300,0.000,27.300,44.730,44.230,17.430,26.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405702N1241874W001,02N01W09G001H,3/28/1991,00:00,,,22.200,0.000,22.200,44.730,44.230,22.530,21.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405702N1241874W001,02N01W09G001H,10/28/1991,00:00,,,28.400,0.000,28.400,44.730,44.230,16.330,27.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405702N1241874W001,02N01W09G001H,3/25/1992,00:00,,,22.100,0.000,22.100,44.730,44.230,22.630,21.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405702N1241874W001,02N01W09G001H,10/21/1992,00:00,,,29.100,0.000,29.100,44.730,44.230,15.630,28.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405702N1241874W001,02N01W09G001H,3/31/1993,00:00,,,18.600,0.000,18.600,44.730,44.230,26.130,18.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405702N1241874W001,02N01W09G001H,10/26/1993,00:00,,,27.900,0.000,27.900,44.730,44.230,16.830,27.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405702N1241874W001,02N01W09G001H,3/31/1994,00:00,,,21.900,0.000,21.900,44.730,44.230,22.830,21.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405702N1241874W001,02N01W09G001H,4/5/1995,00:00,,,15.400,0.000,15.400,44.730,44.230,29.330,14.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405702N1241874W001,02N01W09G001H,10/25/1995,00:00,,,27.800,0.000,27.800,44.730,44.230,16.930,27.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405702N1241874W001,02N01W09G001H,3/21/1996,00:00,,,16.900,0.000,16.900,44.730,44.230,27.830,16.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405702N1241874W001,02N01W09G001H,11/6/1996,00:00,,,28.000,0.000,28.000,44.730,44.230,16.730,27.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405702N1241874W001,02N01W09G001H,3/19/1997,00:00,,,19.400,0.000,19.400,44.730,44.230,25.330,18.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405702N1241874W001,02N01W09G001H,10/28/1997,00:00,,,26.800,0.000,26.800,44.730,44.230,17.930,26.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405702N1241874W001,02N01W09G001H,3/19/1998,00:00,,,15.800,0.000,15.800,44.730,44.230,28.930,15.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405702N1241874W001,02N01W09G001H,10/27/1998,00:00,,,27.500,0.000,27.500,44.730,44.230,17.230,27.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405702N1241874W001,02N01W09G001H,10/27/1999,00:00,,,28.200,0.000,28.200,44.730,44.230,16.530,27.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405702N1241874W001,02N01W09G001H,3/17/1999,00:00,,,16.300,0.000,16.300,44.730,44.230,28.430,15.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405702N1241874W001,02N01W09G001H,3/15/2000,00:00,,,16.900,0.000,16.900,44.730,44.230,27.830,16.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405702N1241874W001,02N01W09G001H,10/10/2000,00:00,,,28.500,0.000,28.500,44.730,44.230,16.230,28.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405702N1241874W001,02N01W09G001H,3/27/2001,00:00,,,24.400,0.000,24.400,44.730,44.230,20.330,23.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405702N1241874W001,02N01W09G001H,10/23/2001,00:00,,,28.800,0.000,28.800,44.730,44.230,15.930,28.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405702N1241874W001,02N01W09G001H,3/26/2002,00:00,,,20.400,0.000,20.400,44.730,44.230,24.330,19.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405702N1241874W001,02N01W09G001H,10/22/2002,00:00,,,29.000,0.000,29.000,44.730,44.230,15.730,28.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405702N1241874W001,02N01W09G001H,3/19/2003,00:00,,,20.000,0.000,20.000,44.730,44.230,24.730,19.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405702N1241874W001,02N01W09G001H,10/29/2003,00:00,,,27.800,0.000,27.800,44.730,44.230,16.930,27.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405702N1241874W001,02N01W09G001H,4/8/2004,00:00,,,20.000,0.000,20.000,44.730,44.230,24.730,19.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405702N1241874W001,02N01W09G001H,10/14/2004,00:00,,,28.300,0.000,28.300,44.730,44.230,16.430,27.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405702N1241874W001,02N01W09G001H,4/7/2005,00:00,,,19.700,0.000,19.700,44.730,44.230,25.030,19.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405702N1241874W001,02N01W09G001H,10/14/2005,00:00,,,27.900,0.000,27.900,44.730,44.230,16.830,27.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405702N1241874W001,02N01W09G001H,5/4/2006,00:00,,,17.100,0.000,17.100,44.730,44.230,27.630,16.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405702N1241874W001,02N01W09G001H,10/13/2006,00:00,,,27.700,0.000,27.700,44.730,44.230,17.030,27.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405702N1241874W001,02N01W09G001H,3/29/2007,00:00,,,20.100,0.000,20.100,44.730,44.230,24.630,19.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405702N1241874W001,02N01W09G001H,10/24/2007,00:00,,,27.400,0.000,27.400,44.730,44.230,17.330,26.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405702N1241874W001,02N01W09G001H,4/2/2008,00:00,,,20.900,0.000,20.900,44.730,44.230,23.830,20.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405702N1241874W001,02N01W09G001H,10/24/2008,00:00,,,28.000,0.000,28.000,44.730,44.230,16.730,27.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405702N1241874W001,02N01W09G001H,4/10/2009,00:00,,,21.100,0.000,21.100,44.730,44.230,23.630,20.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405702N1241874W001,02N01W09G001H,10/28/2009,00:00,,,27.700,0.000,27.700,44.730,44.230,17.030,27.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405702N1241874W001,02N01W09G001H,3/29/2010,00:00,,,20.200,0.000,20.200,44.730,44.230,24.530,19.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405702N1241874W001,02N01W09G001H,10/26/2010,00:00,,,27.800,0.000,27.800,44.730,44.230,16.930,27.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405702N1241874W001,02N01W09G001H,4/14/2011,00:00,,,16.400,0.000,16.400,44.730,44.230,28.330,15.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405702N1241874W001,02N01W09G001H,10/20/2011,00:00,,,26.350,0.000,26.350,44.730,44.230,18.380,25.850,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405702N1241874W001,02N01W09G001H,3/26/2013,00:00,,,25.000,1.800,23.200,44.730,44.230,21.530,22.700,ST - Steel tape measurement,0.1 Ft,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405762N1242027W001,02N01W08B001H,10/20/2011,00:00,,,24.700,0.000,24.700,37.230,37.230,12.530,24.700,ST - Steel tape measurement,0.1 Ft,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405762N1242027W001,02N01W08B001H,4/20/2012,00:00,,,13.000,0.200,12.800,37.230,37.230,24.430,12.800,ST - Steel tape measurement,0.1 Ft,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405762N1242027W001,02N01W08B001H,10/31/2012,00:00,,,25.000,-0.400,25.400,37.230,37.230,11.830,25.400,ST - Steel tape measurement,0.1 Ft,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405762N1242027W001,02N01W08B001H,10/19/1983,00:00,,,22.700,0.000,22.700,37.230,37.230,14.530,22.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405762N1242027W001,02N01W08B001H,3/21/1984,00:00,,,15.800,0.000,15.800,37.230,37.230,21.430,15.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405762N1242027W001,02N01W08B001H,10/24/1984,00:00,,,23.600,0.000,23.600,37.230,37.230,13.630,23.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405762N1242027W001,02N01W08B001H,3/12/1985,00:00,,,18.700,0.000,18.700,37.230,37.230,18.530,18.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405762N1242027W001,02N01W08B001H,3/18/1986,00:00,,,11.600,0.000,11.600,37.230,37.230,25.630,11.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405762N1242027W001,02N01W08B001H,10/22/1986,00:00,,,23.000,0.000,23.000,37.230,37.230,14.230,23.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405762N1242027W001,02N01W08B001H,4/1/1987,00:00,,,15.000,0.000,15.000,37.230,37.230,22.230,15.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405762N1242027W001,02N01W08B001H,10/28/1987,00:00,,,25.200,0.000,25.200,37.230,37.230,12.030,25.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405762N1242027W001,02N01W08B001H,3/16/1988,00:00,,,18.800,0.000,18.800,37.230,37.230,18.430,18.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405762N1242027W001,02N01W08B001H,11/2/1988,00:00,,,25.100,0.000,25.100,37.230,37.230,12.130,25.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405762N1242027W001,02N01W08B001H,3/15/1989,00:00,,,16.100,0.000,16.100,37.230,37.230,21.130,16.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405762N1242027W001,02N01W08B001H,10/25/1989,00:00,,,24.800,0.000,24.800,37.230,37.230,12.430,24.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405762N1242027W001,02N01W08B001H,3/14/1990,00:00,,,18.200,0.000,18.200,37.230,37.230,19.030,18.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405762N1242027W001,02N01W08B001H,10/25/1990,00:00,,,25.700,0.000,25.700,37.230,37.230,11.530,25.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405762N1242027W001,02N01W08B001H,3/28/1991,00:00,,,19.800,0.000,19.800,37.230,37.230,17.430,19.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405762N1242027W001,02N01W08B001H,10/28/1991,00:00,,,25.800,0.000,25.800,37.230,37.230,11.430,25.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405762N1242027W001,02N01W08B001H,3/25/1992,00:00,,,19.300,0.000,19.300,37.230,37.230,17.930,19.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405762N1242027W001,02N01W08B001H,10/21/1992,00:00,,,26.200,0.000,26.200,37.230,37.230,11.030,26.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405762N1242027W001,02N01W08B001H,3/31/1993,00:00,,,15.200,0.000,15.200,37.230,37.230,22.030,15.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405762N1242027W001,02N01W08B001H,10/26/1993,00:00,,4 - Pumped recently,26.200,0.000,26.200,37.230,37.230,11.030,26.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405762N1242027W001,02N01W08B001H,3/31/1994,00:00,,,18.600,0.000,18.600,37.230,37.230,18.630,18.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405762N1242027W001,02N01W08B001H,10/25/1994,00:00,,4 - Pumped recently,26.200,0.000,26.200,37.230,37.230,11.030,26.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405762N1242027W001,02N01W08B001H,4/5/1995,00:00,,4 - Pumped recently,13.900,0.000,13.900,37.230,37.230,23.330,13.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405762N1242027W001,02N01W08B001H,3/21/1996,00:00,,4 - Pumped recently,13.400,0.000,13.400,37.230,37.230,23.830,13.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405762N1242027W001,02N01W08B001H,11/6/1996,00:00,,4 - Pumped recently,25.100,0.000,25.100,37.230,37.230,12.130,25.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405762N1242027W001,02N01W08B001H,3/19/1997,00:00,,,15.800,0.000,15.800,37.230,37.230,21.430,15.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405762N1242027W001,02N01W08B001H,10/28/1997,00:00,,,24.200,0.000,24.200,37.230,37.230,13.030,24.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405762N1242027W001,02N01W08B001H,3/19/1998,00:00,,,12.200,0.000,12.200,37.230,37.230,25.030,12.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405762N1242027W001,02N01W08B001H,10/27/1998,00:00,,1 - Pumping,25.900,0.000,25.900,37.230,37.230,11.330,25.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405762N1242027W001,02N01W08B001H,10/27/1999,00:00,,,26.000,0.000,26.000,37.230,37.230,11.230,26.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405762N1242027W001,02N01W08B001H,3/17/1999,00:00,,,12.600,0.000,12.600,37.230,37.230,24.630,12.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405762N1242027W001,02N01W08B001H,3/15/2000,00:00,,,12.800,0.000,12.800,37.230,37.230,24.430,12.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405762N1242027W001,02N01W08B001H,10/10/2000,00:00,,,27.400,0.000,27.400,37.230,37.230,9.830,27.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405762N1242027W001,02N01W08B001H,3/27/2001,00:00,,1 - Pumping,18.900,0.000,18.900,37.230,37.230,18.330,18.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405762N1242027W001,02N01W08B001H,10/23/2001,00:00,,,26.000,0.000,26.000,37.230,37.230,11.230,26.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405762N1242027W001,02N01W08B001H,3/26/2002,00:00,,,16.100,0.000,16.100,37.230,37.230,21.130,16.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405762N1242027W001,02N01W08B001H,10/22/2002,00:00,1 - Pumping,,,,,37.230,37.230,,,,,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405762N1242027W001,02N01W08B001H,3/19/2003,00:00,,,15.800,0.000,15.800,37.230,37.230,21.430,15.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405762N1242027W001,02N01W08B001H,10/29/2003,00:00,,,24.700,0.000,24.700,37.230,37.230,12.530,24.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405762N1242027W001,02N01W08B001H,4/8/2004,00:00,,1 - Pumping,18.500,0.000,18.500,37.230,37.230,18.730,18.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405762N1242027W001,02N01W08B001H,10/14/2004,00:00,,1 - Pumping,29.800,0.000,29.800,37.230,37.230,7.430,29.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405762N1242027W001,02N01W08B001H,4/7/2005,00:00,,,15.400,0.000,15.400,37.230,37.230,21.830,15.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405762N1242027W001,02N01W08B001H,10/14/2005,00:00,,,24.700,0.000,24.700,37.230,37.230,12.530,24.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405762N1242027W001,02N01W08B001H,5/4/2006,00:00,,,17.400,0.000,17.400,37.230,37.230,19.830,17.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405762N1242027W001,02N01W08B001H,10/13/2006,00:00,,,24.800,0.000,24.800,37.230,37.230,12.430,24.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405762N1242027W001,02N01W08B001H,3/29/2007,00:00,,,15.200,0.000,15.200,37.230,37.230,22.030,15.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405762N1242027W001,02N01W08B001H,10/24/2007,00:00,,,24.800,0.000,24.800,37.230,37.230,12.430,24.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
