CASGEM ID,Local Well Number,Date,Military Time (PST),No Measurement,Questionable Measurement,Reading @RP,Reading @WS,RP to WS,RP Elevation,GS Elevation,WSE,GS to WS,Measurement Method,Measurement Accuracy,Collecting/ Co-op Agency,Voluntary or CASGEM Measurement,Comments,Mono_06.21.1983-06.21.2013
376282N1188678W003,,9/13/2005,00:00,,,14.700,0.000,14.700,"7,107.880","7,107.880","7,093.180",14.700,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376282N1188678W003,,3/23/2006,00:00,,,19.080,0.000,19.080,"7,107.880","7,107.880","7,088.800",19.080,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376282N1188678W003,,7/13/2005,00:00,,4 - Pumped recently,14.980,0.000,14.980,"7,107.880","7,107.880","7,092.900",14.980,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376282N1188678W003,,7/25/2006,00:00,,,10.420,0.000,10.420,"7,107.880","7,107.880","7,097.460",10.420,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376282N1188678W003,,5/13/2005,00:00,,,19.880,0.000,19.880,"7,107.880","7,107.880","7,088.000",19.880,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376282N1188678W003,,8/18/2005,00:00,,,13.440,0.000,13.440,"7,107.880","7,107.880","7,094.440",13.440,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376282N1188678W003,,2/24/2006,00:00,,,18.800,0.000,18.800,"7,107.880","7,107.880","7,089.080",18.800,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W001,,7/6/1983,00:00,,,69.950,0.000,69.950,"7,475.670","7,475.670","7,405.720",69.950,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W001,,8/16/1983,00:00,,,87.230,0.000,87.230,"7,475.670","7,475.670","7,388.440",87.230,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W001,,8/17/1983,00:00,,,87.500,0.000,87.500,"7,475.670","7,475.670","7,388.170",87.500,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W001,,8/18/1983,00:00,,,87.730,0.000,87.730,"7,475.670","7,475.670","7,387.940",87.730,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W001,,9/3/1983,00:00,,,92.950,0.000,92.950,"7,475.670","7,475.670","7,382.720",92.950,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W001,,9/8/1983,00:00,,,107.570,0.000,107.570,"7,475.670","7,475.670","7,368.100",107.570,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W001,,10/6/1983,00:00,,,107.550,0.000,107.550,"7,475.670","7,475.670","7,368.120",107.550,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W001,,11/3/1983,00:00,,,95.270,0.000,95.270,"7,475.670","7,475.670","7,380.400",95.270,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W001,,11/15/1983,00:00,,,106.650,0.000,106.650,"7,475.670","7,475.670","7,369.020",106.650,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W001,,1/18/1984,00:00,,,104.200,0.000,104.200,"7,475.670","7,475.670","7,371.470",104.200,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W001,,4/3/1984,00:00,,,94.800,0.000,94.800,"7,475.670","7,475.670","7,380.870",94.800,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W001,,6/21/1984,00:00,,,99.660,0.000,99.660,"7,475.670","7,475.670","7,376.010",99.660,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W001,,7/27/1984,00:00,,,92.360,0.000,92.360,"7,475.670","7,475.670","7,383.310",92.360,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W001,,4/24/1985,00:00,,,98.060,0.000,98.060,"7,475.670","7,475.670","7,377.610",98.060,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W001,,7/19/1985,00:00,,,99.260,0.000,99.260,"7,475.670","7,475.670","7,376.410",99.260,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W001,,10/20/1985,00:00,,,104.020,0.000,104.020,"7,475.670","7,475.670","7,371.650",104.020,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W001,,5/8/1986,00:00,,,96.040,0.000,96.040,"7,475.670","7,475.670","7,379.630",96.040,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W001,,8/30/1986,00:00,,,99.560,0.000,99.560,"7,475.670","7,475.670","7,376.110",99.560,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W001,,11/20/1986,00:00,,,106.230,0.000,106.230,"7,475.670","7,475.670","7,369.440",106.230,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W001,,4/28/1988,00:00,,,111.090,0.000,111.090,"7,475.670","7,475.670","7,364.580",111.090,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W001,,7/28/1988,00:00,,,108.900,0.000,108.900,"7,475.670","7,475.670","7,366.770",108.900,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W001,,11/28/1988,00:00,,,111.550,0.000,111.550,"7,475.670","7,475.670","7,364.120",111.550,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W001,,4/25/1989,00:00,,,111.550,0.000,111.550,"7,475.670","7,475.670","7,364.120",111.550,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W001,,8/8/1989,00:00,,,112.030,0.000,112.030,"7,475.670","7,475.670","7,363.640",112.030,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W001,,9/20/1989,00:00,,,113.100,0.000,113.100,"7,475.670","7,475.670","7,362.570",113.100,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W001,,9/29/1989,00:00,,,110.450,0.000,110.450,"7,475.670","7,475.670","7,365.220",110.450,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W001,,10/18/1989,00:00,,,113.400,0.000,113.400,"7,475.670","7,475.670","7,362.270",113.400,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W001,,11/22/1989,00:00,,,113.570,0.000,113.570,"7,475.670","7,475.670","7,362.100",113.570,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W001,,12/20/1989,00:00,,,113.300,0.000,113.300,"7,475.670","7,475.670","7,362.370",113.300,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W001,,1/8/1990,00:00,,,113.860,0.000,113.860,"7,475.670","7,475.670","7,361.810",113.860,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W001,,4/24/1990,00:00,,,114.580,0.000,114.580,"7,475.670","7,475.670","7,361.090",114.580,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W001,,5/23/1990,00:00,,,113.340,0.000,113.340,"7,475.670","7,475.670","7,362.330",113.340,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W001,,6/12/1990,00:00,,,112.730,0.000,112.730,"7,475.670","7,475.670","7,362.940",112.730,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W001,,7/16/1990,00:00,,,113.020,0.000,113.020,"7,475.670","7,475.670","7,362.650",113.020,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W001,,8/27/1990,00:00,,,114.520,0.000,114.520,"7,475.670","7,475.670","7,361.150",114.520,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W001,,9/24/1990,00:00,,,114.440,0.000,114.440,"7,475.670","7,475.670","7,361.230",114.440,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W001,,10/15/1990,00:00,,,114.300,0.000,114.300,"7,475.670","7,475.670","7,361.370",114.300,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W001,,11/15/1990,00:00,,,114.470,0.000,114.470,"7,475.670","7,475.670","7,361.200",114.470,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W001,,12/19/1990,00:00,,,114.070,0.000,114.070,"7,475.670","7,475.670","7,361.600",114.070,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W001,,1/14/1991,00:00,,,113.820,0.000,113.820,"7,475.670","7,475.670","7,361.850",113.820,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W001,,2/14/1991,00:00,,,114.620,0.000,114.620,"7,475.670","7,475.670","7,361.050",114.620,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W001,,4/11/1991,00:00,,,115.560,0.000,115.560,"7,475.670","7,475.670","7,360.110",115.560,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W001,,5/14/1991,00:00,,,114.890,0.000,114.890,"7,475.670","7,475.670","7,360.780",114.890,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W001,,6/19/1991,00:00,,,110.220,0.000,110.220,"7,475.670","7,475.670","7,365.450",110.220,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W001,,7/16/1991,00:00,,,111.020,0.000,111.020,"7,475.670","7,475.670","7,364.650",111.020,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W001,,8/21/1991,00:00,,,113.740,0.000,113.740,"7,475.670","7,475.670","7,361.930",113.740,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W001,,8/27/1991,00:00,,,114.090,0.000,114.090,"7,475.670","7,475.670","7,361.580",114.090,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W001,,9/17/1991,00:00,,,115.380,0.000,115.380,"7,475.670","7,475.670","7,360.290",115.380,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W001,,10/21/1991,00:00,,,116.720,0.000,116.720,"7,475.670","7,475.670","7,358.950",116.720,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W001,,11/18/1991,00:00,,,116.910,0.000,116.910,"7,475.670","7,475.670","7,358.760",116.910,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W001,,12/11/1991,00:00,,,116.100,0.000,116.100,"7,475.670","7,475.670","7,359.570",116.100,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W001,,2/21/1992,00:00,,,119.120,0.000,119.120,"7,475.670","7,475.670","7,356.550",119.120,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W001,,3/14/1992,00:00,,,119.570,0.000,119.570,"7,475.670","7,475.670","7,356.100",119.570,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W001,,4/6/1992,00:00,,,119.510,0.000,119.510,"7,475.670","7,475.670","7,356.160",119.510,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W001,,5/12/1992,00:00,,,115.870,0.000,115.870,"7,475.670","7,475.670","7,359.800",115.870,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W001,,6/8/1992,00:00,,,113.810,0.000,113.810,"7,475.670","7,475.670","7,361.860",113.810,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W001,,7/21/1992,00:00,,,116.400,0.000,116.400,"7,475.670","7,475.670","7,359.270",116.400,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W001,,9/16/1992,00:00,,,118.610,0.000,118.610,"7,475.670","7,475.670","7,357.060",118.610,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W001,,10/5/1992,00:00,,,119.090,0.000,119.090,"7,475.670","7,475.670","7,356.580",119.090,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W001,,11/19/1992,00:00,,,119.150,0.000,119.150,"7,475.670","7,475.670","7,356.520",119.150,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W001,,3/23/1993,00:00,,,120.460,0.000,120.460,"7,475.670","7,475.670","7,355.210",120.460,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W001,,4/14/1993,00:00,,,114.000,0.000,114.000,"7,475.670","7,475.670","7,361.670",114.000,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W001,,5/13/1993,00:00,,,113.520,0.000,113.520,"7,475.670","7,475.670","7,362.150",113.520,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W001,,6/14/1993,00:00,,,108.700,0.000,108.700,"7,475.670","7,475.670","7,366.970",108.700,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W001,,7/20/1993,00:00,,,104.680,0.000,104.680,"7,475.670","7,475.670","7,370.990",104.680,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W001,,8/20/1993,00:00,,,109.950,0.000,109.950,"7,475.670","7,475.670","7,365.720",109.950,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W001,,9/17/1993,00:00,,,113.100,0.000,113.100,"7,475.670","7,475.670","7,362.570",113.100,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W001,,10/14/1993,00:00,,,115.050,0.000,115.050,"7,475.670","7,475.670","7,360.620",115.050,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W001,,11/11/1993,00:00,,,116.600,0.000,116.600,"7,475.670","7,475.670","7,359.070",116.600,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W001,,12/15/1993,00:00,,,117.960,0.000,117.960,"7,475.670","7,475.670","7,357.710",117.960,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W001,,1/12/1994,00:00,,,118.200,0.000,118.200,"7,475.670","7,475.670","7,357.470",118.200,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W001,,2/14/1994,00:00,,,119.610,0.000,119.610,"7,475.670","7,475.670","7,356.060",119.610,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W001,,3/8/1994,00:00,,,120.030,0.000,120.030,"7,475.670","7,475.670","7,355.640",120.030,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W001,,4/7/1994,00:00,,,119.920,0.000,119.920,"7,475.670","7,475.670","7,355.750",119.920,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W001,,5/16/1994,00:00,,,117.680,0.000,117.680,"7,475.670","7,475.670","7,357.990",117.680,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W001,,6/9/1994,00:00,,,114.300,0.000,114.300,"7,475.670","7,475.670","7,361.370",114.300,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W001,,7/12/1994,00:00,,,115.620,0.000,115.620,"7,475.670","7,475.670","7,360.050",115.620,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W001,,8/10/1994,00:00,,,117.930,0.000,117.930,"7,475.670","7,475.670","7,357.740",117.930,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W001,,9/14/1994,00:00,,,119.340,0.000,119.340,"7,475.670","7,475.670","7,356.330",119.340,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W001,,10/13/1994,00:00,,,119.850,0.000,119.850,"7,475.670","7,475.670","7,355.820",119.850,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W001,,11/8/1994,00:00,,,120.340,0.000,120.340,"7,475.670","7,475.670","7,355.330",120.340,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W001,,12/15/1994,00:00,,,118.970,0.000,118.970,"7,475.670","7,475.670","7,356.700",118.970,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W001,,1/20/1995,00:00,,,120.640,0.000,120.640,"7,475.670","7,475.670","7,355.030",120.640,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W001,,2/23/1995,00:00,,,121.190,0.000,121.190,"7,475.670","7,475.670","7,354.480",121.190,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W001,,3/7/1995,00:00,,,121.270,0.000,121.270,"7,475.670","7,475.670","7,354.400",121.270,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W001,,4/14/1995,00:00,,,113.950,0.000,113.950,"7,475.670","7,475.670","7,361.720",113.950,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W001,,5/17/1995,00:00,,,111.180,0.000,111.180,"7,475.670","7,475.670","7,364.490",111.180,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W001,,6/15/1995,00:00,,,99.410,0.000,99.410,"7,475.670","7,475.670","7,376.260",99.410,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W001,,7/19/1995,00:00,,,81.060,0.000,81.060,"7,475.670","7,475.670","7,394.610",81.060,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W001,,8/15/1995,00:00,,,90.290,0.000,90.290,"7,475.670","7,475.670","7,385.380",90.290,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W001,,9/12/1995,00:00,,,99.950,0.000,99.950,"7,475.670","7,475.670","7,375.720",99.950,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W001,,10/18/1995,00:00,,,108.670,0.000,108.670,"7,475.670","7,475.670","7,367.000",108.670,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W001,,11/7/1995,00:00,,,110.980,0.000,110.980,"7,475.670","7,475.670","7,364.690",110.980,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W001,,12/14/1995,00:00,,,113.150,0.000,113.150,"7,475.670","7,475.670","7,362.520",113.150,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W001,,1/23/1996,00:00,,,114.000,0.000,114.000,"7,475.670","7,475.670","7,361.670",114.000,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W001,,2/16/1996,00:00,,,114.140,0.000,114.140,"7,475.670","7,475.670","7,361.530",114.140,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W001,,4/22/1996,00:00,,,111.230,0.000,111.230,"7,475.670","7,475.670","7,364.440",111.230,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W001,,5/15/1996,00:00,,,107.410,0.000,107.410,"7,475.670","7,475.670","7,368.260",107.410,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W001,,6/4/1996,00:00,,,96.450,0.000,96.450,"7,475.670","7,475.670","7,379.220",96.450,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W001,,6/17/1996,00:00,,,92.380,0.000,92.380,"7,475.670","7,475.670","7,383.290",92.380,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W001,,7/15/1996,00:00,,,99.580,0.000,99.580,"7,475.670","7,475.670","7,376.090",99.580,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W001,,8/20/1996,00:00,,,106.610,0.000,106.610,"7,475.670","7,475.670","7,369.060",106.610,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W001,,9/16/1996,00:00,,,109.230,0.000,109.230,"7,475.670","7,475.670","7,366.440",109.230,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W001,,10/15/1996,00:00,,,111.080,0.000,111.080,"7,475.670","7,475.670","7,364.590",111.080,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W001,,11/15/1996,00:00,,,111.300,0.000,111.300,"7,475.670","7,475.670","7,364.370",111.300,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W001,,11/19/1996,00:00,,,111.470,0.000,111.470,"7,475.670","7,475.670","7,364.200",111.470,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W001,,12/9/1996,00:00,,,110.870,0.000,110.870,"7,475.670","7,475.670","7,364.800",110.870,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W001,,12/18/1996,00:00,,,110.990,0.000,110.990,"7,475.670","7,475.670","7,364.680",110.990,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W001,,1/13/1997,00:00,,,100.310,0.000,100.310,"7,475.670","7,475.670","7,375.360",100.310,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W001,,2/20/1997,00:00,,,107.880,0.000,107.880,"7,475.670","7,475.670","7,367.790",107.880,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W001,,3/17/1997,00:00,,,109.510,0.000,109.510,"7,475.670","7,475.670","7,366.160",109.510,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W001,,4/14/1997,00:00,,,107.760,0.000,107.760,"7,475.670","7,475.670","7,367.910",107.760,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W001,,5/12/1997,00:00,,,103.290,0.000,103.290,"7,475.670","7,475.670","7,372.380",103.290,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W001,,6/17/1997,00:00,,,96.860,0.000,96.860,"7,475.670","7,475.670","7,378.810",96.860,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W001,,7/13/1997,00:00,,,100.660,0.000,100.660,"7,475.670","7,475.670","7,375.010",100.660,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W001,,8/20/1997,00:00,,,104.340,0.000,104.340,"7,475.670","7,475.670","7,371.330",104.340,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W001,,9/11/1997,00:00,,,106.050,0.000,106.050,"7,475.670","7,475.670","7,369.620",106.050,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W001,,10/15/1997,00:00,,,108.060,0.000,108.060,"7,475.670","7,475.670","7,367.610",108.060,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W001,,11/18/1997,00:00,,,109.260,0.000,109.260,"7,475.670","7,475.670","7,366.410",109.260,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W001,,12/18/1997,00:00,,,108.230,0.000,108.230,"7,475.670","7,475.670","7,367.440",108.230,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W001,,1/14/1998,00:00,,,110.120,0.000,110.120,"7,475.670","7,475.670","7,365.550",110.120,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W001,,2/10/1998,00:00,,,110.930,0.000,110.930,"7,475.670","7,475.670","7,364.740",110.930,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W001,,3/17/1998,00:00,,,111.550,0.000,111.550,"7,475.670","7,475.670","7,364.120",111.550,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
