CASGEM ID,Local Well Number,Date,Military Time (PST),No Measurement,Questionable Measurement,Reading @RP,Reading @WS,RP to WS,RP Elevation,GS Elevation,WSE,GS to WS,Measurement Method,Measurement Accuracy,Collecting/ Co-op Agency,Voluntary or CASGEM Measurement,Comments,SanMateo_06.21.1983-06.21.2013
374651N1224410W001,,11/2/1999,00:00,,,32.800,0.000,32.800,49.300,48.800,16.500,32.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374651N1224410W001,,4/27/2000,00:00,,,29.500,0.000,29.500,49.300,48.800,19.800,29.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374651N1224410W001,,10/31/2000,00:00,,,32.100,0.000,32.100,49.300,48.800,17.200,31.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374651N1224410W001,,11/13/1996,00:00,,,34.800,0.000,34.800,49.300,48.800,14.500,34.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374651N1224410W001,,4/10/1997,00:00,,,35.200,0.000,35.200,49.300,48.800,14.100,34.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374651N1224410W001,,10/23/1997,00:00,,,35.900,0.000,35.900,49.300,48.800,13.400,35.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374651N1224410W001,,4/16/1998,00:00,,,31.700,0.000,31.700,49.300,48.800,17.600,31.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374651N1224410W001,,11/17/1998,00:00,,,31.700,0.000,31.700,49.300,48.800,17.600,31.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374651N1224410W001,,4/9/2002,00:00,,,30.600,0.000,30.600,49.300,48.800,18.700,30.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374651N1224410W001,,11/19/2002,00:00,,,33.000,0.000,33.000,49.300,48.800,16.300,32.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374651N1224410W001,,4/16/2003,00:00,,,29.800,0.000,29.800,49.300,48.800,19.500,29.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374651N1224410W001,,4/26/2001,00:00,,,31.100,0.000,31.100,49.300,48.800,18.200,30.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374651N1224410W001,,11/4/2003,00:00,,,33.800,0.000,33.800,49.300,48.800,15.500,33.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374651N1224410W001,,4/7/2004,00:00,,,31.800,0.000,31.800,49.300,48.800,17.500,31.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374651N1224410W001,,11/17/2004,00:00,,,32.000,0.000,32.000,49.300,48.800,17.300,31.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374651N1224410W001,,4/13/2005,00:00,,,27.900,0.000,27.900,49.300,48.800,21.400,27.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374651N1224410W001,,11/16/2005,00:00,,,33.000,0.000,33.000,49.300,48.800,16.300,32.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374651N1224410W001,,5/3/2006,00:00,,,26.600,0.000,26.600,49.300,48.800,22.700,26.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374651N1224410W001,,11/14/2006,00:00,9 - Temporarily inaccessible,,,,,49.300,48.800,,,,,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374651N1224410W001,,4/24/2007,00:00,,,32.100,0.000,32.100,49.300,48.800,17.200,31.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374651N1224410W001,,11/15/2007,00:00,,,34.000,0.000,34.000,49.300,48.800,15.300,33.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374651N1224410W001,,4/29/2008,00:00,,,33.000,0.000,33.000,49.300,48.800,16.300,32.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374651N1224410W001,,11/24/2008,00:00,,,33.600,0.000,33.600,49.300,48.800,15.700,33.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374651N1224410W001,,4/16/2009,00:00,,,42.700,0.000,42.700,49.300,48.800,6.600,42.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374651N1224410W001,,11/17/2009,00:00,,,33.600,0.000,33.600,49.300,48.800,15.700,33.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374651N1224410W001,,10/13/1983,00:00,,,30.700,0.000,30.700,49.300,48.800,18.600,30.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374651N1224410W001,,3/8/1984,00:00,,,29.700,0.000,29.700,49.300,48.800,19.600,29.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374651N1224410W001,,10/10/1984,00:00,,2 - Nearby pump operating,45.800,0.000,45.800,49.300,48.800,3.500,45.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374651N1224410W001,,3/19/1985,00:00,,,30.100,0.000,30.100,49.300,48.800,19.200,29.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374651N1224410W001,,11/14/1985,00:00,,,32.100,0.000,32.100,49.300,48.800,17.200,31.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374651N1224410W001,,4/14/1986,00:00,,,29.600,0.000,29.600,49.300,48.800,19.700,29.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374651N1224410W001,,11/5/1986,00:00,,,30.700,0.000,30.700,49.300,48.800,18.600,30.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374651N1224410W001,,4/30/1987,00:00,,,30.100,0.000,30.100,49.300,48.800,19.200,29.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374651N1224410W001,,11/25/1987,00:00,,,33.300,0.000,33.300,49.300,48.800,16.000,32.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374651N1224410W001,,4/28/1988,00:00,,,32.800,0.000,32.800,49.300,48.800,16.500,32.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374651N1224410W001,,12/19/1988,00:00,,,34.800,0.000,34.800,49.300,48.800,14.500,34.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374651N1224410W001,,5/16/1989,00:00,,,35.000,0.000,35.000,49.300,48.800,14.300,34.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374651N1224410W001,,4/22/2010,00:00,,,30.800,0.000,30.800,49.300,48.800,18.500,30.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374651N1224410W001,,12/9/2010,00:00,,,33.200,0.000,33.200,49.300,48.800,16.100,32.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374651N1224410W001,,5/19/2011,00:00,,,30.600,0.000,30.600,49.300,48.800,18.700,30.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374651N1224410W001,,12/14/2011,00:00,,,33.200,0.000,33.200,49.300,48.800,16.100,32.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374651N1224410W001,,4/25/2013,00:00,,,40.000,2.000,38.000,49.300,48.800,11.300,37.500,ST - Steel tape measurement,0.1 Ft,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374700N1224326W001,,5/2/2012,00:00,,,7.500,0.000,7.500,53.110,52.810,45.610,7.200,ES - Electric sounder measurement,0.1 Ft,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374700N1224326W001,,12/5/2012,00:00,,,2.600,0.000,2.600,53.110,52.810,50.510,2.300,ES - Electric sounder measurement,0.1 Ft,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374700N1224326W001,,10/13/1983,00:00,,,18.600,0.000,18.600,53.110,52.810,34.510,18.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374700N1224326W001,,3/8/1984,00:00,,,15.200,0.000,15.200,53.110,52.810,37.910,14.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374700N1224326W001,,10/10/1984,00:00,,,22.200,0.000,22.200,53.110,52.810,30.910,21.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374700N1224326W001,,3/19/1985,00:00,,,12.200,0.000,12.200,53.110,52.810,40.910,11.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374700N1224326W001,,11/14/1985,00:00,,,21.000,0.000,21.000,53.110,52.810,32.110,20.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374700N1224326W001,,4/14/1986,00:00,,,12.000,0.000,12.000,53.110,52.810,41.110,11.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374700N1224326W001,,11/5/1986,00:00,,,21.300,0.000,21.300,53.110,52.810,31.810,21.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374700N1224326W001,,4/30/1987,00:00,,,18.100,0.000,18.100,53.110,52.810,35.010,17.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374700N1224326W001,,11/25/1987,00:00,,,20.100,0.000,20.100,53.110,52.810,33.010,19.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374700N1224326W001,,4/28/1988,00:00,,,12.100,0.000,12.100,53.110,52.810,41.010,11.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374700N1224326W001,,12/19/1988,00:00,,,22.000,0.000,22.000,53.110,52.810,31.110,21.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374700N1224326W001,,5/16/1989,00:00,,,16.900,0.000,16.900,53.110,52.810,36.210,16.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374700N1224326W001,,12/12/1989,00:00,,3 - Casing leaking or wet,30.600,0.000,30.600,53.110,52.810,22.510,30.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374700N1224326W001,,4/19/1990,00:00,,,24.200,0.000,24.200,53.110,52.810,28.910,23.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374700N1224326W001,,12/18/1990,00:00,,,31.700,0.000,31.700,53.110,52.810,21.410,31.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374700N1224326W001,,4/24/1991,00:00,,,20.800,0.000,20.800,53.110,52.810,32.310,20.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374700N1224326W001,,12/12/1991,00:00,,,26.600,0.000,26.600,53.110,52.810,26.510,26.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374700N1224326W001,,4/28/1992,00:00,,,19.800,0.000,19.800,53.110,52.810,33.310,19.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374700N1224326W001,,12/3/1992,00:00,1 - Pumping,,,,,53.110,52.810,,,,,Department of Water Resources,Voluntary,CASING WET & LEAKING,SanMateo_06.21.1983-06.21.2013
374700N1224326W001,,5/4/1993,00:00,,,19.400,0.000,19.400,53.110,52.810,33.710,19.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374700N1224326W001,,11/17/1993,00:00,,,27.000,0.000,27.000,53.110,52.810,26.110,26.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374700N1224326W001,,4/22/1994,00:00,,,22.000,0.000,22.000,53.110,52.810,31.110,21.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374700N1224326W001,,12/13/1994,00:00,,,23.200,0.000,23.200,53.110,52.810,29.910,22.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374700N1224326W001,,5/4/1995,00:00,,,13.700,0.000,13.700,53.110,52.810,39.410,13.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374700N1224326W001,,12/20/1995,00:00,,4 - Pumped recently,36.300,0.000,36.300,53.110,52.810,16.810,36.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374700N1224326W001,,5/2/1996,00:00,,,17.400,0.000,17.400,53.110,52.810,35.710,17.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374700N1224326W001,,3/11/1999,00:00,,,11.100,0.000,11.100,53.110,52.810,42.010,10.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,Checked  3  times,SanMateo_06.21.1983-06.21.2013
374700N1224326W001,,11/2/1999,00:00,,,42.300,0.000,42.300,53.110,52.810,10.810,42.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374700N1224326W001,,4/27/2000,00:00,,,14.800,0.000,14.800,53.110,52.810,38.310,14.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374700N1224326W001,,11/1/2000,00:00,,,15.700,0.000,15.700,53.110,52.810,37.410,15.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374700N1224326W001,,11/13/1996,00:00,,,28.600,0.000,28.600,53.110,52.810,24.510,28.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374700N1224326W001,,4/10/1997,00:00,,,20.100,0.000,20.100,53.110,52.810,33.010,19.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374700N1224326W001,,10/21/1997,00:00,,,29.900,0.000,29.900,53.110,52.810,23.210,29.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374700N1224326W001,,4/16/1998,00:00,,,19.700,0.000,19.700,53.110,52.810,33.410,19.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374700N1224326W001,,11/17/1998,00:00,,,38.100,0.000,38.100,53.110,52.810,15.010,37.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374700N1224326W001,,4/10/2002,00:00,,,11.700,0.000,11.700,53.110,52.810,41.410,11.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374700N1224326W001,,11/19/2002,00:00,,,17.000,0.000,17.000,53.110,52.810,36.110,16.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374700N1224326W001,,4/16/2003,00:00,,,7.800,0.000,7.800,53.110,52.810,45.310,7.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,CHECKED 3 TIMES,SanMateo_06.21.1983-06.21.2013
374700N1224326W001,,4/26/2001,00:00,,,11.600,0.000,11.600,53.110,52.810,41.510,11.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374700N1224326W001,,11/4/2003,00:00,,,17.600,0.000,17.600,53.110,52.810,35.510,17.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374700N1224326W001,,4/7/2004,00:00,,,8.900,0.000,8.900,53.110,52.810,44.210,8.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374700N1224326W001,,11/18/2004,00:00,,,15.700,0.000,15.700,53.110,52.810,37.410,15.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374700N1224326W001,,4/13/2005,00:00,,,4.200,0.000,4.200,53.110,52.810,48.910,3.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374700N1224326W001,,11/16/2005,00:00,,,15.200,0.000,15.200,53.110,52.810,37.910,14.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374700N1224326W001,,5/3/2006,00:00,,,4.300,0.000,4.300,53.110,52.810,48.810,4.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374700N1224326W001,,11/15/2006,00:00,,,10.400,0.000,10.400,53.110,52.810,42.710,10.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374700N1224326W001,,4/25/2007,00:00,,,7.300,0.000,7.300,53.110,52.810,45.810,7.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374700N1224326W001,,11/15/2007,00:00,,,14.000,0.000,14.000,53.110,52.810,39.110,13.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374700N1224326W001,,4/29/2008,00:00,,,10.500,0.000,10.500,53.110,52.810,42.610,10.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374700N1224326W001,,11/24/2008,00:00,,,16.200,0.000,16.200,53.110,52.810,36.910,15.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374700N1224326W001,,4/16/2009,00:00,,,9.600,0.000,9.600,53.110,52.810,43.510,9.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374700N1224326W001,,11/16/2009,00:00,,,16.800,0.000,16.800,53.110,52.810,36.310,16.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374700N1224326W001,,4/21/2010,00:00,,,4.000,0.000,4.000,53.110,52.810,49.110,3.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374700N1224326W001,,12/8/2010,00:00,,,8.700,0.000,8.700,53.110,52.810,44.410,8.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374700N1224326W001,,5/19/2011,00:00,,,8.200,0.000,8.200,53.110,52.810,44.910,7.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374700N1224326W001,,12/14/2011,00:00,,,15.500,0.000,15.500,53.110,52.810,37.610,15.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374700N1224326W001,,4/25/2013,00:00,,,12.900,0.000,12.900,53.110,52.810,40.210,12.600,ES - Electric sounder measurement,0.1 Ft,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374806N1224456W001,,4/19/1990,00:00,,,24.500,0.000,24.500,53.000,52.800,28.500,24.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374806N1224456W001,,12/18/1990,00:00,,,25.000,0.000,25.000,53.000,52.800,28.000,24.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374806N1224456W001,,4/24/1991,00:00,,,24.100,0.000,24.100,53.000,52.800,28.900,23.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374806N1224456W001,,12/12/1991,00:00,,,24.600,0.000,24.600,53.000,52.800,28.400,24.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374806N1224456W001,,4/28/1992,00:00,,,21.600,0.000,21.600,53.000,52.800,31.400,21.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374806N1224456W001,,12/3/1992,00:00,,,25.000,0.000,25.000,53.000,52.800,28.000,24.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374806N1224456W001,,5/4/1993,00:00,5 - Unable to locate well,,,,,53.000,52.800,,,,,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374806N1224456W001,,11/18/1993,00:00,,,24.100,0.000,24.100,53.000,52.800,28.900,23.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374806N1224456W001,,4/22/1994,00:00,,,24.600,0.000,24.600,53.000,52.800,28.400,24.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374806N1224456W001,,12/12/1989,00:00,,,24.600,0.000,24.600,53.000,52.800,28.400,24.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374806N1224456W001,,12/14/1994,00:00,,,24.700,0.000,24.700,53.000,52.800,28.300,24.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374806N1224456W001,,5/4/1995,00:00,,,17.600,0.000,17.600,53.000,52.800,35.400,17.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374806N1224456W001,,12/20/1995,00:00,,,21.600,0.000,21.600,53.000,52.800,31.400,21.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374806N1224456W001,,5/1/1996,00:00,,,17.900,0.000,17.900,53.000,52.800,35.100,17.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374806N1224456W001,,3/11/1999,00:00,6 - Well has been destroyed,,,,,53.000,52.800,,,,,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374806N1224456W001,,11/2/1999,00:00,6 - Well has been destroyed,,,,,53.000,52.800,,,,,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374806N1224456W001,,10/31/2000,00:00,6 - Well has been destroyed,,,,,53.000,52.800,,,,,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374806N1224456W001,,11/13/1996,00:00,,,23.400,0.000,23.400,53.000,52.800,29.600,23.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374806N1224456W001,,4/10/1997,00:00,,,21.200,0.000,21.200,53.000,52.800,31.800,21.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374806N1224456W001,,10/21/1997,00:00,,,24.000,0.000,24.000,53.000,52.800,29.000,23.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374806N1224456W001,,4/16/1998,00:00,,,13.300,0.000,13.300,53.000,52.800,39.700,13.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374806N1224456W001,,11/17/1998,00:00,6 - Well has been destroyed,,,,,53.000,52.800,,,,,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374806N1224456W001,,4/10/2002,00:00,6 - Well has been destroyed,,,,,53.000,52.800,,,,,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374806N1224456W001,,11/19/2002,00:00,6 - Well has been destroyed,,,,,53.000,52.800,,,,,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374806N1224456W001,,4/16/2003,00:00,6 - Well has been destroyed,,,,,53.000,52.800,,,,,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374806N1224456W001,,4/26/2001,00:00,6 - Well has been destroyed,,,,,53.000,52.800,,,,,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374806N1224456W001,,10/13/1983,00:00,,,21.800,0.000,21.800,53.000,52.800,31.200,21.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374806N1224456W001,,3/8/1984,00:00,,,20.000,0.000,20.000,53.000,52.800,33.000,19.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374806N1224456W001,,10/10/1984,00:00,,,23.800,0.000,23.800,53.000,52.800,29.200,23.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374806N1224456W001,,3/19/1985,00:00,,,20.000,0.000,20.000,53.000,52.800,33.000,19.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374806N1224456W001,,11/14/1985,00:00,,,24.000,0.000,24.000,53.000,52.800,29.000,23.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374806N1224456W001,,4/14/1986,00:00,,,15.100,0.000,15.100,53.000,52.800,37.900,14.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374806N1224456W001,,11/5/1986,00:00,,,23.000,0.000,23.000,53.000,52.800,30.000,22.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374806N1224456W001,,4/30/1987,00:00,,,22.700,0.000,22.700,53.000,52.800,30.300,22.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374806N1224456W001,,11/25/1987,00:00,,,24.500,0.000,24.500,53.000,52.800,28.500,24.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374806N1224456W001,,4/28/1988,00:00,,,23.100,0.000,23.100,53.000,52.800,29.900,22.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
