CASGEM ID,Local Well Number,Date,Military Time (PST),No Measurement,Questionable Measurement,Reading @RP,Reading @WS,RP to WS,RP Elevation,GS Elevation,WSE,GS to WS,Measurement Method,Measurement Accuracy,Collecting/ Co-op Agency,Voluntary or CASGEM Measurement,Comments,Fresno_01.01.2003-12.31.2007
366514N1203966W001,,4/1/2006,00:00,7 - Special/Other,,,,,199.520,199.520,,,,,Department of Water Resources,Voluntary,,Fresno_01.01.2003-12.31.2007
366514N1203966W001,,10/1/2006,00:00,7 - Special/Other,,,,,199.520,199.520,,,,,Department of Water Resources,Voluntary,,Fresno_01.01.2003-12.31.2007
366514N1203966W001,,4/1/2007,00:00,7 - Special/Other,,,,,199.520,199.520,,,,,Department of Water Resources,Voluntary,,Fresno_01.01.2003-12.31.2007
366514N1203966W001,,10/1/2007,00:00,7 - Special/Other,,,,,199.520,199.520,,,,,Department of Water Resources,Voluntary,,Fresno_01.01.2003-12.31.2007
366520N1204061W001,,4/1/2004,00:00,,,7.100,0.000,7.100,205.720,204.520,198.620,5.900,UNK - Unknown,Unknown,Westlands Water District,Voluntary,,Fresno_01.01.2003-12.31.2007
366520N1204061W001,,10/1/2004,00:00,7 - Special/Other,,,,,205.720,204.520,,,,,Westlands Water District,Voluntary,,Fresno_01.01.2003-12.31.2007
366520N1204061W001,,4/1/2005,00:00,7 - Special/Other,,,,,205.720,204.520,,,,,Westlands Water District,Voluntary,,Fresno_01.01.2003-12.31.2007
366520N1204061W001,,4/1/2006,00:00,7 - Special/Other,,,,,205.720,204.520,,,,,Westlands Water District,Voluntary,,Fresno_01.01.2003-12.31.2007
366520N1204061W001,,10/1/2006,00:00,7 - Special/Other,,,,,205.720,204.520,,,,,Westlands Water District,Voluntary,,Fresno_01.01.2003-12.31.2007
366520N1204061W001,,4/1/2007,00:00,7 - Special/Other,,,,,205.720,204.520,,,,,Westlands Water District,Voluntary,,Fresno_01.01.2003-12.31.2007
366520N1204061W001,,10/1/2007,00:00,7 - Special/Other,,,,,205.720,204.520,,,,,Westlands Water District,Voluntary,,Fresno_01.01.2003-12.31.2007
366539N1194302W001,18A,3/8/2005,00:00,,,69.000,0.000,69.000,382.610,382.610,313.610,69.000,UNK - Unknown,Unknown,Alta Irrigation District,Voluntary,,Fresno_01.01.2003-12.31.2007
366539N1194302W001,18A,3/15/2006,00:00,,,74.000,0.000,74.000,382.610,382.610,308.610,74.000,UNK - Unknown,Unknown,Alta Irrigation District,Voluntary,,Fresno_01.01.2003-12.31.2007
366539N1194302W001,18A,4/4/2007,00:00,,,67.800,0.000,67.800,382.610,382.610,314.810,67.800,UNK - Unknown,Unknown,Alta Irrigation District,Voluntary,,Fresno_01.01.2003-12.31.2007
366539N1194302W001,18A,11/7/2006,00:00,,,60.000,0.000,60.000,382.610,382.610,322.610,60.000,UNK - Unknown,Unknown,Alta Irrigation District,Voluntary,,Fresno_01.01.2003-12.31.2007
366540N1203517W001,,4/1/2004,00:00,7 - Special/Other,,,,,172.720,171.020,,,,,Westlands Water District,Voluntary,,Fresno_01.01.2003-12.31.2007
366540N1203517W001,,10/1/2004,00:00,,,9.000,0.000,9.000,172.720,171.020,163.720,7.300,UNK - Unknown,Unknown,Westlands Water District,Voluntary,,Fresno_01.01.2003-12.31.2007
366540N1203517W001,,4/1/2005,00:00,,,9.300,0.000,9.300,172.720,171.020,163.420,7.600,UNK - Unknown,Unknown,Westlands Water District,Voluntary,,Fresno_01.01.2003-12.31.2007
366540N1203517W001,,4/1/2006,00:00,,,4.950,0.000,4.950,172.720,171.020,167.770,3.250,UNK - Unknown,Unknown,Westlands Water District,Voluntary,,Fresno_01.01.2003-12.31.2007
366540N1203517W001,,10/1/2006,00:00,,,7.950,0.000,7.950,172.720,171.020,164.770,6.250,UNK - Unknown,Unknown,Westlands Water District,Voluntary,,Fresno_01.01.2003-12.31.2007
366540N1203517W001,,4/1/2007,00:00,,,7.250,0.000,7.250,172.720,171.020,165.470,5.550,UNK - Unknown,Unknown,Westlands Water District,Voluntary,,Fresno_01.01.2003-12.31.2007
366540N1203517W001,,10/1/2007,00:00,,,9.100,0.000,9.100,172.720,171.020,163.620,7.400,UNK - Unknown,Unknown,Westlands Water District,Voluntary,,Fresno_01.01.2003-12.31.2007
366541N1201088W001,,3/17/2006,00:00,7 - Special/Other,,,,,193.560,192.560,,,,,JAMES IRRIGATION DISTRICT,Voluntary,,Fresno_01.01.2003-12.31.2007
366542N1202751W001,,4/1/2004,00:00,,,20.400,0.000,20.400,165.030,163.530,144.630,18.900,UNK - Unknown,Unknown,Westlands Water District,Voluntary,,Fresno_01.01.2003-12.31.2007
366542N1202751W001,,10/1/2004,00:00,,,20.300,0.000,20.300,165.030,163.530,144.730,18.800,UNK - Unknown,Unknown,Westlands Water District,Voluntary,,Fresno_01.01.2003-12.31.2007
366542N1202751W001,,4/1/2005,00:00,,,19.800,0.000,19.800,165.030,163.530,145.230,18.300,UNK - Unknown,Unknown,Westlands Water District,Voluntary,,Fresno_01.01.2003-12.31.2007
366542N1202751W001,,4/1/2006,00:00,,,20.550,0.000,20.550,165.030,163.530,144.480,19.050,UNK - Unknown,Unknown,Westlands Water District,Voluntary,,Fresno_01.01.2003-12.31.2007
366542N1202751W001,,10/1/2006,00:00,,,19.400,0.000,19.400,165.030,163.530,145.630,17.900,UNK - Unknown,Unknown,Westlands Water District,Voluntary,,Fresno_01.01.2003-12.31.2007
366542N1202751W001,,4/1/2007,00:00,,,20.750,0.000,20.750,165.030,163.530,144.280,19.250,UNK - Unknown,Unknown,Westlands Water District,Voluntary,,Fresno_01.01.2003-12.31.2007
366542N1202751W001,,10/1/2007,00:00,,,21.200,0.000,21.200,165.030,163.530,143.830,19.700,UNK - Unknown,Unknown,Westlands Water District,Voluntary,,Fresno_01.01.2003-12.31.2007
366542N1203974W001,,4/1/2004,00:00,7 - Special/Other,,,,,199.520,198.520,,,,,Westlands Water District,Voluntary,,Fresno_01.01.2003-12.31.2007
366542N1203974W001,,10/1/2004,00:00,,,9.100,0.000,9.100,199.520,198.520,190.420,8.100,UNK - Unknown,Unknown,Westlands Water District,Voluntary,,Fresno_01.01.2003-12.31.2007
366542N1203974W001,,4/1/2005,00:00,,,7.800,0.000,7.800,199.520,198.520,191.720,6.800,UNK - Unknown,Unknown,Westlands Water District,Voluntary,,Fresno_01.01.2003-12.31.2007
366542N1203974W001,,4/1/2006,00:00,7 - Special/Other,,,,,199.520,198.520,,,,,Westlands Water District,Voluntary,,Fresno_01.01.2003-12.31.2007
366542N1203974W001,,10/1/2006,00:00,,,13.100,0.000,13.100,199.520,198.520,186.420,12.100,UNK - Unknown,Unknown,Westlands Water District,Voluntary,,Fresno_01.01.2003-12.31.2007
366542N1203974W001,,4/1/2007,00:00,,,12.500,0.000,12.500,199.520,198.520,187.020,11.500,UNK - Unknown,Unknown,Westlands Water District,Voluntary,,Fresno_01.01.2003-12.31.2007
366542N1203974W001,,10/1/2007,00:00,,,12.600,0.000,12.600,199.520,198.520,186.920,11.600,UNK - Unknown,Unknown,Westlands Water District,Voluntary,,Fresno_01.01.2003-12.31.2007
366570N1203880W001,1594,4/1/2005,00:00,,,10.400,0.000,10.400,194.520,193.520,184.120,9.400,UNK - Unknown,Unknown,Westlands Water District,Voluntary,,Fresno_01.01.2003-12.31.2007
366570N1203880W001,1594,4/1/2006,00:00,7 - Special/Other,,,,,194.520,193.520,,,,,Westlands Water District,Voluntary,,Fresno_01.01.2003-12.31.2007
366570N1203880W001,1594,10/1/2006,00:00,,,13.900,0.000,13.900,194.520,193.520,180.620,12.900,UNK - Unknown,Unknown,Westlands Water District,Voluntary,,Fresno_01.01.2003-12.31.2007
366570N1203880W001,1594,4/1/2007,00:00,,,13.800,0.000,13.800,194.520,193.520,180.720,12.800,UNK - Unknown,Unknown,Westlands Water District,Voluntary,,Fresno_01.01.2003-12.31.2007
366570N1203880W001,1594,10/1/2007,00:00,,,13.200,0.000,13.200,194.520,193.520,181.320,12.200,UNK - Unknown,Unknown,Westlands Water District,Voluntary,,Fresno_01.01.2003-12.31.2007
366582N1201427W001,,2/13/2003,00:00,7 - Special/Other,,,,,184.050,183.550,,,,,JAMES IRRIGATION DISTRICT,Voluntary,PLUG,Fresno_01.01.2003-12.31.2007
366582N1201427W001,,10/16/2003,00:00,,,119.800,0.000,119.800,184.050,183.550,64.250,119.300,UNK - Unknown,Unknown,JAMES IRRIGATION DISTRICT,Voluntary,,Fresno_01.01.2003-12.31.2007
366582N1201427W001,,2/2/2005,00:00,9 - Temporarily inaccessible,,,,,184.050,183.550,,,,,JAMES IRRIGATION DISTRICT,Voluntary,,Fresno_01.01.2003-12.31.2007
366582N1201427W001,,3/17/2006,00:00,,,136.500,0.000,136.500,184.050,183.550,47.550,136.000,UNK - Unknown,Unknown,JAMES IRRIGATION DISTRICT,Voluntary,,Fresno_01.01.2003-12.31.2007
366582N1201427W001,,2/22/2007,00:00,,,128.500,0.000,128.500,184.050,183.550,55.550,128.000,UNK - Unknown,Unknown,JAMES IRRIGATION DISTRICT,Voluntary,,Fresno_01.01.2003-12.31.2007
366582N1201427W001,,10/24/2007,00:00,,,131.300,0.000,131.300,184.050,183.550,52.750,130.800,UNK - Unknown,Unknown,JAMES IRRIGATION DISTRICT,Voluntary,,Fresno_01.01.2003-12.31.2007
366582N1201427W001,,10/31/2006,00:00,,,121.000,0.000,121.000,184.050,183.550,63.050,120.500,UNK - Unknown,Unknown,JAMES IRRIGATION DISTRICT,Voluntary,,Fresno_01.01.2003-12.31.2007
366596N1200432W001,,2/13/2003,00:00,,,136.900,0.000,136.900,211.560,209.560,74.660,134.900,UNK - Unknown,Unknown,JAMES IRRIGATION DISTRICT,Voluntary,,Fresno_01.01.2003-12.31.2007
366596N1200432W001,,10/16/2003,00:00,,,129.400,0.000,129.400,211.560,209.560,82.160,127.400,UNK - Unknown,Unknown,JAMES IRRIGATION DISTRICT,Voluntary,,Fresno_01.01.2003-12.31.2007
366596N1200432W001,,2/2/2005,00:00,,,93.900,0.000,93.900,211.560,209.560,117.660,91.900,UNK - Unknown,Unknown,JAMES IRRIGATION DISTRICT,Voluntary,,Fresno_01.01.2003-12.31.2007
366596N1200432W001,,3/17/2006,00:00,,,154.200,0.000,154.200,211.560,209.560,57.360,152.200,UNK - Unknown,Unknown,JAMES IRRIGATION DISTRICT,Voluntary,,Fresno_01.01.2003-12.31.2007
366596N1200432W001,,2/22/2007,00:00,,8 - Oil or foreign substance in casing,126.100,0.000,126.100,211.560,209.560,85.460,124.100,UNK - Unknown,Unknown,JAMES IRRIGATION DISTRICT,Voluntary,,Fresno_01.01.2003-12.31.2007
366596N1200432W001,,10/25/2007,00:00,,,159.500,0.000,159.500,211.560,209.560,52.060,157.500,UNK - Unknown,Unknown,JAMES IRRIGATION DISTRICT,Voluntary,,Fresno_01.01.2003-12.31.2007
366596N1200432W001,,10/31/2006,00:00,,,131.000,0.000,131.000,211.560,209.560,80.560,129.000,UNK - Unknown,Unknown,JAMES IRRIGATION DISTRICT,Voluntary,,Fresno_01.01.2003-12.31.2007
366607N1203881W001,,4/1/2004,00:00,,,13.600,0.000,13.600,194.510,193.510,180.910,12.600,UNK - Unknown,Unknown,Westlands Water District,Voluntary,,Fresno_01.01.2003-12.31.2007
366607N1203881W001,,10/1/2004,00:00,,,13.200,0.000,13.200,194.510,193.510,181.310,12.200,UNK - Unknown,Unknown,Westlands Water District,Voluntary,,Fresno_01.01.2003-12.31.2007
366607N1203881W001,,4/1/2005,00:00,,,12.700,0.000,12.700,194.510,193.510,181.810,11.700,UNK - Unknown,Unknown,Westlands Water District,Voluntary,,Fresno_01.01.2003-12.31.2007
366607N1203881W001,,4/1/2006,00:00,7 - Special/Other,,,,,194.510,193.510,,,,,Westlands Water District,Voluntary,,Fresno_01.01.2003-12.31.2007
366607N1203881W001,,10/1/2006,00:00,,,15.300,0.000,15.300,194.510,193.510,179.210,14.300,UNK - Unknown,Unknown,Westlands Water District,Voluntary,,Fresno_01.01.2003-12.31.2007
366607N1203881W001,,4/1/2007,00:00,,,15.400,0.000,15.400,194.510,193.510,179.110,14.400,UNK - Unknown,Unknown,Westlands Water District,Voluntary,,Fresno_01.01.2003-12.31.2007
366607N1203881W001,,10/1/2007,00:00,,,15.400,0.000,15.400,194.510,193.510,179.110,14.400,UNK - Unknown,Unknown,Westlands Water District,Voluntary,,Fresno_01.01.2003-12.31.2007
366607N1204241W001,,4/1/2004,00:00,,,5.900,0.000,5.900,225.520,224.520,219.620,4.900,UNK - Unknown,Unknown,Westlands Water District,Voluntary,,Fresno_01.01.2003-12.31.2007
366607N1204241W001,,10/1/2004,00:00,7 - Special/Other,,,,,225.520,224.520,,,,,Westlands Water District,Voluntary,,Fresno_01.01.2003-12.31.2007
366607N1204241W001,,4/1/2005,00:00,,,6.300,0.000,6.300,225.520,224.520,219.220,5.300,UNK - Unknown,Unknown,Westlands Water District,Voluntary,,Fresno_01.01.2003-12.31.2007
366607N1204241W001,,4/1/2006,00:00,7 - Special/Other,,,,,225.520,224.520,,,,,Westlands Water District,Voluntary,,Fresno_01.01.2003-12.31.2007
366607N1204241W001,,10/1/2006,00:00,6 - Well has been destroyed,,,,,225.520,224.520,,,,,Westlands Water District,Voluntary,,Fresno_01.01.2003-12.31.2007
366607N1204241W001,,4/1/2007,00:00,3 - Tape hung up,,,,,225.520,224.520,,,,,Westlands Water District,Voluntary,,Fresno_01.01.2003-12.31.2007
366607N1204241W001,,10/1/2007,00:00,3 - Tape hung up,,,,,225.520,224.520,,,,,Westlands Water District,Voluntary,,Fresno_01.01.2003-12.31.2007
366609N1203343W001,,4/1/2004,00:00,,,14.000,0.000,14.000,166.520,165.520,152.520,13.000,UNK - Unknown,Unknown,Westlands Water District,Voluntary,,Fresno_01.01.2003-12.31.2007
366609N1203343W001,,10/1/2004,00:00,7 - Special/Other,,,,,166.520,165.520,,,,,Westlands Water District,Voluntary,,Fresno_01.01.2003-12.31.2007
366609N1203343W001,,4/1/2005,00:00,7 - Special/Other,,,,,166.520,165.520,,,,,Westlands Water District,Voluntary,,Fresno_01.01.2003-12.31.2007
366609N1203343W001,,4/1/2006,00:00,7 - Special/Other,,,,,166.520,165.520,,,,,Westlands Water District,Voluntary,,Fresno_01.01.2003-12.31.2007
366609N1203343W001,,10/1/2006,00:00,7 - Special/Other,,,,,166.520,165.520,,,,,Westlands Water District,Voluntary,,Fresno_01.01.2003-12.31.2007
366609N1203343W001,,4/1/2007,00:00,7 - Special/Other,,,,,166.520,165.520,,,,,Westlands Water District,Voluntary,,Fresno_01.01.2003-12.31.2007
366609N1203343W001,,10/1/2007,00:00,7 - Special/Other,,,,,166.520,165.520,,,,,Westlands Water District,Voluntary,,Fresno_01.01.2003-12.31.2007
366610N1203650W001,274,4/1/2005,00:00,,,14.100,0.000,14.100,180.210,179.510,166.110,13.400,UNK - Unknown,Unknown,Westlands Water District,Voluntary,,Fresno_01.01.2003-12.31.2007
366610N1203650W001,274,4/1/2006,00:00,,,13.450,0.000,13.450,180.210,179.510,166.760,12.750,UNK - Unknown,Unknown,Westlands Water District,Voluntary,,Fresno_01.01.2003-12.31.2007
366610N1203650W001,274,10/1/2006,00:00,,,14.350,0.000,14.350,180.210,179.510,165.860,13.650,UNK - Unknown,Unknown,Westlands Water District,Voluntary,,Fresno_01.01.2003-12.31.2007
366610N1203650W001,274,4/1/2007,00:00,,,14.600,0.000,14.600,180.210,179.510,165.610,13.900,UNK - Unknown,Unknown,Westlands Water District,Voluntary,,Fresno_01.01.2003-12.31.2007
366610N1203650W001,274,10/1/2007,00:00,,,14.450,0.000,14.450,180.210,179.510,165.760,13.750,UNK - Unknown,Unknown,Westlands Water District,Voluntary,,Fresno_01.01.2003-12.31.2007
366613N1193782W002,7C,3/15/2006,00:00,,,26.500,0.000,26.500,402.640,401.640,376.140,25.500,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Fresno_01.01.2003-12.31.2007
366614N1203481W001,,4/1/2005,00:00,,,14.500,0.000,14.500,172.710,172.010,158.210,13.800,UNK - Unknown,Unknown,Westlands Water District,Voluntary,,Fresno_01.01.2003-12.31.2007
366614N1203481W001,,4/1/2006,00:00,,,13.400,0.000,13.400,172.710,172.010,159.310,12.700,UNK - Unknown,Unknown,Westlands Water District,Voluntary,,Fresno_01.01.2003-12.31.2007
366614N1203481W001,,10/1/2006,00:00,,,13.300,0.000,13.300,172.710,172.010,159.410,12.600,UNK - Unknown,Unknown,Westlands Water District,Voluntary,,Fresno_01.01.2003-12.31.2007
366614N1203481W001,,4/1/2007,00:00,,,13.000,0.000,13.000,172.710,172.010,159.710,12.300,UNK - Unknown,Unknown,Westlands Water District,Voluntary,,Fresno_01.01.2003-12.31.2007
366614N1203481W001,,10/1/2007,00:00,,,13.300,0.000,13.300,172.710,172.010,159.410,12.600,UNK - Unknown,Unknown,Westlands Water District,Voluntary,,Fresno_01.01.2003-12.31.2007
366614N1203532W001,273,4/1/2006,00:00,,,14.300,0.000,14.300,174.810,173.510,160.510,13.000,UNK - Unknown,Unknown,Westlands Water District,Voluntary,,Fresno_01.01.2003-12.31.2007
366614N1203532W001,273,10/1/2006,00:00,,,14.200,0.000,14.200,174.810,173.510,160.610,12.900,UNK - Unknown,Unknown,Westlands Water District,Voluntary,,Fresno_01.01.2003-12.31.2007
366614N1203532W001,273,4/1/2007,00:00,,,14.400,0.000,14.400,174.810,173.510,160.410,13.100,UNK - Unknown,Unknown,Westlands Water District,Voluntary,,Fresno_01.01.2003-12.31.2007
366614N1203532W001,273,10/1/2007,00:00,,,15.200,0.000,15.200,174.810,173.510,159.610,13.900,UNK - Unknown,Unknown,Westlands Water District,Voluntary,,Fresno_01.01.2003-12.31.2007
366614N1203877W001,,4/1/2004,00:00,,,12.400,0.000,12.400,195.010,194.510,182.610,11.900,UNK - Unknown,Unknown,Westlands Water District,Voluntary,,Fresno_01.01.2003-12.31.2007
366614N1203877W001,,10/1/2004,00:00,,,12.400,0.000,12.400,195.010,194.510,182.610,11.900,UNK - Unknown,Unknown,Westlands Water District,Voluntary,,Fresno_01.01.2003-12.31.2007
366614N1203877W001,,4/1/2005,00:00,,,11.900,0.000,11.900,195.010,194.510,183.110,11.400,UNK - Unknown,Unknown,Westlands Water District,Voluntary,,Fresno_01.01.2003-12.31.2007
366614N1203877W001,,4/1/2006,00:00,,,13.700,0.000,13.700,195.010,194.510,181.310,13.200,UNK - Unknown,Unknown,Westlands Water District,Voluntary,,Fresno_01.01.2003-12.31.2007
366614N1203877W001,,10/1/2006,00:00,,,13.900,0.000,13.900,195.010,194.510,181.110,13.400,UNK - Unknown,Unknown,Westlands Water District,Voluntary,,Fresno_01.01.2003-12.31.2007
366614N1203877W001,,4/1/2007,00:00,7 - Special/Other,,,,,195.010,194.510,,,,,Westlands Water District,Voluntary,,Fresno_01.01.2003-12.31.2007
366614N1203877W001,,10/1/2007,00:00,,,14.300,0.000,14.300,195.010,194.510,180.710,13.800,UNK - Unknown,Unknown,Westlands Water District,Voluntary,,Fresno_01.01.2003-12.31.2007
366615N1203697W001,,4/1/2004,00:00,,,9.000,0.000,9.000,183.310,182.510,174.310,8.200,UNK - Unknown,Unknown,Westlands Water District,Voluntary,,Fresno_01.01.2003-12.31.2007
366615N1203697W001,,10/1/2004,00:00,,,9.100,0.000,9.100,183.310,182.510,174.210,8.300,UNK - Unknown,Unknown,Westlands Water District,Voluntary,,Fresno_01.01.2003-12.31.2007
366615N1203697W001,,4/1/2005,00:00,,,9.000,0.000,9.000,183.310,182.510,174.310,8.200,UNK - Unknown,Unknown,Westlands Water District,Voluntary,,Fresno_01.01.2003-12.31.2007
366615N1203697W001,,4/1/2006,00:00,7 - Special/Other,,,,,183.310,182.510,,,,,Westlands Water District,Voluntary,,Fresno_01.01.2003-12.31.2007
366615N1203697W001,,10/1/2006,00:00,7 - Special/Other,,,,,183.310,182.510,,,,,Westlands Water District,Voluntary,,Fresno_01.01.2003-12.31.2007
366615N1203697W001,,4/1/2007,00:00,7 - Special/Other,,,,,183.310,182.510,,,,,Westlands Water District,Voluntary,,Fresno_01.01.2003-12.31.2007
366615N1203697W001,,10/1/2007,00:00,7 - Special/Other,,,,,183.310,182.510,,,,,Westlands Water District,Voluntary,,Fresno_01.01.2003-12.31.2007
366615N1204060W001,,4/1/2004,00:00,,,9.800,0.000,9.800,209.110,207.510,199.310,8.200,UNK - Unknown,Unknown,Westlands Water District,Voluntary,,Fresno_01.01.2003-12.31.2007
366615N1204060W001,,10/1/2004,00:00,,,11.500,0.000,11.500,209.110,207.510,197.610,9.900,UNK - Unknown,Unknown,Westlands Water District,Voluntary,,Fresno_01.01.2003-12.31.2007
366615N1204060W001,,4/1/2005,00:00,,,10.800,0.000,10.800,209.110,207.510,198.310,9.200,UNK - Unknown,Unknown,Westlands Water District,Voluntary,,Fresno_01.01.2003-12.31.2007
366615N1204060W001,,4/1/2006,00:00,7 - Special/Other,,,,,209.110,207.510,,,,,Westlands Water District,Voluntary,,Fresno_01.01.2003-12.31.2007
366615N1204060W001,,10/1/2006,00:00,7 - Special/Other,,,,,209.110,207.510,,,,,Westlands Water District,Voluntary,,Fresno_01.01.2003-12.31.2007
366615N1204060W001,,4/1/2007,00:00,7 - Special/Other,,,,,209.110,207.510,,,,,Westlands Water District,Voluntary,,Fresno_01.01.2003-12.31.2007
366615N1204060W001,,10/1/2007,00:00,7 - Special/Other,,,,,209.110,207.510,,,,,Westlands Water District,Voluntary,,Fresno_01.01.2003-12.31.2007
366616N1193874W001,10B,3/15/2006,00:00,,,55.000,0.000,55.000,400.630,400.630,345.630,55.000,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Fresno_01.01.2003-12.31.2007
366616N1200613W001,,3/17/2006,00:00,7 - Special/Other,,,,,206.560,205.560,,,,,JAMES IRRIGATION DISTRICT,Voluntary,,Fresno_01.01.2003-12.31.2007
366616N1200843W001,,1/23/2003,00:00,,,140.900,0.000,140.900,201.050,200.550,60.150,140.400,UNK - Unknown,Unknown,JAMES IRRIGATION DISTRICT,Voluntary,,Fresno_01.01.2003-12.31.2007
366616N1200843W001,,2/8/2004,00:00,1 - Pumping,,,,,201.050,200.550,,,,,JAMES IRRIGATION DISTRICT,Voluntary,,Fresno_01.01.2003-12.31.2007
366616N1200843W001,,9/23/2003,00:00,1 - Pumping,,,,,201.050,200.550,,,,,JAMES IRRIGATION DISTRICT,Voluntary,RSJAMES,Fresno_01.01.2003-12.31.2007
366616N1200843W001,,2/9/2005,00:00,,,144.800,0.000,144.800,201.050,200.550,56.250,144.300,UNK - Unknown,Unknown,JAMES IRRIGATION DISTRICT,Voluntary,RSJAMES,Fresno_01.01.2003-12.31.2007
366616N1200843W001,,3/17/2006,00:00,7 - Special/Other,,,,,201.050,200.550,,,,,JAMES IRRIGATION DISTRICT,Voluntary,,Fresno_01.01.2003-12.31.2007
366616N1200843W001,,2/22/2007,00:00,3 - Tape hung up,,,,,201.050,200.550,,,,,JAMES IRRIGATION DISTRICT,Voluntary,RSJAMES,Fresno_01.01.2003-12.31.2007
366616N1200843W001,,1/25/2007,00:00,,,145.700,0.000,145.700,201.050,200.550,55.350,145.200,UNK - Unknown,Unknown,JAMES IRRIGATION DISTRICT,Voluntary,,Fresno_01.01.2003-12.31.2007
366616N1200843W001,,10/16/2007,00:00,,,160.700,0.000,160.700,201.050,200.550,40.350,160.200,UNK - Unknown,Unknown,JAMES IRRIGATION DISTRICT,Voluntary,,Fresno_01.01.2003-12.31.2007
366616N1200843W001,,11/27/2006,00:00,,,148.900,0.000,148.900,201.050,200.550,52.150,148.400,UNK - Unknown,Unknown,JAMES IRRIGATION DISTRICT,Voluntary,,Fresno_01.01.2003-12.31.2007
366616N1204149W001,,4/1/2004,00:00,,,5.800,0.000,5.800,218.710,217.510,212.910,4.600,UNK - Unknown,Unknown,Westlands Water District,Voluntary,,Fresno_01.01.2003-12.31.2007
366616N1204149W001,,10/1/2004,00:00,,,9.700,0.000,9.700,218.710,217.510,209.010,8.500,UNK - Unknown,Unknown,Westlands Water District,Voluntary,,Fresno_01.01.2003-12.31.2007
366616N1204149W001,,4/1/2005,00:00,,,7.200,0.000,7.200,218.710,217.510,211.510,6.000,UNK - Unknown,Unknown,Westlands Water District,Voluntary,,Fresno_01.01.2003-12.31.2007
366616N1204149W001,,4/1/2006,00:00,7 - Special/Other,,,,,218.710,217.510,,,,,Westlands Water District,Voluntary,,Fresno_01.01.2003-12.31.2007
366616N1204149W001,,10/1/2006,00:00,,,14.200,0.000,14.200,218.710,217.510,204.510,13.000,UNK - Unknown,Unknown,Westlands Water District,Voluntary,,Fresno_01.01.2003-12.31.2007
366616N1204149W001,,4/1/2007,00:00,,,14.450,0.000,14.450,218.710,217.510,204.260,13.250,UNK - Unknown,Unknown,Westlands Water District,Voluntary,,Fresno_01.01.2003-12.31.2007
366616N1204149W001,,10/1/2007,00:00,,,14.700,0.000,14.700,218.710,217.510,204.010,13.500,UNK - Unknown,Unknown,Westlands Water District,Voluntary,,Fresno_01.01.2003-12.31.2007
366617N1203517W001,,4/1/2004,00:00,7 - Special/Other,,,,,172.310,170.510,,,,,Westlands Water District,Voluntary,,Fresno_01.01.2003-12.31.2007
366617N1203517W001,,10/1/2004,00:00,,,16.200,0.000,16.200,172.310,170.510,156.110,14.400,UNK - Unknown,Unknown,Westlands Water District,Voluntary,,Fresno_01.01.2003-12.31.2007
366617N1203517W001,,4/1/2005,00:00,7 - Special/Other,,,,,172.310,170.510,,,,,Westlands Water District,Voluntary,,Fresno_01.01.2003-12.31.2007
366617N1203517W001,,4/1/2006,00:00,,,14.500,0.000,14.500,172.310,170.510,157.810,12.700,UNK - Unknown,Unknown,Westlands Water District,Voluntary,,Fresno_01.01.2003-12.31.2007
366617N1203517W001,,10/1/2006,00:00,,,14.150,0.000,14.150,172.310,170.510,158.160,12.350,UNK - Unknown,Unknown,Westlands Water District,Voluntary,,Fresno_01.01.2003-12.31.2007
366617N1203517W001,,4/1/2007,00:00,,,14.300,0.000,14.300,172.310,170.510,158.010,12.500,UNK - Unknown,Unknown,Westlands Water District,Voluntary,,Fresno_01.01.2003-12.31.2007
366617N1203517W001,,10/1/2007,00:00,,,15.300,0.000,15.300,172.310,170.510,157.010,13.500,UNK - Unknown,Unknown,Westlands Water District,Voluntary,,Fresno_01.01.2003-12.31.2007
366617N1203517W002,,4/1/2004,00:00,7 - Special/Other,,,,,172.110,170.510,,,,,Westlands Water District,Voluntary,,Fresno_01.01.2003-12.31.2007
366617N1203517W002,,10/1/2004,00:00,,,16.700,0.000,16.700,172.110,170.510,155.410,15.100,UNK - Unknown,Unknown,Westlands Water District,Voluntary,,Fresno_01.01.2003-12.31.2007
366617N1203517W002,,4/1/2005,00:00,,,17.800,0.000,17.800,172.110,170.510,154.310,16.200,UNK - Unknown,Unknown,Westlands Water District,Voluntary,,Fresno_01.01.2003-12.31.2007
366617N1203517W002,,4/1/2006,00:00,,,14.900,0.000,14.900,172.110,170.510,157.210,13.300,UNK - Unknown,Unknown,Westlands Water District,Voluntary,,Fresno_01.01.2003-12.31.2007
366617N1203517W002,,10/1/2006,00:00,,,14.950,0.000,14.950,172.110,170.510,157.160,13.350,UNK - Unknown,Unknown,Westlands Water District,Voluntary,,Fresno_01.01.2003-12.31.2007
366617N1203517W002,,4/1/2007,00:00,,,14.700,0.000,14.700,172.110,170.510,157.410,13.100,UNK - Unknown,Unknown,Westlands Water District,Voluntary,,Fresno_01.01.2003-12.31.2007
366617N1203517W002,,10/1/2007,00:00,,,15.950,0.000,15.950,172.110,170.510,156.160,14.350,UNK - Unknown,Unknown,Westlands Water District,Voluntary,,Fresno_01.01.2003-12.31.2007
