CASGEM ID,Local Well Number,Date,Military Time (PST),No Measurement,Questionable Measurement,Reading @RP,Reading @WS,RP to WS,RP Elevation,GS Elevation,WSE,GS to WS,Measurement Method,Measurement Accuracy,Collecting/ Co-op Agency,Voluntary or CASGEM Measurement,Comments,Butte_06.21.1983-12.31.1992
395511N1218295W001,BMO 20N01E35C001M,10/4/1983,00:00,,,5.400,0.000,5.400,103.850,102.350,98.450,3.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_06.21.1983-12.31.1992
395511N1218295W001,BMO 20N01E35C001M,3/6/1984,00:00,,,5.200,0.000,5.200,103.850,102.350,98.650,3.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_06.21.1983-12.31.1992
395511N1218295W001,BMO 20N01E35C001M,10/3/1984,00:00,,,6.000,0.000,6.000,103.850,102.350,97.850,4.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_06.21.1983-12.31.1992
395511N1218295W001,BMO 20N01E35C001M,3/5/1985,00:00,,,5.500,0.000,5.500,103.850,102.350,98.350,4.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_06.21.1983-12.31.1992
395511N1218295W001,BMO 20N01E35C001M,10/3/1985,00:00,,,5.200,0.000,5.200,103.850,102.350,98.650,3.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_06.21.1983-12.31.1992
395511N1218295W001,BMO 20N01E35C001M,3/5/1986,00:00,,,3.500,0.000,3.500,103.850,102.350,100.350,2.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_06.21.1983-12.31.1992
395511N1218295W001,BMO 20N01E35C001M,10/8/1986,00:00,,,5.300,0.000,5.300,103.850,102.350,98.550,3.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_06.21.1983-12.31.1992
395511N1218295W001,BMO 20N01E35C001M,3/26/1987,00:00,,,3.600,0.000,3.600,103.850,102.350,100.250,2.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_06.21.1983-12.31.1992
395511N1218295W001,BMO 20N01E35C001M,11/9/1987,00:00,,1 - Pumping,4.300,0.000,4.300,103.850,102.350,99.550,2.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_06.21.1983-12.31.1992
395511N1218295W001,BMO 20N01E35C001M,3/11/1988,00:00,,,5.600,0.000,5.600,103.850,102.350,98.250,4.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_06.21.1983-12.31.1992
395511N1218295W001,BMO 20N01E35C001M,10/19/1988,00:00,,,5.500,0.000,5.500,103.850,102.350,98.350,4.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_06.21.1983-12.31.1992
395511N1218295W001,BMO 20N01E35C001M,3/8/1989,00:00,,,3.300,0.000,3.300,103.850,102.350,100.550,1.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_06.21.1983-12.31.1992
395511N1218295W001,BMO 20N01E35C001M,10/11/1989,00:00,,,5.000,0.000,5.000,103.850,102.350,98.850,3.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_06.21.1983-12.31.1992
395511N1218295W001,BMO 20N01E35C001M,3/6/1990,00:00,,,3.700,0.000,3.700,103.850,102.350,100.150,2.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_06.21.1983-12.31.1992
395511N1218295W001,BMO 20N01E35C001M,10/10/1990,00:00,,1 - Pumping,6.000,0.000,6.000,103.850,102.350,97.850,4.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_06.21.1983-12.31.1992
395511N1218295W001,BMO 20N01E35C001M,3/6/1991,00:00,,1 - Pumping,3.800,0.000,3.800,103.850,102.350,100.050,2.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_06.21.1983-12.31.1992
395511N1218295W001,BMO 20N01E35C001M,6/19/1991,00:00,,1 - Pumping,4.300,0.000,4.300,103.850,102.350,99.550,2.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_06.21.1983-12.31.1992
395511N1218295W001,BMO 20N01E35C001M,7/11/1991,00:00,,,3.700,0.000,3.700,103.850,102.350,100.150,2.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_06.21.1983-12.31.1992
395511N1218295W001,BMO 20N01E35C001M,8/13/1991,00:00,,,7.100,0.000,7.100,103.850,102.350,96.750,5.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_06.21.1983-12.31.1992
395511N1218295W001,BMO 20N01E35C001M,9/10/1991,00:00,,,3.800,0.000,3.800,103.850,102.350,100.050,2.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_06.21.1983-12.31.1992
395511N1218295W001,BMO 20N01E35C001M,10/2/1991,00:00,,,5.200,0.000,5.200,103.850,102.350,98.650,3.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_06.21.1983-12.31.1992
395511N1218295W001,BMO 20N01E35C001M,11/19/1991,00:00,,,5.900,0.000,5.900,103.850,102.350,97.950,4.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_06.21.1983-12.31.1992
395511N1218295W001,BMO 20N01E35C001M,12/19/1991,00:00,,,5.400,0.000,5.400,103.850,102.350,98.450,3.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_06.21.1983-12.31.1992
395511N1218295W001,BMO 20N01E35C001M,3/3/1992,00:00,,,4.000,0.000,4.000,103.850,102.350,99.850,2.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_06.21.1983-12.31.1992
395511N1218295W001,BMO 20N01E35C001M,7/29/1992,00:00,,2 - Nearby pump operating,10.000,0.000,10.000,103.850,102.350,93.850,8.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_06.21.1983-12.31.1992
395511N1218295W001,BMO 20N01E35C001M,8/14/1992,00:00,,,4.100,0.000,4.100,103.850,102.350,99.750,2.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_06.21.1983-12.31.1992
395511N1218295W001,BMO 20N01E35C001M,9/16/1992,00:00,,,5.200,0.000,5.200,103.850,102.350,98.650,3.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_06.21.1983-12.31.1992
395511N1218295W001,BMO 20N01E35C001M,10/7/1992,00:00,,,6.300,0.000,6.300,103.850,102.350,97.550,4.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_06.21.1983-12.31.1992
395511N1218295W001,BMO 20N01E35C001M,11/19/1992,00:00,,4 - Pumped recently,5.100,0.000,5.100,103.850,102.350,98.750,3.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_06.21.1983-12.31.1992
395511N1218295W001,BMO 20N01E35C001M,12/17/1992,00:00,,,4.400,0.000,4.400,103.850,102.350,99.450,2.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_06.21.1983-12.31.1992
395511N1218672W001,,7/29/1992,00:00,,1 - Pumping,55.200,0.000,55.200,103.560,103.360,48.360,55.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_06.21.1983-12.31.1992
395511N1218672W001,,9/15/1992,00:00,,8 - Oil or foreign substance in casing,3.300,0.000,3.300,103.560,103.360,100.260,3.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_06.21.1983-12.31.1992
395511N1218672W001,,10/7/1992,00:00,,8 - Oil or foreign substance in casing,4.900,0.000,4.900,103.560,103.360,98.660,4.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_06.21.1983-12.31.1992
395511N1218672W001,,11/18/1992,00:00,,8 - Oil or foreign substance in casing,3.900,0.000,3.900,103.560,103.360,99.660,3.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_06.21.1983-12.31.1992
395511N1218672W001,,12/17/1992,00:00,,8 - Oil or foreign substance in casing,3.400,0.000,3.400,103.560,103.360,100.160,3.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_06.21.1983-12.31.1992
395527N1217460W001,,10/12/1990,00:00,,,8.500,0.000,8.500,126.730,126.230,118.230,8.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_06.21.1983-12.31.1992
395527N1217460W001,,10/15/1990,00:00,,,10.300,0.000,10.300,126.730,126.230,116.430,9.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_06.21.1983-12.31.1992
395527N1217460W001,,10/24/1990,00:00,,,9.600,0.000,9.600,126.730,126.230,117.130,9.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_06.21.1983-12.31.1992
395527N1217460W001,,10/29/1990,00:00,,,9.600,0.000,9.600,126.730,126.230,117.130,9.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_06.21.1983-12.31.1992
395527N1217460W001,,10/30/1990,00:00,,,9.700,0.000,9.700,126.730,126.230,117.030,9.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_06.21.1983-12.31.1992
395527N1217460W001,,10/30/1990,00:00,,1 - Pumping,60.000,0.000,60.000,126.730,126.230,66.730,59.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_06.21.1983-12.31.1992
395527N1217460W001,,10/31/1990,00:00,,1 - Pumping,62.000,0.000,62.000,126.730,126.230,64.730,61.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_06.21.1983-12.31.1992
395527N1217460W001,,11/6/1990,00:00,,1 - Pumping,56.400,0.000,56.400,126.730,126.230,70.330,55.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_06.21.1983-12.31.1992
395527N1217460W001,,11/9/1990,00:00,,1 - Pumping,57.000,0.000,57.000,126.730,126.230,69.730,56.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_06.21.1983-12.31.1992
395527N1217460W001,,11/13/1990,00:00,,1 - Pumping,58.500,0.000,58.500,126.730,126.230,68.230,58.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_06.21.1983-12.31.1992
395527N1217460W001,,11/16/1990,00:00,,1 - Pumping,59.900,0.000,59.900,126.730,126.230,66.830,59.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_06.21.1983-12.31.1992
395527N1217460W001,,11/20/1990,00:00,,1 - Pumping,56.700,0.000,56.700,126.730,126.230,70.030,56.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_06.21.1983-12.31.1992
395527N1217460W001,,11/27/1990,00:00,,1 - Pumping,56.700,0.000,56.700,126.730,126.230,70.030,56.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_06.21.1983-12.31.1992
395527N1217460W001,,12/4/1990,00:00,,1 - Pumping,56.500,0.000,56.500,126.730,126.230,70.230,56.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_06.21.1983-12.31.1992
395527N1217460W001,,12/11/1990,00:00,,1 - Pumping,59.300,0.000,59.300,126.730,126.230,67.430,58.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_06.21.1983-12.31.1992
395527N1217460W001,,12/18/1990,00:00,,1 - Pumping,56.600,0.000,56.600,126.730,126.230,70.130,56.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_06.21.1983-12.31.1992
395527N1217460W001,,12/26/1990,00:00,,1 - Pumping,67.200,0.000,67.200,126.730,126.230,59.530,66.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_06.21.1983-12.31.1992
395527N1217460W001,,1/2/1991,00:00,,1 - Pumping,68.600,0.000,68.600,126.730,126.230,58.130,68.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_06.21.1983-12.31.1992
395527N1217460W001,,1/3/1991,00:00,,,19.600,0.000,19.600,126.730,126.230,107.130,19.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_06.21.1983-12.31.1992
395527N1217460W001,,1/9/1991,00:00,,,13.500,0.000,13.500,126.730,126.230,113.230,13.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_06.21.1983-12.31.1992
395527N1217460W001,,1/16/1991,00:00,,,11.700,0.000,11.700,126.730,126.230,115.030,11.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_06.21.1983-12.31.1992
395527N1217460W001,,1/23/1991,00:00,,,10.800,0.000,10.800,126.730,126.230,115.930,10.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_06.21.1983-12.31.1992
395527N1217460W001,,1/30/1991,00:00,,,10.900,0.000,10.900,126.730,126.230,115.830,10.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_06.21.1983-12.31.1992
395527N1217460W001,,2/6/1991,00:00,,,10.200,0.000,10.200,126.730,126.230,116.530,9.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_06.21.1983-12.31.1992
395527N1217460W001,,2/13/1991,00:00,,,9.500,0.000,9.500,126.730,126.230,117.230,9.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_06.21.1983-12.31.1992
395527N1217460W001,,2/20/1991,00:00,,,9.700,0.000,9.700,126.730,126.230,117.030,9.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_06.21.1983-12.31.1992
395527N1217460W001,,2/27/1991,00:00,,,9.700,0.000,9.700,126.730,126.230,117.030,9.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_06.21.1983-12.31.1992
395527N1217460W001,,3/6/1991,00:00,,,8.800,0.000,8.800,126.730,126.230,117.930,8.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_06.21.1983-12.31.1992
395527N1217460W001,,3/13/1991,00:00,,,8.100,0.000,8.100,126.730,126.230,118.630,7.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_06.21.1983-12.31.1992
395527N1217460W001,,3/21/1991,00:00,,,7.200,0.000,7.200,126.730,126.230,119.530,6.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_06.21.1983-12.31.1992
395527N1217460W001,,3/26/1991,00:00,,,6.600,0.000,6.600,126.730,126.230,120.130,6.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_06.21.1983-12.31.1992
395527N1217460W001,,4/3/1991,00:00,,,6.900,0.000,6.900,126.730,126.230,119.830,6.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_06.21.1983-12.31.1992
395527N1217460W001,,4/10/1991,00:00,,,6.800,0.000,6.800,126.730,126.230,119.930,6.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_06.21.1983-12.31.1992
395527N1217460W001,,4/24/1991,00:00,,,7.400,0.000,7.400,126.730,126.230,119.330,6.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_06.21.1983-12.31.1992
395527N1217460W001,,5/8/1991,00:00,,1 - Pumping,58.900,0.000,58.900,126.730,126.230,67.830,58.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_06.21.1983-12.31.1992
395527N1217460W001,,5/22/1991,00:00,,1 - Pumping,56.900,0.000,56.900,126.730,126.230,69.830,56.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_06.21.1983-12.31.1992
395527N1217460W001,,6/5/1991,00:00,,,14.200,0.000,14.200,126.730,126.230,112.530,13.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_06.21.1983-12.31.1992
395527N1217460W001,,6/19/1991,00:00,,,19.000,0.000,19.000,126.730,126.230,107.730,18.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_06.21.1983-12.31.1992
395527N1217460W001,,7/3/1991,00:00,,1 - Pumping,68.300,0.000,68.300,126.730,126.230,58.430,67.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_06.21.1983-12.31.1992
395527N1217460W001,,7/17/1991,00:00,,1 - Pumping,73.100,0.000,73.100,126.730,126.230,53.630,72.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_06.21.1983-12.31.1992
395527N1217460W001,,7/31/1991,00:00,,1 - Pumping,73.200,0.000,73.200,126.730,126.230,53.530,72.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_06.21.1983-12.31.1992
395527N1217460W001,,8/14/1991,00:00,,1 - Pumping,73.400,0.000,73.400,126.730,126.230,53.330,72.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_06.21.1983-12.31.1992
395527N1217460W001,,8/28/1991,00:00,,,23.300,0.000,23.300,126.730,126.230,103.430,22.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_06.21.1983-12.31.1992
395527N1217460W001,,9/11/1991,00:00,,,19.500,0.000,19.500,126.730,126.230,107.230,19.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_06.21.1983-12.31.1992
395527N1217460W001,,9/25/1991,00:00,,,11.400,0.000,11.400,126.730,126.230,115.330,10.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_06.21.1983-12.31.1992
395527N1217460W001,,10/9/1991,00:00,,,10.400,0.000,10.400,126.730,126.230,116.330,9.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_06.21.1983-12.31.1992
395527N1217460W001,,10/24/1991,00:00,,,11.800,0.000,11.800,126.730,126.230,114.930,11.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_06.21.1983-12.31.1992
395527N1217460W001,,11/6/1991,00:00,,,11.400,0.000,11.400,126.730,126.230,115.330,10.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_06.21.1983-12.31.1992
395527N1217460W001,,11/21/1991,00:00,,,10.700,0.000,10.700,126.730,126.230,116.030,10.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_06.21.1983-12.31.1992
395527N1217460W001,,12/4/1991,00:00,,,12.100,0.000,12.100,126.730,126.230,114.630,11.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_06.21.1983-12.31.1992
395527N1217460W001,,12/18/1991,00:00,,,10.300,0.000,10.300,126.730,126.230,116.430,9.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_06.21.1983-12.31.1992
395527N1217460W001,,1/16/1992,00:00,,,9.800,0.000,9.800,126.730,126.230,116.930,9.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_06.21.1983-12.31.1992
395527N1217460W001,,2/11/1992,00:00,,,9.700,0.000,9.700,126.730,126.230,117.030,9.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_06.21.1983-12.31.1992
395527N1217460W001,,3/19/1992,00:00,,,6.400,0.000,6.400,126.730,126.230,120.330,5.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_06.21.1983-12.31.1992
395527N1217460W001,,4/15/1992,00:00,,,7.200,0.000,7.200,126.730,126.230,119.530,6.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_06.21.1983-12.31.1992
395527N1217460W001,,5/12/1992,00:00,,,24.500,0.000,24.500,126.730,126.230,102.230,24.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_06.21.1983-12.31.1992
395527N1217460W001,,6/9/1992,00:00,,1 - Pumping,71.100,0.000,71.100,126.730,126.230,55.630,70.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_06.21.1983-12.31.1992
395527N1217460W001,,7/6/1992,00:00,,,34.300,0.000,34.300,126.730,126.230,92.430,33.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_06.21.1983-12.31.1992
395527N1217460W001,,8/4/1992,00:00,,,41.500,0.000,41.500,126.730,126.230,85.230,41.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_06.21.1983-12.31.1992
395527N1217460W001,,8/17/1992,00:00,,,51.200,0.000,51.200,126.730,126.230,75.530,50.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_06.21.1983-12.31.1992
395527N1217460W001,,9/15/1992,00:00,,1 - Pumping,67.600,0.000,67.600,126.730,126.230,59.130,67.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_06.21.1983-12.31.1992
395527N1217460W001,,10/7/1992,00:00,,,12.800,0.000,12.800,126.730,126.230,113.930,12.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_06.21.1983-12.31.1992
395527N1217460W001,,11/19/1992,00:00,,,11.100,0.000,11.100,126.730,126.230,115.630,10.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_06.21.1983-12.31.1992
395527N1217460W001,,12/16/1992,00:00,,,10.100,0.000,10.100,126.730,126.230,116.630,9.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_06.21.1983-12.31.1992
395583N1217461W001,,10/12/1990,00:00,,,8.400,0.000,8.400,127.830,128.330,119.430,8.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_06.21.1983-12.31.1992
395583N1217461W001,,10/15/1990,00:00,,,8.500,0.000,8.500,127.830,128.330,119.330,9.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_06.21.1983-12.31.1992
395583N1217461W001,,10/24/1990,00:00,,,9.600,0.000,9.600,127.830,128.330,118.230,10.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_06.21.1983-12.31.1992
395583N1217461W001,,10/29/1990,00:00,,,9.800,0.000,9.800,127.830,128.330,118.030,10.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_06.21.1983-12.31.1992
395583N1217461W001,,10/30/1990,00:00,,,10.000,0.000,10.000,127.830,128.330,117.830,10.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_06.21.1983-12.31.1992
395583N1217461W001,,10/31/1990,00:00,,,13.500,0.000,13.500,127.830,128.330,114.330,14.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_06.21.1983-12.31.1992
395583N1217461W001,,10/31/1990,00:00,,1 - Pumping,59.200,0.000,59.200,127.830,128.330,68.630,59.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_06.21.1983-12.31.1992
395583N1217461W001,,11/6/1990,00:00,,1 - Pumping,66.200,0.000,66.200,127.830,128.330,61.630,66.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_06.21.1983-12.31.1992
395583N1217461W001,,11/9/1990,00:00,,1 - Pumping,66.500,0.000,66.500,127.830,128.330,61.330,67.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_06.21.1983-12.31.1992
395583N1217461W001,,11/13/1990,00:00,,1 - Pumping,67.700,0.000,67.700,127.830,128.330,60.130,68.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_06.21.1983-12.31.1992
395583N1217461W001,,11/16/1990,00:00,,1 - Pumping,68.400,0.000,68.400,127.830,128.330,59.430,68.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_06.21.1983-12.31.1992
395583N1217461W001,,11/20/1990,00:00,,1 - Pumping,68.600,0.000,68.600,127.830,128.330,59.230,69.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_06.21.1983-12.31.1992
395583N1217461W001,,11/27/1990,00:00,,1 - Pumping,68.900,0.000,68.900,127.830,128.330,58.930,69.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_06.21.1983-12.31.1992
395583N1217461W001,,12/4/1990,00:00,,1 - Pumping,68.800,0.000,68.800,127.830,128.330,59.030,69.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_06.21.1983-12.31.1992
395583N1217461W001,,12/11/1990,00:00,,1 - Pumping,69.300,0.000,69.300,127.830,128.330,58.530,69.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_06.21.1983-12.31.1992
395583N1217461W001,,12/18/1990,00:00,,1 - Pumping,69.200,0.000,69.200,127.830,128.330,58.630,69.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_06.21.1983-12.31.1992
395583N1217461W001,,12/26/1990,00:00,,1 - Pumping,67.700,0.000,67.700,127.830,128.330,60.130,68.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_06.21.1983-12.31.1992
395583N1217461W001,,1/2/1991,00:00,,1 - Pumping,68.600,0.000,68.600,127.830,128.330,59.230,69.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_06.21.1983-12.31.1992
395583N1217461W001,,1/3/1991,00:00,,,21.300,0.000,21.300,127.830,128.330,106.530,21.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_06.21.1983-12.31.1992
395583N1217461W001,,1/9/1991,00:00,,,13.700,0.000,13.700,127.830,128.330,114.130,14.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_06.21.1983-12.31.1992
395583N1217461W001,,1/16/1991,00:00,,,11.900,0.000,11.900,127.830,128.330,115.930,12.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_06.21.1983-12.31.1992
395583N1217461W001,,1/23/1991,00:00,,,11.500,0.000,11.500,127.830,128.330,116.330,12.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_06.21.1983-12.31.1992
395583N1217461W001,,1/30/1991,00:00,,,11.200,0.000,11.200,127.830,128.330,116.630,11.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_06.21.1983-12.31.1992
395583N1217461W001,,2/6/1991,00:00,,,10.500,0.000,10.500,127.830,128.330,117.330,11.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_06.21.1983-12.31.1992
395583N1217461W001,,2/13/1991,00:00,,,10.900,0.000,10.900,127.830,128.330,116.930,11.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_06.21.1983-12.31.1992
395583N1217461W001,,2/20/1991,00:00,,,10.000,0.000,10.000,127.830,128.330,117.830,10.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_06.21.1983-12.31.1992
395583N1217461W001,,2/27/1991,00:00,,,9.900,0.000,9.900,127.830,128.330,117.930,10.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_06.21.1983-12.31.1992
395583N1217461W001,,3/6/1991,00:00,,,9.200,0.000,9.200,127.830,128.330,118.630,9.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_06.21.1983-12.31.1992
395583N1217461W001,,3/13/1991,00:00,,,8.400,0.000,8.400,127.830,128.330,119.430,8.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_06.21.1983-12.31.1992
395583N1217461W001,,3/21/1991,00:00,,,7.900,0.000,7.900,127.830,128.330,119.930,8.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_06.21.1983-12.31.1992
395583N1217461W001,,3/26/1991,00:00,,,6.900,0.000,6.900,127.830,128.330,120.930,7.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_06.21.1983-12.31.1992
395583N1217461W001,,4/3/1991,00:00,,,7.100,0.000,7.100,127.830,128.330,120.730,7.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_06.21.1983-12.31.1992
395583N1217461W001,,4/10/1991,00:00,,,7.300,0.000,7.300,127.830,128.330,120.530,7.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_06.21.1983-12.31.1992
