CASGEM ID,Local Well Number,Date,Military Time (PST),No Measurement,Questionable Measurement,Reading @RP,Reading @WS,RP to WS,RP Elevation,GS Elevation,WSE,GS to WS,Measurement Method,Measurement Accuracy,Collecting/ Co-op Agency,Voluntary or CASGEM Measurement,Comments,SanJoaquin_06.21.1983-12.31.1988
380664N1209842W001,,3/20/1984,00:00,,,76.000,0.000,76.000,143.430,142.330,67.430,74.900,UNK - Unknown,Unknown,San Joaquin County Flood Control and Water Conservation District,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
380664N1209842W001,,3/15/1985,00:00,,,75.000,0.000,75.000,143.430,142.330,68.430,73.900,UNK - Unknown,Unknown,San Joaquin County Flood Control and Water Conservation District,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
380664N1209842W001,,10/16/1985,00:00,,,94.000,0.000,94.000,143.430,142.330,49.430,92.900,UNK - Unknown,Unknown,San Joaquin County Flood Control and Water Conservation District,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
380664N1209842W001,,4/8/1986,00:00,,,92.500,0.000,92.500,143.430,142.330,50.930,91.400,UNK - Unknown,Unknown,San Joaquin County Flood Control and Water Conservation District,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
380664N1209842W001,,10/22/1986,00:00,,,94.000,0.000,94.000,143.430,142.330,49.430,92.900,UNK - Unknown,Unknown,San Joaquin County Flood Control and Water Conservation District,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
380664N1209842W001,,4/8/1987,00:00,9 - Temporarily inaccessible,,,,,143.430,142.330,,,,,San Joaquin County Flood Control and Water Conservation District,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
380664N1209842W001,,10/30/1987,00:00,,,96.000,0.000,96.000,143.430,142.330,47.430,94.900,UNK - Unknown,Unknown,San Joaquin County Flood Control and Water Conservation District,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
380664N1209842W001,,3/10/1988,00:00,,,95.000,0.000,95.000,143.430,142.330,48.430,93.900,UNK - Unknown,Unknown,San Joaquin County Flood Control and Water Conservation District,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
380664N1209842W001,,10/11/1988,00:00,,,105.000,0.000,105.000,143.430,142.330,38.430,103.900,UNK - Unknown,Unknown,San Joaquin County Flood Control and Water Conservation District,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
380687N1212468W001,,10/20/1983,00:00,,,66.000,0.000,66.000,43.790,43.290,-22.210,65.500,UNK - Unknown,Unknown,San Joaquin County Flood Control and Water Conservation District,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
380687N1212468W001,,3/19/1984,00:00,,,52.000,0.000,52.000,43.790,43.290,-8.210,51.500,UNK - Unknown,Unknown,San Joaquin County Flood Control and Water Conservation District,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
380687N1212468W001,,10/18/1984,00:00,,,69.000,0.000,69.000,43.790,43.290,-25.210,68.500,UNK - Unknown,Unknown,San Joaquin County Flood Control and Water Conservation District,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
380687N1212468W001,,3/13/1985,00:00,,,58.000,0.000,58.000,43.790,43.290,-14.210,57.500,UNK - Unknown,Unknown,San Joaquin County Flood Control and Water Conservation District,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
380687N1212468W001,,10/3/1985,00:00,1 - Pumping,,,,,43.790,43.290,,,,,San Joaquin County Flood Control and Water Conservation District,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
380687N1212468W001,,4/10/1986,00:00,,,56.500,0.000,56.500,43.790,43.290,-12.710,56.000,UNK - Unknown,Unknown,San Joaquin County Flood Control and Water Conservation District,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
380687N1212468W001,,10/7/1986,00:00,,,61.000,0.000,61.000,43.790,43.290,-17.210,60.500,UNK - Unknown,Unknown,San Joaquin County Flood Control and Water Conservation District,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
380687N1212468W001,,4/3/1987,00:00,,,54.000,0.000,54.000,43.790,43.290,-10.210,53.500,UNK - Unknown,Unknown,San Joaquin County Flood Control and Water Conservation District,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
380687N1212468W001,,10/27/1987,00:00,,,74.000,0.000,74.000,43.790,43.290,-30.210,73.500,UNK - Unknown,Unknown,San Joaquin County Flood Control and Water Conservation District,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
380687N1212468W001,,3/11/1988,00:00,,,64.000,0.000,64.000,43.790,43.290,-20.210,63.500,UNK - Unknown,Unknown,San Joaquin County Flood Control and Water Conservation District,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
380687N1212468W001,,10/12/1988,00:00,,,72.000,0.000,72.000,43.790,43.290,-28.210,71.500,UNK - Unknown,Unknown,San Joaquin County Flood Control and Water Conservation District,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
380689N1211789W001,03N07E35C002,10/21/1983,00:00,,6 - Other,119.000,0.000,119.000,64.500,63.500,-54.500,118.000,UNK - Unknown,Unknown,San Joaquin County Flood Control and Water Conservation District,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
380689N1211789W001,03N07E35C002,3/27/1984,00:00,,6 - Other,114.500,0.000,114.500,64.500,63.500,-50.000,113.500,UNK - Unknown,Unknown,San Joaquin County Flood Control and Water Conservation District,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
380689N1211789W001,03N07E35C002,10/22/1984,00:00,,6 - Other,121.000,0.000,121.000,64.500,63.500,-56.500,120.000,UNK - Unknown,Unknown,San Joaquin County Flood Control and Water Conservation District,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
380689N1211789W001,03N07E35C002,3/15/1985,00:00,9 - Temporarily inaccessible,,,,,64.500,63.500,,,,,San Joaquin County Flood Control and Water Conservation District,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
380689N1211789W001,03N07E35C002,10/10/1985,00:00,,,124.000,0.000,124.000,64.500,63.500,-59.500,123.000,UNK - Unknown,Unknown,San Joaquin County Flood Control and Water Conservation District,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
380689N1211789W001,03N07E35C002,4/11/1986,00:00,,6 - Other,120.000,0.000,120.000,64.500,63.500,-55.500,119.000,UNK - Unknown,Unknown,San Joaquin County Flood Control and Water Conservation District,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
380689N1211789W001,03N07E35C002,10/10/1986,00:00,,6 - Other,122.000,0.000,122.000,64.500,63.500,-57.500,121.000,UNK - Unknown,Unknown,San Joaquin County Flood Control and Water Conservation District,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
380689N1211789W001,03N07E35C002,4/10/1987,00:00,,,119.000,0.000,119.000,64.500,63.500,-54.500,118.000,UNK - Unknown,Unknown,San Joaquin County Flood Control and Water Conservation District,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
380689N1211789W001,03N07E35C002,10/21/1987,00:00,,,95.000,0.000,95.000,64.500,63.500,-30.500,94.000,UNK - Unknown,Unknown,San Joaquin County Flood Control and Water Conservation District,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
380689N1211789W001,03N07E35C002,3/10/1988,00:00,,,96.000,0.000,96.000,64.500,63.500,-31.500,95.000,UNK - Unknown,Unknown,San Joaquin County Flood Control and Water Conservation District,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
380689N1211789W001,03N07E35C002,10/11/1988,00:00,,,111.000,0.000,111.000,64.500,63.500,-46.500,110.000,UNK - Unknown,Unknown,San Joaquin County Flood Control and Water Conservation District,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
380702N1210297W001,,11/2/1983,00:00,,,200.600,0.000,200.600,196.320,194.320,-4.280,198.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
380702N1210297W001,,3/27/1984,00:00,,,198.100,0.000,198.100,196.320,194.320,-1.780,196.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,DISCONTINUED,SanJoaquin_06.21.1983-12.31.1988
380718N1209323W001,03N09E36G001,10/18/1983,00:00,,,76.000,0.000,76.000,183.540,182.740,107.540,75.200,UNK - Unknown,Unknown,San Joaquin County Flood Control and Water Conservation District,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
380718N1209323W001,03N09E36G001,3/20/1984,00:00,,,75.000,0.000,75.000,183.540,182.740,108.540,74.200,UNK - Unknown,Unknown,San Joaquin County Flood Control and Water Conservation District,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
380718N1209323W001,03N09E36G001,3/15/1985,00:00,,,77.000,0.000,77.000,183.540,182.740,106.540,76.200,UNK - Unknown,Unknown,San Joaquin County Flood Control and Water Conservation District,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
380718N1209323W001,03N09E36G001,10/16/1985,00:00,,,56.000,0.000,56.000,183.540,182.740,127.540,55.200,UNK - Unknown,Unknown,San Joaquin County Flood Control and Water Conservation District,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
380718N1209323W001,03N09E36G001,4/8/1986,00:00,,,79.000,0.000,79.000,183.540,182.740,104.540,78.200,UNK - Unknown,Unknown,San Joaquin County Flood Control and Water Conservation District,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
380718N1209323W001,03N09E36G001,10/22/1986,00:00,,,79.500,0.000,79.500,183.540,182.740,104.040,78.700,UNK - Unknown,Unknown,San Joaquin County Flood Control and Water Conservation District,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
380718N1209323W001,03N09E36G001,4/8/1987,00:00,,,80.000,0.000,80.000,183.540,182.740,103.540,79.200,UNK - Unknown,Unknown,San Joaquin County Flood Control and Water Conservation District,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
380718N1209323W001,03N09E36G001,10/30/1987,00:00,,,80.500,0.000,80.500,183.540,182.740,103.040,79.700,UNK - Unknown,Unknown,San Joaquin County Flood Control and Water Conservation District,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
380718N1209323W001,03N09E36G001,3/10/1988,00:00,,,81.000,0.000,81.000,183.540,182.740,102.540,80.200,UNK - Unknown,Unknown,San Joaquin County Flood Control and Water Conservation District,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
380718N1209323W001,03N09E36G001,10/11/1988,00:00,,,84.000,0.000,84.000,183.540,182.740,99.540,83.200,UNK - Unknown,Unknown,San Joaquin County Flood Control and Water Conservation District,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
380727N1212600W001,,10/11/1983,00:00,,,55.100,0.000,55.100,39.480,41.880,-15.620,57.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
380727N1212600W001,,3/8/1984,00:00,,,50.100,0.000,50.100,39.480,41.880,-10.620,52.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
380727N1212600W001,,10/15/1984,00:00,,,56.400,0.000,56.400,39.480,41.880,-16.920,58.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
380727N1212600W001,,3/12/1985,00:00,,,51.900,0.000,51.900,39.480,41.880,-12.420,54.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
380727N1212600W001,,10/1/1985,00:00,,,58.500,0.000,58.500,39.480,41.880,-19.020,60.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
380727N1212600W001,,3/26/1986,00:00,,,53.200,0.000,53.200,39.480,41.880,-13.720,55.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
380727N1212600W001,,10/9/1986,00:00,,,57.700,0.000,57.700,39.480,41.880,-18.220,60.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
380727N1212600W001,,3/4/1987,00:00,,,52.700,0.000,52.700,39.480,41.880,-13.220,55.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
380727N1212600W001,,10/5/1987,00:00,,,68.900,0.000,68.900,39.480,41.880,-29.420,71.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
380727N1212600W001,,3/2/1988,00:00,,,56.800,0.000,56.800,39.480,41.880,-17.320,59.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
380727N1212600W001,,10/4/1988,00:00,,,66.800,0.000,66.800,39.480,41.880,-27.320,69.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
380743N1212880W001,03N06E26P002,10/21/1983,00:00,,,46.000,0.000,46.000,35.500,34.600,-10.500,45.100,UNK - Unknown,Unknown,San Joaquin County Flood Control and Water Conservation District,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
380743N1212880W001,03N06E26P002,3/27/1984,00:00,,,43.000,0.000,43.000,35.500,34.600,-7.500,42.100,UNK - Unknown,Unknown,San Joaquin County Flood Control and Water Conservation District,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
380743N1212880W001,03N06E26P002,10/18/1984,00:00,,,46.000,0.000,46.000,35.500,34.600,-10.500,45.100,UNK - Unknown,Unknown,San Joaquin County Flood Control and Water Conservation District,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
380743N1212880W001,03N06E26P002,3/13/1985,00:00,,,45.000,0.000,45.000,35.500,34.600,-9.500,44.100,UNK - Unknown,Unknown,San Joaquin County Flood Control and Water Conservation District,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
380743N1212880W001,03N06E26P002,10/2/1985,00:00,,,49.000,0.000,49.000,35.500,34.600,-13.500,48.100,UNK - Unknown,Unknown,San Joaquin County Flood Control and Water Conservation District,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
380743N1212880W001,03N06E26P002,4/10/1986,00:00,,,47.000,0.000,47.000,35.500,34.600,-11.500,46.100,UNK - Unknown,Unknown,San Joaquin County Flood Control and Water Conservation District,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
380743N1212880W001,03N06E26P002,10/8/1986,00:00,,,47.500,0.000,47.500,35.500,34.600,-12.000,46.600,UNK - Unknown,Unknown,San Joaquin County Flood Control and Water Conservation District,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
380743N1212880W001,03N06E26P002,4/3/1987,00:00,,,47.000,0.000,47.000,35.500,34.600,-11.500,46.100,UNK - Unknown,Unknown,San Joaquin County Flood Control and Water Conservation District,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
380743N1212880W001,03N06E26P002,10/27/1987,00:00,,,51.000,0.000,51.000,35.500,34.600,-15.500,50.100,UNK - Unknown,Unknown,San Joaquin County Flood Control and Water Conservation District,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
380743N1212880W001,03N06E26P002,3/11/1988,00:00,,,50.000,0.000,50.000,35.500,34.600,-14.500,49.100,UNK - Unknown,Unknown,San Joaquin County Flood Control and Water Conservation District,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
380743N1212880W001,03N06E26P002,10/12/1988,00:00,,,55.000,0.000,55.000,35.500,34.600,-19.500,54.100,UNK - Unknown,Unknown,San Joaquin County Flood Control and Water Conservation District,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
380754N1210673W001,,6/30/1983,00:00,,,149.500,0.000,149.500,133.310,132.310,-16.190,148.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
380754N1210673W001,,7/30/1983,00:00,1 - Pumping,,,,,133.310,132.310,,,,,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
380754N1210673W001,,8/30/1983,00:00,,,152.500,0.000,152.500,133.310,132.310,-19.190,151.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
380754N1210673W001,,9/29/1983,00:00,,,152.200,0.000,152.200,133.310,132.310,-18.890,151.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
380754N1210673W001,,10/31/1983,00:00,,,151.100,0.000,151.100,133.310,132.310,-17.790,150.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
380754N1210673W001,,11/30/1983,00:00,,,148.900,0.000,148.900,133.310,132.310,-15.590,147.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
380754N1210673W001,,12/31/1983,00:00,,,148.100,0.000,148.100,133.310,132.310,-14.790,147.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
380754N1210673W001,,1/31/1984,00:00,,,147.000,0.000,147.000,133.310,132.310,-13.690,146.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
380754N1210673W001,,2/29/1984,00:00,,,145.900,0.000,145.900,133.310,132.310,-12.590,144.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
380754N1210673W001,,3/27/1984,00:00,,,145.100,0.000,145.100,133.310,132.310,-11.790,144.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
380754N1210673W001,,4/30/1984,00:00,,,146.000,0.000,146.000,133.310,132.310,-12.690,145.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
380754N1210673W001,,5/31/1984,00:00,,,147.200,0.000,147.200,133.310,132.310,-13.890,146.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
380754N1210673W001,,6/29/1984,00:00,,,148.700,0.000,148.700,133.310,132.310,-15.390,147.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
380754N1210673W001,,7/28/1984,00:00,1 - Pumping,,,,,133.310,132.310,,,,,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
380754N1210673W001,,8/28/1984,00:00,1 - Pumping,,,,,133.310,132.310,,,,,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
380754N1210673W001,,9/28/1984,00:00,,,151.900,0.000,151.900,133.310,132.310,-18.590,150.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
380754N1210673W001,,10/29/1984,00:00,,,150.700,0.000,150.700,133.310,132.310,-17.390,149.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
380754N1210673W001,,11/29/1984,00:00,,,149.000,0.000,149.000,133.310,132.310,-15.690,148.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
380754N1210673W001,,12/26/1984,00:00,,,148.500,0.000,148.500,133.310,132.310,-15.190,147.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
380754N1210673W001,,1/25/1985,00:00,,,146.600,0.000,146.600,133.310,132.310,-13.290,145.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
380754N1210673W001,,2/26/1985,00:00,,,147.100,0.000,147.100,133.310,132.310,-13.790,146.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
380754N1210673W001,,3/25/1985,00:00,,,145.100,0.000,145.100,133.310,132.310,-11.790,144.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
380754N1210673W001,,4/25/1985,00:00,,,147.200,0.000,147.200,133.310,132.310,-13.890,146.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
380754N1210673W001,,5/24/1985,00:00,,,152.200,0.000,152.200,133.310,132.310,-18.890,151.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
380754N1210673W001,,6/24/1985,00:00,,,148.700,0.000,148.700,133.310,132.310,-15.390,147.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
380754N1210673W001,,10/9/1985,00:00,,,159.600,0.000,159.600,133.310,132.310,-26.290,158.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
380754N1210673W001,,4/1/1986,00:00,,,150.400,0.000,150.400,133.310,132.310,-17.090,149.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
380754N1210673W001,,10/15/1986,00:00,,,149.900,0.000,149.900,133.310,132.310,-16.590,148.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
380754N1210673W001,,3/3/1987,00:00,,,149.700,0.000,149.700,133.310,132.310,-16.390,148.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
380754N1210673W001,,10/13/1987,00:00,,,160.300,0.000,160.300,133.310,132.310,-26.990,159.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
380754N1210673W001,,3/4/1988,00:00,,,146.400,0.000,146.400,133.310,132.310,-13.090,145.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
380754N1210673W001,,10/13/1988,00:00,,,160.100,0.000,160.100,133.310,132.310,-26.790,159.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
380760N1209296W001,03N09E25R001,10/18/1983,00:00,,,30.000,0.000,30.000,172.340,172.140,142.340,29.800,UNK - Unknown,Unknown,San Joaquin County Flood Control and Water Conservation District,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
380760N1209296W001,03N09E25R001,3/20/1984,00:00,,,54.000,0.000,54.000,172.340,172.140,118.340,53.800,UNK - Unknown,Unknown,San Joaquin County Flood Control and Water Conservation District,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
380760N1209296W001,03N09E25R001,3/15/1985,00:00,,,54.000,0.000,54.000,172.340,172.140,118.340,53.800,UNK - Unknown,Unknown,San Joaquin County Flood Control and Water Conservation District,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
380760N1209296W001,03N09E25R001,10/16/1985,00:00,,,55.000,0.000,55.000,172.340,172.140,117.340,54.800,UNK - Unknown,Unknown,San Joaquin County Flood Control and Water Conservation District,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
380760N1209296W001,03N09E25R001,4/8/1986,00:00,,,56.500,0.000,56.500,172.340,172.140,115.840,56.300,UNK - Unknown,Unknown,San Joaquin County Flood Control and Water Conservation District,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
380760N1209296W001,03N09E25R001,10/22/1986,00:00,,,55.000,0.000,55.000,172.340,172.140,117.340,54.800,UNK - Unknown,Unknown,San Joaquin County Flood Control and Water Conservation District,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
380760N1209296W001,03N09E25R001,4/8/1987,00:00,,,58.500,0.000,58.500,172.340,172.140,113.840,58.300,UNK - Unknown,Unknown,San Joaquin County Flood Control and Water Conservation District,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
380760N1209296W001,03N09E25R001,10/30/1987,00:00,,,57.000,0.000,57.000,172.340,172.140,115.340,56.800,UNK - Unknown,Unknown,San Joaquin County Flood Control and Water Conservation District,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
380760N1209296W001,03N09E25R001,3/10/1988,00:00,,,59.000,0.000,59.000,172.340,172.140,113.340,58.800,UNK - Unknown,Unknown,San Joaquin County Flood Control and Water Conservation District,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
380760N1209296W001,03N09E25R001,10/11/1988,00:00,,,63.000,0.000,63.000,172.340,172.140,109.340,62.800,UNK - Unknown,Unknown,San Joaquin County Flood Control and Water Conservation District,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
380814N1213908W001,,10/24/1983,00:00,,,7.000,0.000,7.000,6.590,4.490,-0.410,4.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
380814N1213908W001,,4/24/1984,00:00,,,6.600,0.000,6.600,6.590,4.490,-0.010,4.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
380814N1213908W001,,10/23/1984,00:00,,,8.100,0.000,8.100,6.590,4.490,-1.510,6.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
380814N1213908W001,,2/21/1985,00:00,,,6.900,0.000,6.900,6.590,4.490,-0.310,4.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
380814N1213908W001,,10/17/1985,00:00,,,8.300,0.000,8.300,6.590,4.490,-1.710,6.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
380814N1213908W001,,4/16/1986,00:00,,,4.600,0.000,4.600,6.590,4.490,1.990,2.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
380814N1213908W001,,10/7/1986,00:00,,,7.500,0.000,7.500,6.590,4.490,-0.910,5.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
380814N1213908W001,,4/9/1987,00:00,,,7.300,0.000,7.300,6.590,4.490,-0.710,5.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
380814N1213908W001,,10/21/1987,00:00,,,8.300,0.000,8.300,6.590,4.490,-1.710,6.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
380814N1213908W001,,3/11/1988,00:00,,,7.300,0.000,7.300,6.590,4.490,-0.710,5.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
380814N1213908W001,,11/3/1988,00:00,,,8.800,0.000,8.800,6.590,4.490,-2.210,6.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
380842N1211620W001,,10/24/1983,00:00,,,108.000,0.000,108.000,73.620,72.420,-34.380,106.800,UNK - Unknown,Unknown,San Joaquin County Flood Control and Water Conservation District,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
380842N1211620W001,,3/28/1984,00:00,,,102.000,0.000,102.000,73.620,72.420,-28.380,100.800,UNK - Unknown,Unknown,San Joaquin County Flood Control and Water Conservation District,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
380842N1211620W001,,10/22/1984,00:00,,3 - Casing leaking or wet,109.000,0.000,109.000,73.620,72.420,-35.380,107.800,UNK - Unknown,Unknown,San Joaquin County Flood Control and Water Conservation District,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
380842N1211620W001,,3/25/1985,00:00,,3 - Casing leaking or wet,106.000,0.000,106.000,73.620,72.420,-32.380,104.800,UNK - Unknown,Unknown,San Joaquin County Flood Control and Water Conservation District,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
380842N1211620W001,,10/10/1985,00:00,,3 - Casing leaking or wet,108.000,0.000,108.000,73.620,72.420,-34.380,106.800,UNK - Unknown,Unknown,San Joaquin County Flood Control and Water Conservation District,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
