CASGEM ID,Local Well Number,Date,Military Time (PST),No Measurement,Questionable Measurement,Reading @RP,Reading @WS,RP to WS,RP Elevation,GS Elevation,WSE,GS to WS,Measurement Method,Measurement Accuracy,Collecting/ Co-op Agency,Voluntary or CASGEM Measurement,Comments,Solano_06.21.1983-12.31.1992
382482N1221206W001,,11/14/1991,00:00,,,23.100,0.000,23.100,68.020,67.620,44.920,22.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
382482N1221206W001,,12/4/1991,00:00,,,23.600,0.000,23.600,68.020,67.620,44.420,23.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
382482N1221206W001,,1/19/1992,00:00,,,23.000,0.000,23.000,68.020,67.620,45.020,22.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
382482N1221206W001,,2/24/1992,00:00,,,21.700,0.000,21.700,68.020,67.620,46.320,21.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
382482N1221206W001,,3/13/1992,00:00,,,21.200,0.000,21.200,68.020,67.620,46.820,20.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
382482N1221206W001,,4/10/1992,00:00,,,21.400,0.000,21.400,68.020,67.620,46.620,21.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
382482N1221206W001,,5/22/1992,00:00,,,21.100,0.000,21.100,68.020,67.620,46.920,20.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
382482N1221206W001,,6/10/1992,00:00,,,21.200,0.000,21.200,68.020,67.620,46.820,20.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
382482N1221206W001,,7/2/1992,00:00,,,20.600,0.000,20.600,68.020,67.620,47.420,20.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
382482N1221206W001,,8/10/1992,00:00,,,20.700,0.000,20.700,68.020,67.620,47.320,20.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
382482N1221206W001,,9/8/1992,00:00,,,21.800,0.000,21.800,68.020,67.620,46.220,21.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
382482N1221206W001,,10/8/1992,00:00,,,22.500,0.000,22.500,68.020,67.620,45.520,22.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
382482N1221206W001,,11/19/1992,00:00,,,23.100,0.000,23.100,68.020,67.620,44.920,22.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
382482N1221206W001,,12/3/1992,00:00,,,23.400,0.000,23.400,68.020,67.620,44.620,23.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
382487N1220758W001,,1/19/1990,00:00,,,8.200,0.000,8.200,36.410,35.610,28.210,7.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
382487N1220758W001,,2/16/1990,00:00,,,8.100,0.000,8.100,36.410,35.610,28.310,7.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
382487N1220758W001,,3/14/1990,00:00,,,8.400,0.000,8.400,36.410,35.610,28.010,7.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
382487N1220758W001,,4/11/1990,00:00,,,8.500,0.000,8.500,36.410,35.610,27.910,7.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
382487N1220758W001,,5/9/1990,00:00,,,8.500,0.000,8.500,36.410,35.610,27.910,7.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
382487N1220758W001,,6/8/1990,00:00,,,8.500,0.000,8.500,36.410,35.610,27.910,7.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
382487N1220758W001,,7/3/1990,00:00,,,8.400,0.000,8.400,36.410,35.610,28.010,7.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
382487N1220758W001,,8/6/1990,00:00,,,8.500,0.000,8.500,36.410,35.610,27.910,7.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
382487N1220758W001,,9/4/1990,00:00,,,8.100,0.000,8.100,36.410,35.610,28.310,7.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
382487N1220758W001,,10/10/1990,00:00,,,9.500,0.000,9.500,36.410,35.610,26.910,8.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
382487N1220758W001,,11/6/1990,00:00,,,9.600,0.000,9.600,36.410,35.610,26.810,8.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
382487N1220758W001,,12/12/1990,00:00,,,9.100,0.000,9.100,36.410,35.610,27.310,8.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
382487N1220758W001,,1/14/1991,00:00,,,9.300,0.000,9.300,36.410,35.610,27.110,8.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
382487N1220758W001,,2/7/1991,00:00,,,9.000,0.000,9.000,36.410,35.610,27.410,8.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
382487N1220758W001,,3/7/1991,00:00,,,8.700,0.000,8.700,36.410,35.610,27.710,7.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
382487N1220758W001,,4/2/1991,00:00,,,7.000,0.000,7.000,36.410,35.610,29.410,6.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
382487N1220758W001,,5/8/1991,00:00,,,8.400,0.000,8.400,36.410,35.610,28.010,7.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
382487N1220758W001,,6/20/1991,00:00,,,7.800,0.000,7.800,36.410,35.610,28.610,7.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
382487N1220758W001,,7/15/1991,00:00,,,8.500,0.000,8.500,36.410,35.610,27.910,7.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
382487N1220758W001,,8/5/1991,00:00,,,9.000,0.000,9.000,36.410,35.610,27.410,8.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
382487N1220758W001,,9/4/1991,00:00,,,8.400,0.000,8.400,36.410,35.610,28.010,7.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
382487N1220758W001,,10/18/1991,00:00,,8 - Oil or foreign substance in casing,9.300,0.000,9.300,36.410,35.610,27.110,8.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
382487N1220758W001,,11/14/1991,00:00,,8 - Oil or foreign substance in casing,9.200,0.000,9.200,36.410,35.610,27.210,8.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
382487N1220758W001,,12/4/1991,00:00,,8 - Oil or foreign substance in casing,9.400,0.000,9.400,36.410,35.610,27.010,8.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
382487N1220758W001,,3/13/1992,00:00,,8 - Oil or foreign substance in casing,7.500,0.000,7.500,36.410,35.610,28.910,6.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
382487N1220758W001,,4/10/1992,00:00,,,8.100,0.000,8.100,36.410,35.610,28.310,7.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
382487N1220758W001,,5/22/1992,00:00,,,7.700,0.000,7.700,36.410,35.610,28.710,6.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
382487N1220758W001,,6/10/1992,00:00,,,6.600,0.000,6.600,36.410,35.610,29.810,5.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
382487N1220758W001,,7/3/1992,00:00,,,7.300,0.000,7.300,36.410,35.610,29.110,6.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
382487N1220758W001,,8/10/1992,00:00,,,7.600,0.000,7.600,36.410,35.610,28.810,6.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
382487N1220758W001,,9/8/1992,00:00,,,7.400,0.000,7.400,36.410,35.610,29.010,6.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
382487N1220758W001,,11/19/1992,00:00,,,8.700,0.000,8.700,36.410,35.610,27.710,7.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
382487N1220758W001,,12/3/1992,00:00,,,8.900,0.000,8.900,36.410,35.610,27.510,8.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
382487N1220758W001,,10/8/1992,00:00,,,8.700,0.000,8.700,36.410,35.610,27.710,7.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
382487N1220758W001,,6/28/1983,00:00,,,8.000,0.000,8.000,36.410,35.610,28.410,7.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
382487N1220758W001,,7/28/1983,00:00,,,8.000,0.000,8.000,36.410,35.610,28.410,7.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
382487N1220758W001,,8/25/1983,00:00,,,8.600,0.000,8.600,36.410,35.610,27.810,7.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
382487N1220758W001,,10/4/1983,00:00,,,8.700,0.000,8.700,36.410,35.610,27.710,7.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
382487N1220758W001,,11/2/1983,00:00,,,8.800,0.000,8.800,36.410,35.610,27.610,8.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
382487N1220758W001,,11/29/1983,00:00,,,7.000,0.000,7.000,36.410,35.610,29.410,6.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
382487N1220758W001,,12/27/1983,00:00,,,3.100,0.000,3.100,36.410,35.610,33.310,2.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
382487N1220758W001,,1/25/1984,00:00,,,7.400,0.000,7.400,36.410,35.610,29.010,6.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
382487N1220758W001,,2/29/1984,00:00,,,7.800,0.000,7.800,36.410,35.610,28.610,7.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
382487N1220758W001,,3/12/1984,00:00,,,8.000,0.000,8.000,36.410,35.610,28.410,7.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
382487N1220758W001,,4/25/1984,00:00,,,8.200,0.000,8.200,36.410,35.610,28.210,7.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
382487N1220758W001,,5/30/1984,00:00,,,8.000,0.000,8.000,36.410,35.610,28.410,7.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
382487N1220758W001,,6/27/1984,00:00,,,8.500,0.000,8.500,36.410,35.610,27.910,7.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
382487N1220758W001,,7/31/1984,00:00,,,8.600,0.000,8.600,36.410,35.610,27.810,7.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
382487N1220758W001,,8/28/1984,00:00,,,9.000,0.000,9.000,36.410,35.610,27.410,8.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
382487N1220758W001,,9/28/1984,00:00,,,9.300,0.000,9.300,36.410,35.610,27.110,8.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
382487N1220758W001,,10/2/1984,00:00,,,9.300,0.000,9.300,36.410,35.610,27.110,8.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
382487N1220758W001,,11/26/1984,00:00,,,7.400,0.000,7.400,36.410,35.610,29.010,6.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
382487N1220758W001,,12/18/1984,00:00,,,7.600,0.000,7.600,36.410,35.610,28.810,6.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
382487N1220758W001,,1/30/1985,00:00,,,7.800,0.000,7.800,36.410,35.610,28.610,7.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
382487N1220758W001,,2/22/1985,00:00,,,7.600,0.000,7.600,36.410,35.610,28.810,6.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
382487N1220758W001,,3/8/1985,00:00,,,7.400,0.000,7.400,36.410,35.610,29.010,6.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
382487N1220758W001,,4/24/1985,00:00,,,8.100,0.000,8.100,36.410,35.610,28.310,7.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
382487N1220758W001,,5/23/1985,00:00,,,8.600,0.000,8.600,36.410,35.610,27.810,7.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
382487N1220758W001,,6/27/1985,00:00,,,9.700,0.000,9.700,36.410,35.610,26.710,8.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
382487N1220758W001,,7/29/1985,00:00,,,9.600,0.000,9.600,36.410,35.610,26.810,8.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
382487N1220758W001,,8/23/1985,00:00,,,9.200,0.000,9.200,36.410,35.610,27.210,8.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
382487N1220758W001,,9/17/1985,00:00,,,9.000,0.000,9.000,36.410,35.610,27.410,8.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
382487N1220758W001,,10/7/1985,00:00,,,9.200,0.000,9.200,36.410,35.610,27.210,8.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
382487N1220758W001,,11/18/1985,00:00,,,9.100,0.000,9.100,36.410,35.610,27.310,8.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
382487N1220758W001,,12/19/1985,00:00,,,8.500,0.000,8.500,36.410,35.610,27.910,7.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
382487N1220758W001,,1/16/1986,00:00,,,7.400,0.000,7.400,36.410,35.610,29.010,6.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
382487N1220758W001,,2/10/1986,00:00,,,7.100,0.000,7.100,36.410,35.610,29.310,6.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
382487N1220758W001,,3/6/1986,00:00,,,6.700,0.000,6.700,36.410,35.610,29.710,5.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
382487N1220758W001,,4/11/1986,00:00,,,7.300,0.000,7.300,36.410,35.610,29.110,6.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
382487N1220758W001,,5/19/1986,00:00,,,8.300,0.000,8.300,36.410,35.610,28.110,7.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
382487N1220758W001,,6/3/1986,00:00,,,8.300,0.000,8.300,36.410,35.610,28.110,7.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
382487N1220758W001,,7/8/1986,00:00,,,8.400,0.000,8.400,36.410,35.610,28.010,7.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
382487N1220758W001,,8/11/1986,00:00,,,9.000,0.000,9.000,36.410,35.610,27.410,8.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
382487N1220758W001,,9/8/1986,00:00,,,8.900,0.000,8.900,36.410,35.610,27.510,8.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
382487N1220758W001,,10/1/1986,00:00,,,8.900,0.000,8.900,36.410,35.610,27.510,8.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
382487N1220758W001,,11/12/1986,00:00,,,9.300,0.000,9.300,36.410,35.610,27.110,8.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
382487N1220758W001,,12/2/1986,00:00,,,9.200,0.000,9.200,36.410,35.610,27.210,8.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
382487N1220758W001,,1/8/1987,00:00,,,8.900,0.000,8.900,36.410,35.610,27.510,8.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
382487N1220758W001,,2/19/1987,00:00,,,7.300,0.000,7.300,36.410,35.610,29.110,6.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
382487N1220758W001,,3/5/1987,00:00,,,8.300,0.000,8.300,36.410,35.610,28.110,7.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
382487N1220758W001,,4/9/1987,00:00,,,8.400,0.000,8.400,36.410,35.610,28.010,7.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
382487N1220758W001,,5/11/1987,00:00,,,8.400,0.000,8.400,36.410,35.610,28.010,7.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
382487N1220758W001,,6/2/1987,00:00,,,8.800,0.000,8.800,36.410,35.610,27.610,8.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
382487N1220758W001,,7/8/1987,00:00,,,8.800,0.000,8.800,36.410,35.610,27.610,8.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
382487N1220758W001,,8/14/1987,00:00,,,8.600,0.000,8.600,36.410,35.610,27.810,7.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
382487N1220758W001,,9/2/1987,00:00,,,9.500,0.000,9.500,36.410,35.610,26.910,8.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
382487N1220758W001,,10/14/1987,00:00,,,9.400,0.000,9.400,36.410,35.610,27.010,8.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
382487N1220758W001,,11/3/1987,00:00,,,9.200,0.000,9.200,36.410,35.610,27.210,8.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
382487N1220758W001,,12/7/1987,00:00,,,8.300,0.000,8.300,36.410,35.610,28.110,7.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
382487N1220758W001,,1/11/1988,00:00,,,7.900,0.000,7.900,36.410,35.610,28.510,7.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
382487N1220758W001,,2/3/1988,00:00,,,8.000,0.000,8.000,36.410,35.610,28.410,7.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
382487N1220758W001,,3/15/1988,00:00,,,8.500,0.000,8.500,36.410,35.610,27.910,7.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
382487N1220758W001,,4/7/1988,00:00,,,8.500,0.000,8.500,36.410,35.610,27.910,7.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
382487N1220758W001,,5/3/1988,00:00,,,8.500,0.000,8.500,36.410,35.610,27.910,7.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
382487N1220758W001,,6/2/1988,00:00,,,8.800,0.000,8.800,36.410,35.610,27.610,8.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
382487N1220758W001,,7/6/1988,00:00,,,8.800,0.000,8.800,36.410,35.610,27.610,8.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
382487N1220758W001,,8/3/1988,00:00,,,8.700,0.000,8.700,36.410,35.610,27.710,7.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
382487N1220758W001,,9/6/1988,00:00,,,9.400,0.000,9.400,36.410,35.610,27.010,8.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
382487N1220758W001,,10/11/1988,00:00,,,9.200,0.000,9.200,36.410,35.610,27.210,8.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
382487N1220758W001,,11/7/1988,00:00,,,9.300,0.000,9.300,36.410,35.610,27.110,8.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
382487N1220758W001,,12/8/1988,00:00,,,9.000,0.000,9.000,36.410,35.610,27.410,8.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Solano_06.21.1983-12.31.1992
