CASGEM ID,Local Well Number,Date,Military Time (PST),No Measurement,Questionable Measurement,Reading @RP,Reading @WS,RP to WS,RP Elevation,GS Elevation,WSE,GS to WS,Measurement Method,Measurement Accuracy,Collecting/ Co-op Agency,Voluntary or CASGEM Measurement,Comments,LosAngeles_01.01.1990-12.31.1996
347115N1180055W001,,4/18/1996,00:00,,,186.720,0.000,186.720,"2,397.770","2,397.770","2,211.050",186.720,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
347155N1180082W001,,6/8/1993,00:00,,4 - Pumped recently,199.490,0.000,199.490,"2,397.770","2,397.770","2,198.280",199.490,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
347155N1180082W001,,7/12/1995,00:00,,4 - Pumped recently,202.600,0.000,202.600,"2,397.770","2,397.770","2,195.170",202.600,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
347155N1180082W001,,6/11/1996,00:00,1 - Pumping,,,,,"2,397.770","2,397.770",,,,,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
347194N1179943W001,,3/15/1990,00:00,,,189.230,0.000,189.230,"2,387.760","2,387.760","2,198.530",189.230,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
347194N1179943W001,,3/21/1991,00:00,,,186.390,0.000,186.390,"2,387.760","2,387.760","2,201.370",186.390,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
347194N1179943W001,,4/15/1992,00:00,,,185.840,0.000,185.840,"2,387.760","2,387.760","2,201.920",185.840,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
347194N1179943W001,,4/21/1993,00:00,,,185.950,0.000,185.950,"2,387.760","2,387.760","2,201.810",185.950,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
347194N1179943W001,,4/11/1994,00:00,,,186.780,0.000,186.780,"2,387.760","2,387.760","2,200.980",186.780,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
347194N1179943W001,,4/19/1995,00:00,,,186.160,0.000,186.160,"2,387.760","2,387.760","2,201.600",186.160,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
347194N1179943W001,,4/18/1996,00:00,,,187.850,0.000,187.850,"2,387.760","2,387.760","2,199.910",187.850,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
347200N1178910W002,,3/20/1991,00:00,,,325.680,0.000,325.680,"2,437.750","2,437.750","2,112.070",325.680,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
347200N1178910W002,,4/22/1993,00:00,,,312.080,0.000,312.080,"2,437.750","2,437.750","2,125.670",312.080,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
347200N1178910W002,,4/12/1994,00:00,,,308.400,0.000,308.400,"2,437.750","2,437.750","2,129.350",308.400,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
347200N1178910W002,,4/19/1995,00:00,,,305.820,0.000,305.820,"2,437.750","2,437.750","2,131.930",305.820,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
347222N1179674W001,,3/14/1990,00:00,,,219.420,0.000,219.420,"2,400.750","2,400.750","2,181.330",219.420,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
347222N1179674W001,,10/17/1990,00:00,,,219.950,0.000,219.950,"2,400.750","2,400.750","2,180.800",219.950,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
347222N1179674W001,,3/20/1991,00:00,,,213.840,0.000,213.840,"2,400.750","2,400.750","2,186.910",213.840,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
347222N1179674W001,,10/23/1991,00:00,,,215.040,0.000,215.040,"2,400.750","2,400.750","2,185.710",215.040,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
347222N1179674W001,,4/14/1992,00:00,,,211.140,0.000,211.140,"2,400.750","2,400.750","2,189.610",211.140,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
347222N1179674W001,,11/2/1992,00:00,,,211.390,0.000,211.390,"2,400.750","2,400.750","2,189.360",211.390,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
347222N1179674W001,,4/22/1993,00:00,,,211.710,0.000,211.710,"2,400.750","2,400.750","2,189.040",211.710,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
347222N1179674W001,,11/19/1993,00:00,,,208.550,0.000,208.550,"2,400.750","2,400.750","2,192.200",208.550,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
347222N1179674W001,,4/11/1994,00:00,,,208.230,0.000,208.230,"2,400.750","2,400.750","2,192.520",208.230,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
347222N1179674W001,,10/27/1994,00:00,,,207.920,0.000,207.920,"2,400.750","2,400.750","2,192.830",207.920,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
347222N1179674W001,,4/19/1995,00:00,,,207.770,0.000,207.770,"2,400.750","2,400.750","2,192.980",207.770,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
347222N1179674W001,,12/5/1995,00:00,,,206.000,0.000,206.000,"2,400.750","2,400.750","2,194.750",206.000,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
347222N1179674W001,,4/17/1996,00:00,,,207.620,0.000,207.620,"2,400.750","2,400.750","2,193.130",207.620,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
347222N1179674W001,,11/13/1996,00:00,,,206.090,0.000,206.090,"2,400.750","2,400.750","2,194.660",206.090,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
347230N1180713W001,,3/15/1990,00:00,,,131.350,0.000,131.350,"2,365.790","2,365.790","2,234.440",131.350,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
347230N1180713W001,,4/15/1991,00:00,,,130.300,0.000,130.300,"2,365.790","2,365.790","2,235.490",130.300,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
347230N1180713W001,,4/14/1992,00:00,,,130.880,0.000,130.880,"2,365.790","2,365.790","2,234.910",130.880,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
347230N1180713W001,,4/22/1993,00:00,,,131.360,0.000,131.360,"2,365.790","2,365.790","2,234.430",131.360,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
347230N1180713W001,,4/12/1994,00:00,,,131.800,0.000,131.800,"2,365.790","2,365.790","2,233.990",131.800,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
347230N1180713W001,,4/18/1995,00:00,,,132.230,0.000,132.230,"2,365.790","2,365.790","2,233.560",132.230,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
347230N1180713W001,,4/16/1996,00:00,,,132.700,0.000,132.700,"2,365.790","2,365.790","2,233.090",132.700,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
347269N1179671W001,,3/14/1990,00:00,,,173.530,0.000,173.530,"2,393.750","2,393.750","2,220.220",173.530,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
347269N1179671W001,,3/20/1991,00:00,,,170.200,0.000,170.200,"2,393.750","2,393.750","2,223.550",170.200,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
347269N1179671W001,,4/14/1992,00:00,,,170.690,0.000,170.690,"2,393.750","2,393.750","2,223.060",170.690,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
347269N1179671W001,,6/10/1993,00:00,0 - Measurement Discontinued,,,,,"2,393.750","2,393.750",,,,,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
347272N1182554W001,,3/13/1990,00:00,,,158.040,0.000,158.040,"2,383.780","2,383.780","2,225.740",158.040,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
347272N1182554W001,,10/16/1990,00:00,,,160.570,0.000,160.570,"2,383.780","2,383.780","2,223.210",160.570,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
347272N1182554W001,,3/18/1991,00:00,,,157.720,0.000,157.720,"2,383.780","2,383.780","2,226.060",157.720,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
347272N1182554W001,,10/24/1991,00:00,,,159.690,0.000,159.690,"2,383.780","2,383.780","2,224.090",159.690,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
347272N1182554W001,,4/14/1992,00:00,,,155.600,0.000,155.600,"2,383.780","2,383.780","2,228.180",155.600,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
347272N1182554W001,,11/4/1992,00:00,,,159.130,0.000,159.130,"2,383.780","2,383.780","2,224.650",159.130,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
347272N1182554W001,,4/20/1993,00:00,,,156.540,0.000,156.540,"2,383.780","2,383.780","2,227.240",156.540,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
347272N1182554W001,,12/13/1993,00:00,,,156.310,0.000,156.310,"2,383.780","2,383.780","2,227.470",156.310,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
347272N1182554W001,,4/13/1994,00:00,,,156.380,0.000,156.380,"2,383.780","2,383.780","2,227.400",156.380,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
347272N1182554W001,,10/24/1994,00:00,,,158.450,0.000,158.450,"2,383.780","2,383.780","2,225.330",158.450,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
347272N1182554W001,,4/19/1995,00:00,,,155.870,0.000,155.870,"2,383.780","2,383.780","2,227.910",155.870,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
347272N1182554W001,,12/5/1995,00:00,,,157.120,0.000,157.120,"2,383.780","2,383.780","2,226.660",157.120,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
347272N1182554W001,,4/16/1996,00:00,,,157.600,0.000,157.600,"2,383.780","2,383.780","2,226.180",157.600,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
347272N1182554W001,,11/13/1996,00:00,,,159.480,0.000,159.480,"2,383.780","2,383.780","2,224.300",159.480,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
347278N1179699W001,,4/13/1994,00:00,,,181.690,0.000,181.690,"2,390.750","2,390.750","2,209.060",181.690,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
347278N1179699W001,,4/19/1995,00:00,,,181.270,0.000,181.270,"2,390.750","2,390.750","2,209.480",181.270,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
347278N1179699W001,,4/19/1996,00:00,,,182.210,0.000,182.210,"2,390.750","2,390.750","2,208.540",182.210,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
347314N1182918W001,,3/21/1991,00:00,D - Dry well,,,,,"2,433.780","2,433.780",,,,,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
347314N1182918W001,,4/20/1993,00:00,0 - Measurement Discontinued,,,,,"2,433.780","2,433.780",,,,,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
347342N1180243W001,,3/14/1990,00:00,,,131.220,0.000,131.220,"2,360.770","2,360.770","2,229.550",131.220,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
347342N1180243W001,,3/18/1991,00:00,,,126.360,0.000,126.360,"2,360.770","2,360.770","2,234.410",126.360,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
347342N1180243W001,,4/15/1992,00:00,,,131.220,0.000,131.220,"2,360.770","2,360.770","2,229.550",131.220,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
347342N1180243W001,,4/19/1993,00:00,,,135.210,0.000,135.210,"2,360.770","2,360.770","2,225.560",135.210,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
347342N1180243W001,,4/12/1994,00:00,,,143.400,0.000,143.400,"2,360.770","2,360.770","2,217.370",143.400,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
347342N1180243W001,,4/18/1995,00:00,,,138.860,0.000,138.860,"2,360.770","2,360.770","2,221.910",138.860,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
347342N1180243W001,,4/18/1996,00:00,,,143.150,0.000,143.150,"2,360.770","2,360.770","2,217.620",143.150,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
347342N1180729W001,,3/14/1990,00:00,,4 - Pumped recently,116.250,0.000,116.250,"2,349.780","2,349.780","2,233.530",116.250,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
347342N1182990W001,,3/13/1990,00:00,,,214.970,0.000,214.970,"2,442.780","2,442.780","2,227.810",214.970,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
347342N1182990W001,,3/20/1991,00:00,,,213.300,0.000,213.300,"2,442.780","2,442.780","2,229.480",213.300,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
347342N1182990W001,,4/16/1992,00:00,,,212.090,0.000,212.090,"2,442.780","2,442.780","2,230.690",212.090,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
347342N1182990W001,,4/20/1993,00:00,,,213.460,0.000,213.460,"2,442.780","2,442.780","2,229.320",213.460,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
347342N1182990W001,,4/12/1994,00:00,,,213.180,0.000,213.180,"2,442.780","2,442.780","2,229.600",213.180,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
347342N1182990W001,,4/18/1995,00:00,,,210.740,0.000,210.740,"2,442.780","2,442.780","2,232.040",210.740,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
347342N1182990W001,,4/17/1996,00:00,,2 - Nearby pump operating,217.050,0.000,217.050,"2,442.780","2,442.780","2,225.730",217.050,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
347344N1179185W001,,3/15/1990,00:00,1 - Pumping,,,,,"2,405.740","2,405.740",,,,,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
347344N1179185W001,,4/16/1991,00:00,0 - Measurement Discontinued,,,,,"2,405.740","2,405.740",,,,,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
347347N1181904W001,,3/12/1990,00:00,,,69.310,0.000,69.310,"2,324.780","2,324.780","2,255.470",69.310,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
347347N1181904W001,,3/18/1991,00:00,,,71.380,0.000,71.380,"2,324.780","2,324.780","2,253.400",71.380,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
347347N1181904W001,,4/13/1992,00:00,,,71.310,0.000,71.310,"2,324.780","2,324.780","2,253.470",71.310,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
347347N1181904W001,,4/22/1993,00:00,,,70.200,0.000,70.200,"2,324.780","2,324.780","2,254.580",70.200,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
347347N1181904W001,,4/18/1994,00:00,,,70.000,0.000,70.000,"2,324.780","2,324.780","2,254.780",70.000,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
347347N1181904W001,,4/18/1995,00:00,,,70.100,0.000,70.100,"2,324.780","2,324.780","2,254.680",70.100,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
347347N1181904W001,,4/16/1996,00:00,,,71.060,0.000,71.060,"2,324.780","2,324.780","2,253.720",71.060,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
347383N1181390W001,,3/12/1990,00:00,,,54.560,0.000,54.560,"2,318.780","2,318.780","2,264.220",54.560,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
347383N1181390W001,,3/18/1991,00:00,,,56.650,0.000,56.650,"2,318.780","2,318.780","2,262.130",56.650,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
347383N1181390W001,,4/13/1992,00:00,,,56.490,0.000,56.490,"2,318.780","2,318.780","2,262.290",56.490,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
347383N1181390W001,,4/21/1993,00:00,,,55.380,0.000,55.380,"2,318.780","2,318.780","2,263.400",55.380,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
347383N1181390W001,,4/11/1994,00:00,,2 - Nearby pump operating,55.460,0.000,55.460,"2,318.780","2,318.780","2,263.320",55.460,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
347383N1181390W001,,4/18/1995,00:00,,,55.520,0.000,55.520,"2,318.780","2,318.780","2,263.260",55.520,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
347383N1181390W001,,4/16/1996,00:00,,,56.050,0.000,56.050,"2,318.780","2,318.780","2,262.730",56.050,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
347392N1184746W001,,3/14/1990,00:00,,,220.650,0.000,220.650,"2,932.910","2,932.910","2,712.260",220.650,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
347392N1184746W001,,4/16/1991,00:00,,,224.280,0.000,224.280,"2,932.910","2,932.910","2,708.630",224.280,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
347392N1184746W001,,4/16/1992,00:00,,,237.340,0.000,237.340,"2,932.910","2,932.910","2,695.570",237.340,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
347392N1184746W001,,4/21/1993,00:00,,,220.970,0.000,220.970,"2,932.910","2,932.910","2,711.940",220.970,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
347392N1184746W001,,4/11/1994,00:00,,,199.820,0.000,199.820,"2,932.910","2,932.910","2,733.090",199.820,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
347392N1184746W001,,4/17/1995,00:00,,,201.700,0.000,201.700,"2,932.910","2,932.910","2,731.210",201.700,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
347392N1184746W001,,4/16/1996,00:00,,,197.330,0.000,197.330,"2,932.910","2,932.910","2,735.580",197.330,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
347403N1182379W001,,3/13/1990,00:00,,,130.420,0.000,130.420,"2,356.780","2,356.780","2,226.360",130.420,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
347403N1182379W001,,4/16/1991,00:00,,,129.620,0.000,129.620,"2,356.780","2,356.780","2,227.160",129.620,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
347403N1182379W001,,4/20/1993,00:00,,,129.400,0.000,129.400,"2,356.780","2,356.780","2,227.380",129.400,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
347403N1182379W001,,4/13/1994,00:00,,,129.140,0.000,129.140,"2,356.780","2,356.780","2,227.640",129.140,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
347403N1182379W001,,4/18/1995,00:00,,,128.720,0.000,128.720,"2,356.780","2,356.780","2,228.060",128.720,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
347403N1182379W001,,4/17/1996,00:00,,,129.230,0.000,129.230,"2,356.780","2,356.780","2,227.550",129.230,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
347453N1180388W001,,3/14/1990,00:00,,,123.240,0.000,123.240,"2,342.770","2,342.770","2,219.530",123.240,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
347453N1180388W001,,10/17/1990,00:00,,,124.490,0.000,124.490,"2,342.770","2,342.770","2,218.280",124.490,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
347453N1180388W001,,3/18/1991,00:00,,,122.550,0.000,122.550,"2,342.770","2,342.770","2,220.220",122.550,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
347453N1180388W001,,10/31/1991,00:00,,,123.640,0.000,123.640,"2,342.770","2,342.770","2,219.130",123.640,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
347453N1180388W001,,4/15/1992,00:00,,1 - Pumping,122.640,0.000,122.640,"2,342.770","2,342.770","2,220.130",122.640,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
347453N1180388W001,,11/3/1992,00:00,,,123.160,0.000,123.160,"2,342.770","2,342.770","2,219.610",123.160,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
347453N1180388W001,,4/19/1993,00:00,,1 - Pumping,122.860,0.000,122.860,"2,342.770","2,342.770","2,219.910",122.860,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
347453N1180388W001,,11/19/1993,00:00,,,123.060,0.000,123.060,"2,342.770","2,342.770","2,219.710",123.060,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
347453N1180388W001,,4/12/1994,00:00,,,123.690,0.000,123.690,"2,342.770","2,342.770","2,219.080",123.690,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
347453N1180388W001,,10/27/1994,00:00,,,124.000,0.000,124.000,"2,342.770","2,342.770","2,218.770",124.000,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
347453N1180388W001,,4/18/1995,00:00,,,123.460,0.000,123.460,"2,342.770","2,342.770","2,219.310",123.460,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
347453N1180388W001,,12/5/1995,00:00,,,123.750,0.000,123.750,"2,342.770","2,342.770","2,219.020",123.750,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
347453N1180388W001,,4/18/1996,00:00,,4 - Pumped recently,124.270,0.000,124.270,"2,342.770","2,342.770","2,218.500",124.270,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
347453N1180388W001,,11/13/1996,00:00,,,124.440,0.000,124.440,"2,342.770","2,342.770","2,218.330",124.440,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
347492N1179713W001,,3/14/1990,00:00,,,147.750,0.000,147.750,"2,363.750","2,363.750","2,216.000",147.750,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
347492N1179713W001,,3/21/1991,00:00,,,143.240,0.000,143.240,"2,363.750","2,363.750","2,220.510",143.240,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
347492N1179713W001,,4/14/1992,00:00,,,143.650,0.000,143.650,"2,363.750","2,363.750","2,220.100",143.650,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
347492N1179713W001,,4/21/1993,00:00,,,144.740,0.000,144.740,"2,363.750","2,363.750","2,219.010",144.740,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
347492N1179713W001,,4/11/1994,00:00,,,146.550,0.000,146.550,"2,363.750","2,363.750","2,217.200",146.550,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
347492N1179713W001,,4/19/1995,00:00,,,145.380,0.000,145.380,"2,363.750","2,363.750","2,218.370",145.380,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
347492N1179713W001,,4/18/1996,00:00,,,148.040,0.000,148.040,"2,363.750","2,363.750","2,215.710",148.040,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
347500N1182079W001,,3/13/1990,00:00,,,86.250,0.000,86.250,"2,335.790","2,335.790","2,249.540",86.250,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
347500N1182079W001,,4/16/1991,00:00,,,45.440,0.000,45.440,"2,335.790","2,335.790","2,290.350",45.440,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
347500N1182079W001,,4/16/1992,00:00,,,43.880,0.000,43.880,"2,335.790","2,335.790","2,291.910",43.880,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,LosAngeles_01.01.1990-12.31.1996
