CASGEM ID,Local Well Number,Date,Military Time (PST),No Measurement,Questionable Measurement,Reading @RP,Reading @WS,RP to WS,RP Elevation,GS Elevation,WSE,GS to WS,Measurement Method,Measurement Accuracy,Collecting/ Co-op Agency,Voluntary or CASGEM Measurement,Comments,SanBenito_06.21.1983-06.21.2013
366175N1208582W001,15S10E14N001M,4/8/2004,00:00,,,29.000,0.000,29.000,"1,279.120","1,278.120","1,250.120",28.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanBenito_06.21.1983-06.21.2013
366175N1208582W001,15S10E14N001M,4/27/2005,00:00,,,31.000,0.000,31.000,"1,279.120","1,278.120","1,248.120",30.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanBenito_06.21.1983-06.21.2013
366175N1208582W001,15S10E14N001M,4/27/2006,00:00,,,28.800,0.000,28.800,"1,279.120","1,278.120","1,250.320",27.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanBenito_06.21.1983-06.21.2013
366175N1208582W001,15S10E14N001M,4/27/2007,00:00,9 - Temporarily inaccessible,,,,,"1,279.120","1,278.120",,,,,Department of Water Resources,Voluntary,,SanBenito_06.21.1983-06.21.2013
366175N1208582W001,15S10E14N001M,4/21/2009,00:00,,,30.600,0.000,30.600,"1,279.120","1,278.120","1,248.520",29.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanBenito_06.21.1983-06.21.2013
366175N1208582W001,15S10E14N001M,4/22/2013,00:00,,,30.800,0.000,30.800,"1,279.120","1,278.120","1,248.320",29.800,UNK - Unknown,0.1 Ft,Department of Water Resources,Voluntary,,SanBenito_06.21.1983-06.21.2013
366178N1208391W001,15S10E13N001M,4/24/2003,00:00,,,45.900,0.000,45.900,"1,303.110","1,303.110","1,257.210",45.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanBenito_06.21.1983-06.21.2013
366178N1208391W001,15S10E13N001M,4/8/2004,00:00,,,46.200,0.000,46.200,"1,303.110","1,303.110","1,256.910",46.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanBenito_06.21.1983-06.21.2013
366178N1208391W001,15S10E13N001M,4/27/2005,00:00,,,46.000,0.000,46.000,"1,303.110","1,303.110","1,257.110",46.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanBenito_06.21.1983-06.21.2013
366178N1208391W001,15S10E13N001M,4/27/2006,00:00,,,51.100,0.000,51.100,"1,303.110","1,303.110","1,252.010",51.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanBenito_06.21.1983-06.21.2013
366178N1208391W001,15S10E13N001M,4/27/2007,00:00,,,66.700,0.000,66.700,"1,303.110","1,303.110","1,236.410",66.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanBenito_06.21.1983-06.21.2013
366178N1208391W001,15S10E13N001M,4/21/2009,00:00,,,47.300,0.000,47.300,"1,303.110","1,303.110","1,255.810",47.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanBenito_06.21.1983-06.21.2013
366200N1208466W001,15S10E14Q001M,4/24/2003,00:00,0 - Measurement Discontinued,,,,,"1,279.110","1,278.110",,,,,Department of Water Resources,Voluntary,,SanBenito_06.21.1983-06.21.2013
366200N1208466W001,15S10E14Q001M,4/8/2004,00:00,0 - Measurement Discontinued,,,,,"1,279.110","1,278.110",,,,,Department of Water Resources,Voluntary,,SanBenito_06.21.1983-06.21.2013
366200N1208466W001,15S10E14Q001M,4/27/2005,00:00,9 - Temporarily inaccessible,,,,,"1,279.110","1,278.110",,,,,Department of Water Resources,Voluntary,,SanBenito_06.21.1983-06.21.2013
366200N1208466W001,15S10E14Q001M,4/27/2006,00:00,4 - Can't get tape in casing,,,,,"1,279.110","1,278.110",,,,,Department of Water Resources,Voluntary,,SanBenito_06.21.1983-06.21.2013
366200N1208466W001,15S10E14Q001M,4/21/2009,00:00,0 - Measurement Discontinued,,,,,"1,279.110","1,278.110",,,,,Department of Water Resources,Voluntary,,SanBenito_06.21.1983-06.21.2013
366214N1208704W001,15S10E15L001M,3/29/2012,00:00,D - Dry well,,,,,"1,297.130","1,296.130",,,,,Department of Water Resources,Voluntary,,SanBenito_06.21.1983-06.21.2013
366214N1208704W001,15S10E15L001M,4/11/2000,00:00,,9 - Acoustical sounder,50.000,0.000,50.000,"1,297.130","1,296.130","1,247.130",49.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanBenito_06.21.1983-06.21.2013
366214N1208704W001,15S10E15L001M,4/24/2003,00:00,,,46.300,0.000,46.300,"1,297.130","1,296.130","1,250.830",45.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanBenito_06.21.1983-06.21.2013
366214N1208704W001,15S10E15L001M,4/8/2004,00:00,,,47.000,0.000,47.000,"1,297.130","1,296.130","1,250.130",46.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanBenito_06.21.1983-06.21.2013
366214N1208704W001,15S10E15L001M,4/27/2005,00:00,,,50.000,0.000,50.000,"1,297.130","1,296.130","1,247.130",49.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanBenito_06.21.1983-06.21.2013
366214N1208704W001,15S10E15L001M,4/27/2006,00:00,,,47.100,0.000,47.100,"1,297.130","1,296.130","1,250.030",46.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanBenito_06.21.1983-06.21.2013
366214N1208704W001,15S10E15L001M,4/27/2007,00:00,,,58.300,0.000,58.300,"1,297.130","1,296.130","1,238.830",57.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanBenito_06.21.1983-06.21.2013
366214N1208704W001,15S10E15L001M,4/21/2009,00:00,,,58.900,0.000,58.900,"1,297.130","1,296.130","1,238.230",57.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanBenito_06.21.1983-06.21.2013
366214N1208704W001,15S10E15L001M,4/22/2013,00:00,,,59.300,0.000,59.300,"1,297.130","1,296.130","1,237.830",58.300,UNK - Unknown,0.1 Ft,Department of Water Resources,Voluntary,,SanBenito_06.21.1983-06.21.2013
366258N1208629W001,15S10E15G002M,3/29/2012,00:00,,,39.400,0.000,39.400,"1,285.130","1,285.130","1,245.730",39.400,ST - Steel tape measurement,0.01 Ft,Department of Water Resources,Voluntary,,SanBenito_06.21.1983-06.21.2013
366258N1208629W001,15S10E15G002M,4/11/2000,00:00,,,34.100,0.000,34.100,"1,285.130","1,285.130","1,251.030",34.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanBenito_06.21.1983-06.21.2013
366258N1208629W001,15S10E15G002M,4/24/2003,00:00,,,33.500,0.000,33.500,"1,285.130","1,285.130","1,251.630",33.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanBenito_06.21.1983-06.21.2013
366258N1208629W001,15S10E15G002M,4/8/2004,00:00,,,40.200,0.000,40.200,"1,285.130","1,285.130","1,244.930",40.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanBenito_06.21.1983-06.21.2013
366258N1208629W001,15S10E15G002M,4/27/2005,00:00,9 - Temporarily inaccessible,,,,,"1,285.130","1,285.130",,,,,Department of Water Resources,Voluntary,,SanBenito_06.21.1983-06.21.2013
366258N1208629W001,15S10E15G002M,4/27/2006,00:00,9 - Temporarily inaccessible,,,,,"1,285.130","1,285.130",,,,,Department of Water Resources,Voluntary,,SanBenito_06.21.1983-06.21.2013
366258N1208629W001,15S10E15G002M,4/27/2007,00:00,,,35.600,0.000,35.600,"1,285.130","1,285.130","1,249.530",35.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanBenito_06.21.1983-06.21.2013
366258N1208629W001,15S10E15G002M,4/21/2009,00:00,,,38.900,0.000,38.900,"1,285.130","1,285.130","1,246.230",38.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanBenito_06.21.1983-06.21.2013
366258N1208629W001,15S10E15G002M,4/22/2013,00:00,,,54.900,0.000,54.900,"1,285.130","1,285.130","1,230.230",54.900,UNK - Unknown,0.1 Ft,Department of Water Resources,Voluntary,,SanBenito_06.21.1983-06.21.2013
366264N1208663W001,15S10E15G001M,3/29/2012,00:00,,,50.300,0.000,50.300,"1,285.130","1,285.130","1,234.830",50.300,ST - Steel tape measurement,0.01 Ft,Department of Water Resources,Voluntary,,SanBenito_06.21.1983-06.21.2013
366264N1208663W001,15S10E15G001M,9/14/1983,00:00,9 - Temporarily inaccessible,,,,,"1,285.130","1,285.130",,,,,Department of Water Resources,Voluntary,,SanBenito_06.21.1983-06.21.2013
366264N1208663W001,15S10E15G001M,2/23/1988,00:00,,,70.000,0.000,70.000,"1,285.130","1,285.130","1,215.130",70.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanBenito_06.21.1983-06.21.2013
366264N1208663W001,15S10E15G001M,1/14/1991,00:00,2 - Pump house locked,,,,,"1,285.130","1,285.130",,,,,Department of Water Resources,Voluntary,,SanBenito_06.21.1983-06.21.2013
366264N1208663W001,15S10E15G001M,3/18/1992,00:00,,9 - Acoustical sounder,66.000,0.000,66.000,"1,285.130","1,285.130","1,219.130",66.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanBenito_06.21.1983-06.21.2013
366264N1208663W001,15S10E15G001M,4/15/1993,00:00,2 - Pump house locked,,,,,"1,285.130","1,285.130",,,,,Department of Water Resources,Voluntary,,SanBenito_06.21.1983-06.21.2013
366264N1208663W001,15S10E15G001M,3/21/1994,00:00,,,63.000,0.000,63.000,"1,285.130","1,285.130","1,222.130",63.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanBenito_06.21.1983-06.21.2013
366264N1208663W001,15S10E15G001M,4/25/1995,00:00,,,60.800,0.000,60.800,"1,285.130","1,285.130","1,224.330",60.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanBenito_06.21.1983-06.21.2013
366264N1208663W001,15S10E15G001M,4/22/1996,00:00,,,60.400,0.000,60.400,"1,285.130","1,285.130","1,224.730",60.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanBenito_06.21.1983-06.21.2013
366264N1208663W001,15S10E15G001M,2/25/1997,00:00,,,62.200,0.000,62.200,"1,285.130","1,285.130","1,222.930",62.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanBenito_06.21.1983-06.21.2013
366264N1208663W001,15S10E15G001M,4/11/2000,00:00,,,49.000,0.000,49.000,"1,285.130","1,285.130","1,236.130",49.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanBenito_06.21.1983-06.21.2013
366264N1208663W001,15S10E15G001M,4/24/2003,00:00,,,37.600,0.000,37.600,"1,285.130","1,285.130","1,247.530",37.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanBenito_06.21.1983-06.21.2013
366264N1208663W001,15S10E15G001M,4/8/2004,00:00,,,48.000,0.000,48.000,"1,285.130","1,285.130","1,237.130",48.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanBenito_06.21.1983-06.21.2013
366264N1208663W001,15S10E15G001M,4/27/2005,00:00,9 - Temporarily inaccessible,,,,,"1,285.130","1,285.130",,,,,Department of Water Resources,Voluntary,,SanBenito_06.21.1983-06.21.2013
366264N1208663W001,15S10E15G001M,4/27/2006,00:00,9 - Temporarily inaccessible,,,,,"1,285.130","1,285.130",,,,,Department of Water Resources,Voluntary,,SanBenito_06.21.1983-06.21.2013
366264N1208663W001,15S10E15G001M,4/27/2007,00:00,,,49.700,0.000,49.700,"1,285.130","1,285.130","1,235.430",49.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanBenito_06.21.1983-06.21.2013
366264N1208663W001,15S10E15G001M,4/21/2009,00:00,,,50.200,0.000,50.200,"1,285.130","1,285.130","1,234.930",50.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanBenito_06.21.1983-06.21.2013
366264N1208663W001,15S10E15G001M,4/22/2013,00:00,,,38.700,0.000,38.700,"1,285.130","1,285.130","1,246.430",38.700,UNK - Unknown,0.1 Ft,Department of Water Resources,Voluntary,,SanBenito_06.21.1983-06.21.2013
366278N1208724W001,15S10E15F001M,3/29/2012,00:00,,,33.700,0.000,33.700,"1,308.130","1,307.130","1,274.430",32.700,ST - Steel tape measurement,0.01 Ft,Department of Water Resources,Voluntary,,SanBenito_06.21.1983-06.21.2013
366278N1208724W001,15S10E15F001M,9/14/1983,00:00,1 - Pumping,,,,,"1,308.130","1,307.130",,,,,Department of Water Resources,Voluntary,,SanBenito_06.21.1983-06.21.2013
366278N1208724W001,15S10E15F001M,2/23/1988,00:00,,,71.000,0.000,71.000,"1,308.130","1,307.130","1,237.130",70.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanBenito_06.21.1983-06.21.2013
366278N1208724W001,15S10E15F001M,1/14/1991,00:00,2 - Pump house locked,,,,,"1,308.130","1,307.130",,,,,Department of Water Resources,Voluntary,,SanBenito_06.21.1983-06.21.2013
366278N1208724W001,15S10E15F001M,3/18/1992,00:00,9 - Temporarily inaccessible,,,,,"1,308.130","1,307.130",,,,,Department of Water Resources,Voluntary,,SanBenito_06.21.1983-06.21.2013
366278N1208724W001,15S10E15F001M,4/15/1993,00:00,2 - Pump house locked,,,,,"1,308.130","1,307.130",,,,,Department of Water Resources,Voluntary,,SanBenito_06.21.1983-06.21.2013
366278N1208724W001,15S10E15F001M,3/21/1994,00:00,9 - Temporarily inaccessible,,,,,"1,308.130","1,307.130",,,,,Department of Water Resources,Voluntary,,SanBenito_06.21.1983-06.21.2013
366278N1208724W001,15S10E15F001M,4/25/1995,00:00,9 - Temporarily inaccessible,,,,,"1,308.130","1,307.130",,,,,Department of Water Resources,Voluntary,,SanBenito_06.21.1983-06.21.2013
366278N1208724W001,15S10E15F001M,4/22/1996,00:00,2 - Pump house locked,,,,,"1,308.130","1,307.130",,,,,Department of Water Resources,Voluntary,,SanBenito_06.21.1983-06.21.2013
366278N1208724W001,15S10E15F001M,2/25/1997,00:00,,,35.800,0.000,35.800,"1,308.130","1,307.130","1,272.330",34.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanBenito_06.21.1983-06.21.2013
