CASGEM ID,Local Well Number,Date,Military Time (PST),No Measurement,Questionable Measurement,Reading @RP,Reading @WS,RP to WS,RP Elevation,GS Elevation,WSE,GS to WS,Measurement Method,Measurement Accuracy,Collecting/ Co-op Agency,Voluntary or CASGEM Measurement,Comments,Fresno_01.01.1988-12.31.1992
361508N1203252W001,,12/13/1990,00:00,,9 - Acoustical sounder,320.000,0.000,320.000,644.070,643.070,324.070,319.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_01.01.1988-12.31.1992
361508N1203252W001,,12/17/1991,00:00,,9 - Acoustical sounder,327.000,0.000,327.000,644.070,643.070,317.070,326.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_01.01.1988-12.31.1992
361508N1203252W001,,12/9/1992,00:00,,9 - Acoustical sounder,340.000,0.000,340.000,644.070,643.070,304.070,339.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_01.01.1988-12.31.1992
361519N1203385W002,,12/6/1988,00:00,,9 - Acoustical sounder,291.000,0.000,291.000,659.080,658.080,368.080,290.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_01.01.1988-12.31.1992
361519N1203385W002,,12/8/1989,00:00,,9 - Acoustical sounder,228.000,0.000,228.000,659.080,658.080,431.080,227.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_01.01.1988-12.31.1992
361519N1203385W002,,12/13/1990,00:00,,9 - Acoustical sounder,229.000,0.000,229.000,659.080,658.080,430.080,228.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_01.01.1988-12.31.1992
361519N1203385W002,,12/17/1991,00:00,6 - Well has been destroyed,,,,,659.080,658.080,,,,,Department of Water Resources,Voluntary,,Fresno_01.01.1988-12.31.1992
361522N1200041W001,,1/8/1988,00:00,6 - Well has been destroyed,,,,,285.830,285.830,,,,,Westlands Water District,Voluntary,,Fresno_01.01.1988-12.31.1992
361522N1200129W001,,1/8/1988,00:00,6 - Well has been destroyed,,,,,291.820,291.820,,,,,Westlands Water District,Voluntary,,Fresno_01.01.1988-12.31.1992
361531N1200477W001,,1/8/1988,00:00,9 - Temporarily inaccessible,,,,,323.780,322.780,,,,,Westlands Water District,Voluntary,,Fresno_01.01.1988-12.31.1992
361531N1200477W001,,12/29/1988,00:00,,,218.000,0.000,218.000,323.780,322.780,105.780,217.000,UNK - Unknown,Unknown,Westlands Water District,Voluntary,,Fresno_01.01.1988-12.31.1992
361531N1200477W001,,1/5/1990,00:00,6 - Well has been destroyed,,,,,323.780,322.780,,,,,Westlands Water District,Voluntary,,Fresno_01.01.1988-12.31.1992
361531N1200477W001,,11/29/1990,00:00,6 - Well has been destroyed,,,,,323.780,322.780,,,,,Westlands Water District,Voluntary,,Fresno_01.01.1988-12.31.1992
361531N1200477W001,,12/23/1991,00:00,,,433.000,0.000,433.000,323.780,322.780,-109.220,432.000,UNK - Unknown,Unknown,Westlands Water District,Voluntary,,Fresno_01.01.1988-12.31.1992
361531N1200477W001,,11/19/1992,00:00,5 - Unable to locate well,,,,,323.780,322.780,,,,,Westlands Water District,Voluntary,,Fresno_01.01.1988-12.31.1992
361553N1203188W001,,12/6/1988,00:00,,9 - Acoustical sounder,299.000,0.000,299.000,636.060,635.060,337.060,298.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_01.01.1988-12.31.1992
361553N1203188W001,,12/8/1989,00:00,,9 - Acoustical sounder,302.000,0.000,302.000,636.060,635.060,334.060,301.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_01.01.1988-12.31.1992
361553N1203188W001,,12/13/1990,00:00,,9 - Acoustical sounder,308.000,0.000,308.000,636.060,635.060,328.060,307.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_01.01.1988-12.31.1992
361553N1203188W001,,12/17/1991,00:00,,9 - Acoustical sounder,316.000,0.000,316.000,636.060,635.060,320.060,315.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_01.01.1988-12.31.1992
361553N1203188W001,,12/9/1992,00:00,,9 - Acoustical sounder,317.000,0.000,317.000,636.060,635.060,319.060,316.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_01.01.1988-12.31.1992
361567N1200499W001,,1/20/1988,00:00,D - Dry well,,,,,325.690,324.290,,,,,Department of Water Resources,Voluntary,,Fresno_01.01.1988-12.31.1992
361567N1200499W001,,4/27/1988,00:00,D - Dry well,,,,,325.690,324.290,,,,,Department of Water Resources,Voluntary,,Fresno_01.01.1988-12.31.1992
361567N1200499W001,,7/13/1988,00:00,D - Dry well,,,,,325.690,324.290,,,,,Department of Water Resources,Voluntary,,Fresno_01.01.1988-12.31.1992
361567N1200499W001,,10/25/1988,00:00,D - Dry well,,,,,325.690,324.290,,,,,Department of Water Resources,Voluntary,,Fresno_01.01.1988-12.31.1992
361567N1200499W001,,1/19/1989,00:00,D - Dry well,,,,,325.690,324.290,,,,,Department of Water Resources,Voluntary,,Fresno_01.01.1988-12.31.1992
361567N1200499W001,,4/26/1989,00:00,D - Dry well,,,,,325.690,324.290,,,,,Department of Water Resources,Voluntary,,Fresno_01.01.1988-12.31.1992
361567N1200499W001,,7/26/1989,00:00,D - Dry well,,,,,325.690,324.290,,,,,Department of Water Resources,Voluntary,,Fresno_01.01.1988-12.31.1992
361567N1200499W001,,10/18/1989,00:00,D - Dry well,,,,,325.690,324.290,,,,,Department of Water Resources,Voluntary,,Fresno_01.01.1988-12.31.1992
361567N1200499W001,,1/24/1990,00:00,D - Dry well,,,,,325.690,324.290,,,,,Department of Water Resources,Voluntary,,Fresno_01.01.1988-12.31.1992
361567N1200499W001,,4/25/1990,00:00,D - Dry well,,,,,325.690,324.290,,,,,Department of Water Resources,Voluntary,,Fresno_01.01.1988-12.31.1992
361567N1200499W001,,7/25/1990,00:00,D - Dry well,,,,,325.690,324.290,,,,,Department of Water Resources,Voluntary,,Fresno_01.01.1988-12.31.1992
361567N1200499W001,,10/24/1990,00:00,D - Dry well,,,,,325.690,324.290,,,,,Department of Water Resources,Voluntary,,Fresno_01.01.1988-12.31.1992
361567N1200499W001,,1/24/1991,00:00,D - Dry well,,,,,325.690,324.290,,,,,Department of Water Resources,Voluntary,,Fresno_01.01.1988-12.31.1992
361567N1200499W001,,4/24/1991,00:00,D - Dry well,,,,,325.690,324.290,,,,,Department of Water Resources,Voluntary,,Fresno_01.01.1988-12.31.1992
361567N1200499W001,,7/25/1991,00:00,D - Dry well,,,,,325.690,324.290,,,,,Department of Water Resources,Voluntary,,Fresno_01.01.1988-12.31.1992
361567N1200499W001,,10/24/1991,00:00,D - Dry well,,,,,325.690,324.290,,,,,Department of Water Resources,Voluntary,,Fresno_01.01.1988-12.31.1992
361567N1200499W001,,1/23/1992,00:00,D - Dry well,,,,,325.690,324.290,,,,,Department of Water Resources,Voluntary,,Fresno_01.01.1988-12.31.1992
361567N1200499W001,,4/22/1992,00:00,D - Dry well,,,,,325.690,324.290,,,,,Department of Water Resources,Voluntary,,Fresno_01.01.1988-12.31.1992
361567N1200499W001,,7/30/1992,00:00,D - Dry well,,,,,325.690,324.290,,,,,Department of Water Resources,Voluntary,,Fresno_01.01.1988-12.31.1992
361567N1200499W001,,10/26/1992,00:00,D - Dry well,,,,,325.690,324.290,,,,,Department of Water Resources,Voluntary,,Fresno_01.01.1988-12.31.1992
361583N1203099W001,,12/6/1988,00:00,1 - Pumping,,,,,626.060,626.060,,,,,Department of Water Resources,Voluntary,,Fresno_01.01.1988-12.31.1992
361583N1203099W001,,12/8/1989,00:00,,9 - Acoustical sounder,327.000,0.000,327.000,626.060,626.060,299.060,327.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_01.01.1988-12.31.1992
361583N1203099W001,,12/13/1990,00:00,1 - Pumping,,,,,626.060,626.060,,,,,Department of Water Resources,Voluntary,,Fresno_01.01.1988-12.31.1992
361583N1203099W001,,12/9/1992,00:00,,9 - Acoustical sounder,356.000,0.000,356.000,626.060,626.060,270.060,356.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_01.01.1988-12.31.1992
361597N1200302W001,,1/8/1988,00:00,4 - Can't get tape in casing,,,,,310.820,308.820,,,,,Westlands Water District,Voluntary,,Fresno_01.01.1988-12.31.1992
361597N1200302W001,,12/29/1988,00:00,4 - Can't get tape in casing,,,,,310.820,308.820,,,,,Westlands Water District,Voluntary,,Fresno_01.01.1988-12.31.1992
361597N1200302W001,,1/5/1990,00:00,6 - Well has been destroyed,,,,,310.820,308.820,,,,,Westlands Water District,Voluntary,,Fresno_01.01.1988-12.31.1992
361597N1200302W001,,11/29/1990,00:00,1 - Pumping,,,,,310.820,308.820,,,,,Westlands Water District,Voluntary,,Fresno_01.01.1988-12.31.1992
361597N1200302W001,,12/23/1991,00:00,,,362.000,0.000,362.000,310.820,308.820,-51.180,360.000,UNK - Unknown,Unknown,Westlands Water District,Voluntary,,Fresno_01.01.1988-12.31.1992
361597N1200302W001,,11/19/1992,00:00,6 - Well has been destroyed,,,,,310.820,308.820,,,,,Westlands Water District,Voluntary,,Fresno_01.01.1988-12.31.1992
361631N1203007W001,,12/6/1988,00:00,,9 - Acoustical sounder,301.000,0.000,301.000,619.060,618.060,318.060,300.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_01.01.1988-12.31.1992
361631N1203007W001,,12/8/1989,00:00,,9 - Acoustical sounder,305.000,0.000,305.000,619.060,618.060,314.060,304.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_01.01.1988-12.31.1992
361631N1203007W001,,12/13/1990,00:00,,9 - Acoustical sounder,329.000,0.000,329.000,619.060,618.060,290.060,328.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_01.01.1988-12.31.1992
361631N1203007W001,,12/17/1991,00:00,,9 - Acoustical sounder,323.000,0.000,323.000,619.060,618.060,296.060,322.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_01.01.1988-12.31.1992
361631N1203007W001,,12/9/1992,00:00,,9 - Acoustical sounder,339.000,0.000,339.000,619.060,618.060,280.060,338.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_01.01.1988-12.31.1992
361631N1203713W001,,12/6/1988,00:00,,9 - Acoustical sounder,300.000,0.000,300.000,715.130,715.130,415.130,300.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_01.01.1988-12.31.1992
361631N1203713W001,,12/8/1989,00:00,,9 - Acoustical sounder,369.000,0.000,369.000,715.130,715.130,346.130,369.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_01.01.1988-12.31.1992
361631N1203713W001,,12/13/1990,00:00,,9 - Acoustical sounder,374.000,0.000,374.000,715.130,715.130,341.130,374.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_01.01.1988-12.31.1992
361631N1203713W001,,12/17/1991,00:00,,9 - Acoustical sounder,380.000,0.000,380.000,715.130,715.130,335.130,380.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_01.01.1988-12.31.1992
361631N1203713W001,,12/9/1992,00:00,,9 - Acoustical sounder,391.000,0.000,391.000,715.130,715.130,324.130,391.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_01.01.1988-12.31.1992
361636N1203302W001,,12/6/1988,00:00,,9 - Acoustical sounder,331.000,0.000,331.000,674.080,673.080,343.080,330.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_01.01.1988-12.31.1992
361636N1203302W001,,12/8/1989,00:00,,0 - Caved or deepened,223.000,0.000,223.000,674.080,673.080,451.080,222.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_01.01.1988-12.31.1992
361636N1203302W001,,12/13/1990,00:00,,9 - Acoustical sounder,222.000,0.000,222.000,674.080,673.080,452.080,221.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_01.01.1988-12.31.1992
361636N1203302W001,,12/17/1991,00:00,4 - Can't get tape in casing,,,,,674.080,673.080,,,,,Department of Water Resources,Voluntary,,Fresno_01.01.1988-12.31.1992
361636N1203302W001,,12/9/1992,00:00,,9 - Acoustical sounder,350.000,0.000,350.000,674.080,673.080,324.080,349.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_01.01.1988-12.31.1992
361642N1203541W001,,12/6/1988,00:00,,9 - Acoustical sounder,347.000,0.000,347.000,700.100,699.100,353.100,346.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_01.01.1988-12.31.1992
361642N1203541W001,,12/8/1989,00:00,,9 - Acoustical sounder,358.000,0.000,358.000,700.100,699.100,342.100,357.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_01.01.1988-12.31.1992
361642N1203541W001,,12/13/1990,00:00,,9 - Acoustical sounder,363.000,0.000,363.000,700.100,699.100,337.100,362.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_01.01.1988-12.31.1992
361642N1203541W001,,12/17/1991,00:00,1 - Pumping,,,,,700.100,699.100,,,,,Department of Water Resources,Voluntary,,Fresno_01.01.1988-12.31.1992
361642N1203541W001,,12/9/1992,00:00,,9 - Acoustical sounder,365.000,0.000,365.000,700.100,699.100,335.100,364.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_01.01.1988-12.31.1992
361653N1200304W001,,1/8/1988,00:00,4 - Can't get tape in casing,,,,,308.830,307.830,,,,,Westlands Water District,Voluntary,,Fresno_01.01.1988-12.31.1992
361653N1200304W001,,12/29/1988,00:00,,,210.000,0.000,210.000,308.830,307.830,98.830,209.000,UNK - Unknown,Unknown,Westlands Water District,Voluntary,,Fresno_01.01.1988-12.31.1992
361653N1200304W001,,1/5/1990,00:00,,,225.000,0.000,225.000,308.830,307.830,83.830,224.000,UNK - Unknown,Unknown,Westlands Water District,Voluntary,,Fresno_01.01.1988-12.31.1992
361653N1200304W001,,12/23/1991,00:00,6 - Well has been destroyed,,,,,308.830,307.830,,,,,Westlands Water District,Voluntary,,Fresno_01.01.1988-12.31.1992
361653N1200304W001,,11/19/1992,00:00,,,254.000,0.000,254.000,308.830,307.830,54.830,253.000,UNK - Unknown,Unknown,Westlands Water District,Voluntary,,Fresno_01.01.1988-12.31.1992
361656N1202838W001,,12/6/1988,00:00,,9 - Acoustical sounder,292.000,0.000,292.000,606.050,604.050,314.050,290.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_01.01.1988-12.31.1992
361656N1202838W001,,12/8/1989,00:00,,9 - Acoustical sounder,295.000,0.000,295.000,606.050,604.050,311.050,293.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_01.01.1988-12.31.1992
361656N1202838W001,,12/13/1990,00:00,7 - Special/Other,,,,,606.050,604.050,,,,,Department of Water Resources,Voluntary,,Fresno_01.01.1988-12.31.1992
361656N1202838W001,,12/17/1991,00:00,7 - Special/Other,,,,,606.050,604.050,,,,,Department of Water Resources,Voluntary,,Fresno_01.01.1988-12.31.1992
361656N1202838W001,,12/9/1992,00:00,7 - Special/Other,,,,,606.050,604.050,,,,,Department of Water Resources,Voluntary,,Fresno_01.01.1988-12.31.1992
361656N1203185W001,,12/6/1988,00:00,,9 - Acoustical sounder,320.500,0.000,320.500,652.570,652.070,332.070,320.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_01.01.1988-12.31.1992
361656N1203185W001,,12/9/1989,00:00,,9 - Acoustical sounder,319.500,0.000,319.500,652.570,652.070,333.070,319.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_01.01.1988-12.31.1992
361656N1203185W001,,12/13/1990,00:00,,9 - Acoustical sounder,328.500,0.000,328.500,652.570,652.070,324.070,328.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_01.01.1988-12.31.1992
361656N1203185W001,,10/18/1991,00:00,,9 - Acoustical sounder,329.500,0.000,329.500,652.570,652.070,323.070,329.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_01.01.1988-12.31.1992
361656N1203185W001,,12/17/1991,00:00,,9 - Acoustical sounder,332.500,0.000,332.500,652.570,652.070,320.070,332.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_01.01.1988-12.31.1992
361656N1203185W001,,12/9/1992,00:00,5 - Unable to locate well,,,,,652.570,652.070,,,,,Department of Water Resources,Voluntary,,Fresno_01.01.1988-12.31.1992
361672N1200393W001,,1/8/1988,00:00,,,230.000,0.000,230.000,316.830,314.830,86.830,228.000,UNK - Unknown,Unknown,Westlands Water District,Voluntary,,Fresno_01.01.1988-12.31.1992
361672N1200393W001,,1/6/1989,00:00,,,239.000,0.000,239.000,316.830,314.830,77.830,237.000,UNK - Unknown,Unknown,Westlands Water District,Voluntary,,Fresno_01.01.1988-12.31.1992
361672N1200393W001,,1/3/1990,00:00,,,264.000,0.000,264.000,316.830,314.830,52.830,262.000,UNK - Unknown,Unknown,Westlands Water District,Voluntary,,Fresno_01.01.1988-12.31.1992
361672N1200393W001,,11/29/1990,00:00,1 - Pumping,,,,,316.830,314.830,,,,,Westlands Water District,Voluntary,,Fresno_01.01.1988-12.31.1992
361672N1200393W001,,12/23/1991,00:00,,,441.000,0.000,441.000,316.830,314.830,-124.170,439.000,UNK - Unknown,Unknown,Westlands Water District,Voluntary,,Fresno_01.01.1988-12.31.1992
361672N1200393W001,,12/4/1992,00:00,6 - Well has been destroyed,,,,,316.830,314.830,,,,,Westlands Water District,Voluntary,,Fresno_01.01.1988-12.31.1992
361675N1201735W001,,1/9/1989,00:00,,,421.000,0.000,421.000,457.940,456.940,36.940,420.000,UNK - Unknown,Unknown,Westlands Water District,Voluntary,,Fresno_01.01.1988-12.31.1992
361675N1201735W001,,1/4/1990,00:00,,,406.000,0.000,406.000,457.940,456.940,51.940,405.000,UNK - Unknown,Unknown,Westlands Water District,Voluntary,,Fresno_01.01.1988-12.31.1992
361675N1201735W001,,11/30/1990,00:00,,,406.000,0.000,406.000,457.940,456.940,51.940,405.000,UNK - Unknown,Unknown,Westlands Water District,Voluntary,,Fresno_01.01.1988-12.31.1992
361675N1201735W001,,12/5/1991,00:00,,,775.000,0.000,775.000,457.940,456.940,-317.060,774.000,UNK - Unknown,Unknown,Westlands Water District,Voluntary,,Fresno_01.01.1988-12.31.1992
361731N1202921W001,,12/6/1988,00:00,,9 - Acoustical sounder,396.000,0.000,396.000,657.060,656.060,261.060,395.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_01.01.1988-12.31.1992
361731N1202921W001,,12/8/1989,00:00,,9 - Acoustical sounder,389.000,0.000,389.000,657.060,656.060,268.060,388.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_01.01.1988-12.31.1992
361731N1202921W001,,12/13/1990,00:00,,9 - Acoustical sounder,392.000,0.000,392.000,657.060,656.060,265.060,391.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_01.01.1988-12.31.1992
361731N1202921W001,,12/17/1991,00:00,,9 - Acoustical sounder,394.000,0.000,394.000,657.060,656.060,263.060,393.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_01.01.1988-12.31.1992
361731N1202921W001,,12/9/1992,00:00,,9 - Acoustical sounder,399.000,0.000,399.000,657.060,656.060,258.060,398.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_01.01.1988-12.31.1992
361731N1203104W001,,12/6/1988,00:00,,9 - Acoustical sounder,391.000,0.000,391.000,658.080,658.080,267.080,391.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_01.01.1988-12.31.1992
361731N1203104W001,,12/8/1989,00:00,4 - Can't get tape in casing,,,,,658.080,658.080,,,,,Department of Water Resources,Voluntary,,Fresno_01.01.1988-12.31.1992
361731N1203104W001,,12/13/1990,00:00,,9 - Acoustical sounder,386.000,0.000,386.000,658.080,658.080,272.080,386.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_01.01.1988-12.31.1992
361731N1203104W001,,10/18/1991,00:00,,9 - Acoustical sounder,368.000,0.000,368.000,658.080,658.080,290.080,368.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_01.01.1988-12.31.1992
361731N1203104W001,,12/9/1992,00:00,,9 - Acoustical sounder,363.000,0.000,363.000,658.080,658.080,295.080,363.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_01.01.1988-12.31.1992
361772N1201024W001,,1/9/1989,00:00,6 - Well has been destroyed,,,,,388.890,388.890,,,,,Westlands Water District,Voluntary,,Fresno_01.01.1988-12.31.1992
361772N1201024W001,,12/22/1989,00:00,4 - Can't get tape in casing,,,,,388.890,388.890,,,,,Westlands Water District,Voluntary,,Fresno_01.01.1988-12.31.1992
361792N1203718W001,,12/6/1988,00:00,,9 - Acoustical sounder,401.500,0.000,401.500,744.630,744.130,343.130,401.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_01.01.1988-12.31.1992
361792N1203718W001,,12/8/1989,00:00,,9 - Acoustical sounder,394.500,0.000,394.500,744.630,744.130,350.130,394.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_01.01.1988-12.31.1992
361792N1203718W001,,12/13/1990,00:00,,9 - Acoustical sounder,399.500,0.000,399.500,744.630,744.130,345.130,399.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_01.01.1988-12.31.1992
361792N1203718W001,,12/17/1991,00:00,,9 - Acoustical sounder,404.500,0.000,404.500,744.630,744.130,340.130,404.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_01.01.1988-12.31.1992
361792N1203718W001,,12/9/1992,00:00,,9 - Acoustical sounder,405.500,0.000,405.500,744.630,744.130,339.130,405.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_01.01.1988-12.31.1992
361797N1203541W001,,12/6/1988,00:00,4 - Can't get tape in casing,,,,,746.110,744.110,,,,,Department of Water Resources,Voluntary,,Fresno_01.01.1988-12.31.1992
361797N1203541W001,,12/8/1989,00:00,,9 - Acoustical sounder,428.000,0.000,428.000,746.110,744.110,318.110,426.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_01.01.1988-12.31.1992
361797N1203541W001,,12/13/1990,00:00,,9 - Acoustical sounder,429.000,0.000,429.000,746.110,744.110,317.110,427.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_01.01.1988-12.31.1992
361797N1203541W001,,12/17/1991,00:00,7 - Special/Other,,,,,746.110,744.110,,,,,Department of Water Resources,Voluntary,,Fresno_01.01.1988-12.31.1992
361797N1203541W001,,12/9/1992,00:00,5 - Unable to locate well,,,,,746.110,744.110,,,,,Department of Water Resources,Voluntary,,Fresno_01.01.1988-12.31.1992
361797N1203635W001,,12/6/1988,00:00,,9 - Acoustical sounder,398.000,0.000,398.000,743.120,743.120,345.120,398.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_01.01.1988-12.31.1992
361797N1203635W001,,12/8/1989,00:00,,9 - Acoustical sounder,417.000,0.000,417.000,743.120,743.120,326.120,417.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_01.01.1988-12.31.1992
361797N1203635W001,,12/13/1990,00:00,,9 - Acoustical sounder,430.000,0.000,430.000,743.120,743.120,313.120,430.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_01.01.1988-12.31.1992
361797N1203635W001,,12/17/1991,00:00,7 - Special/Other,,,,,743.120,743.120,,,,,Department of Water Resources,Voluntary,,Fresno_01.01.1988-12.31.1992
361797N1203635W001,,12/9/1992,00:00,,9 - Acoustical sounder,413.000,0.000,413.000,743.120,743.120,330.120,413.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_01.01.1988-12.31.1992
361800N1201210W001,,1/9/1989,00:00,3 - Tape hung up,,,,,403.910,402.910,,,,,Westlands Water District,Voluntary,,Fresno_01.01.1988-12.31.1992
361800N1201210W001,,12/21/1989,00:00,,,416.000,0.000,416.000,403.910,402.910,-12.090,415.000,UNK - Unknown,Unknown,Westlands Water District,Voluntary,,Fresno_01.01.1988-12.31.1992
361800N1201210W001,,11/30/1990,00:00,,,408.000,0.000,408.000,403.910,402.910,-4.090,407.000,UNK - Unknown,Unknown,Westlands Water District,Voluntary,,Fresno_01.01.1988-12.31.1992
361800N1201210W001,,12/5/1991,00:00,5 - Unable to locate well,,,,,403.910,402.910,,,,,Westlands Water District,Voluntary,,Fresno_01.01.1988-12.31.1992
361800N1201210W001,,12/3/1992,00:00,5 - Unable to locate well,,,,,403.910,402.910,,,,,Westlands Water District,Voluntary,,Fresno_01.01.1988-12.31.1992
361800N1203188W001,,12/6/1988,00:00,,9 - Acoustical sounder,388.000,0.000,388.000,703.090,700.090,315.090,385.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_01.01.1988-12.31.1992
361800N1203188W001,,12/8/1989,00:00,,9 - Acoustical sounder,393.000,0.000,393.000,703.090,700.090,310.090,390.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_01.01.1988-12.31.1992
361800N1203188W001,,12/13/1990,00:00,,9 - Acoustical sounder,396.000,0.000,396.000,703.090,700.090,307.090,393.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_01.01.1988-12.31.1992
361800N1203188W001,,12/17/1991,00:00,7 - Special/Other,,,,,703.090,700.090,,,,,Department of Water Resources,Voluntary,,Fresno_01.01.1988-12.31.1992
361800N1203188W001,,12/9/1992,00:00,,9 - Acoustical sounder,402.000,0.000,402.000,703.090,700.090,301.090,399.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_01.01.1988-12.31.1992
361800N1203366W001,,12/6/1988,00:00,,9 - Acoustical sounder,406.000,0.000,406.000,737.100,736.100,331.100,405.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_01.01.1988-12.31.1992
361800N1203366W001,,12/8/1989,00:00,,9 - Acoustical sounder,429.000,0.000,429.000,737.100,736.100,308.100,428.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_01.01.1988-12.31.1992
361800N1203366W001,,12/13/1990,00:00,1 - Pumping,,,,,737.100,736.100,,,,,Department of Water Resources,Voluntary,,Fresno_01.01.1988-12.31.1992
361800N1203366W001,,12/17/1991,00:00,1 - Pumping,,,,,737.100,736.100,,,,,Department of Water Resources,Voluntary,,Fresno_01.01.1988-12.31.1992
361800N1203366W001,,12/9/1992,00:00,,9 - Acoustical sounder,417.000,0.000,417.000,737.100,736.100,320.100,416.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_01.01.1988-12.31.1992
361808N1200388W001,,1/8/1988,00:00,,,215.000,0.000,215.000,314.860,313.860,99.860,214.000,UNK - Unknown,Unknown,Westlands Water District,Voluntary,,Fresno_01.01.1988-12.31.1992
361808N1200388W001,,12/29/1988,00:00,,8 - Oil or foreign substance in casing,244.000,0.000,244.000,314.860,313.860,70.860,243.000,UNK - Unknown,Unknown,Westlands Water District,Voluntary,,Fresno_01.01.1988-12.31.1992
361808N1200388W001,,1/3/1990,00:00,,,271.000,0.000,271.000,314.860,313.860,43.860,270.000,UNK - Unknown,Unknown,Westlands Water District,Voluntary,,Fresno_01.01.1988-12.31.1992
361808N1200388W001,,1/23/1991,00:00,,,414.000,0.000,414.000,314.860,313.860,-99.140,413.000,UNK - Unknown,Unknown,Westlands Water District,Voluntary,,Fresno_01.01.1988-12.31.1992
