CASGEM ID,Local Well Number,Date,Military Time (PST),No Measurement,Questionable Measurement,Reading @RP,Reading @WS,RP to WS,RP Elevation,GS Elevation,WSE,GS to WS,Measurement Method,Measurement Accuracy,Collecting/ Co-op Agency,Voluntary or CASGEM Measurement,Comments,Mendocino_06.21.1983-06.21.2013
394556N1233278W001,,10/24/1989,00:00,,,13.300,0.000,13.300,"1,349.020","1,348.020","1,335.720",12.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
394556N1233278W001,,3/20/1990,00:00,,,6.700,0.000,6.700,"1,349.020","1,348.020","1,342.320",5.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
394556N1233278W001,,10/24/1990,00:00,,,13.400,0.000,13.400,"1,349.020","1,348.020","1,335.620",12.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
394556N1233278W001,,3/5/1991,00:00,,,8.900,0.000,8.900,"1,349.020","1,348.020","1,340.120",7.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
394556N1233278W001,,10/16/1991,00:00,,,13.900,0.000,13.900,"1,349.020","1,348.020","1,335.120",12.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
394556N1233278W001,,3/11/1992,00:00,,,8.000,0.000,8.000,"1,349.020","1,348.020","1,341.020",7.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
394556N1233278W001,,10/20/1992,00:00,,,13.500,0.000,13.500,"1,349.020","1,348.020","1,335.520",12.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
394556N1233278W001,,3/30/1993,00:00,,,6.300,0.000,6.300,"1,349.020","1,348.020","1,342.720",5.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
394556N1233278W001,,10/26/1993,00:00,,,13.100,0.000,13.100,"1,349.020","1,348.020","1,335.920",12.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
394556N1233278W001,,3/29/1994,00:00,,4 - Pumped recently,9.200,0.000,9.200,"1,349.020","1,348.020","1,339.820",8.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
394556N1233278W001,,4/4/1995,00:00,,,6.300,0.000,6.300,"1,349.020","1,348.020","1,342.720",5.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
394556N1233278W001,,10/24/1995,00:00,,4 - Pumped recently,13.000,0.000,13.000,"1,349.020","1,348.020","1,336.020",12.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
394556N1233278W001,,3/19/1996,00:00,,,5.900,0.000,5.900,"1,349.020","1,348.020","1,343.120",4.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
394556N1233278W001,,11/5/1996,00:00,,,13.100,0.000,13.100,"1,349.020","1,348.020","1,335.920",12.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
394556N1233278W001,,3/18/1997,00:00,,,6.100,0.000,6.100,"1,349.020","1,348.020","1,342.920",5.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
394556N1233278W001,,10/28/1997,00:00,,,12.900,0.000,12.900,"1,349.020","1,348.020","1,336.120",11.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
394556N1233278W001,,3/18/1998,00:00,,,5.500,0.000,5.500,"1,349.020","1,348.020","1,343.520",4.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
394556N1233278W001,,10/27/1998,00:00,0 - Measurement Discontinued,,,,,"1,349.020","1,348.020",,,,,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
394556N1233278W001,,10/25/1999,00:00,,1 - Pumping,13.800,0.000,13.800,"1,349.020","1,348.020","1,335.220",12.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
394556N1233278W001,,3/16/1999,00:00,,,6.700,0.000,6.700,"1,349.020","1,348.020","1,342.320",5.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
394556N1233278W001,,3/13/2000,00:00,,,5.800,0.000,5.800,"1,349.020","1,348.020","1,343.220",4.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
394556N1233278W001,,10/10/2000,00:00,,4 - Pumped recently,12.900,0.000,12.900,"1,349.020","1,348.020","1,336.120",11.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
394556N1233278W001,,3/27/2001,00:00,,,7.000,0.000,7.000,"1,349.020","1,348.020","1,342.020",6.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
394556N1233278W001,,10/22/2001,00:00,,,14.100,0.000,14.100,"1,349.020","1,348.020","1,334.920",13.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
394556N1233278W001,,3/25/2002,00:00,,,5.800,0.000,5.800,"1,349.020","1,348.020","1,343.220",4.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
394556N1233278W001,,11/5/2002,00:00,7 - Special/Other,,,,,"1,349.020","1,348.020",,,,,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
394556N1233278W001,,4/7/2003,00:00,,,5.600,0.000,5.600,"1,349.020","1,348.020","1,343.420",4.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
394556N1233278W001,,11/19/2003,00:00,0 - Measurement Discontinued,,,,,"1,349.020","1,348.020",,,,,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
394556N1233278W001,,3/23/2004,00:00,0 - Measurement Discontinued,,,,,"1,349.020","1,348.020",,,,,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
394556N1233278W001,,10/26/2004,00:00,0 - Measurement Discontinued,,,,,"1,349.020","1,348.020",,,,,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
394556N1233278W001,,4/12/2005,00:00,0 - Measurement Discontinued,,,,,"1,349.020","1,348.020",,,,,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
394556N1233278W001,,11/2/2005,00:00,0 - Measurement Discontinued,,,,,"1,349.020","1,348.020",,,,,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
394556N1233278W001,,11/19/2008,00:00,9 - Temporarily inaccessible,,,,,"1,349.020","1,348.020",,,,,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
394556N1233278W001,,10/25/2012,00:00,,,10.000,-0.700,10.700,"1,350.500","1,350.000","1,339.800",10.200,ST - Steel tape measurement,0.1 Ft,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
394567N1233257W001,,10/18/1983,00:00,,,13.000,0.000,13.000,"1,353.530","1,353.030","1,340.530",12.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
394567N1233257W001,,3/20/1984,00:00,,,4.400,0.000,4.400,"1,353.530","1,353.030","1,349.130",3.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
394567N1233257W001,,10/23/1984,00:00,,,13.000,0.000,13.000,"1,353.530","1,353.030","1,340.530",12.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
394567N1233257W001,,3/12/1985,00:00,,,6.000,0.000,6.000,"1,353.530","1,353.030","1,347.530",5.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
394567N1233257W001,,10/8/1985,00:00,,,13.800,0.000,13.800,"1,353.530","1,353.030","1,339.730",13.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
394567N1233257W001,,3/12/1986,00:00,,,2.800,0.000,2.800,"1,353.530","1,353.030","1,350.730",2.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
394567N1233257W001,,5/7/1986,00:00,,,11.800,0.000,11.800,"1,353.530","1,353.030","1,341.730",11.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
394567N1233257W001,,10/21/1986,00:00,,,13.200,0.000,13.200,"1,353.530","1,353.030","1,340.330",12.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
394567N1233257W001,,3/18/1987,00:00,,,4.200,0.000,4.200,"1,353.530","1,353.030","1,349.330",3.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
394567N1233257W001,,10/27/1987,00:00,,,13.100,0.000,13.100,"1,353.530","1,353.030","1,340.430",12.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
394567N1233257W001,,3/15/1988,00:00,,,13.300,0.000,13.300,"1,353.530","1,353.030","1,340.230",12.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
394567N1233257W001,,11/1/1988,00:00,,,12.700,0.000,12.700,"1,353.530","1,353.030","1,340.830",12.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
394567N1233257W001,,3/14/1989,00:00,,,3.500,0.000,3.500,"1,353.530","1,353.030","1,350.030",3.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
394567N1233257W001,,10/24/1989,00:00,,,12.400,0.000,12.400,"1,353.530","1,353.030","1,341.130",11.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
394567N1233257W001,,3/13/1990,00:00,,,5.000,0.000,5.000,"1,353.530","1,353.030","1,348.530",4.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
394567N1233257W001,,10/24/1990,00:00,,,13.900,0.000,13.900,"1,353.530","1,353.030","1,339.630",13.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
394567N1233257W001,,3/5/1991,00:00,,,4.000,0.000,4.000,"1,353.530","1,353.030","1,349.530",3.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
394567N1233257W001,,10/16/1991,00:00,,,12.900,0.000,12.900,"1,353.530","1,353.030","1,340.630",12.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
394567N1233257W001,,3/11/1992,00:00,,,7.600,0.000,7.600,"1,353.530","1,353.030","1,345.930",7.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
394567N1233257W001,,10/20/1992,00:00,,,13.000,0.000,13.000,"1,353.530","1,353.030","1,340.530",12.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
394567N1233257W001,,3/30/1993,00:00,,,3.600,0.000,3.600,"1,353.530","1,353.030","1,349.930",3.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
394567N1233257W001,,10/26/1993,00:00,,,12.500,0.000,12.500,"1,353.530","1,353.030","1,341.030",12.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
394567N1233257W001,,3/29/1994,00:00,,,12.900,0.000,12.900,"1,353.530","1,353.030","1,340.630",12.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
394567N1233257W001,,4/4/1995,00:00,,,4.300,0.000,4.300,"1,353.530","1,353.030","1,349.230",3.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
394567N1233257W001,,10/24/1995,00:00,,,13.500,0.000,13.500,"1,353.530","1,353.030","1,340.030",13.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
394567N1233257W001,,3/19/1996,00:00,,,4.300,0.000,4.300,"1,353.530","1,353.030","1,349.230",3.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
394567N1233257W001,,11/5/1996,00:00,,,14.100,0.000,14.100,"1,353.530","1,353.030","1,339.430",13.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
394567N1233257W001,,3/18/1997,00:00,,,5.400,0.000,5.400,"1,353.530","1,353.030","1,348.130",4.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
394567N1233257W001,,10/28/1997,00:00,,,12.900,0.000,12.900,"1,353.530","1,353.030","1,340.630",12.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
394567N1233257W001,,3/18/1998,00:00,,,4.300,0.000,4.300,"1,353.530","1,353.030","1,349.230",3.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
394567N1233257W001,,10/27/1998,00:00,,,13.100,0.000,13.100,"1,353.530","1,353.030","1,340.430",12.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
394567N1233257W001,,10/25/1999,00:00,,,13.900,0.000,13.900,"1,353.530","1,353.030","1,339.630",13.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
394567N1233257W001,,3/16/1999,00:00,,,4.200,0.000,4.200,"1,353.530","1,353.030","1,349.330",3.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
394567N1233257W001,,3/13/2000,00:00,,,4.800,0.000,4.800,"1,353.530","1,353.030","1,348.730",4.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
394567N1233257W001,,10/10/2000,00:00,,,13.400,0.000,13.400,"1,353.530","1,353.030","1,340.130",12.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
394567N1233257W001,,3/27/2001,00:00,,,10.900,0.000,10.900,"1,353.530","1,353.030","1,342.630",10.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
394567N1233257W001,,10/22/2001,00:00,,,12.700,0.000,12.700,"1,353.530","1,353.030","1,340.830",12.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
394567N1233257W001,,3/25/2002,00:00,,,6.100,0.000,6.100,"1,353.530","1,353.030","1,347.430",5.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
394567N1233257W001,,11/5/2002,00:00,,,12.000,0.000,12.000,"1,353.530","1,353.030","1,341.530",11.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
394567N1233257W001,,4/7/2003,00:00,,,4.700,0.000,4.700,"1,353.530","1,353.030","1,348.830",4.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
394567N1233257W001,,11/19/2003,00:00,,,12.300,0.000,12.300,"1,353.530","1,353.030","1,341.230",11.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
394567N1233257W001,,3/23/2004,00:00,,,7.900,0.000,7.900,"1,353.530","1,353.030","1,345.630",7.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
394567N1233257W001,,10/26/2004,00:00,,,12.100,0.000,12.100,"1,353.530","1,353.030","1,341.430",11.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
394567N1233257W001,,4/12/2005,00:00,,,4.500,0.000,4.500,"1,353.530","1,353.030","1,349.030",4.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
394567N1233257W001,,11/2/2005,00:00,,,12.900,0.000,12.900,"1,353.530","1,353.030","1,340.630",12.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
394567N1233257W001,,3/20/2006,00:00,,,3.100,0.000,3.100,"1,353.530","1,353.030","1,350.430",2.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
394567N1233257W001,,4/2/2007,00:00,,,10.200,0.000,10.200,"1,353.530","1,353.030","1,343.330",9.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
394567N1233257W001,,10/22/2007,00:00,,,12.400,0.000,12.400,"1,353.530","1,353.030","1,341.130",11.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
394567N1233257W001,,4/14/2008,00:00,,,12.200,0.000,12.200,"1,353.530","1,353.030","1,341.330",11.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
394567N1233257W001,,11/19/2008,00:00,,,13.600,0.000,13.600,"1,353.530","1,353.030","1,339.930",13.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
394567N1233257W001,,4/14/2009,00:00,,,13.300,0.000,13.300,"1,353.530","1,353.030","1,340.230",12.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
394567N1233257W001,,12/3/2009,00:00,,,13.100,0.000,13.100,"1,353.530","1,353.030","1,340.430",12.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
394567N1233257W001,,4/28/2010,00:00,,,5.600,0.000,5.600,"1,353.530","1,353.030","1,347.930",5.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
394567N1233257W001,,12/14/2010,00:00,,,6.300,0.000,6.300,"1,353.530","1,353.030","1,347.230",5.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
394567N1233257W001,,5/26/2011,00:00,,,12.900,0.000,12.900,"1,353.530","1,353.030","1,340.630",12.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
394567N1233257W001,,12/15/2011,00:00,,,14.600,0.000,14.600,"1,353.530","1,353.030","1,338.930",14.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
394573N1233285W001,,10/18/1983,00:00,,,15.100,0.000,15.100,"1,351.030","1,350.030","1,335.930",14.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
394573N1233285W001,,3/20/1984,00:00,,,3.500,0.000,3.500,"1,351.030","1,350.030","1,347.530",2.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
394573N1233285W001,,10/23/1984,00:00,,,13.500,0.000,13.500,"1,351.030","1,350.030","1,337.530",12.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
394573N1233285W001,,3/12/1985,00:00,,,6.200,0.000,6.200,"1,351.030","1,350.030","1,344.830",5.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
394573N1233285W001,,10/8/1985,00:00,,,14.800,0.000,14.800,"1,351.030","1,350.030","1,336.230",13.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
394573N1233285W001,,3/12/1986,00:00,,,1.400,0.000,1.400,"1,351.030","1,350.030","1,349.630",0.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
394573N1233285W001,,5/7/1986,00:00,,,11.600,0.000,11.600,"1,351.030","1,350.030","1,339.430",10.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
394573N1233285W001,,10/21/1986,00:00,,,14.700,0.000,14.700,"1,351.030","1,350.030","1,336.330",13.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
394573N1233285W001,,3/18/1987,00:00,,,2.700,0.000,2.700,"1,351.030","1,350.030","1,348.330",1.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
394573N1233285W001,,10/27/1987,00:00,,,14.900,0.000,14.900,"1,351.030","1,350.030","1,336.130",13.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
394573N1233285W001,,3/15/1988,00:00,,,11.700,0.000,11.700,"1,351.030","1,350.030","1,339.330",10.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
394573N1233285W001,,11/1/1988,00:00,,,14.700,0.000,14.700,"1,351.030","1,350.030","1,336.330",13.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
394573N1233285W001,,3/14/1989,00:00,,,2.800,0.000,2.800,"1,351.030","1,350.030","1,348.230",1.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
394573N1233285W001,,10/24/1989,00:00,,,14.200,0.000,14.200,"1,351.030","1,350.030","1,336.830",13.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
394573N1233285W001,,3/13/1990,00:00,,,4.100,0.000,4.100,"1,351.030","1,350.030","1,346.930",3.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
394573N1233285W001,,10/24/1990,00:00,,,14.700,0.000,14.700,"1,351.030","1,350.030","1,336.330",13.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
394573N1233285W001,,3/5/1991,00:00,,,4.200,0.000,4.200,"1,351.030","1,350.030","1,346.830",3.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
394573N1233285W001,,10/16/1991,00:00,,,14.400,0.000,14.400,"1,351.030","1,350.030","1,336.630",13.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
394573N1233285W001,,3/11/1992,00:00,,,5.600,0.000,5.600,"1,351.030","1,350.030","1,345.430",4.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
394573N1233285W001,,10/20/1992,00:00,,,14.600,0.000,14.600,"1,351.030","1,350.030","1,336.430",13.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
394573N1233285W001,,3/30/1993,00:00,,,3.000,0.000,3.000,"1,351.030","1,350.030","1,348.030",2.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
394573N1233285W001,,10/26/1993,00:00,,,14.300,0.000,14.300,"1,351.030","1,350.030","1,336.730",13.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
394573N1233285W001,,3/29/1994,00:00,,,10.700,0.000,10.700,"1,351.030","1,350.030","1,340.330",9.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
394573N1233285W001,,4/4/1995,00:00,,,3.000,0.000,3.000,"1,351.030","1,350.030","1,348.030",2.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
394573N1233285W001,,10/24/1995,00:00,,,14.300,0.000,14.300,"1,351.030","1,350.030","1,336.730",13.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
394573N1233285W001,,3/19/1996,00:00,,,2.700,0.000,2.700,"1,351.030","1,350.030","1,348.330",1.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
394573N1233285W001,,11/5/1996,00:00,,,13.300,0.000,13.300,"1,351.030","1,350.030","1,337.730",12.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
394573N1233285W001,,3/18/1997,00:00,,,4.100,0.000,4.100,"1,351.030","1,350.030","1,346.930",3.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
394573N1233285W001,,10/28/1997,00:00,,,13.900,0.000,13.900,"1,351.030","1,350.030","1,337.130",12.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
394573N1233285W001,,3/18/1998,00:00,,,2.900,0.000,2.900,"1,351.030","1,350.030","1,348.130",1.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
394573N1233285W001,,10/27/1998,00:00,,,14.100,0.000,14.100,"1,351.030","1,350.030","1,336.930",13.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
394573N1233285W001,,10/25/1999,00:00,,,14.500,0.000,14.500,"1,351.030","1,350.030","1,336.530",13.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
394573N1233285W001,,3/16/1999,00:00,,,2.900,0.000,2.900,"1,351.030","1,350.030","1,348.130",1.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
394573N1233285W001,,3/13/2000,00:00,,,2.700,0.000,2.700,"1,351.030","1,350.030","1,348.330",1.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
394573N1233285W001,,10/10/2000,00:00,,,14.400,0.000,14.400,"1,351.030","1,350.030","1,336.630",13.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
394573N1233285W001,,3/27/2001,00:00,,,7.900,0.000,7.900,"1,351.030","1,350.030","1,343.130",6.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
394573N1233285W001,,10/22/2001,00:00,,,14.300,0.000,14.300,"1,351.030","1,350.030","1,336.730",13.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
394573N1233285W001,,3/25/2002,00:00,,,4.000,0.000,4.000,"1,351.030","1,350.030","1,347.030",3.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
394573N1233285W001,,11/5/2002,00:00,,,15.800,0.000,15.800,"1,351.030","1,350.030","1,335.230",14.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Mendocino_06.21.1983-06.21.2013
