CASGEM ID,Local Well Number,Date,Military Time (PST),No Measurement,Questionable Measurement,Reading @RP,Reading @WS,RP to WS,RP Elevation,GS Elevation,WSE,GS to WS,Measurement Method,Measurement Accuracy,Collecting/ Co-op Agency,Voluntary or CASGEM Measurement,Comments,Madera_06.21.1983-12.31.1986
368791N1201652W001,,9/26/1983,00:00,,,85.600,0.000,85.600,212.350,211.850,126.750,85.100,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_06.21.1983-12.31.1986
368791N1201652W001,,2/1/1984,00:00,,,71.400,0.000,71.400,212.350,211.850,140.950,70.900,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_06.21.1983-12.31.1986
368791N1201652W001,,10/3/1984,00:00,,,86.200,0.000,86.200,212.350,211.850,126.150,85.700,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_06.21.1983-12.31.1986
368791N1201652W001,,1/30/1985,00:00,0 - Measurement Discontinued,,,,,212.350,211.850,,,,,Bureau of Reclamation,Voluntary,,Madera_06.21.1983-12.31.1986
368799N1198646W001,,10/19/1983,00:00,,,147.100,0.000,147.100,331.450,329.950,184.350,145.600,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_06.21.1983-12.31.1986
368799N1198646W001,,1/24/1984,00:00,,,117.400,0.000,117.400,331.450,329.950,214.050,115.900,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_06.21.1983-12.31.1986
368799N1198646W001,,10/4/1984,00:00,1 - Pumping,,,,,331.450,329.950,,,,,Bureau of Reclamation,Voluntary,,Madera_06.21.1983-12.31.1986
368799N1198646W001,,9/30/1985,00:00,4 - Can't get tape in casing,,,,,331.450,329.950,,,,,Bureau of Reclamation,Voluntary,,Madera_06.21.1983-12.31.1986
368799N1198646W001,,2/7/1986,00:00,4 - Can't get tape in casing,,,,,331.450,329.950,,,,,Bureau of Reclamation,Voluntary,,Madera_06.21.1983-12.31.1986
368799N1198646W001,,10/9/1986,00:00,1 - Pumping,,,,,331.450,329.950,,,,,Bureau of Reclamation,Voluntary,,Madera_06.21.1983-12.31.1986
368799N1201832W001,,9/26/1983,00:00,,,86.100,0.000,86.100,209.850,207.750,123.750,84.000,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_06.21.1983-12.31.1986
368799N1201832W001,,2/1/1984,00:00,,,75.600,0.000,75.600,209.850,207.750,134.250,73.500,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_06.21.1983-12.31.1986
368799N1201832W001,,10/3/1984,00:00,,,91.200,0.000,91.200,209.850,207.750,118.650,89.100,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_06.21.1983-12.31.1986
368799N1201832W001,,1/30/1985,00:00,,,80.300,0.000,80.300,209.850,207.750,129.550,78.200,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_06.21.1983-12.31.1986
368799N1201832W001,,10/2/1985,00:00,,,93.900,0.000,93.900,209.850,207.750,115.950,91.800,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_06.21.1983-12.31.1986
368799N1201832W001,,1/22/1986,00:00,,,84.600,0.000,84.600,209.850,207.750,125.250,82.500,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_06.21.1983-12.31.1986
368799N1201832W001,,10/1/1986,00:00,,,86.400,0.000,86.400,209.850,207.750,123.450,84.300,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_06.21.1983-12.31.1986
368799N1202216W001,,9/26/1983,00:00,,,84.000,0.000,84.000,193.340,193.340,109.340,84.000,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_06.21.1983-12.31.1986
368799N1202216W001,,2/1/1984,00:00,,,68.800,0.000,68.800,193.340,193.340,124.540,68.800,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_06.21.1983-12.31.1986
368799N1202216W001,,10/3/1984,00:00,,,85.100,0.000,85.100,193.340,193.340,108.240,85.100,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_06.21.1983-12.31.1986
368799N1202216W001,,1/30/1985,00:00,,,70.800,0.000,70.800,193.340,193.340,122.540,70.800,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_06.21.1983-12.31.1986
368799N1202216W001,,10/2/1985,00:00,,,83.400,0.000,83.400,193.340,193.340,109.940,83.400,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_06.21.1983-12.31.1986
368799N1202216W001,,1/22/1986,00:00,,,74.100,0.000,74.100,193.340,193.340,119.240,74.100,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_06.21.1983-12.31.1986
368799N1202216W001,,10/1/1986,00:00,,,77.400,0.000,77.400,193.340,193.340,115.940,77.400,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_06.21.1983-12.31.1986
368802N1202371W001,,10/19/1983,00:00,,,98.500,0.000,98.500,187.830,187.830,89.330,98.500,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_06.21.1983-12.31.1986
368802N1202371W001,,1/30/1984,00:00,,,95.600,0.000,95.600,187.830,187.830,92.230,95.600,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_06.21.1983-12.31.1986
368802N1202371W001,,10/4/1984,00:00,6 - Well has been destroyed,,,,,187.830,187.830,,,,,Bureau of Reclamation,Voluntary,,Madera_06.21.1983-12.31.1986
368805N1198346W001,,10/19/1983,00:00,,,146.200,0.000,146.200,349.460,347.960,203.260,144.700,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_06.21.1983-12.31.1986
368805N1198346W001,,1/24/1984,00:00,,,138.600,0.000,138.600,349.460,347.960,210.860,137.100,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_06.21.1983-12.31.1986
368805N1198346W001,,10/4/1984,00:00,,,131.200,0.000,131.200,349.460,347.960,218.260,129.700,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_06.21.1983-12.31.1986
368805N1198346W001,,2/7/1985,00:00,,,139.500,0.000,139.500,349.460,347.960,209.960,138.000,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_06.21.1983-12.31.1986
368805N1198346W001,,10/1/1985,00:00,,,239.900,0.000,239.900,349.460,347.960,109.560,238.400,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_06.21.1983-12.31.1986
368805N1198346W001,,2/5/1986,00:00,,,147.100,0.000,147.100,349.460,347.960,202.360,145.600,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_06.21.1983-12.31.1986
368805N1198346W001,,10/9/1986,00:00,,,170.500,0.000,170.500,349.460,347.960,178.960,169.000,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_06.21.1983-12.31.1986
368807N1200099W001,,9/23/1983,00:00,,,67.600,0.000,67.600,270.470,269.870,202.870,67.000,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_06.21.1983-12.31.1986
368807N1200099W001,,1/31/1984,00:00,,,67.000,0.000,67.000,270.470,269.870,203.470,66.400,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_06.21.1983-12.31.1986
368807N1200099W001,,10/2/1984,00:00,,,69.300,0.000,69.300,270.470,269.870,201.170,68.700,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_06.21.1983-12.31.1986
368807N1200099W001,,1/28/1985,00:00,,,69.000,0.000,69.000,270.470,269.870,201.470,68.400,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_06.21.1983-12.31.1986
368807N1200099W001,,10/1/1985,00:00,,,72.000,0.000,72.000,270.470,269.870,198.470,71.400,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_06.21.1983-12.31.1986
368807N1200099W001,,1/21/1986,00:00,,,73.800,0.000,73.800,270.470,269.870,196.670,73.200,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_06.21.1983-12.31.1986
368807N1200099W001,,9/30/1986,00:00,,,69.200,0.000,69.200,270.470,269.870,201.270,68.600,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_06.21.1983-12.31.1986
368838N1202732W001,,10/5/1983,00:00,9 - Temporarily inaccessible,,,,,177.320,176.320,,,,,Bureau of Reclamation,Voluntary,,Madera_06.21.1983-12.31.1986
368838N1202732W001,,1/30/1984,00:00,,,66.500,0.000,66.500,177.320,176.320,110.820,65.500,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_06.21.1983-12.31.1986
368838N1202732W001,,10/4/1984,00:00,,,101.000,0.000,101.000,177.320,176.320,76.320,100.000,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_06.21.1983-12.31.1986
368838N1202732W001,,2/12/1985,00:00,,,68.500,0.000,68.500,177.320,176.320,108.820,67.500,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_06.21.1983-12.31.1986
368838N1202732W001,,10/3/1985,00:00,,,99.400,0.000,99.400,177.320,176.320,77.920,98.400,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_06.21.1983-12.31.1986
368838N1202732W001,,2/3/1986,00:00,,,68.900,0.000,68.900,177.320,176.320,108.420,67.900,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_06.21.1983-12.31.1986
368838N1202732W001,,9/26/1986,00:00,,,98.600,0.000,98.600,177.320,176.320,78.720,97.600,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_06.21.1983-12.31.1986
368874N1200604W001,,9/26/1983,00:00,,,70.400,0.000,70.400,254.360,252.360,183.960,68.400,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_06.21.1983-12.31.1986
368874N1200604W001,,1/30/1984,00:00,,,65.900,0.000,65.900,254.360,252.360,188.460,63.900,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_06.21.1983-12.31.1986
368874N1200604W001,,10/3/1984,00:00,,,71.200,0.000,71.200,254.360,252.360,183.160,69.200,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_06.21.1983-12.31.1986
368874N1200604W001,,1/30/1985,00:00,,,67.000,0.000,67.000,254.360,252.360,187.360,65.000,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_06.21.1983-12.31.1986
368874N1200604W001,,10/2/1985,00:00,,,82.100,0.000,82.100,254.360,252.360,172.260,80.100,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_06.21.1983-12.31.1986
368874N1200604W001,,1/22/1986,00:00,,,73.400,0.000,73.400,254.360,252.360,180.960,71.400,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_06.21.1983-12.31.1986
368874N1200604W001,,10/1/1986,00:00,,,74.000,0.000,74.000,254.360,252.360,180.360,72.000,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_06.21.1983-12.31.1986
368888N1203599W001,,10/5/1983,00:00,9 - Temporarily inaccessible,,,,,156.300,154.800,,,,,Bureau of Reclamation,Voluntary,,Madera_06.21.1983-12.31.1986
368888N1203599W001,,1/30/1984,00:00,,,39.100,0.000,39.100,156.300,154.800,117.200,37.600,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_06.21.1983-12.31.1986
368888N1203599W001,,10/4/1984,00:00,7 - Special/Other,,,,,156.300,154.800,,,,,Bureau of Reclamation,Voluntary,,Madera_06.21.1983-12.31.1986
368888N1203599W001,,2/12/1985,00:00,9 - Temporarily inaccessible,,,,,156.300,154.800,,,,,Bureau of Reclamation,Voluntary,,Madera_06.21.1983-12.31.1986
368888N1203599W001,,10/2/1985,00:00,,,37.200,0.000,37.200,156.300,154.800,119.100,35.700,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_06.21.1983-12.31.1986
368888N1203599W001,,2/3/1986,00:00,,,34.600,0.000,34.600,156.300,154.800,121.700,33.100,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_06.21.1983-12.31.1986
368888N1203599W001,,9/23/1986,00:00,,,42.000,0.000,42.000,156.300,154.800,114.300,40.500,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_06.21.1983-12.31.1986
368899N1198079W001,,10/19/1983,00:00,,,165.900,0.000,165.900,366.460,365.460,200.560,164.900,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_06.21.1983-12.31.1986
368899N1198079W001,,1/24/1984,00:00,,,142.400,0.000,142.400,366.460,365.460,224.060,141.400,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_06.21.1983-12.31.1986
368899N1198079W001,,10/4/1984,00:00,,,166.100,0.000,166.100,366.460,365.460,200.360,165.100,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_06.21.1983-12.31.1986
368899N1198079W001,,2/7/1985,00:00,,,140.500,0.000,140.500,366.460,365.460,225.960,139.500,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_06.21.1983-12.31.1986
368899N1198079W001,,10/1/1985,00:00,,,174.900,0.000,174.900,366.460,365.460,191.560,173.900,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_06.21.1983-12.31.1986
368899N1198079W001,,2/5/1986,00:00,,,138.800,0.000,138.800,366.460,365.460,227.660,137.800,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_06.21.1983-12.31.1986
368899N1198079W001,,10/9/1986,00:00,,,176.700,0.000,176.700,366.460,365.460,189.760,175.700,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_06.21.1983-12.31.1986
368910N1198577W001,,10/19/1983,00:00,,,154.300,0.000,154.300,340.440,339.440,186.140,153.300,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_06.21.1983-12.31.1986
368910N1198577W001,,1/24/1984,00:00,,,138.900,0.000,138.900,340.440,339.440,201.540,137.900,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_06.21.1983-12.31.1986
368910N1198577W001,,10/4/1984,00:00,1 - Pumping,,,,,340.440,339.440,,,,,Bureau of Reclamation,Voluntary,,Madera_06.21.1983-12.31.1986
368910N1198577W001,,9/30/1985,00:00,,,191.500,0.000,191.500,340.440,339.440,148.940,190.500,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_06.21.1983-12.31.1986
368910N1198577W001,,2/7/1986,00:00,,,148.400,0.000,148.400,340.440,339.440,192.040,147.400,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_06.21.1983-12.31.1986
368910N1198577W001,,10/9/1986,00:00,1 - Pumping,,,,,340.440,339.440,,,,,Bureau of Reclamation,Voluntary,,Madera_06.21.1983-12.31.1986
368913N1198068W001,,10/19/1983,00:00,,,150.100,0.000,150.100,363.960,364.460,213.860,150.600,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_06.21.1983-12.31.1986
368913N1198068W001,,1/24/1984,00:00,,,145.200,0.000,145.200,363.960,364.460,218.760,145.700,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_06.21.1983-12.31.1986
368913N1198068W001,,10/4/1984,00:00,,,178.500,0.000,178.500,363.960,364.460,185.460,179.000,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_06.21.1983-12.31.1986
368913N1198068W001,,2/7/1985,00:00,,,151.700,0.000,151.700,363.960,364.460,212.260,152.200,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_06.21.1983-12.31.1986
368913N1198068W001,,10/1/1985,00:00,,,182.500,0.000,182.500,363.960,364.460,181.460,183.000,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_06.21.1983-12.31.1986
368913N1198068W001,,2/5/1986,00:00,,,151.600,0.000,151.600,363.960,364.460,212.360,152.100,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_06.21.1983-12.31.1986
368913N1198068W001,,10/9/1986,00:00,,,166.100,0.000,166.100,363.960,364.460,197.860,166.600,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_06.21.1983-12.31.1986
368935N1198035W001,,10/19/1983,00:00,,,159.700,0.000,159.700,368.460,367.460,208.760,158.700,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_06.21.1983-12.31.1986
368935N1198035W001,,1/24/1984,00:00,,,144.300,0.000,144.300,368.460,367.460,224.160,143.300,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_06.21.1983-12.31.1986
368935N1198035W001,,10/4/1984,00:00,,,174.100,0.000,174.100,368.460,367.460,194.360,173.100,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_06.21.1983-12.31.1986
368935N1198035W001,,2/7/1985,00:00,,,149.700,0.000,149.700,368.460,367.460,218.760,148.700,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_06.21.1983-12.31.1986
368935N1198035W001,,10/1/1985,00:00,1 - Pumping,,,,,368.460,367.460,,,,,Bureau of Reclamation,Voluntary,,Madera_06.21.1983-12.31.1986
368935N1198035W001,,2/5/1986,00:00,,,145.400,0.000,145.400,368.460,367.460,223.060,144.400,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_06.21.1983-12.31.1986
368935N1198035W001,,10/9/1986,00:00,,,163.600,0.000,163.600,368.460,367.460,204.860,162.600,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_06.21.1983-12.31.1986
368946N1198296W001,,10/19/1983,00:00,,,157.700,0.000,157.700,355.450,354.950,197.750,157.200,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_06.21.1983-12.31.1986
368946N1198296W001,,1/24/1984,00:00,,,172.900,0.000,172.900,355.450,354.950,182.550,172.400,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_06.21.1983-12.31.1986
368946N1198296W001,,10/4/1984,00:00,,,178.500,0.000,178.500,355.450,354.950,176.950,178.000,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_06.21.1983-12.31.1986
368946N1198296W001,,2/7/1985,00:00,,,223.900,0.000,223.900,355.450,354.950,131.550,223.400,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_06.21.1983-12.31.1986
368946N1198296W001,,10/1/1985,00:00,,,249.000,0.000,249.000,355.450,354.950,106.450,248.500,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_06.21.1983-12.31.1986
368946N1198296W001,,2/5/1986,00:00,,,230.700,0.000,230.700,355.450,354.950,124.750,230.200,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_06.21.1983-12.31.1986
368946N1198296W001,,10/9/1986,00:00,,,178.000,0.000,178.000,355.450,354.950,177.450,177.500,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_06.21.1983-12.31.1986
368946N1201107W001,,9/26/1983,00:00,,,67.400,0.000,67.400,233.350,232.350,165.950,66.400,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_06.21.1983-12.31.1986
368946N1201107W001,,1/30/1984,00:00,,,62.600,0.000,62.600,233.350,232.350,170.750,61.600,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_06.21.1983-12.31.1986
368946N1201107W001,,10/3/1984,00:00,,,79.000,0.000,79.000,233.350,232.350,154.350,78.000,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_06.21.1983-12.31.1986
368946N1201107W001,,1/30/1985,00:00,,,65.000,0.000,65.000,233.350,232.350,168.350,64.000,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_06.21.1983-12.31.1986
368946N1201107W001,,10/2/1985,00:00,,,75.600,0.000,75.600,233.350,232.350,157.750,74.600,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_06.21.1983-12.31.1986
368946N1201107W001,,1/22/1986,00:00,,,70.800,0.000,70.800,233.350,232.350,162.550,69.800,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_06.21.1983-12.31.1986
368946N1201107W001,,10/1/1986,00:00,,,69.800,0.000,69.800,233.350,232.350,163.550,68.800,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_06.21.1983-12.31.1986
368952N1203996W001,,10/5/1983,00:00,9 - Temporarily inaccessible,,,,,148.290,148.290,,,,,Bureau of Reclamation,Voluntary,,Madera_06.21.1983-12.31.1986
368952N1203996W001,,1/30/1984,00:00,,,21.200,0.000,21.200,148.290,148.290,127.090,21.200,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_06.21.1983-12.31.1986
368952N1203996W001,,10/3/1984,00:00,7 - Special/Other,,,,,148.290,148.290,,,,,Bureau of Reclamation,Voluntary,,Madera_06.21.1983-12.31.1986
368952N1203996W001,,2/7/1985,00:00,,,19.400,0.000,19.400,148.290,148.290,128.890,19.400,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_06.21.1983-12.31.1986
368952N1203996W001,,10/2/1985,00:00,,,18.900,0.000,18.900,148.290,148.290,129.390,18.900,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_06.21.1983-12.31.1986
368952N1203996W001,,1/31/1986,00:00,,,19.000,0.000,19.000,148.290,148.290,129.290,19.000,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_06.21.1983-12.31.1986
368952N1203996W001,,9/19/1986,00:00,,,17.800,0.000,17.800,148.290,148.290,130.490,17.800,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_06.21.1983-12.31.1986
368960N1199629W001,,9/23/1983,00:00,,,79.600,0.000,79.600,282.390,282.390,202.790,79.600,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_06.21.1983-12.31.1986
368960N1199629W001,,1/31/1984,00:00,,,79.800,0.000,79.800,282.390,282.390,202.590,79.800,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_06.21.1983-12.31.1986
368960N1199629W001,,10/1/1984,00:00,,,82.600,0.000,82.600,282.390,282.390,199.790,82.600,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_06.21.1983-12.31.1986
368960N1199629W001,,1/28/1985,00:00,,,81.700,0.000,81.700,282.390,282.390,200.690,81.700,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_06.21.1983-12.31.1986
368960N1199629W001,,10/1/1985,00:00,,,83.100,0.000,83.100,282.390,282.390,199.290,83.100,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_06.21.1983-12.31.1986
368960N1199629W001,,1/21/1986,00:00,,,81.600,0.000,81.600,282.390,282.390,200.790,81.600,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_06.21.1983-12.31.1986
368960N1199629W001,,9/29/1986,00:00,,,81.200,0.000,81.200,282.390,282.390,201.190,81.200,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_06.21.1983-12.31.1986
368977N1202735W001,,10/5/1983,00:00,,,85.900,0.000,85.900,179.310,178.310,93.410,84.900,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_06.21.1983-12.31.1986
368977N1202735W001,,1/30/1984,00:00,,,68.700,0.000,68.700,179.310,178.310,110.610,67.700,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_06.21.1983-12.31.1986
368977N1202735W001,,10/4/1984,00:00,4 - Can't get tape in casing,,,,,179.310,178.310,,,,,Bureau of Reclamation,Voluntary,,Madera_06.21.1983-12.31.1986
368977N1202735W001,,2/12/1985,00:00,4 - Can't get tape in casing,,,,,179.310,178.310,,,,,Bureau of Reclamation,Voluntary,,Madera_06.21.1983-12.31.1986
368977N1202735W001,,10/3/1985,00:00,4 - Can't get tape in casing,,,,,179.310,178.310,,,,,Bureau of Reclamation,Voluntary,,Madera_06.21.1983-12.31.1986
368977N1202735W001,,2/3/1986,00:00,,,77.600,0.000,77.600,179.310,178.310,101.710,76.600,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_06.21.1983-12.31.1986
368977N1202735W001,,9/26/1986,00:00,,,85.900,0.000,85.900,179.310,178.310,93.410,84.900,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_06.21.1983-12.31.1986
368980N1200107W001,12S18E09P,9/23/1983,00:00,,,59.500,0.000,59.500,267.860,267.360,208.360,59.000,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_06.21.1983-12.31.1986
368980N1200107W001,12S18E09P,1/31/1984,00:00,,,69.300,0.000,69.300,267.860,267.360,198.560,68.800,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_06.21.1983-12.31.1986
368980N1200107W001,12S18E09P,10/2/1984,00:00,,,68.800,0.000,68.800,267.860,267.360,199.060,68.300,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_06.21.1983-12.31.1986
368980N1200107W001,12S18E09P,1/29/1985,00:00,,,67.600,0.000,67.600,267.860,267.360,200.260,67.100,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_06.21.1983-12.31.1986
368980N1200107W001,12S18E09P,10/1/1985,00:00,,,74.700,0.000,74.700,267.860,267.360,193.160,74.200,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_06.21.1983-12.31.1986
368980N1200107W001,12S18E09P,1/21/1986,00:00,,,73.600,0.000,73.600,267.860,267.360,194.260,73.100,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_06.21.1983-12.31.1986
368980N1200107W001,12S18E09P,9/29/1986,00:00,,,72.700,0.000,72.700,267.860,267.360,195.160,72.200,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_06.21.1983-12.31.1986
368980N1202918W001,12S15E11R,10/5/1983,00:00,,,82.500,0.000,82.500,173.810,172.810,91.310,81.500,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_06.21.1983-12.31.1986
368980N1202918W001,12S15E11R,1/30/1984,00:00,,,61.100,0.000,61.100,173.810,172.810,112.710,60.100,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_06.21.1983-12.31.1986
368980N1202918W001,12S15E11R,10/3/1984,00:00,,,95.900,0.000,95.900,173.810,172.810,77.910,94.900,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_06.21.1983-12.31.1986
368980N1202918W001,12S15E11R,2/7/1985,00:00,1 - Pumping,,,,,173.810,172.810,,,,,Bureau of Reclamation,Voluntary,,Madera_06.21.1983-12.31.1986
368980N1202918W001,12S15E11R,9/30/1985,00:00,,,96.500,0.000,96.500,173.810,172.810,77.310,95.500,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_06.21.1983-12.31.1986
368980N1202918W001,12S15E11R,2/3/1986,00:00,9 - Temporarily inaccessible,,,,,173.810,172.810,,,,,Bureau of Reclamation,Voluntary,,Madera_06.21.1983-12.31.1986
368980N1202918W001,12S15E11R,9/19/1986,00:00,,,97.700,0.000,97.700,173.810,172.810,76.110,96.700,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_06.21.1983-12.31.1986
369063N1200888W001,,9/26/1983,00:00,,,79.600,0.000,79.600,244.850,243.350,165.250,78.100,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Madera_06.21.1983-12.31.1986
