CASGEM ID,Local Well Number,Date,Military Time (PST),No Measurement,Questionable Measurement,Reading @RP,Reading @WS,RP to WS,RP Elevation,GS Elevation,WSE,GS to WS,Measurement Method,Measurement Accuracy,Collecting/ Co-op Agency,Voluntary or CASGEM Measurement,Comments,Orange_01.01.1983-12.31.1988
337851N1179118W001,,9/6/1988,00:00,,,96.500,0.000,96.500,122.220,122.220,25.720,96.500,UNK - Unknown,Unknown,Orange County Water District,Voluntary,,Orange_01.01.1983-12.31.1988
337851N1179118W001,,10/3/1988,00:00,,,97.300,0.000,97.300,122.220,122.220,24.920,97.300,UNK - Unknown,Unknown,Orange County Water District,Voluntary,,Orange_01.01.1983-12.31.1988
337851N1179118W001,,11/2/1988,00:00,,,96.200,0.000,96.200,122.220,122.220,26.020,96.200,UNK - Unknown,Unknown,Orange County Water District,Voluntary,,Orange_01.01.1983-12.31.1988
337851N1179118W001,,12/6/1988,00:00,,,96.500,0.000,96.500,122.220,122.220,25.720,96.500,UNK - Unknown,Unknown,Orange County Water District,Voluntary,,Orange_01.01.1983-12.31.1988
337861N1180732W001,,11/2/1983,00:00,,,8.690,0.000,8.690,18.380,18.380,9.690,8.690,UNK - Unknown,Unknown,Orange County Water District,Voluntary,,Orange_01.01.1983-12.31.1988
337861N1180732W001,,10/30/1986,00:00,,,21.300,0.000,21.300,18.380,18.380,-2.920,21.300,UNK - Unknown,Unknown,Orange County Water District,Voluntary,,Orange_01.01.1983-12.31.1988
337861N1180732W001,,8/11/1983,00:00,,,22.510,0.000,22.510,18.380,18.380,-4.130,22.510,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Orange_01.01.1983-12.31.1988
337861N1180732W001,,2/8/1984,00:00,,,11.700,0.000,11.700,18.380,18.380,6.680,11.700,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Orange_01.01.1983-12.31.1988
337861N1180732W001,,5/21/1984,00:00,,,17.630,0.000,17.630,18.380,18.380,0.750,17.630,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Orange_01.01.1983-12.31.1988
337861N1180732W001,,8/23/1984,00:00,,,24.360,0.000,24.360,18.380,18.380,-5.980,24.360,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Orange_01.01.1983-12.31.1988
337861N1180732W001,,11/1/1984,00:00,,,23.780,0.000,23.780,18.380,18.380,-5.400,23.780,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Orange_01.01.1983-12.31.1988
337861N1180732W001,,2/28/1985,00:00,,,15.460,0.000,15.460,18.380,18.380,2.920,15.460,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Orange_01.01.1983-12.31.1988
337861N1180732W001,,5/13/1985,00:00,,,17.610,0.000,17.610,18.380,18.380,0.770,17.610,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Orange_01.01.1983-12.31.1988
337861N1180732W001,,8/17/1985,00:00,,,24.800,0.000,24.800,18.380,18.380,-6.420,24.800,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Orange_01.01.1983-12.31.1988
337861N1180732W001,,11/1/1985,00:00,,,24.500,0.000,24.500,18.380,18.380,-6.120,24.500,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Orange_01.01.1983-12.31.1988
337861N1180732W001,,3/3/1986,00:00,,,18.720,0.000,18.720,18.380,18.380,-0.340,18.720,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Orange_01.01.1983-12.31.1988
337861N1180732W001,,5/1/1986,00:00,,,19.120,0.000,19.120,18.380,18.380,-0.740,19.120,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Orange_01.01.1983-12.31.1988
337861N1180732W001,,8/18/1986,00:00,,,23.550,0.000,23.550,18.380,18.380,-5.170,23.550,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Orange_01.01.1983-12.31.1988
337873N1179563W001,,10/26/1983,00:00,,,47.100,0.000,47.100,92.190,92.190,45.090,47.100,UNK - Unknown,Unknown,Orange County Water District,Voluntary,,Orange_01.01.1983-12.31.1988
337873N1179563W001,,7/11/1983,00:00,,1 - Pumping,223.300,0.000,223.300,92.190,92.190,-131.110,223.300,UNK - Unknown,Unknown,Orange County Water District,Voluntary,,Orange_01.01.1983-12.31.1988
337873N1179563W001,,10/11/1984,00:00,,,45.700,0.000,45.700,92.190,92.190,46.490,45.700,UNK - Unknown,Unknown,Orange County Water District,Voluntary,,Orange_01.01.1983-12.31.1988
337881N1179229W001,,8/12/1983,00:00,,,15.500,0.000,15.500,115.210,115.210,99.710,15.500,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Orange_01.01.1983-12.31.1988
337881N1179229W001,,5/17/1984,00:00,,,15.870,0.000,15.870,115.210,115.210,99.340,15.870,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Orange_01.01.1983-12.31.1988
337881N1179229W001,,9/6/1984,00:00,,,59.310,0.000,59.310,115.210,115.210,55.900,59.310,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Orange_01.01.1983-12.31.1988
337881N1179229W001,,11/14/1984,00:00,,,61.920,0.000,61.920,115.210,115.210,53.290,61.920,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Orange_01.01.1983-12.31.1988
337881N1179229W001,,8/17/1985,00:00,,,19.790,0.000,19.790,115.210,115.210,95.420,19.790,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Orange_01.01.1983-12.31.1988
337881N1179229W001,,11/5/1985,00:00,,,61.420,0.000,61.420,115.210,115.210,53.790,61.420,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Orange_01.01.1983-12.31.1988
337881N1179229W001,,9/2/1986,00:00,,,19.080,0.000,19.080,115.210,115.210,96.130,19.080,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Orange_01.01.1983-12.31.1988
337883N1179325W001,,7/11/1983,00:00,,,64.700,0.000,64.700,108.800,108.800,44.100,64.700,UNK - Unknown,Unknown,Orange County Water District,Voluntary,,Orange_01.01.1983-12.31.1988
337883N1179325W001,,9/29/1983,00:00,,,61.800,0.000,61.800,108.800,108.800,47.000,61.800,UNK - Unknown,Unknown,Orange County Water District,Voluntary,,Orange_01.01.1983-12.31.1988
337883N1179325W001,,10/10/1984,00:00,,,58.500,0.000,58.500,108.800,108.800,50.300,58.500,UNK - Unknown,Unknown,Orange County Water District,Voluntary,,Orange_01.01.1983-12.31.1988
337908N1179594W001,,10/21/1983,00:00,,,112.800,0.000,112.800,93.190,93.190,-19.610,112.800,UNK - Unknown,Unknown,Orange County Water District,Voluntary,,Orange_01.01.1983-12.31.1988
337908N1179594W001,,10/30/1986,00:00,,1 - Pumping,142.100,0.000,142.100,93.190,93.190,-48.910,142.100,UNK - Unknown,Unknown,Orange County Water District,Voluntary,,Orange_01.01.1983-12.31.1988
337908N1179594W001,,7/6/1983,00:00,,1 - Pumping,163.000,0.000,163.000,93.190,93.190,-69.810,163.000,UNK - Unknown,Unknown,Orange County Water District,Voluntary,,Orange_01.01.1983-12.31.1988
337908N1179594W001,,9/26/1983,00:00,,1 - Pumping,163.000,0.000,163.000,93.190,93.190,-69.810,163.000,UNK - Unknown,Unknown,Orange County Water District,Voluntary,,Orange_01.01.1983-12.31.1988
337908N1179594W001,,12/7/1983,00:00,,,98.600,0.000,98.600,93.190,93.190,-5.410,98.600,UNK - Unknown,Unknown,Orange County Water District,Voluntary,,Orange_01.01.1983-12.31.1988
337908N1179594W001,,1/17/1984,00:00,,,94.600,0.000,94.600,93.190,93.190,-1.410,94.600,UNK - Unknown,Unknown,Orange County Water District,Voluntary,,Orange_01.01.1983-12.31.1988
337908N1179594W001,,2/21/1984,00:00,,,74.500,0.000,74.500,93.190,93.190,18.690,74.500,UNK - Unknown,Unknown,Orange County Water District,Voluntary,,Orange_01.01.1983-12.31.1988
337908N1179594W001,,3/13/1984,00:00,,,96.000,0.000,96.000,93.190,93.190,-2.810,96.000,UNK - Unknown,Unknown,Orange County Water District,Voluntary,,Orange_01.01.1983-12.31.1988
337908N1179594W001,,5/9/1984,00:00,,1 - Pumping,151.900,0.000,151.900,93.190,93.190,-58.710,151.900,UNK - Unknown,Unknown,Orange County Water District,Voluntary,,Orange_01.01.1983-12.31.1988
337908N1179594W001,,6/13/1984,00:00,,1 - Pumping,160.000,0.000,160.000,93.190,93.190,-66.810,160.000,UNK - Unknown,Unknown,Orange County Water District,Voluntary,,Orange_01.01.1983-12.31.1988
337908N1179594W001,,7/11/1984,00:00,,1 - Pumping,166.400,0.000,166.400,93.190,93.190,-73.210,166.400,UNK - Unknown,Unknown,Orange County Water District,Voluntary,,Orange_01.01.1983-12.31.1988
337908N1179594W001,,8/9/1984,00:00,,1 - Pumping,163.900,0.000,163.900,93.190,93.190,-70.710,163.900,UNK - Unknown,Unknown,Orange County Water District,Voluntary,,Orange_01.01.1983-12.31.1988
337908N1179594W001,,9/5/1984,00:00,,1 - Pumping,165.000,0.000,165.000,93.190,93.190,-71.810,165.000,UNK - Unknown,Unknown,Orange County Water District,Voluntary,,Orange_01.01.1983-12.31.1988
337908N1179594W001,,10/11/1984,00:00,,,97.000,0.000,97.000,93.190,93.190,-3.810,97.000,UNK - Unknown,Unknown,Orange County Water District,Voluntary,,Orange_01.01.1983-12.31.1988
337908N1179594W001,,11/7/1984,00:00,,,69.400,0.000,69.400,93.190,93.190,23.790,69.400,UNK - Unknown,Unknown,Orange County Water District,Voluntary,,Orange_01.01.1983-12.31.1988
337908N1179594W001,,12/6/1984,00:00,,1 - Pumping,157.600,0.000,157.600,93.190,93.190,-64.410,157.600,UNK - Unknown,Unknown,Orange County Water District,Voluntary,,Orange_01.01.1983-12.31.1988
337908N1179594W001,,1/10/1985,00:00,,1 - Pumping,152.600,0.000,152.600,93.190,93.190,-59.410,152.600,UNK - Unknown,Unknown,Orange County Water District,Voluntary,,Orange_01.01.1983-12.31.1988
337908N1179594W001,,2/4/1985,00:00,,,99.200,0.000,99.200,93.190,93.190,-6.010,99.200,UNK - Unknown,Unknown,Orange County Water District,Voluntary,,Orange_01.01.1983-12.31.1988
337908N1179594W001,,3/6/1985,00:00,,,65.100,0.000,65.100,93.190,93.190,28.090,65.100,UNK - Unknown,Unknown,Orange County Water District,Voluntary,,Orange_01.01.1983-12.31.1988
337908N1179594W001,,4/4/1985,00:00,,,65.000,0.000,65.000,93.190,93.190,28.190,65.000,UNK - Unknown,Unknown,Orange County Water District,Voluntary,,Orange_01.01.1983-12.31.1988
337908N1179594W001,,5/1/1985,00:00,,1 - Pumping,152.600,0.000,152.600,93.190,93.190,-59.410,152.600,UNK - Unknown,Unknown,Orange County Water District,Voluntary,,Orange_01.01.1983-12.31.1988
337908N1179594W001,,6/4/1985,00:00,,1 - Pumping,160.000,0.000,160.000,93.190,93.190,-66.810,160.000,UNK - Unknown,Unknown,Orange County Water District,Voluntary,,Orange_01.01.1983-12.31.1988
337908N1179594W001,,7/10/1985,00:00,,1 - Pumping,163.500,0.000,163.500,93.190,93.190,-70.310,163.500,UNK - Unknown,Unknown,Orange County Water District,Voluntary,,Orange_01.01.1983-12.31.1988
337908N1179594W001,,8/7/1985,00:00,,1 - Pumping,169.400,0.000,169.400,93.190,93.190,-76.210,169.400,UNK - Unknown,Unknown,Orange County Water District,Voluntary,,Orange_01.01.1983-12.31.1988
337908N1179594W001,,9/13/1985,00:00,,,98.900,0.000,98.900,93.190,93.190,-5.710,98.900,UNK - Unknown,Unknown,Orange County Water District,Voluntary,,Orange_01.01.1983-12.31.1988
337908N1179594W001,,10/2/1985,00:00,,1 - Pumping,162.000,0.000,162.000,93.190,93.190,-68.810,162.000,UNK - Unknown,Unknown,Orange County Water District,Voluntary,,Orange_01.01.1983-12.31.1988
337908N1179594W001,,10/28/1985,00:00,,,60.100,0.000,60.100,93.190,93.190,33.090,60.100,UNK - Unknown,Unknown,Orange County Water District,Voluntary,,Orange_01.01.1983-12.31.1988
337908N1179594W001,,12/11/1985,00:00,,1 - Pumping,125.600,0.000,125.600,93.190,93.190,-32.410,125.600,UNK - Unknown,Unknown,Orange County Water District,Voluntary,,Orange_01.01.1983-12.31.1988
337908N1179594W001,,1/8/1986,00:00,,1 - Pumping,130.600,0.000,130.600,93.190,93.190,-37.410,130.600,UNK - Unknown,Unknown,Orange County Water District,Voluntary,,Orange_01.01.1983-12.31.1988
337908N1179594W001,,2/6/1986,00:00,,1 - Pumping,129.600,0.000,129.600,93.190,93.190,-36.410,129.600,UNK - Unknown,Unknown,Orange County Water District,Voluntary,,Orange_01.01.1983-12.31.1988
337908N1179594W001,,3/7/1986,00:00,,1 - Pumping,126.100,0.000,126.100,93.190,93.190,-32.910,126.100,UNK - Unknown,Unknown,Orange County Water District,Voluntary,,Orange_01.01.1983-12.31.1988
337908N1179594W001,,4/2/1986,00:00,,1 - Pumping,122.400,0.000,122.400,93.190,93.190,-29.210,122.400,UNK - Unknown,Unknown,Orange County Water District,Voluntary,,Orange_01.01.1983-12.31.1988
337908N1179594W001,,5/8/1986,00:00,,1 - Pumping,125.700,0.000,125.700,93.190,93.190,-32.510,125.700,UNK - Unknown,Unknown,Orange County Water District,Voluntary,,Orange_01.01.1983-12.31.1988
337908N1179594W001,,6/9/1986,00:00,,1 - Pumping,130.800,0.000,130.800,93.190,93.190,-37.610,130.800,UNK - Unknown,Unknown,Orange County Water District,Voluntary,,Orange_01.01.1983-12.31.1988
337908N1179594W001,,7/8/1986,00:00,,1 - Pumping,135.400,0.000,135.400,93.190,93.190,-42.210,135.400,UNK - Unknown,Unknown,Orange County Water District,Voluntary,,Orange_01.01.1983-12.31.1988
337908N1179594W001,,8/5/1986,00:00,,1 - Pumping,136.800,0.000,136.800,93.190,93.190,-43.610,136.800,UNK - Unknown,Unknown,Orange County Water District,Voluntary,,Orange_01.01.1983-12.31.1988
337908N1179594W001,,9/2/1986,00:00,,1 - Pumping,143.400,0.000,143.400,93.190,93.190,-50.210,143.400,UNK - Unknown,Unknown,Orange County Water District,Voluntary,,Orange_01.01.1983-12.31.1988
337908N1179594W001,,10/6/1986,00:00,,1 - Pumping,135.000,0.000,135.000,93.190,93.190,-41.810,135.000,UNK - Unknown,Unknown,Orange County Water District,Voluntary,,Orange_01.01.1983-12.31.1988
337908N1179594W001,,12/1/1986,00:00,,1 - Pumping,138.000,0.000,138.000,93.190,93.190,-44.810,138.000,UNK - Unknown,Unknown,Orange County Water District,Voluntary,,Orange_01.01.1983-12.31.1988
337908N1179594W001,,1/5/1987,00:00,,1 - Pumping,137.000,0.000,137.000,93.190,93.190,-43.810,137.000,UNK - Unknown,Unknown,Orange County Water District,Voluntary,,Orange_01.01.1983-12.31.1988
337908N1179594W001,,2/5/1987,00:00,,1 - Pumping,135.000,0.000,135.000,93.190,93.190,-41.810,135.000,UNK - Unknown,Unknown,Orange County Water District,Voluntary,,Orange_01.01.1983-12.31.1988
337908N1179594W001,,3/3/1987,00:00,,1 - Pumping,134.000,0.000,134.000,93.190,93.190,-40.810,134.000,UNK - Unknown,Unknown,Orange County Water District,Voluntary,,Orange_01.01.1983-12.31.1988
337908N1179594W001,,4/2/1987,00:00,,1 - Pumping,137.000,0.000,137.000,93.190,93.190,-43.810,137.000,UNK - Unknown,Unknown,Orange County Water District,Voluntary,,Orange_01.01.1983-12.31.1988
337908N1179594W001,,5/6/1987,00:00,,1 - Pumping,137.000,0.000,137.000,93.190,93.190,-43.810,137.000,UNK - Unknown,Unknown,Orange County Water District,Voluntary,,Orange_01.01.1983-12.31.1988
337908N1179594W001,,6/12/1987,00:00,,1 - Pumping,138.000,0.000,138.000,93.190,93.190,-44.810,138.000,UNK - Unknown,Unknown,Orange County Water District,Voluntary,,Orange_01.01.1983-12.31.1988
337908N1179594W001,,7/8/1987,00:00,,1 - Pumping,140.000,0.000,140.000,93.190,93.190,-46.810,140.000,UNK - Unknown,Unknown,Orange County Water District,Voluntary,,Orange_01.01.1983-12.31.1988
337908N1179594W001,,9/2/1987,00:00,,1 - Pumping,142.000,0.000,142.000,93.190,93.190,-48.810,142.000,UNK - Unknown,Unknown,Orange County Water District,Voluntary,,Orange_01.01.1983-12.31.1988
337908N1179594W001,,10/7/1987,00:00,,1 - Pumping,143.000,0.000,143.000,93.190,93.190,-49.810,143.000,UNK - Unknown,Unknown,Orange County Water District,Voluntary,,Orange_01.01.1983-12.31.1988
337908N1179594W001,,10/29/1987,00:00,,,101.000,0.000,101.000,93.190,93.190,-7.810,101.000,UNK - Unknown,Unknown,Orange County Water District,Voluntary,,Orange_01.01.1983-12.31.1988
337908N1179594W001,,12/1/1987,00:00,,1 - Pumping,138.000,0.000,138.000,93.190,93.190,-44.810,138.000,UNK - Unknown,Unknown,Orange County Water District,Voluntary,,Orange_01.01.1983-12.31.1988
337908N1179594W001,,1/6/1988,00:00,,1 - Pumping,130.500,0.000,130.500,93.190,93.190,-37.310,130.500,UNK - Unknown,Unknown,Orange County Water District,Voluntary,,Orange_01.01.1983-12.31.1988
337908N1179594W001,,2/4/1988,00:00,,1 - Pumping,134.500,0.000,134.500,93.190,93.190,-41.310,134.500,UNK - Unknown,Unknown,Orange County Water District,Voluntary,,Orange_01.01.1983-12.31.1988
337908N1179594W001,,3/3/1988,00:00,,,93.500,0.000,93.500,93.190,93.190,-0.310,93.500,UNK - Unknown,Unknown,Orange County Water District,Voluntary,,Orange_01.01.1983-12.31.1988
337908N1179594W001,,4/5/1988,00:00,,,93.000,0.000,93.000,93.190,93.190,0.190,93.000,UNK - Unknown,Unknown,Orange County Water District,Voluntary,,Orange_01.01.1983-12.31.1988
337908N1179594W001,,6/1/1988,00:00,,1 - Pumping,135.000,0.000,135.000,93.190,93.190,-41.810,135.000,UNK - Unknown,Unknown,Orange County Water District,Voluntary,,Orange_01.01.1983-12.31.1988
337908N1179594W001,,7/6/1988,00:00,,1 - Pumping,140.000,0.000,140.000,93.190,93.190,-46.810,140.000,UNK - Unknown,Unknown,Orange County Water District,Voluntary,,Orange_01.01.1983-12.31.1988
337908N1179594W001,,8/2/1988,00:00,,1 - Pumping,141.000,0.000,141.000,93.190,93.190,-47.810,141.000,UNK - Unknown,Unknown,Orange County Water District,Voluntary,,Orange_01.01.1983-12.31.1988
337908N1179594W001,,9/6/1988,00:00,,1 - Pumping,141.000,0.000,141.000,93.190,93.190,-47.810,141.000,UNK - Unknown,Unknown,Orange County Water District,Voluntary,,Orange_01.01.1983-12.31.1988
337908N1179594W001,,10/3/1988,00:00,,1 - Pumping,140.000,0.000,140.000,93.190,93.190,-46.810,140.000,UNK - Unknown,Unknown,Orange County Water District,Voluntary,,Orange_01.01.1983-12.31.1988
337908N1179594W001,,10/26/1988,00:00,,,135.000,0.000,135.000,93.190,93.190,-41.810,135.000,UNK - Unknown,Unknown,Orange County Water District,Voluntary,,Orange_01.01.1983-12.31.1988
337908N1179594W001,,11/1/1988,00:00,,1 - Pumping,140.000,0.000,140.000,93.190,93.190,-46.810,140.000,UNK - Unknown,Unknown,Orange County Water District,Voluntary,,Orange_01.01.1983-12.31.1988
337908N1179594W001,,12/5/1988,00:00,,1 - Pumping,137.000,0.000,137.000,93.190,93.190,-43.810,137.000,UNK - Unknown,Unknown,Orange County Water District,Voluntary,,Orange_01.01.1983-12.31.1988
337932N1178916W001,,11/1/1983,00:00,,,120.000,0.000,120.000,142.260,142.260,22.260,120.000,UNK - Unknown,Unknown,Orange County Water District,Voluntary,,Orange_01.01.1983-12.31.1988
337932N1178916W001,,1/1/1985,00:00,,,124.000,0.000,124.000,142.260,142.260,18.260,124.000,UNK - Unknown,Unknown,Orange County Water District,Voluntary,,Orange_01.01.1983-12.31.1988
337932N1178916W001,,5/1/1985,00:00,,,125.000,0.000,125.000,142.260,142.260,17.260,125.000,UNK - Unknown,Unknown,Orange County Water District,Voluntary,,Orange_01.01.1983-12.31.1988
337932N1178916W001,,6/1/1985,00:00,,,132.000,0.000,132.000,142.260,142.260,10.260,132.000,UNK - Unknown,Unknown,Orange County Water District,Voluntary,,Orange_01.01.1983-12.31.1988
337932N1178916W001,,11/1/1985,00:00,,,135.000,0.000,135.000,142.260,142.260,7.260,135.000,UNK - Unknown,Unknown,Orange County Water District,Voluntary,,Orange_01.01.1983-12.31.1988
337932N1178916W001,,1/1/1986,00:00,,,132.000,0.000,132.000,142.260,142.260,10.260,132.000,UNK - Unknown,Unknown,Orange County Water District,Voluntary,,Orange_01.01.1983-12.31.1988
337932N1178916W001,,2/1/1986,00:00,,,134.000,0.000,134.000,142.260,142.260,8.260,134.000,UNK - Unknown,Unknown,Orange County Water District,Voluntary,,Orange_01.01.1983-12.31.1988
337932N1178916W001,,11/1/1986,00:00,,,140.000,0.000,140.000,142.260,142.260,2.260,140.000,UNK - Unknown,Unknown,Orange County Water District,Voluntary,,Orange_01.01.1983-12.31.1988
337932N1178916W001,,11/1/1987,00:00,,,140.000,0.000,140.000,142.260,142.260,2.260,140.000,UNK - Unknown,Unknown,Orange County Water District,Voluntary,,Orange_01.01.1983-12.31.1988
337932N1178916W001,,11/1/1984,00:00,,,130.000,0.000,130.000,142.260,142.260,12.260,130.000,UNK - Unknown,Unknown,Orange County Water District,Voluntary,,Orange_01.01.1983-12.31.1988
337932N1178916W001,,6/1/1988,00:00,,,139.000,0.000,139.000,142.260,142.260,3.260,139.000,UNK - Unknown,Unknown,Orange County Water District,Voluntary,,Orange_01.01.1983-12.31.1988
337995N1178787W001,SAR-3/MP1,8/6/1988,00:00,,,94.330,0.000,94.330,153.060,152.160,58.730,93.430,TR - Electronic pressure transducer,0.01 Ft,Orange County Water District,CASGEM,,Orange_01.01.1983-12.31.1988
337995N1178787W001,SAR-3/MP1,8/11/1988,00:00,,,94.790,0.000,94.790,153.060,152.160,58.270,93.890,TR - Electronic pressure transducer,0.01 Ft,Orange County Water District,CASGEM,,Orange_01.01.1983-12.31.1988
337995N1178787W001,SAR-3/MP1,9/21/1988,00:00,,,97.560,0.000,97.560,153.060,152.160,55.500,96.660,TR - Electronic pressure transducer,0.01 Ft,Orange County Water District,CASGEM,,Orange_01.01.1983-12.31.1988
337995N1178787W001,SAR-3/MP1,10/31/1988,00:00,,,97.790,0.000,97.790,153.060,152.160,55.270,96.890,TR - Electronic pressure transducer,0.01 Ft,Orange County Water District,CASGEM,,Orange_01.01.1983-12.31.1988
337995N1178787W001,SAR-3/MP1,11/18/1988,00:00,,,98.480,0.000,98.480,153.060,152.160,54.580,97.580,TR - Electronic pressure transducer,0.01 Ft,Orange County Water District,CASGEM,,Orange_01.01.1983-12.31.1988
337995N1178787W001,SAR-3/MP1,12/19/1988,00:00,,,99.400,0.000,99.400,153.060,152.160,53.660,98.500,TR - Electronic pressure transducer,0.01 Ft,Orange County Water District,CASGEM,,Orange_01.01.1983-12.31.1988
337995N1178787W002,SAR-3/MP11,8/6/1988,14:07,,,113.200,0.000,113.200,153.060,152.160,39.860,112.300,TR - Electronic pressure transducer,0.01 Ft,Orange County Water District,CASGEM,,Orange_01.01.1983-12.31.1988
337995N1178787W002,SAR-3/MP11,8/11/1988,13:57,,,112.400,0.000,112.400,153.060,152.160,40.660,111.500,TR - Electronic pressure transducer,0.01 Ft,Orange County Water District,CASGEM,,Orange_01.01.1983-12.31.1988
337995N1178787W002,SAR-3/MP11,9/21/1988,10:15,,,115.900,0.000,115.900,153.060,152.160,37.160,115.000,TR - Electronic pressure transducer,0.01 Ft,Orange County Water District,CASGEM,,Orange_01.01.1983-12.31.1988
337995N1178787W002,SAR-3/MP11,10/31/1988,11:32,,,119.300,0.000,119.300,153.060,152.160,33.760,118.400,TR - Electronic pressure transducer,0.01 Ft,Orange County Water District,CASGEM,,Orange_01.01.1983-12.31.1988
337995N1178787W002,SAR-3/MP11,11/18/1988,16:45,,,120.220,0.000,120.220,153.060,152.160,32.840,119.320,TR - Electronic pressure transducer,0.01 Ft,Orange County Water District,CASGEM,,Orange_01.01.1983-12.31.1988
337995N1178787W002,SAR-3/MP11,12/19/1988,15:49,,,119.860,0.000,119.860,153.060,152.160,33.200,118.960,TR - Electronic pressure transducer,0.01 Ft,Orange County Water District,CASGEM,,Orange_01.01.1983-12.31.1988
337995N1178787W003,SAR-3/MP6,8/6/1988,13:06,,,132.600,0.000,132.600,153.060,152.160,20.460,131.700,TR - Electronic pressure transducer,0.01 Ft,Orange County Water District,CASGEM,,Orange_01.01.1983-12.31.1988
337995N1178787W003,SAR-3/MP6,8/11/1988,11:05,,,133.200,0.000,133.200,153.060,152.160,19.860,132.300,TR - Electronic pressure transducer,0.01 Ft,Orange County Water District,CASGEM,,Orange_01.01.1983-12.31.1988
337995N1178787W003,SAR-3/MP6,9/21/1988,10:50,,,133.300,0.000,133.300,153.060,152.160,19.760,132.400,TR - Electronic pressure transducer,0.01 Ft,Orange County Water District,CASGEM,,Orange_01.01.1983-12.31.1988
337995N1178787W003,SAR-3/MP6,10/31/1988,11:10,,,139.860,0.000,139.860,153.060,152.160,13.200,138.960,TR - Electronic pressure transducer,0.01 Ft,Orange County Water District,CASGEM,,Orange_01.01.1983-12.31.1988
337995N1178787W003,SAR-3/MP6,11/18/1988,12:46,,,139.960,0.000,139.960,153.060,152.160,13.100,139.060,TR - Electronic pressure transducer,0.01 Ft,Orange County Water District,CASGEM,,Orange_01.01.1983-12.31.1988
337995N1178787W003,SAR-3/MP6,12/19/1988,11:20,,,138.210,0.000,138.210,153.060,152.160,14.850,137.310,TR - Electronic pressure transducer,0.01 Ft,Orange County Water District,CASGEM,,Orange_01.01.1983-12.31.1988
338080N1178173W001,,11/4/1983,00:00,,,221.000,0.000,221.000,313.500,313.500,92.500,221.000,UNK - Unknown,Unknown,Orange County Water District,Voluntary,,Orange_01.01.1983-12.31.1988
338086N1178174W001,,11/4/1983,00:00,,,245.000,0.000,245.000,324.500,324.500,79.500,245.000,UNK - Unknown,Unknown,Orange County Water District,Voluntary,,Orange_01.01.1983-12.31.1988
338086N1178174W001,,11/18/1986,00:00,,,293.000,0.000,293.000,324.500,324.500,31.500,293.000,UNK - Unknown,Unknown,Orange County Water District,Voluntary,,Orange_01.01.1983-12.31.1988
338086N1178174W001,,11/18/1986,00:00,,,274.000,0.000,274.000,324.500,324.500,50.500,274.000,UNK - Unknown,Unknown,Orange County Water District,Voluntary,,Orange_01.01.1983-12.31.1988
338086N1178174W001,,11/14/1984,00:00,,,269.500,0.000,269.500,324.500,324.500,55.000,269.500,UNK - Unknown,Unknown,Orange County Water District,Voluntary,,Orange_01.01.1983-12.31.1988
338086N1178174W001,,11/4/1985,00:00,,,272.000,0.000,272.000,324.500,324.500,52.500,272.000,UNK - Unknown,Unknown,Orange County Water District,Voluntary,,Orange_01.01.1983-12.31.1988
338086N1178174W001,,11/4/1985,00:00,,1 - Pumping,344.000,0.000,344.000,324.500,324.500,-19.500,344.000,UNK - Unknown,Unknown,Orange County Water District,Voluntary,,Orange_01.01.1983-12.31.1988
338086N1178174W001,,12/9/1985,00:00,,1 - Pumping,127.200,0.000,127.200,324.500,324.500,197.300,127.200,UNK - Unknown,Unknown,Orange County Water District,Voluntary,,Orange_01.01.1983-12.31.1988
338086N1178174W001,,2/6/1986,00:00,,1 - Pumping,126.200,0.000,126.200,324.500,324.500,198.300,126.200,UNK - Unknown,Unknown,Orange County Water District,Voluntary,,Orange_01.01.1983-12.31.1988
338086N1178174W001,,11/7/1986,00:00,,,322.000,0.000,322.000,324.500,324.500,2.500,322.000,UNK - Unknown,Unknown,Orange County Water District,Voluntary,,Orange_01.01.1983-12.31.1988
338086N1178174W001,,12/1/1986,00:00,,,86.900,0.000,86.900,324.500,324.500,237.600,86.900,UNK - Unknown,Unknown,Orange County Water District,Voluntary,,Orange_01.01.1983-12.31.1988
